simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,applied_command_sequence_k1,commanded_throttle_norm_k1,commanded_steering_norm_k1,applied_throttle_norm_k1,applied_steering_rad_k1,simulator_feedback_steering_rad_k1,wheel_speed_mps_k1,encoder_left_rad_k1,encoder_right_rad_k1,reset_epoch,segment_id,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps
7.024,7.04800034,7025.0,7049.0,24.0,0.02400033999999973,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.04800034,7.07300043,7049.0,7074.0,25.0,0.02500008999999981,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.07300043,7.09800053,7074.0,7099.0,25.0,0.025000100000000636,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.09800053,7.123,7099.0,7124.0,25.0,0.024999470000000024,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.123,7.14800024,7124.0,7149.0,25.0,0.025000239999999785,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.14800024,7.17300034,7149.0,7174.0,25.0,0.025000099999999748,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.17300034,7.19800043,7174.0,7199.0,25.0,0.02500008999999981,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.19800043,7.22300053,7199.0,7224.0,25.0,0.025000100000000636,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.22300053,7.248,7224.0,7249.0,25.0,0.024999470000000024,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.248,7.27300024,7249.0,7274.0,25.0,0.025000239999999785,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.27300024,7.29800034,7274.0,7299.0,25.0,0.025000099999999748,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.29800034,7.3220005,7299.0,7323.0,24.0,0.024000159999999937,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.3220005,7.34800053,7323.0,7349.0,26.0,0.026000030000000507,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.34800053,7.373,7349.0,7374.0,25.0,0.024999470000000024,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.373,7.39800024,7374.0,7399.0,25.0,0.025000239999999785,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.39800024,7.42300034,7399.0,7424.0,25.0,0.025000099999999748,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.42300034,7.44800043,7424.0,7449.0,25.0,0.02500008999999981,0.8013,3.1584,-1.5707963267948968,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.44800043,7.47300053,7449.0,7474.0,25.0,0.025000100000000636,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.47300053,7.498,7474.0,7499.0,25.0,0.024999470000000024,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.498,7.52300024,7499.0,7524.0,25.0,0.025000239999999785,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.52300024,7.54800034,7524.0,7549.0,25.0,0.025000099999999748,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.54800034,7.57300043,7549.0,7574.0,25.0,0.02500008999999981,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.57300043,7.59800053,7574.0,7599.0,25.0,0.025000100000000636,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.59800053,7.623,7599.0,7624.0,25.0,0.024999470000000024,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.623,7.64700031,7624.0,7648.0,24.0,0.024000309999999914,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.64700031,7.67300034,7648.0,7674.0,26.0,0.02600002999999962,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.67300034,7.69800043,7674.0,7699.0,25.0,0.02500008999999981,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.69800043,7.72400045,7699.0,7725.0,26.0,0.026000020000000568,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.72400045,7.748,7725.0,7749.0,24.0,0.02399955000000009,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.748,7.774,7749.0,7775.0,26.0,0.0259999999999998,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.774,7.79800034,7775.0,7799.0,24.0,0.02400033999999973,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.79800034,7.82300043,7799.0,7824.0,25.0,0.02500008999999981,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0
7.82300043,7.84800053,7824.0,7849.0,25.0,0.025000100000000636,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8014,3.1584,-1.5707963267948968,0.0,0.0,0.0
