model,regime,bin,samples,absolute_error_median_mps,absolute_error_p95_mps,relative_error_median_pct,relative_error_p95_pct
leave_one_recording_out,accelerating,1-3_mps,622,0.07938637154329786,1.0708013936099645,4.233998460924331,46.90376574763039
leave_one_recording_out,accelerating,3-5_mps,828,0.06581378380258363,1.2742051733453905,1.7173972053403794,32.16019342674585
leave_one_recording_out,accelerating,5-10_mps,2030,0.095754833549059,0.9810998210044278,1.2850435097479505,14.110099308427612
leave_one_recording_out,accelerating,10-15_mps,1918,0.08369353994336226,0.9905654271248534,0.6954085084277523,8.624032213938552
leave_one_recording_out,accelerating,15-20_mps,854,0.18679977119552849,0.7889317095801657,1.1464503499280714,4.78724538066968
leave_one_recording_out,accelerating,20-23_mps,142,0.7142288839272553,1.8705638368051831,3.339853874252839,8.806141970444767
leave_one_recording_out,steady,1-3_mps,674,0.10607564663522817,0.5232837676663415,5.322410769454499,33.71937336409759
leave_one_recording_out,steady,3-5_mps,514,0.35953953151864493,0.6854593863089355,9.689958772697802,16.714091188205018
leave_one_recording_out,steady,5-10_mps,908,0.6263509714885873,1.1745784099053478,7.746170137419009,20.504397692050812
leave_one_recording_out,steady,10-15_mps,377,0.5903604568816903,1.598249427039202,4.8275534932112985,13.426967547200173
leave_one_recording_out,steady,15-20_mps,1144,0.199352213515966,0.698628609832104,1.1674562500000962,3.6733246735456704
leave_one_recording_out,steady,20-23_mps,170,3.391938906909621,3.4516294767002167,14.853112803987536,15.084784418658021
leave_one_recording_out,decelerating,1-3_mps,72,0.8759430711823417,1.8466719118936108,40.57205625623628,146.78852581400233
leave_one_recording_out,decelerating,3-5_mps,181,0.524331885536748,2.8342324787792976,12.464873568648182,72.53874671564876
leave_one_recording_out,decelerating,5-10_mps,555,0.7893031468543867,2.1390812469645724,11.078658372348945,32.22453680841
leave_one_recording_out,decelerating,10-15_mps,340,0.49934735597141877,1.978987150357142,4.1814095390241,17.906302375773727
leave_one_recording_out,decelerating,15-20_mps,74,0.369591885228151,1.5367624579036088,2.3574219144327513,9.168405101500605
leave_one_recording_out,decelerating,20-23_mps,12,3.565168985173319,3.645053985173319,15.696594919459816,15.992019526854564
leave_one_recording_out,frozen,1-3_mps,350,0.08270776467617447,0.2965292194018057,3.8487645093669887,20.043981502111766
leave_one_recording_out,frozen,3-5_mps,352,0.028567351339087166,0.11078285715516811,0.7515461444069209,2.9459481935490057
leave_one_recording_out,frozen,5-10_mps,469,0.03459298443284364,0.14649356621662615,0.5006644692123972,1.9508446429478763
leave_one_recording_out,frozen,10-15_mps,229,0.11778927955073648,0.6349042951943226,1.0146577352516135,4.907463178916925
leave_one_recording_out,frozen,15-20_mps,79,0.5747320022611024,1.6773178976485184,3.411325725608986,9.110406365265733
leave_one_recording_out,frozen,20-23_mps,18,3.09589789764852,3.9645828976485187,14.879024610066102,18.29176724599285
leave_one_recording_out,all,1-3_mps,1718,0.10465990026057059,0.9066289448809544,5.264350211589413,41.07465993239207
leave_one_recording_out,all,3-5_mps,1875,0.1105436846998682,1.2425990031347849,2.73465887306107,29.209093539072057
leave_one_recording_out,all,5-10_mps,3962,0.16525526394080758,1.3505230268727104,2.2928983108172725,20.629038102305323
leave_one_recording_out,all,10-15_mps,2864,0.15398983749528306,1.2858612005291,1.2509513178314298,11.39308130905137
leave_one_recording_out,all,15-20_mps,2151,0.20600479003980254,0.8250984461197142,1.226888167929913,4.761459758471795
leave_one_recording_out,all,20-23_mps,342,1.72860121617264,3.456003403194276,8.111445981552869,15.122043066833841
