model,regime,bin,samples,absolute_error_median_mps,absolute_error_p95_mps,relative_error_median_pct,relative_error_p95_pct
leave_one_recording_out,accelerating,1-3_mps,671,0.12239865553558271,0.9987286656037981,6.2119989083078515,40.433070662731396
leave_one_recording_out,accelerating,3-5_mps,872,0.05761201283145656,1.2285463872140354,1.4860308678121168,33.722635259481166
leave_one_recording_out,accelerating,5-10_mps,2090,0.07478608066387116,1.096164242120915,0.989314854030299,15.899658460552631
leave_one_recording_out,accelerating,10-15_mps,1972,0.06436226276322987,0.9556492079111664,0.5006888046659212,8.165759908460963
leave_one_recording_out,accelerating,15-20_mps,933,0.16083727696235783,0.7846532585254808,0.9634507684850884,4.636997746401763
leave_one_recording_out,accelerating,20-23_mps,167,0.7458143107299477,1.8907131779587631,3.506714146962074,8.692110390642215
leave_one_recording_out,steady,1-3_mps,653,0.49438260288589864,0.9868840090037866,24.805950972699378,40.52038335445643
leave_one_recording_out,steady,3-5_mps,499,1.1132627283048517,1.1473732549818962,29.993565426543253,30.919329062238546
leave_one_recording_out,steady,5-10_mps,910,0.5322560324326173,1.299659886597926,9.324486539074162,21.22754256921098
leave_one_recording_out,steady,10-15_mps,377,1.3795297160704596,1.9770456186525784,11.522486665863099,16.513222958050353
leave_one_recording_out,steady,15-20_mps,1234,0.23290795424438748,0.7404778499625803,1.328052909520549,4.2358807273608985
leave_one_recording_out,steady,20-23_mps,190,3.1793221064711297,3.223278644932666,13.922076615929669,14.086737365980467
leave_one_recording_out,decelerating,1-3_mps,85,0.8034480383600566,1.7561364891988926,37.75951208289889,131.27749160919166
leave_one_recording_out,decelerating,3-5_mps,194,0.45051558575800144,2.14252295296866,10.515707507502587,52.71139656351182
leave_one_recording_out,decelerating,5-10_mps,579,0.8169359509124705,2.01569414357678,11.271810661078726,32.12067457008214
leave_one_recording_out,decelerating,10-15_mps,373,0.43815901870740426,1.9005985894652135,3.610609513098553,17.171880291835368
leave_one_recording_out,decelerating,15-20_mps,77,0.5115472310842932,1.5793547542005142,3.1507889656399746,9.48630320386534
leave_one_recording_out,decelerating,20-23_mps,13,3.2969912378085198,3.3812112378085195,14.519776974437374,14.835602928363757
leave_one_recording_out,frozen,1-3_mps,370,0.041210619737221066,0.31297421691944116,1.8822990546180163,23.987025753520985
leave_one_recording_out,frozen,3-5_mps,370,0.02313997826661085,0.1024645082243648,0.612989814668053,2.720414977851274
leave_one_recording_out,frozen,5-10_mps,500,0.03063635064882808,0.1474072326283625,0.43719785071278217,2.30305793451082
leave_one_recording_out,frozen,10-15_mps,248,0.08095787213819339,0.5315854149577939,0.6659510830244122,4.006625843757637
leave_one_recording_out,frozen,15-20_mps,89,0.4808750148532148,1.08399588671667,2.476579757083854,6.110748926153849
leave_one_recording_out,frozen,20-23_mps,20,1.4711045405311367,2.434389554954211,7.143079983617426,11.26102264598546
leave_one_recording_out,all,1-3_mps,1779,0.17513921557093615,1.0361993905708735,9.64413395115346,49.18225529429351
leave_one_recording_out,all,3-5_mps,1935,0.09209943664663545,1.1571398278285248,2.409977947764977,30.946594130585236
leave_one_recording_out,all,5-10_mps,4079,0.14773351928443823,1.3672695801880475,1.9858613747470308,21.22556279453768
leave_one_recording_out,all,10-15_mps,2970,0.1158812580399955,1.4612024296820925,0.9468781732827685,12.538176481924722
leave_one_recording_out,all,15-20_mps,2333,0.21449636438407538,0.8381769410110422,1.2370044383568508,4.942112567260693
leave_one_recording_out,all,20-23_mps,390,1.2295216327781535,3.2231236449326666,5.5676578396628305,14.086155387245883
