run_id,packet_sequence,request_sequence,telemetry_sequence,simulation_time_s,simulation_physics_step,simulation_render_frame,simulator_position_x,simulator_position_y,simulator_position_z,simulator_orientation_quaternion_x,simulator_orientation_quaternion_y,simulator_orientation_quaternion_z,simulator_orientation_quaternion_w,simulator_orientation_euler_x,simulator_orientation_euler_y,simulator_orientation_euler_z,simulator_linear_velocity_x,simulator_linear_velocity_y,simulator_linear_velocity_z,simulator_angular_velocity_x,simulator_angular_velocity_y,simulator_angular_velocity_z,simulator_linear_acceleration_x,simulator_linear_acceleration_y,simulator_linear_acceleration_z,simulator_encoder_angles_left,simulator_encoder_angles_right
87_e8_open_scene_speed_steps_20260914,1,7,7,0.116000004,117,416,0.8046,3.1607,0.095,0.0,0.0,-0.7071,0.7071,0.0,0.0,4.7124,0.0,0.0,-1.12,0.0,0.0,0.0,0.0,0.0,-9.5042,0.0,0.0
87_e8_open_scene_speed_steps_20260914,2,8,8,0.141,142,559,0.8057,3.1599,0.0741,0.0065,0.0065,-0.7071,0.7071,0.002,0.0185,4.7124,0.0712,0.0002,-0.4457,-0.0023,0.8751,0.0,-7.8609,-0.0116,44.0894,0.0,0.0
87_e8_open_scene_speed_steps_20260914,3,9,9,0.166000009,167,687,0.8057,3.1594,0.0706,0.0092,0.0093,-0.707,0.707,0.0035,0.0262,4.7124,0.0085,0.0,-0.0876,-0.0002,0.087,0.0,-0.5864,-0.0047,3.1458,0.0,0.0
87_e8_open_scene_speed_steps_20260914,4,10,10,0.191000015,192,819,0.8058,3.1593,0.0691,0.0096,0.0097,-0.707,0.707,0.0034,0.0273,4.7124,0.0033,0.0,-0.0568,0.0002,0.0249,0.0,-0.0588,0.0002,0.4694,0.0,0.0
87_e8_open_scene_speed_steps_20260914,5,11,11,0.216,217,953,0.8058,3.1593,0.0679,0.0098,0.0098,-0.707,0.707,0.0031,0.0278,4.7124,0.0026,0.0,-0.0486,0.0003,0.0177,0.0,-0.0152,-0.0038,0.2505,0.0,0.0
87_e8_open_scene_speed_steps_20260914,6,12,12,0.241000012,242,1075,0.8058,3.1593,0.0668,0.01,0.01,-0.707,0.707,0.0027,0.0282,4.7124,0.0023,0.0,-0.0426,0.0002,0.0153,0.0,-0.0127,0.0003,0.2181,0.0,0.0
87_e8_open_scene_speed_steps_20260914,7,13,13,0.266,267,1209,0.8058,3.1593,0.0659,0.0101,0.0101,-0.707,0.707,0.0024,0.0286,4.7124,0.002,0.0,-0.0374,0.0002,0.0135,0.0,-0.0097,-0.0006,0.1954,0.0,0.0
87_e8_open_scene_speed_steps_20260914,8,14,14,0.292000026,293,1356,0.8058,3.1593,0.065,0.0102,0.0102,-0.707,0.707,0.0022,0.0289,4.7124,0.0018,0.0,-0.0327,0.0002,0.0119,0.0,-0.0079,-0.0015,0.1538,0.0,0.0
87_e8_open_scene_speed_steps_20260914,9,15,15,0.317,318,1491,0.8058,3.1593,0.0643,0.0103,0.0103,-0.707,0.707,0.0019,0.0292,4.7124,0.0016,0.0,-0.0287,0.0002,0.0106,0.0,-0.0078,0.0011,0.1663,0.0,0.0
87_e8_open_scene_speed_steps_20260914,10,16,16,0.342,343,1626,0.8059,3.1592,0.0637,0.0104,0.0104,-0.707,0.707,0.0017,0.0294,4.7124,0.0014,0.0,-0.0252,0.0001,0.0095,0.0,-0.0067,0.0001,0.1488,0.0,0.0
87_e8_open_scene_speed_steps_20260914,11,17,17,0.367,368,1754,0.8059,3.1592,0.0631,0.0105,0.0105,-0.707,0.707,0.0015,0.0296,4.7124,0.0012,0.0,-0.022,0.0001,0.0083,0.0,-0.0038,0.0011,0.1069,0.0,0.0
87_e8_open_scene_speed_steps_20260914,12,18,18,0.391000032,392,1878,0.8059,3.1592,0.0627,0.0105,0.0106,-0.707,0.707,0.0014,0.0298,4.7124,0.0011,0.0,-0.0195,0.0001,0.0075,0.0,-0.0055,0.0003,0.1111,0.0,0.0
87_e8_open_scene_speed_steps_20260914,13,19,19,0.417000026,418,2020,0.8059,3.1592,0.0622,0.0106,0.0106,-0.707,0.707,0.0012,0.03,4.7124,0.001,0.0,-0.0171,0.0001,0.0065,0.0,-0.0055,0.0011,0.0791,0.0,0.0
87_e8_open_scene_speed_steps_20260914,14,20,20,0.442000031,443,2139,0.8059,3.1592,0.0618,0.0107,0.0107,-0.707,0.707,0.0011,0.0302,4.7124,0.0009,0.0,-0.015,0.0001,0.0058,0.0,-0.0019,0.0005,0.0501,0.0,0.0
87_e8_open_scene_speed_steps_20260914,15,21,21,0.466000021,467,2275,0.8059,3.1592,0.0615,0.0107,0.0107,-0.707,0.707,0.001,0.0303,4.7124,0.0008,0.0,-0.0133,0.0001,0.0052,0.0,-0.0029,0.0013,0.0483,0.0,0.0
87_e8_open_scene_speed_steps_20260914,16,22,22,0.492,493,2413,0.806,3.1592,0.0612,0.0107,0.0108,-0.707,0.707,0.0009,0.0304,4.7124,0.0007,0.0,-0.0116,0.0001,0.0046,0.0,-0.0013,-0.0003,0.0286,0.0,0.0
87_e8_open_scene_speed_steps_20260914,17,23,23,0.516000032,517,2539,0.806,3.1592,0.061,0.0108,0.0108,-0.707,0.707,0.0008,0.0305,4.7123,0.0006,0.0,-0.0101,0.0001,0.004,0.0,-0.0035,0.0016,0.057,0.0,0.0
87_e8_open_scene_speed_steps_20260914,18,24,24,0.542000055,543,2672,0.806,3.1592,0.0608,0.0108,0.0108,-0.707,0.707,0.0007,0.0306,4.7123,0.0005,0.0,-0.0089,0.0001,0.0035,0.0,-0.0044,-0.0003,0.0722,0.0,0.0
87_e8_open_scene_speed_steps_20260914,19,25,25,0.566000044,567,2787,0.806,3.1592,0.0606,0.0109,0.0109,-0.707,0.707,0.0006,0.0307,4.7124,0.0005,0.0,-0.0079,0.0,0.0032,0.0,-0.0022,-0.0001,0.0428,0.0,0.0
87_e8_open_scene_speed_steps_20260914,20,26,26,0.591,592,2911,0.806,3.1592,0.0604,0.0109,0.0109,-0.707,0.707,0.0006,0.0308,4.7123,0.0004,0.0,-0.0068,0.0001,0.0028,0.0,-0.0029,-0.0005,0.0428,0.0,0.0
87_e8_open_scene_speed_steps_20260914,21,27,27,0.617000043,618,3045,0.806,3.1592,0.0603,0.0109,0.0109,-0.707,0.707,0.0005,0.0308,4.7123,0.0004,0.0,-0.0062,0.0,0.0025,0.0,-0.0014,0.0001,0.0209,0.0,0.0
87_e8_open_scene_speed_steps_20260914,22,28,28,0.642,643,3164,0.806,3.1592,0.0601,0.0109,0.0109,-0.707,0.707,0.0004,0.0309,4.7123,0.0003,0.0,-0.0053,0.0001,0.0022,0.0,-0.0005,-0.0004,0.0264,0.0,0.0
87_e8_open_scene_speed_steps_20260914,23,29,29,0.667000055,668,3296,0.8061,3.1592,0.06,0.0109,0.0109,-0.707,0.707,0.0004,0.031,4.7123,0.0003,0.0,-0.0048,0.0,0.002,0.0,0.0004,-0.0008,0.002,0.0,0.0
87_e8_open_scene_speed_steps_20260914,24,30,30,0.692000031,693,3427,0.8061,3.1592,0.0599,0.011,0.011,-0.707,0.707,0.0003,0.031,4.7123,0.0002,0.0,-0.0042,0.0,0.0017,0.0,-0.0023,0.001,0.035,0.0,0.0
87_e8_open_scene_speed_steps_20260914,25,31,31,0.717,718,3558,0.8061,3.1592,0.0598,0.011,0.011,-0.707,0.707,0.0003,0.031,4.7124,0.0002,0.0,-0.0036,0.0,0.0015,0.0,-0.0005,-0.0007,0.0172,0.0,0.0
87_e8_open_scene_speed_steps_20260914,26,32,32,0.742000043,743,3690,0.8061,3.1592,0.0597,0.011,0.011,-0.707,0.707,0.0003,0.0311,4.7124,0.0002,0.0,-0.0031,0.0001,0.0013,0.0,-0.0006,0.0012,0.0168,0.0,0.0
87_e8_open_scene_speed_steps_20260914,27,33,33,0.766000032,767,3819,0.8061,3.1592,0.0597,0.011,0.011,-0.707,0.707,0.0002,0.0311,4.7124,0.0002,0.0,-0.003,0.0,0.0012,0.0,-0.0023,0.0006,0.0331,0.0,0.0
87_e8_open_scene_speed_steps_20260914,28,34,34,0.792000055,793,3957,0.8061,3.1592,0.0596,0.011,0.011,-0.707,0.707,0.0002,0.0311,4.7124,0.0002,0.0,-0.0026,0.0,0.001,0.0,0.0001,-0.0003,0.0061,0.0,0.0
87_e8_open_scene_speed_steps_20260914,29,35,35,0.817000031,818,4083,0.8061,3.1592,0.0596,0.011,0.011,-0.707,0.707,0.0002,0.0312,4.7124,0.0001,0.0,-0.0021,0.0,0.0009,0.0,-0.0017,-0.0018,0.0218,0.0,0.0
87_e8_open_scene_speed_steps_20260914,30,36,36,0.841,842,4191,0.8062,3.1592,0.0595,0.011,0.011,-0.707,0.707,0.0002,0.0312,4.7124,0.0001,0.0,-0.0019,0.0,0.0009,0.0,0.0004,-0.0011,-0.0016,0.0,0.0
87_e8_open_scene_speed_steps_20260914,31,37,37,0.867000043,868,4324,0.8062,3.1592,0.0595,0.011,0.011,-0.707,0.707,0.0002,0.0312,4.7124,0.0001,0.0,-0.0016,0.0,0.0007,0.0,-0.0015,-0.0016,0.0257,0.0,0.0
87_e8_open_scene_speed_steps_20260914,32,38,38,0.892,893,4450,0.8062,3.1592,0.0594,0.011,0.011,-0.707,0.707,0.0002,0.0312,4.7123,0.0001,0.0,-0.0014,0.0001,0.0007,0.0,-0.0026,0.0023,0.0332,0.0,0.0
87_e8_open_scene_speed_steps_20260914,33,39,39,0.917000055,918,4580,0.8062,3.1592,0.0594,0.011,0.011,-0.707,0.707,0.0001,0.0312,4.7124,0.0001,0.0,-0.0015,0.0,0.0007,0.0,0.0005,-0.0023,0.0042,0.0,0.0
87_e8_open_scene_speed_steps_20260914,34,40,40,0.941000044,942,4688,0.8062,3.1592,0.0594,0.011,0.011,-0.707,0.707,0.0001,0.0312,4.7124,0.0001,0.0,-0.0013,-0.0001,0.0005,0.0,0.001,-0.0001,-0.0213,0.0,0.0
87_e8_open_scene_speed_steps_20260914,35,41,41,0.966,967,4814,0.8062,3.1592,0.0594,0.0111,0.0111,-0.707,0.707,0.0001,0.0313,4.7124,0.0001,0.0,-0.0012,0.0001,0.0005,0.0,0.0,0.0009,-0.0172,0.0,0.0
87_e8_open_scene_speed_steps_20260914,36,42,42,0.992000043,993,4952,0.8062,3.1592,0.0593,0.0111,0.0111,-0.707,0.707,0.0001,0.0313,4.7123,0.0001,0.0,-0.001,0.0001,0.0004,0.0,-0.0015,-0.001,0.0145,0.0,0.0
87_e8_open_scene_speed_steps_20260914,37,43,43,1.01700008,1018,5081,0.8063,3.1592,0.0593,0.0111,0.0111,-0.707,0.707,0.0001,0.0313,4.7123,0.0,0.0,-0.0008,0.0001,0.0003,0.0,0.0012,0.0009,-0.0316,0.0,0.0
87_e8_open_scene_speed_steps_20260914,38,44,44,1.041,1042,5192,0.8063,3.1592,0.0593,0.0111,0.0111,-0.707,0.707,0.0001,0.0313,4.7123,0.0,0.0,-0.0007,0.0001,0.0004,0.0,-0.0007,0.0016,-0.0004,0.0,0.0
87_e8_open_scene_speed_steps_20260914,39,45,45,1.067,1068,5329,0.8063,3.1592,0.0593,0.0111,0.0111,-0.707,0.707,0.0001,0.0313,4.7123,0.0,0.0,-0.0006,0.0001,0.0004,0.0,0.0005,-0.0004,-0.002,0.0,0.0
87_e8_open_scene_speed_steps_20260914,40,46,46,1.09100008,1092,5454,0.8063,3.1592,0.0593,0.0111,0.0111,-0.707,0.707,0.0001,0.0313,4.7123,0.0,0.0,-0.0005,0.0,0.0003,0.0,0.0004,-0.0001,-0.0011,0.0,0.0
87_e8_open_scene_speed_steps_20260914,41,47,47,1.116,1117,5586,0.8063,3.1592,0.0593,0.0111,0.0111,-0.707,0.707,0.0,0.0313,4.7123,0.0,0.0,-0.0006,0.0,0.0003,0.0,-0.0004,-0.0022,-0.0064,0.0,0.0
87_e8_open_scene_speed_steps_20260914,42,48,48,1.14200008,1143,5713,0.8063,3.1592,0.0593,0.0111,0.0111,-0.707,0.707,0.0001,0.0313,4.7123,0.0,0.0,-0.0003,0.0001,0.0002,0.0,-0.0007,-0.0012,0.0135,0.0,0.0
87_e8_open_scene_speed_steps_20260914,43,49,49,1.167,1168,5832,0.8063,3.1592,0.0592,0.0111,0.0111,-0.707,0.707,0.0001,0.0313,4.7123,0.0,0.0,-0.0004,0.0,0.0002,0.0,0.0001,-0.0017,-0.0033,0.0,0.0
87_e8_open_scene_speed_steps_20260914,44,50,50,1.192,1193,5939,0.8063,3.1592,0.0592,0.0111,0.0111,-0.707,0.707,0.0001,0.0313,4.7123,0.0,0.0,-0.0004,0.0001,0.0003,0.0,-0.0008,-0.0018,0.0032,0.0,0.0
87_e8_open_scene_speed_steps_20260914,45,51,51,1.217,1218,6063,0.8063,3.1592,0.0592,0.0111,0.0111,-0.7071,0.707,0.0,0.0313,4.7123,0.0,0.0,-0.0002,0.0,0.0001,0.0,-0.0002,0.0005,0.0163,0.0,0.0
87_e8_open_scene_speed_steps_20260914,46,52,52,1.241,1242,6138,0.8063,3.1592,0.0592,0.0111,0.0111,-0.7071,0.707,0.0,0.0313,4.7123,0.0,0.0,-0.0002,0.0,0.0001,0.0,0.0006,0.0,-0.0042,0.0,0.0
87_e8_open_scene_speed_steps_20260914,47,53,53,1.266,1267,6246,0.8064,3.1592,0.0592,0.0111,0.0111,-0.7071,0.707,0.0001,0.0313,4.7123,0.0,0.0,-0.0001,0.0002,0.0002,0.0,-0.0009,-0.0015,0.0202,0.0,0.0
87_e8_open_scene_speed_steps_20260914,48,54,54,1.292,1293,6358,0.8064,3.1592,0.0592,0.0111,0.0111,-0.7071,0.707,0.0,0.0313,4.7123,0.0,0.0,-0.0001,0.0,0.0001,0.0,0.0,-0.0012,-0.0122,0.0,0.0
87_e8_open_scene_speed_steps_20260914,49,55,55,1.317,1318,6473,0.8064,3.1592,0.0592,0.0111,0.0111,-0.7071,0.707,0.0,0.0313,4.7123,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,-0.0001,-0.0127,0.0,0.0
87_e8_open_scene_speed_steps_20260914,50,56,56,1.342,1343,6582,0.8064,3.1592,0.0592,0.0111,0.0111,-0.7071,0.707,0.0,0.0313,4.7123,0.0,0.0,-0.0001,0.0,0.0001,0.0,0.0006,-0.0001,-0.0008,0.0,0.0
87_e8_open_scene_speed_steps_20260914,51,57,57,1.3670001,1368,6697,0.8064,3.1592,0.0592,0.0111,0.0111,-0.7071,0.707,0.0,0.0313,4.7123,0.0,0.0,-0.0003,0.0,0.0002,0.0,0.0013,0.0002,-0.0158,0.0,0.0
87_e8_open_scene_speed_steps_20260914,52,58,58,1.39200008,1393,6806,0.8064,3.1592,0.0592,0.0111,0.0111,-0.7071,0.707,0.0,0.0313,4.7123,0.0,0.0,-0.0001,0.0001,0.0002,0.0,-0.0008,-0.0009,0.0061,0.0,0.0
87_e8_open_scene_speed_steps_20260914,53,59,59,1.417,1418,6926,0.8064,3.1592,0.0592,0.0111,0.0111,-0.7071,0.707,0.0,0.0313,4.7123,0.0,0.0,-0.0002,0.0,0.0,0.0,0.0001,-0.0012,-0.0056,0.0,0.0
87_e8_open_scene_speed_steps_20260914,54,60,60,1.442,1443,7050,0.8064,3.1592,0.0592,0.0111,0.0111,-0.7071,0.707,0.0001,0.0313,4.7122,0.0,0.0,0.0,0.0001,0.0,0.0,0.0002,-0.0009,0.0264,0.0,0.0
87_e8_open_scene_speed_steps_20260914,55,61,61,1.46700013,1468,7161,0.8064,3.1592,0.0592,0.0111,0.0111,-0.7071,0.707,0.0001,0.0313,4.7122,0.0,0.0,-0.0001,0.0002,0.0,0.0,-0.0001,-0.0005,0.0029,0.0,0.0
87_e8_open_scene_speed_steps_20260914,56,62,62,1.4920001,1493,7264,0.8064,3.1592,0.0592,0.0111,0.0111,-0.7071,0.707,0.0,0.0313,4.7122,0.0,0.0,0.0,0.0001,0.0,0.0,0.0003,0.0005,-0.0112,0.0,0.0
87_e8_open_scene_speed_steps_20260914,57,63,63,1.516,1517,7372,0.8064,3.1592,0.0592,0.0111,0.0111,-0.7071,0.707,0.0,0.0313,4.7122,0.0,0.0,0.0,-0.0001,0.0001,0.0,0.0008,0.0,-0.0249,0.0,0.0
87_e8_open_scene_speed_steps_20260914,58,64,64,1.542,1543,7502,0.8064,3.1593,0.0592,0.0111,0.0111,-0.7071,0.707,0.0,0.0313,4.7122,0.0,0.0,-0.0002,-0.0001,0.0002,0.0,0.001,0.0006,-0.0097,0.0,0.0
87_e8_open_scene_speed_steps_20260914,59,65,65,1.567,1568,7625,0.8064,3.1593,0.0592,0.0111,0.0111,-0.7071,0.707,0.0,0.0313,4.7122,0.0,0.0,-0.0001,0.0,0.0001,0.0,0.0003,-0.0001,0.0039,0.0,0.0
87_e8_open_scene_speed_steps_20260914,60,66,66,1.59200013,1593,7742,0.8065,3.1593,0.0592,0.0111,0.0111,-0.7071,0.707,0.0,0.0313,4.7122,0.0,0.0,0.0,0.0,0.0001,0.0,-0.0004,-0.0006,-0.0045,0.0,0.0
87_e8_open_scene_speed_steps_20260914,61,67,67,1.616,1617,7855,0.8065,3.1593,0.0592,0.0111,0.0111,-0.7071,0.707,0.0,0.0313,4.7122,0.0,0.0,-0.0001,0.0,0.0001,0.0,-0.0001,-0.0003,-0.0028,0.0,0.0
87_e8_open_scene_speed_steps_20260914,62,68,68,1.64200008,1643,7987,0.8065,3.1593,0.0592,0.0111,0.0111,-0.7071,0.707,0.0,0.0313,4.7122,0.0,0.0,-0.0001,0.0001,0.0001,0.0,0.0007,-0.0007,-0.0033,0.0,0.0
87_e8_open_scene_speed_steps_20260914,63,69,69,1.667,1668,8103,0.8065,3.1593,0.0592,0.0111,0.0111,-0.7071,0.707,0.0,0.0313,4.7122,0.0,0.0,-0.0001,0.0001,0.0002,0.0,-0.0008,0.0006,0.0126,0.0,0.0
87_e8_open_scene_speed_steps_20260914,64,70,70,1.692,1693,8189,0.8065,3.1593,0.0592,0.0111,0.0111,-0.7071,0.7069,0.0,0.0313,4.7122,0.0,0.0,-0.0002,0.0,0.0001,0.0,-0.0005,0.0006,0.0022,0.0,0.0
87_e8_open_scene_speed_steps_20260914,65,71,71,1.71700013,1718,8293,0.8065,3.1593,0.0592,0.0111,0.0111,-0.7071,0.7069,0.0,0.0313,4.7122,0.0,0.0,-0.0001,0.0,0.0001,0.0,-0.0004,-0.0001,0.0103,0.0,0.0
