stamp_s,time_s,gt_x_m,gt_y_m,gt_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,current_map_x_m,current_map_y_m,current_map_yaw_rad,current_map_error_m,current_map_error_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,gt_speed_mps,collision_count
1788939898.936154,0.411081,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
1788939898.936154,0.411081,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
1788939899.003023,0.477949,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
1788939899.003023,0.477949,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
1788939899.061399,0.536325,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
1788939899.061399,0.536325,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
1788939899.128400,0.603326,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
1788939899.128400,0.603326,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
1788939899.183450,0.658376,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
1788939899.183450,0.658376,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
1788939899.252230,0.727156,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
1788939899.252230,0.727156,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
1788939899.307486,0.782413,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
1788939899.307486,0.782413,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
1788939899.377482,0.852408,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
1788939899.377482,0.852408,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
1788939899.431883,0.906809,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
1788939899.431883,0.906809,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
1788939899.502627,0.977553,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
1788939899.502627,0.977553,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
1788939899.556143,1.031070,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
1788939899.556143,1.031070,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
1788939899.627287,1.102214,-2.662448,4.220455,-2.985577,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,-2.662448,4.220455,-2.985577,0.000000,0.000000,0.000000,0
