bag_time,time,count
1788877768.4405065,1788877768.4405065,0
1788877768.4936237,1788877768.4936237,0
1788877768.5580664,1788877768.5580664,0
1788877768.6098547,1788877768.6098547,0
1788877768.6637459,1788877768.6637459,0
1788877768.7154636,1788877768.7154636,0
1788877768.78462,1788877768.78462,0
1788877768.837083,1788877768.837083,0
1788877768.890118,1788877768.890118,0
1788877768.9595914,1788877768.9595914,0
1788877769.0134344,1788877769.0134344,0
1788877769.0863073,1788877769.0863073,0
1788877769.1399004,1788877769.1399004,0
1788877769.209581,1788877769.209581,0
1788877769.2640605,1788877769.2640605,0
1788877769.3329241,1788877769.3329241,0
1788877769.3890247,1788877769.3890247,0
1788877769.458142,1788877769.458142,0
1788877769.5098782,1788877769.5098782,0
1788877769.5621896,1788877769.5621896,0
1788877769.614491,1788877769.614491,0
1788877769.682091,1788877769.682091,0
1788877769.7354457,1788877769.7354457,0
1788877769.7887855,1788877769.7887855,0
1788877769.8567379,1788877769.8567379,0
1788877769.909725,1788877769.909725,0
1788877769.961562,1788877769.961562,0
1788877770.0153975,1788877770.0153975,0
1788877770.0849833,1788877770.0849833,0
1788877770.1363494,1788877770.1363494,0
1788877770.1895957,1788877770.1895957,0
1788877770.2586915,1788877770.2586915,0
1788877770.3125498,1788877770.3125498,0
1788877770.3657975,1788877770.3657975,0
1788877770.4329898,1788877770.4329898,0
1788877770.4854705,1788877770.4854705,0
1788877770.5369954,1788877770.5369954,0
1788877770.5906363,1788877770.5906363,0
1788877770.6580405,1788877770.6580405,0
1788877770.71333,1788877770.71333,0
1788877770.7824354,1788877770.7824354,0
1788877770.8353875,1788877770.8353875,0
1788877770.8889015,1788877770.8889015,0
1788877770.9572928,1788877770.9572928,0
1788877771.0097008,1788877771.0097008,0
1788877771.0631027,1788877771.0631027,0
1788877771.1322553,1788877771.1322553,0
1788877771.1886566,1788877771.1886566,0
1788877771.2417903,1788877771.2417903,0
1788877771.3085923,1788877771.3085923,0
1788877771.3599892,1788877771.3599892,0
1788877771.4122047,1788877771.4122047,0
1788877771.4638553,1788877771.4638553,0
1788877771.5335572,1788877771.5335572,0
1788877771.5871165,1788877771.5871165,0
1788877771.6396565,1788877771.6396565,0
1788877771.7088962,1788877771.7088962,0
1788877771.7604332,1788877771.7604332,0
1788877771.811748,1788877771.811748,0
1788877771.8633716,1788877771.8633716,0
1788877771.9331589,1788877771.9331589,0
1788877771.9862173,1788877771.9862173,0
1788877772.0389252,1788877772.0389252,0
1788877772.1070042,1788877772.1070042,0
1788877772.1588938,1788877772.1588938,0
1788877772.2086394,1788877772.2086394,0
1788877772.2578397,1788877772.2578397,0
1788877772.307006,1788877772.307006,0
1788877772.3566473,1788877772.3566473,0
1788877772.4073327,1788877772.4073327,0
1788877772.4567678,1788877772.4567678,0
1788877772.506583,1788877772.506583,0
1788877772.5564628,1788877772.5564628,0
1788877772.6071432,1788877772.6071432,0
1788877772.65535,1788877772.65535,0
1788877772.7058723,1788877772.7058723,0
1788877772.7544103,1788877772.7544103,0
1788877772.8062248,1788877772.8062248,0
1788877772.8540738,1788877772.8540738,0
1788877772.9042535,1788877772.9042535,0
1788877772.9539077,1788877772.9539077,0
1788877773.0027416,1788877773.0027416,0
1788877773.0555944,1788877773.0555944,0
1788877773.1035438,1788877773.1035438,0
1788877773.1532593,1788877773.1532593,0
1788877773.2029278,1788877773.2029278,0
1788877773.253753,1788877773.253753,0
1788877773.302763,1788877773.302763,0
1788877773.3538704,1788877773.3538704,0
1788877773.4027047,1788877773.4027047,0
1788877773.4530447,1788877773.4530447,0
1788877773.5037355,1788877773.5037355,0
1788877773.555255,1788877773.555255,0
1788877773.6049073,1788877773.6049073,0
1788877773.6527412,1788877773.6527412,0
1788877773.7036912,1788877773.7036912,0
1788877773.7538693,1788877773.7538693,0
1788877773.8023052,1788877773.8023052,0
1788877773.8525026,1788877773.8525026,0
1788877773.9037514,1788877773.9037514,0
1788877773.9527888,1788877773.9527888,0
1788877774.0037508,1788877774.0037508,0
1788877774.053599,1788877774.053599,0
1788877774.1032076,1788877774.1032076,0
1788877774.1543422,1788877774.1543422,0
1788877774.2048736,1788877774.2048736,0
1788877774.2531486,1788877774.2531486,0
1788877774.3075945,1788877774.3075945,0
1788877774.3547144,1788877774.3547144,0
1788877774.4029555,1788877774.4029555,0
1788877774.453804,1788877774.453804,0
1788877774.5038967,1788877774.5038967,0
1788877774.5536876,1788877774.5536876,0
1788877774.6020617,1788877774.6020617,0
1788877774.6544785,1788877774.6544785,0
1788877774.7025099,1788877774.7025099,0
1788877774.752768,1788877774.752768,0
1788877774.80382,1788877774.80382,0
1788877774.8538008,1788877774.8538008,0
1788877774.9026303,1788877774.9026303,0
1788877774.9541183,1788877774.9541183,0
1788877775.0066123,1788877775.0066123,0
1788877775.0534623,1788877775.0534623,0
1788877775.1044917,1788877775.1044917,0
1788877775.1535473,1788877775.1535473,0
1788877775.2031167,1788877775.2031167,0
1788877775.2523756,1788877775.2523756,0
1788877775.303636,1788877775.303636,0
1788877775.3541408,1788877775.3541408,0
1788877775.4056962,1788877775.4056962,0
1788877775.4530902,1788877775.4530902,0
1788877775.5035217,1788877775.5035217,0
1788877775.552775,1788877775.552775,0
1788877775.6028812,1788877775.6028812,0
1788877775.6532288,1788877775.6532288,0
1788877775.7029212,1788877775.7029212,0
1788877775.7536755,1788877775.7536755,0
1788877775.8027666,1788877775.8027666,0
1788877775.852455,1788877775.852455,0
1788877775.904466,1788877775.904466,0
1788877775.9542882,1788877775.9542882,0
1788877776.005406,1788877776.005406,0
1788877776.054928,1788877776.054928,0
1788877776.1047723,1788877776.1047723,0
1788877776.1556504,1788877776.1556504,0
1788877776.2029352,1788877776.2029352,0
1788877776.253506,1788877776.253506,0
1788877776.3042142,1788877776.3042142,0
1788877776.3534305,1788877776.3534305,0
1788877776.405452,1788877776.405452,0
1788877776.4550605,1788877776.4550605,0
