wheel_speed_mps,body_speed_mps,source_samples
0.0,0.0,103
2.0,1.973836647220376,103
4.0,3.928349493356622,103
6.0,5.857647749326841,103
8.0,7.7064013078099505,103
10.0,9.6457056156975,103
12.0,11.42340253106326,103
14.0,13.306279697490773,103
16.0,15.120212074438465,103
18.0,16.85130554181583,103
20.0,18.44576859236586,103
22.0,20.21656037145958,103
24.0,21.946399665519174,103
26.0,22.883049999999997,103
28.0,22.883049999999997,103
30.0,22.883049999999997,103
