motion_regime,force_curve_region,wheel_speed_bin_mps,median_wheel_speed_mps,median_body_vx_mps,median_slip_speed_mps,median_slip_ratio,slip_ratio_mad,slip_ratio_p10,slip_ratio_p90,samples
braking,asymptotic,0.0,0.0,6.2588,-6.2588,-1.0,0.0,-1.0,-1.0,6082
braking,asymptotic,2.0,2.902152036244066,3.3827,-0.22003133778006756,-0.019084474589139727,0.574060408200608,-0.8747450090500878,1.883593411095138,14
braking,asymptotic,4.0,4.765163756023996,7.5987,-2.125112695940185,-0.3122788319432803,0.20567573129465933,-0.5179545632379396,0.9982488647817128,9
braking,asymptotic,6.0,7.17053524433578,10.4526,-3.8120730281234168,-0.34475018154365594,0.2970360102568888,-0.6417861918005447,0.8672751947789373,10
braking,asymptotic,8.0,9.355464169535995,6.14865,2.887271928340331,0.4756902858187031,0.7871796095411452,-0.32299372816329347,1.6398708703025193,8
braking,asymptotic,10.0,11.722722193136194,16.3197,-6.1507039725171,-0.3768882989587492,0.06138556664188888,-0.4368570182865505,1.41443576171663,9
braking,asymptotic,12.0,12.780031078658867,3.4658,9.167718277207836,2.6451954172796572,3.002864231375457,-0.28759936747474096,11.768539393204984,7
braking,asymptotic,14.0,14.689816408517634,7.0763,7.851216408517635,1.1480736420491966,0.761750575855117,0.38632306619407963,3.3808670799361287,7
braking,asymptotic,16.0,16.965422641899472,10.568850000000001,7.108310501603034,0.6531872987100698,0.2771698812700253,0.3603430290388419,1.0543480670234155,8
braking,asymptotic,18.0,18.65969138824309,10.96275,7.696941388243088,0.7018836102828023,0.016936240538796887,0.6849473697440055,0.7188198508215993,2
braking,asymptotic,20.0,20.71021786439964,9.1965,11.982017864399642,1.307020787277369,0.0657729003557792,0.6207754939733966,1.3727936876331481,5
braking,asymptotic,22.0,23.02701693755755,12.9247,10.00666451265349,0.7777582006486874,0.20887319323571388,0.4230846691269425,2.000124075663287,4
braking,asymptotic,24.0,24.333305254984374,15.542349999999999,8.790955254984375,0.5658434823261661,0.14893092071360123,0.2876370183898432,0.8539525420477948,6
braking,asymptotic,26.0,26.627205891284213,13.44805,13.677097868288842,1.0308628161637334,0.4727114298438315,0.3721238975113589,4.65833496162416,10
braking,asymptotic,28.0,28.631311143770695,15.138,13.509907440852695,0.8924499564574379,0.4978462383701733,0.423744753763376,1.5373370386184593,9
braking,asymptotic,30.0,30.94962621878033,17.1301,13.895017062240616,0.8111462899948405,0.08393095086608582,0.7272153391287547,1.5191551024335617,7
braking,asymptotic,32.0,33.37845904619142,17.77595,15.34777300705463,0.8804481679970382,0.23169414735456845,0.6155530477891439,1.9098199234956876,4
braking,asymptotic,34.0,34.94133330769985,10.3602,24.197947356091156,2.335664114215088,0.2776083277684709,1.0934988560909176,2.613272441983559,3
braking,asymptotic,36.0,37.49561009046666,18.1163,19.379310090466664,1.0697167793901992,0.033156810682271276,0.9300782907447346,1.1028735900724704,3
braking,asymptotic,38.0,39.156907666114705,15.7664,23.390507666114704,1.8714529162466864,1.0417633538765765,0.8296895623701098,4.104288046715225,4
braking,asymptotic,40.0,41.282478008202276,18.9986,22.283878008202276,1.1729221104819447,0.045474739061501346,1.1274473714204434,1.9154705148285494,7
braking,asymptotic,42.0,43.42698425730588,15.23085,27.60194317988001,1.8641042552869234,0.44365123121614214,1.3496567319700317,18.481197706699017,4
braking,asymptotic,44.0,45.74813346597788,6.6005,39.147633465977876,5.931010297095352,0.0,5.931010297095352,5.931010297095352,1
braking,asymptotic,56.0,57.28142602254154,22.6768,34.60462602254154,1.525992469067132,0.0,1.525992469067132,1.525992469067132,1
braking,post_extremum,0.0,0.814080151803661,1.05745,-0.243369848196339,-0.22593610093444344,0.01456177297110274,-0.2404978739055462,-0.2113743279633407,2
braking,post_extremum,2.0,2.6510989682650035,3.1397500000000003,-0.6515552356544692,-0.19957316455751384,0.009740267434742211,-0.20931343199225605,0.17006453379607353,6
braking,post_extremum,4.0,5.015820097929765,6.3157,-1.4190799020702354,-0.22074290891969556,0.01920729576418359,-0.24744460622383715,-0.20231273740259506,6
braking,post_extremum,6.0,7.165306092921349,8.9306,-1.5559127009546128,-0.19138618680884842,0.0062818206126743215,-0.19766800742152274,-0.16499604463993772,5
braking,post_extremum,8.0,9.091834057908402,7.7039,1.387934057908402,0.1801599265188284,0.03009602038681572,-0.18262827911703958,0.21025594690564411,3
braking,post_extremum,10.0,11.307790405681779,13.9448,-2.4828103388372895,-0.17804560401277103,0.016150587714117204,-0.21433637529166227,0.20330771473661685,5
braking,post_extremum,12.0,13.598506799804019,16.4701,-3.1170004246417715,-0.20291650443602444,0.003246518558352701,-0.20616302299437714,-0.17221320900438372,3
braking,post_extremum,14.0,14.879186285602517,18.330399999999997,-3.4512137143974826,-0.18656302335648806,0.02648822231334913,-0.21305124566983719,-0.16007480104313893,2
braking,post_extremum,16.0,16.16171750201085,20.5832,-4.421482497989153,-0.2148102577825194,0.0,-0.2148102577825194,0.16714153064376097,3
braking,post_extremum,22.0,22.163606639064568,18.4389,3.724706639064568,0.2020026486972958,0.0,0.2020026486972958,0.2020026486972958,1
braking,post_extremum,24.0,25.131841797529283,20.1583,4.973541797529283,0.24672426730077845,0.0,0.24672426730077845,0.24672426730077845,1
braking,post_extremum,26.0,26.329235249149395,21.7913,4.537935249149395,0.20843686898451308,0.01272894497812381,0.19570792400638928,0.2211658139626369,2
braking,pre_extremum,0.0,1.6143679015230472,1.7458,-0.1314320984769528,-0.08325141975289184,0.0079666801051929,-0.12965297933542946,-0.07528473964769894,3
braking,pre_extremum,2.0,3.1112413095534093,3.28495,-0.2557395015044832,-0.10321501207904163,0.019055460342091005,-0.13239956275414938,-0.03967476296136977,6
braking,pre_extremum,4.0,4.814749157425742,4.9140999999999995,-0.09460704822549948,-0.013318059598417139,0.11395263947457343,-0.13917503264478898,0.10336416782358115,10
braking,pre_extremum,6.0,6.7507632563496935,7.3135,-0.8988568852236511,-0.1276894174537107,0.019741536295876355,-0.14743095374958706,-0.07694492973956475,5
braking,pre_extremum,8.0,9.52469578624689,10.3602,-1.0112623995765766,-0.10480489165473901,0.03352021340086318,-0.1383251050556022,-0.06924246230352672,5
braking,pre_extremum,10.0,10.876492318715925,12.0614,-0.8555333251716135,-0.07011821077849192,0.028121436466776062,-0.1313142396441343,-0.0016576321054944786,5
braking,pre_extremum,12.0,13.334554172917198,14.9146,-1.0174767965489746,-0.06822018669954102,0.037719350873226754,-0.14455019756066517,0.014399791843174302,5
braking,pre_extremum,14.0,14.582953235918417,15.91675,-1.4868181451078808,-0.09043575176063115,0.03391273205977198,-0.13454878864544423,-0.02307867803151491,10
braking,pre_extremum,16.0,17.432794807934428,19.194850000000002,-2.0628384126919954,-0.10518897946364611,0.025692264253275608,-0.14570242312624798,-0.06331795843018481,8
braking,pre_extremum,18.0,19.315635947246207,19.8359,-0.5202640527537916,-0.026228406714784387,0.03799827626931798,-0.12978767820722334,0.011769869554533597,3
braking,pre_extremum,20.0,21.385587969362593,22.2626,-0.6795414831532653,-0.030346619204430776,0.019522863457467562,-0.06439247868722205,-0.01031263820811226,4
braking,pre_extremum,22.0,23.21301196426181,22.0622,1.6226859166296617,0.07352888224051925,0.0351339731591632,-0.008666596050030556,0.14142127645287997,4
braking,pre_extremum,24.0,24.340934299176173,21.678150000000002,2.662784299176172,0.12297494283223276,0.0075288780534338295,0.11544606477879893,0.1305038208856666,2
steady,asymptotic,0.0,0.0,12.8849,-12.8849,-1.0,0.0,-1.0,-1.0,12004
steady,asymptotic,2.0,2.925432808359534,1.7458,1.0700044242459588,0.6697593903348482,0.9368442425185072,-0.41869098723458187,1.8265048245274633,174
steady,asymptotic,4.0,5.0469483669351485,2.9768,2.203771850821646,0.818837600221179,0.5661665429412561,-0.3151780211497207,2.160614664998844,123
steady,asymptotic,6.0,6.899980352671176,3.4658,3.0999080509817727,0.9189652250873337,0.602243039213745,-0.3376941854387845,2.0529136529893313,192
steady,asymptotic,8.0,8.995063697098015,4.4769,4.42232372794223,0.909033599931951,0.9813348422252384,-0.3528581750211701,3.5315555612760843,169
steady,asymptotic,10.0,10.916450609062387,5.1632,5.636152585666805,1.0789431583699498,0.7274614687039441,-0.3290507735664507,2.9440281668180206,161
steady,asymptotic,12.0,12.994842705034168,5.644,7.415645692360787,1.3457681994687274,0.8823376334635825,-0.2666587775840261,7.057602416000524,188
steady,asymptotic,14.0,15.049659219629454,7.0764499999999995,7.5891434857923645,1.0710911261751894,0.5777081042297152,-0.2558932952513738,4.9509355269745035,186
steady,asymptotic,16.0,17.003526343828653,8.0227,8.939048043324188,1.122123514397154,0.5821844093209179,0.4462845133526981,5.908930094109202,179
steady,asymptotic,18.0,18.998914749813064,8.4935,10.315394392220934,1.212764534235406,0.5725478796834684,0.39153054619171657,5.146595343737202,170
steady,asymptotic,20.0,21.11551849344397,8.9625,11.836776676792995,1.3188872909902174,0.5292850847911859,0.5441765833780715,5.867119310450153,173
steady,asymptotic,22.0,23.070697517836685,10.13815,12.465033220152026,1.2285047425162248,0.6021338315141562,0.47044368542193554,5.567346680984995,188
steady,asymptotic,24.0,24.98752470096456,10.5918,14.33152379402485,1.3696079222413722,0.6346302966467732,0.4105436571197804,5.188064932171848,184
steady,asymptotic,26.0,27.10246649147305,11.051,15.803099033498507,1.4536231681927887,0.7154014496668908,0.3690453966280611,4.6007808322651735,237
