throttle,speed_bin_mps,acceleration_mps2,acceleration_std_mps2,samples
0.0,0.0,0.0,0.0,109
0.01,0.0,0.0,0.25873858293172786,251
0.02,0.0,3.0935199115357177,1.0189292302221717,6
0.02,0.5,0.0,0.10930311932741502,67
0.03,0.0,3.122423542171572,1.4970193592067733,4
0.03,0.5,0.0,0.8052899074670756,72
0.04,0.0,2.999551092024067,1.390522296804788,4
0.04,0.5,3.738461464079854,1.3524809995298464,6
0.04,1.0,0.0,0.03428114191055361,77
0.05,0.0,3.5983994178364194,1.4064694682141108,5
0.05,0.5,4.113655189293018,0.7641211213699668,2
0.05,1.0,0.0,0.7448787828564912,299
0.06,0.0,2.2179605304795205,0.27670805464361214,3
0.06,0.5,3.8462192960946755,0.6354674341161557,4
0.06,1.0,0.0,1.2609600674813328,82
0.06,1.5,-0.0014544112904622424,0.061976056474992325,7
0.07,0.0,4.078559096132958,1.4938731299810397,4
0.07,0.5,3.872387611866583,0.06918201180111186,3
0.07,1.0,4.7038300667803545,0.7278800315799487,4
0.07,1.5,0.0,0.6587825647450295,142
0.08,0.0,2.683369448794831,0.5534808799431009,4
0.08,0.5,4.207198839047297,0.3839333905475622,4
0.08,1.0,4.767382239759432,0.0,1
0.08,1.5,0.0,1.3856437262259633,78
0.09,0.0,2.7436564191555375,0.5349526681404434,4
0.09,0.5,4.258302322799691,0.3209039566844833,4
0.09,1.0,5.190612167688747,0.15162396846697224,2
0.09,1.5,4.1486015234062235,0.08329301824329512,4
0.09,2.0,0.0,1.419864759196325,69
0.1,0.0,0.6519101200780478,1.4093166551698826,7
0.1,0.5,4.6278551171272175,0.7238240151900281,2
0.1,1.0,4.515566749562173,0.8352004499579674,6
0.1,1.5,4.697380921919946,0.8781997025349665,4
0.1,2.0,0.0,0.9534548054176316,104
0.11,0.0,3.0532317041746246,1.0188487656015406,2
0.11,0.5,4.5511484855092945,0.24359424721514897,4
0.11,1.0,3.5291901705535875,1.0877591096395145,5
0.11,1.5,4.80123029046561,0.7132146959237007,2
0.11,2.0,4.658886593284417,0.4880665035626124,5
0.11,2.5,0.0,0.7932365898777317,148
0.12,0.0,2.804636101173573,0.599316913759551,4
0.12,0.5,4.257148889107224,1.912432657602379,4
0.12,1.0,4.3047860874223876,0.842815805986644,2
0.12,1.5,5.037240030130084,0.8647039309655936,5
0.12,2.0,4.689380274330396,1.8184586915796255,4
0.12,2.5,0.0,0.6575472271890341,225
0.13,0.0,2.4438734026070366,0.5575212460340077,5
0.13,0.5,4.182065426044683,0.2177445212258262,4
0.13,1.0,5.065329136504964,0.0,1
0.13,1.5,4.695409881719563,1.3763462157564332,6
0.13,2.0,4.855281034126316,1.6404596377180893,4
0.13,2.5,3.5633825152067593,0.0,1
