phase,time_s,throttle,speed_mps,acceleration_mps2
grid_throttle_0.000_at_0.00,1788480137.266606,0.0,0.0,nan
grid_throttle_0.000_at_0.00,1788480137.2690911,0.0,0.0,nan
grid_throttle_0.000_at_0.00,1788480137.270285,0.0,0.0,nan
grid_throttle_0.000_at_0.00,1788480137.33746,0.0,0.0,nan
grid_throttle_0.000_at_0.00,1788480137.3611808,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.4132345,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.4168708,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.4186506,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.4201057,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.4646335,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.4989445,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.5426552,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.5447962,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.5457866,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.5926108,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.6521811,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.653327,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.6543698,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.711731,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.7719648,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.7747724,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.7796643,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.7834036,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.8333364,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.8546562,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.8986795,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.9004824,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.901912,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480137.9639978,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.032461,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.0341084,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.0351565,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.0360663,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.0819561,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.1218848,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.1231327,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.1241739,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.1657503,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.1865351,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.235487,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.2366827,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.237637,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.2994993,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.3255231,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.3698897,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.3716154,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.3731012,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.4316566,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.4465892,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.4894753,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.4907808,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.4921293,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.5566783,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.574401,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.6172562,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.6190503,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.6207383,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.6831472,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.7117484,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.7598853,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.7624435,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.7638807,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.7650626,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.8144045,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.8788862,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.8805165,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.881772,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.9331386,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480138.9608014,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.0094283,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.0108151,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.011957,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.0128496,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.0615802,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.1222668,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.1243207,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.1288247,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.1819284,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.2041454,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.2499135,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.2515144,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.2529666,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.3154318,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.340377,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.383464,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.3846934,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.3858142,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.3869894,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.449761,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.4731772,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.5208583,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.5226178,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.5239677,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.5811048,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.6038697,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.6525586,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.6540248,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.6552057,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.715114,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.7767684,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.7808683,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.7829664,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.7847986,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.8342648,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.8985248,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.8998168,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.901048,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.9022434,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480139.9654794,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480140.0340173,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480140.0356345,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480140.0368829,0.0,0.0,0.0
grid_throttle_0.000_at_0.00,1788480140.0379572,0.0,0.0,0.0
grid_throttle_0.010_at_0.00,1788480146.1912923,0.01,0.0,nan
grid_throttle_0.010_at_0.00,1788480146.1927595,0.01,0.0,nan
grid_throttle_0.010_at_0.00,1788480146.1942737,0.01,0.0,nan
grid_throttle_0.010_at_0.00,1788480146.2548184,0.01,0.0,nan
grid_throttle_0.010_at_0.00,1788480146.2773206,0.01,0.2274,2.738211348055259
grid_throttle_0.010_at_0.00,1788480146.3237612,0.01,0.2274,1.7561538723278893
grid_throttle_0.010_at_0.00,1788480146.3250349,0.01,0.2274,1.739048685390882
grid_throttle_0.010_at_0.00,1788480146.3263462,0.01,0.2445,1.8512566576165443
grid_throttle_0.010_at_0.00,1788480146.3934207,0.01,0.2517,0.20930219422990426
grid_throttle_0.010_at_0.00,1788480146.4581792,0.01,0.252,0.05689012348358259
grid_throttle_0.010_at_0.00,1788480146.459952,0.01,0.252,0.05613522156235729
grid_throttle_0.010_at_0.00,1788480146.4610803,0.01,0.252,0.055665173167986796
grid_throttle_0.010_at_0.00,1788480146.4619956,0.01,0.252,0.055289574746684764
grid_throttle_0.010_at_0.00,1788480146.5100935,0.01,0.2518,0.0008570981340977042
grid_throttle_0.010_at_0.00,1788480146.5489848,0.01,0.2516,-0.0045982738537354104
grid_throttle_0.010_at_0.00,1788480146.5500917,0.01,0.2516,-0.004540493962143772
grid_throttle_0.010_at_0.00,1788480146.5514321,0.01,0.2516,-0.004472445378061783
grid_throttle_0.010_at_0.00,1788480146.6073768,0.01,0.2515,-0.003083774961033081
grid_throttle_0.010_at_0.00,1788480146.621834,0.01,0.2514,-0.0035797198052378585
grid_throttle_0.010_at_0.00,1788480146.6718347,0.01,0.2514,-0.0016610940485735936
grid_throttle_0.010_at_0.00,1788480146.6760209,0.01,0.2514,-0.0016052816598188307
grid_throttle_0.010_at_0.00,1788480146.6777718,0.01,0.2514,-0.001583034004079787
grid_throttle_0.010_at_0.00,1788480146.7652416,0.01,0.2513,-0.0011432515161838605
grid_throttle_0.010_at_0.00,1788480146.766405,0.01,0.2513,-0.0011282441392851577
grid_throttle_0.010_at_0.00,1788480146.768091,0.01,0.2513,-0.0011071848289186956
grid_throttle_0.010_at_0.00,1788480146.7692323,0.01,0.2513,-0.0010933685771857414
grid_throttle_0.010_at_0.00,1788480146.8261578,0.01,0.2513,-0.0006739180174041958
grid_throttle_0.010_at_0.00,1788480146.8575,0.01,0.2512,-0.0011329159261205077
grid_throttle_0.010_at_0.00,1788480146.9113088,0.01,0.2512,-0.0011743849205798887
grid_throttle_0.010_at_0.00,1788480146.9126513,0.01,0.2512,-0.0011561563482005255
grid_throttle_0.010_at_0.00,1788480146.9139776,0.01,0.2512,-0.001138695183565825
grid_throttle_0.010_at_0.00,1788480146.95706,0.01,0.2512,0.0
grid_throttle_0.010_at_0.00,1788480146.9956121,0.01,0.2512,0.0
grid_throttle_0.010_at_0.00,1788480146.9966872,0.01,0.2512,0.0
grid_throttle_0.010_at_0.00,1788480146.9977052,0.01,0.2512,0.0
grid_throttle_0.010_at_0.00,1788480147.0579307,0.01,0.2511,-0.000991369049025848
grid_throttle_0.010_at_0.00,1788480147.083821,0.01,0.2511,-0.0011612265916564797
grid_throttle_0.010_at_0.00,1788480147.0895112,0.01,0.2511,-0.0010892541980251332
grid_throttle_0.010_at_0.00,1788480147.0906277,0.01,0.2511,-0.0010761662112405645
grid_throttle_0.010_at_0.00,1788480147.1313882,0.01,0.2511,-0.0007480384585888063
grid_throttle_0.010_at_0.00,1788480147.138637,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.1962197,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.2174819,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.2610226,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.2628157,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.2643547,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.3257844,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.3632572,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.410056,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.4115891,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.4127917,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.4138737,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.4776807,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.4970546,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.5406244,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.5419407,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.5432458,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.6081,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.6398108,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.6922748,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.6938944,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.6951046,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.6961179,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.7388673,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.7639377,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.8102984,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.8115628,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.8125615,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.8692904,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.9280152,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.929127,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.930036,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480147.991529,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480148.0348365,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480148.0437696,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480148.046487,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480148.0829341,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480148.0881097,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480148.0935612,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480148.142104,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480148.16549,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480148.208788,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480148.2100422,0.01,0.2511,0.0
grid_throttle_0.010_at_0.00,1788480148.211122,0.01,0.2511,0.0
