bag_time,time,count
1788876257.3812134,1788876257.3812134,0
1788876257.4467301,1788876257.4467301,0
1788876257.4954944,1788876257.4954944,0
1788876257.5442896,1788876257.5442896,0
1788876257.5954895,1788876257.5954895,0
1788876257.6460166,1788876257.6460166,0
1788876257.6955876,1788876257.6955876,0
1788876257.745332,1788876257.745332,0
1788876257.7956166,1788876257.7956166,0
1788876257.8443878,1788876257.8443878,0
1788876257.8955536,1788876257.8955536,0
1788876257.9464798,1788876257.9464798,0
1788876257.9968088,1788876257.9968088,0
1788876258.045323,1788876258.045323,0
1788876258.0954216,1788876258.0954216,0
1788876258.145378,1788876258.145378,0
1788876258.19552,1788876258.19552,0
1788876258.2461724,1788876258.2461724,0
1788876258.2945132,1788876258.2945132,0
1788876258.3448036,1788876258.3448036,0
1788876258.396557,1788876258.396557,0
1788876258.4455924,1788876258.4455924,0
1788876258.49589,1788876258.49589,0
1788876258.5470357,1788876258.5470357,0
1788876258.5966637,1788876258.5966637,0
1788876258.6459782,1788876258.6459782,0
1788876258.6966362,1788876258.6966362,0
1788876258.7443027,1788876258.7443027,0
1788876258.798917,1788876258.798917,0
1788876258.8467982,1788876258.8467982,0
1788876258.896544,1788876258.896544,0
1788876258.9462323,1788876258.9462323,0
1788876258.996613,1788876258.996613,0
1788876259.0455604,1788876259.0455604,0
1788876259.0964851,1788876259.0964851,0
1788876259.1446652,1788876259.1446652,0
1788876259.1943254,1788876259.1943254,0
1788876259.246082,1788876259.246082,0
1788876259.2991414,1788876259.2991414,0
1788876259.3471596,1788876259.3471596,0
1788876259.3979266,1788876259.3979266,0
1788876259.4475603,1788876259.4475603,0
1788876259.494404,1788876259.494404,0
1788876259.5455818,1788876259.5455818,0
1788876259.595181,1788876259.595181,0
1788876259.646847,1788876259.646847,0
1788876259.6963143,1788876259.6963143,0
1788876259.744725,1788876259.744725,0
1788876259.7954228,1788876259.7954228,0
1788876259.847594,1788876259.847594,0
1788876259.8943243,1788876259.8943243,0
1788876259.9457257,1788876259.9457257,0
1788876259.9953387,1788876259.9953387,0
1788876260.0490565,1788876260.0490565,0
1788876260.0979679,1788876260.0979679,0
1788876260.1452131,1788876260.1452131,0
1788876260.1966045,1788876260.1966045,0
1788876260.2444298,1788876260.2444298,0
1788876260.2944067,1788876260.2944067,0
1788876260.3467178,1788876260.3467178,0
1788876260.3952513,1788876260.3952513,0
1788876260.4443688,1788876260.4443688,0
1788876260.4944792,1788876260.4944792,0
1788876260.5457044,1788876260.5457044,0
1788876260.5943947,1788876260.5943947,0
1788876260.6446714,1788876260.6446714,0
1788876260.696532,1788876260.696532,0
1788876260.748693,1788876260.748693,0
1788876260.7961218,1788876260.7961218,0
1788876260.8441505,1788876260.8441505,0
1788876260.8964384,1788876260.8964384,0
1788876260.9443474,1788876260.9443474,0
1788876260.9960067,1788876260.9960067,0
1788876261.0477848,1788876261.0477848,0
1788876261.0979774,1788876261.0979774,0
1788876261.1456954,1788876261.1456954,0
1788876261.1949608,1788876261.1949608,0
1788876261.2464726,1788876261.2464726,0
1788876261.2951808,1788876261.2951808,0
1788876261.344591,1788876261.344591,0
1788876261.3948596,1788876261.3948596,0
1788876261.4455216,1788876261.4455216,0
1788876261.4952366,1788876261.4952366,0
1788876261.5445497,1788876261.5445497,0
1788876261.5952816,1788876261.5952816,0
1788876261.6455553,1788876261.6455553,0
1788876261.6967275,1788876261.6967275,0
1788876261.7458289,1788876261.7458289,0
1788876261.7955828,1788876261.7955828,0
1788876261.8451371,1788876261.8451371,0
1788876261.896244,1788876261.896244,0
1788876261.945943,1788876261.945943,0
1788876261.9968863,1788876261.9968863,0
1788876262.0472302,1788876262.0472302,0
1788876262.096729,1788876262.096729,0
1788876262.145763,1788876262.145763,0
