time_s,node_time_s,closest_range_m,closest_angle_rad,target_angle_rad,raw_steering_rad,commanded_steering_rad,commanded_speed_mps,recovery_sign,front_left_clearance_m,front_right_clearance_m,rear_left_context_m,rear_right_context_m,gap_start_rad,gap_end_rad,gap_min_range_m,gap_max_range_m,gap_width_rad,gap_count,emergency_stop,footprint_limited,side_recovery,valid_beam_count,disparity_blocked_beam_count
1788870439.1382709,1788870439.1381927,0.9192891716957092,-1.5707918088883162,-0.010629714384922231,-0.027597995209875777,-0.027597995209875777,0.47997089728847825,0.0,0.9415107178688049,0.9710730123519897,0.0,0.0,-0.0741719868965447,2.356198977679014,0.9317900943756103,9.960541229248047,2.430370964575559,2.0,0.0,0.0,0.0,671.0,10.0
1788870439.2140286,1788870439.2138803,0.9258291721343994,-1.5707918088883162,-0.01292613457502324,-0.037233940011014786,-0.037233940011014786,0.4729776600378426,0.0,0.9347274112701416,0.9782118010520935,0.0,0.0,-0.0741719868965447,2.356198977679014,0.9251146721839905,9.869734268188477,2.430370964575559,2.0,0.0,0.0,0.0,671.0,11.0
1788870439.2771075,1788870439.2769804,0.9315325021743774,-1.5707918088883162,-0.016867772725572126,-0.048953992908586,-0.048953992908586,0.46447189208315,0.0,0.9288160014152527,0.9838069486618042,0.0,0.0,-0.0741719868965447,2.356198977679014,0.9190177130699158,9.913058738708497,2.430370964575559,2.0,0.0,0.0,0.0,671.0,10.0
1788870439.349922,1788870439.3497837,0.9349625706672668,-1.5707918088883162,-0.015015735816935445,-0.0483214461025112,-0.0483214461025112,0.4649309596658628,0.0,0.92527268409729,0.9866319704055786,0.0,0.0,-0.06980866380035877,2.356198977679014,0.9151075887680054,9.7770609664917,2.426007641479373,2.0,0.0,0.0,0.0,670.0,10.0
1788870439.4063601,1788870439.4062905,0.9328005909919739,1.4442644505761564,-0.01332263423345497,-0.044339134513692494,-0.044339134513692494,0.46782110176622776,0.0,0.9233022737503052,0.9879250335693359,0.0,0.0,-0.06980866380035877,2.356198977679014,0.9128005909919739,9.904965858459473,2.426007641479373,2.0,0.0,0.0,0.0,671.0,11.0
1788870439.475768,1788870439.475653,0.9299126863479614,1.4486277736723423,-0.012967300509760315,-0.042348493495970856,-0.042348493495970856,0.46926579921988365,0.0,0.9210840272903442,0.9888440179824829,0.0,0.0,-0.06544534070417285,2.356198977679014,0.9099126863479614,9.895513038635254,2.421644318383187,2.0,0.0,0.0,0.0,671.0,10.0
1788870439.5300376,1788870439.5299625,0.9280762076377869,1.4529910967685282,-0.00911027203315105,-0.03311155740304961,-0.03311155740304961,0.4759694579580618,0.0,0.9197109150886535,0.9893410015106201,0.0,0.0,-0.06108201760798693,2.356198977679014,0.9080762076377868,9.803920249938965,2.417280995287001,2.0,0.0,0.0,0.0,671.0,11.0
1788870439.5996897,1788870439.5995681,0.9253177046775818,1.4573544198647141,-0.006748866324208623,-0.0250509277871422,-0.0250509277871422,0.48181941833629865,0.0,0.917635600566864,0.9901950168609619,0.0,0.0,-0.056718694511801004,2.356198977679014,0.9053177046775818,9.786397438049317,2.412917672190815,2.0,0.0,0.0,0.0,671.0,11.0
1788870439.6546745,1788870439.654603,0.9235156774520874,1.4573544198647141,-0.004799564224968982,-0.01826630220007318,-0.01826630220007318,0.4867433253704587,0.0,0.9162698197364807,0.9908100175857544,0.0,0.0,-0.056718694511801004,2.356198977679014,0.9035156774520874,9.945037345886231,2.412917672190815,2.0,0.0,0.0,0.0,671.0,11.0
1788870439.725367,1788870439.7252853,0.9206907153129578,1.4617177429609,-0.003417739152420722,-0.013135626361444372,-0.013135626361444372,0.490466886903459,0.0,0.9139749813079834,0.992220025062561,0.0,0.0,-0.05235537141561508,2.356198977679014,0.9006907153129577,9.85540340423584,2.4085543490946293,2.0,0.0,0.0,0.0,671.0,11.0
1788870439.7777944,1788870439.7774365,0.9187018275260925,1.466081066057086,-0.002679226157047229,-0.009942154500219106,-0.009942154500219106,0.4927845326392604,0.0,0.9122394728660583,0.9935289430618286,0.0,0.0,-0.05235537141561508,2.356198977679014,0.8987018275260925,9.933522682189942,2.4085543490946293,2.0,0.0,0.0,0.0,671.0,11.0
1788870439.8518429,1788870439.8516746,0.915592610836029,1.466081066057086,-0.0069732625564010945,-0.018602754476404183,-0.018602754476404183,0.48649914686586404,0.0,0.9094151067733764,0.9958779621124267,0.0,0.0,-0.05235537141561508,2.356198977679014,0.895592610836029,9.953344802856446,2.4085543490946293,2.0,0.0,0.0,0.0,672.0,11.0
1788870439.9064512,1788870439.9063718,0.913375973701477,1.466081066057086,-0.007220038443204595,-0.02175371245569955,-0.02175371245569955,0.4842123553606459,0.0,0.9073179173469543,0.997753005027771,0.0,0.0,-0.05235537141561508,2.356198977679014,0.893375973701477,9.9540629196167,2.4085543490946293,2.0,0.0,0.0,0.0,672.0,11.0
1788870439.9768674,1788870439.976458,0.9099295139312744,1.470444389153272,-0.008197835652529253,-0.024889265598375395,-0.024889265598375395,0.4819367438361676,0.0,0.9040046739578247,1.00080500125885,0.0,0.0,-0.05235537141561508,2.356198977679014,0.8899295139312744,9.945805053710938,2.4085543490946293,2.0,0.0,0.0,0.0,672.0,11.0
1788870440.0311592,1788870440.031081,0.9078599810600281,1.470444389153272,-0.008045022515293694,-0.025487630113770494,-0.025487630113770494,0.4815024838746509,0.0,0.9021230745315552,1.0023779678344726,0.0,0.0,-0.05235537141561508,2.356198977679014,0.8878599810600281,9.957815628051758,2.4085543490946293,2.0,0.0,0.0,0.0,672.0,11.0
1788870440.101543,1788870440.1014009,0.9050015211105347,1.470444389153272,-0.011902155989695943,-0.034307118451050056,-0.034307118451050056,0.47510178569251527,0.0,0.8995899963378906,1.0043699550628662,0.0,0.0,-0.04799204831942916,2.356198977679014,0.8850015211105347,9.856766204833985,2.4041910259984434,2.0,0.0,0.0,0.0,672.0,11.0
1788870440.1555321,1788870440.155373,0.9032124876976013,1.4748077122494578,-0.010905882960148572,-0.03472131336604782,-0.03472131336604782,0.47480118586879644,0.0,0.8980666208267212,1.0054729986190796,0.0,0.0,-0.04799204831942916,2.356198977679014,0.8832124876976013,9.88254020690918,2.4041910259984434,2.0,0.0,0.0,0.0,672.0,11.0
1788870440.2271693,1788870440.2270937,0.9006357192993164,1.4748077122494578,-0.014107705259252767,-0.042017653790540545,-0.042017653790540545,0.469505904430089,0.0,0.8958973097801208,1.0070010232925415,0.0,0.0,-0.04799204831942916,2.356198977679014,0.8806357192993164,9.923858146667481,2.4041910259984434,2.0,0.0,0.0,0.0,673.0,11.0
1788870440.282634,1788870440.2824955,0.8991289138793945,1.4791710353456438,-0.011716222396800448,-0.03884963430599517,-0.03884963430599517,0.47180507823476286,0.0,0.8947772789001465,1.0075570154190063,0.0,0.0,-0.04799204831942916,2.356198977679014,0.8791289138793945,9.970597724914551,2.4041910259984434,2.0,0.0,0.0,0.0,673.0,11.0
1788870440.348133,1788870440.3480632,0.897017776966095,1.4835343584418297,-0.012346404970818393,-0.03931083742643175,-0.03931083742643175,0.4714703624483498,0.0,0.893256824016571,1.0082330513000488,0.0,0.0,-0.04362872522324324,2.356198977679014,0.877017776966095,9.911230545043946,2.3998277029022574,2.0,0.0,0.0,0.0,673.0,11.0
1788870440.400678,1788870440.4005704,0.8958184123039246,1.4835343584418297,-0.00819417555859749,-0.030148204479187903,-0.030148204479187903,0.47812009606170475,0.0,0.8925456213951111,1.0082829999923706,0.0,0.0,-0.04362872522324324,2.356198977679014,0.8758184123039245,9.975058059692383,2.3998277029022574,2.0,0.0,0.0,0.0,673.0,11.0
1788870440.4764347,1788870440.476368,0.8940861225128174,1.4878976815380156,-0.007823058932844299,-0.0265681133533276,-0.0265681133533276,0.48071832873517095,0.0,0.8915188121795654,1.0083950567245483,0.0,0.0,-0.039265402127057314,2.356198977679014,0.8740861225128174,9.930894355773926,2.3954643798060715,2.0,0.0,0.0,0.0,673.0,11.0
1788870440.5292368,1788870440.5291452,0.8930084109306335,1.4922610046342015,-0.024859970773655284,-0.06365676853898612,-0.06365676853898612,0.45380142848583893,0.0,0.8909259247779846,1.0083900499343872,0.0,0.0,-0.03490207903087139,2.356198977679014,0.8730084109306335,9.858196716308594,2.3911010567098856,2.0,0.0,0.0,0.0,673.0,0.0
1788870440.6007056,1788870440.6005895,0.8913015723228455,1.4966243277303874,-0.02505023113493548,-0.07520954830395131,-0.07520954830395131,0.4454170581445731,0.0,0.8898004102706909,1.0087920236587524,0.0,0.0,-0.03490207903087139,2.356198977679014,0.8713015723228454,9.922547798156739,2.3911010567098856,2.0,0.0,0.0,0.0,674.0,0.0
1788870440.675287,1788870440.675168,0.8895490765571594,1.4966243277303874,-0.021141068594374004,-0.06991885814258317,-0.06991885814258317,0.44925674924717035,0.0,0.8885360169410705,1.0071209478378296,0.0,0.0,-0.03490207903087139,2.356198977679014,0.8695490765571594,9.971973876953125,2.3911010567098856,2.0,0.0,0.0,0.0,674.0,0.0
1788870440.7290487,1788870440.7288783,0.8890485167503357,1.5009876508265734,-0.018893570789480663,-0.06329725601121164,-0.06329725601121164,0.4540623428490061,0.0,0.8895141887664795,1.0045879888534546,0.0,0.0,-0.03053875593468547,2.356198977679014,0.8690485167503357,9.938418846130372,2.3867377336136997,2.0,0.0,0.0,0.0,674.0,0.0
1788870440.800108,1788870440.7999847,0.8889868259429932,1.5097142970189452,-0.015023902060745928,-0.052642717419434375,-0.052642717419434375,0.4617948192907084,0.0,0.8941677021980285,0.999819974899292,0.0,0.0,-0.021812109742313623,2.356198977679014,0.8689868259429931,9.866163711547852,2.378011087421328,2.0,0.0,0.0,0.0,674.0,0.0
1788870440.8519535,1788870440.8518796,0.8890436887741089,1.5140776201151311,-0.011033556217333533,-0.04050798115265743,-0.04050798115265743,0.4706015415622425,0.0,0.8973405170440674,0.9966449546813965,0.0,0.0,-0.0174487866461277,2.356198977679014,0.8690436887741089,9.855947952270508,2.373647764325142,2.0,0.0,0.0,0.0,674.0,0.0
1788870440.924587,1788870440.924442,0.8891482949256897,1.522804266307503,-0.0035708770823118996,-0.020151159010175886,-0.020151159010175886,0.4853754002599946,0.0,0.9019979047775268,0.9920710134506225,0.0,0.0,-0.013085463549941778,2.356198977679014,0.8691482949256897,9.888971786499024,2.369284441228956,2.0,0.0,0.0,0.0,674.0,0.0
1788870440.976525,1788870440.9764516,0.889125406742096,1.522804266307503,-0.0018260914077168012,-0.010135792456338402,-0.010135792456338402,0.49264400089112187,0.0,0.904821674823761,0.9893259811401367,0.0,0.0,-0.013085463549941778,2.356198977679014,0.8691254067420959,9.97851417541504,2.369284441228956,2.0,0.0,0.0,0.0,675.0,0.0
1788870441.0503654,1788870441.050275,0.8888893127441406,1.527167589403689,0.001211536656385277,-0.0003268956265985005,-0.0003268956265985005,0.4997627571846688,0.0,0.908669810295105,0.9855899620056152,0.0,0.0,-0.008722140453755856,2.356198977679014,0.8688893127441406,9.944683532714844,2.36492111813277,2.0,0.0,0.0,0.0,675.0,0.0
1788870441.1047816,1788870441.1046674,0.88839191198349,1.5315309124998748,0.0030399019419578574,0.006711311662006051,0.006711311662006051,0.49512930016890316,0.0,0.9105008053779602,0.9837599802017212,0.0,0.0,-0.008722140453755856,2.356198977679014,0.86839191198349,9.96674774169922,2.36492111813277,2.0,0.0,0.0,0.0,675.0,0.0
1788870441.1743517,1788870441.1741815,0.8879647850990295,1.5664374972693622,-0.0005430426967048817,0.0007969778579828805,0.0007969778579828805,0.4994215974292714,0.0,0.9127579736709595,0.9814400482177734,0.0,0.0,-0.008722140453755856,2.356198977679014,0.8679647850990295,9.968840103149414,2.36492111813277,2.0,0.0,0.0,0.0,676.0,0.0
1788870441.2262776,1788870441.226206,0.8888735175132751,1.5664374972693622,-0.001405499359153867,-0.0029092252071097977,-0.0029092252071097977,0.49788864480767436,0.0,0.9138536262512207,0.9802479553222656,0.0,0.0,-0.008722140453755856,2.356198977679014,0.8688735175132751,9.945055465698243,2.36492111813277,2.0,0.0,0.0,0.0,676.0,0.0
1788870441.3011434,1788870441.3010497,0.8901624083518982,1.5664374972693622,-0.00036980510580301594,-0.0017011309991316948,-0.0017011309991316948,0.49876541294944604,0.0,0.9150389838218689,0.9788613128662109,0.0,0.0,-0.008722140453755856,2.356198977679014,0.8701624083518982,9.885637741088868,2.36492111813277,2.0,0.0,0.0,0.0,675.0,0.0
1788870441.3526683,1788870441.352606,0.8911035060882568,1.5664374972693622,-0.0019129715354086786,-0.004795395539054949,-0.004795395539054949,0.4965197664155063,0.0,0.9160042214393616,0.9777867007255554,0.0,0.0,-0.008722140453755856,2.356198977679014,0.8711035060882568,9.856941680908204,2.36492111813277,2.0,0.0,0.0,0.0,675.0,0.0
1788870441.425304,1788870441.425088,0.8926568031311035,1.5664374972693622,-0.002695922958489002,-0.00747748608873185,-0.00747748608873185,0.49457325302956817,0.0,0.9177089142799377,0.9759496259689331,0.0,0.0,-0.013085463549941778,2.356198977679014,0.8726568031311035,9.963851432800293,2.369284441228956,2.0,0.0,0.0,0.0,676.0,0.0
1788870441.4794195,1788870441.4791708,0.8936851024627686,1.5664374972693622,-0.0038501173173355135,-0.010867508617451106,-0.010867508617451106,0.49211296166036783,0.0,0.918821017742157,0.9747444796562195,0.0,0.0,-0.013085463549941778,2.356198977679014,0.8736851024627685,9.941539268493653,2.369284441228956,2.0,0.0,0.0,0.0,676.0,0.0
1788870441.5524454,1788870441.552268,0.8953235745429993,1.5664374972693622,-0.004637766948497675,-0.013648850549870124,-0.013648850549870124,0.490094417095205,0.0,0.9206663775444031,0.9727828907966614,0.0,0.0,-0.013085463549941778,2.356198977679014,0.8753235745429992,9.916970710754395,2.369284441228956,2.0,0.0,0.0,0.0,676.0,0.0
1788870441.6061332,1788870441.6060398,0.8964993953704834,1.5664374972693622,-0.013961401589967852,-0.03536819472648902,-0.03536819472648902,0.4743317150571699,0.0,0.9220434236526489,0.9713483262062073,0.0,0.0,-0.013085463549941778,2.356198977679014,0.8764993953704834,9.907474975585938,2.369284441228956,2.0,0.0,0.0,0.0,677.0,0.0
1788870441.6754346,1788870441.6753561,0.8984050750732422,1.5664374972693622,-0.013334437095545796,-0.04047959751196929,-0.04047959751196929,0.4706221408431086,0.0,0.9243498849868774,0.9689876246452331,0.0,0.0,-0.013085463549941778,2.356198977679014,0.8784050750732422,9.90395305633545,2.369284441228956,2.0,0.0,0.0,0.0,677.0,0.0
1788870441.7297792,1788870441.7296824,0.8997802734375,1.5664374972693622,-0.007756743383577134,-0.029518984432803565,-0.029518984432803565,0.47857674926572696,0.0,0.9260620284080505,0.9672645139694214,0.0,0.0,-0.013085463549941778,2.356198977679014,0.8797802734375,9.909166793823243,2.369284441228956,2.0,0.0,0.0,0.0,677.0,0.0
1788870441.800567,1788870441.8004856,0.9024745225906372,1.5664374972693622,-0.01104027328265535,-0.03358590748298906,-0.03358590748298906,0.4756252008335832,0.0,0.9298041272163391,0.9637061762809753,0.0,0.0,-0.013085463549941778,2.356198977679014,0.8824745225906372,9.97852752685547,2.369284441228956,2.0,0.0,0.0,0.0,678.0,0.0
1788870441.8521798,1788870441.8520691,0.904528021812439,1.5664374972693622,-0.001997894274281089,-0.014551055419286358,-0.014551055419286358,0.48943964656354316,0.0,0.9327230262756347,0.9609913039207458,0.0,0.0,-0.008722140453755856,2.356198977679014,0.884528021812439,9.908681373596192,2.36492111813277,2.0,0.0,0.0,0.0,677.0,0.0
1788870441.9244187,1788870441.9243405,0.9074282050132751,1.5664374972693622,-0.0008248502587290037,-0.006212981205338877,-0.006212981205338877,0.4954909609281345,0.0,0.9366547870635986,0.9572995114326477,0.0,0.0,-0.008722140453755856,2.356198977679014,0.8874282050132751,9.975368957519532,2.36492111813277,2.0,0.0,0.0,0.0,678.0,0.0
1788870441.977952,1788870441.977797,0.9094750285148621,1.5664374972693622,-0.006058340953241293,-0.015434578096862156,-0.015434578096862156,0.4887984345362727,0.0,0.9394483971595764,0.9547089743614197,0.0,0.0,-0.004358817357569933,2.356198977679014,0.889475028514862,9.890508155822754,2.360557795036584,2.0,0.0,0.0,0.0,678.0,0.0
1788870442.0491245,1788870442.0490124,0.9120864868164062,1.5664374972693622,-0.003889694176526827,-0.013343288384478742,-0.013343288384478742,0.4903161772610735,0.0,0.9426920223236084,0.9515797901153564,0.0,0.0,-0.004358817357569933,2.356198977679014,0.8920864868164062,9.911336402893067,2.360557795036584,2.0,0.0,0.0,0.0,678.0,0.0
1788870442.1004121,1788870442.100282,0.9136391878128052,1.5664374972693622,-0.003941012383074861,-0.01283085425343131,-0.01283085425343131,0.49068807368925915,0.0,0.944459478855133,0.9497952270507812,0.0,0.0,-0.004358817357569933,2.356198977679014,0.8936391878128052,9.901539306640625,2.360557795036584,2.0,0.0,0.0,0.0,678.0,0.0
1788870442.1732469,1788870442.173141,0.9162269234657288,1.5664374972693622,0.0023333238607237115,0.00137738917199172,0.00137738917199172,0.4990003669110832,0.0,0.9476005840301513,0.946746985912323,0.0,0.0,-0.004358817357569933,2.356198977679014,0.8962269234657287,9.91229103088379,2.360557795036584,2.0,0.0,0.0,0.0,678.0,0.0
1788870442.2257578,1788870442.2256186,0.917992115020752,1.5664374972693622,-0.005170614817558211,-0.011168960439732875,-0.011168960439732875,0.4918941845548157,0.0,0.9497266221046448,0.9446782279014587,0.0,0.0,-0.004358817357569933,2.356198977679014,0.8979921150207519,9.918040733337403,2.360557795036584,2.0,0.0,0.0,0.0,679.0,0.0
1788870442.300434,1788870442.300348,0.9207342267036438,1.5664374972693622,-0.0036112656541905457,-0.011439923197306686,-0.011439923197306686,0.4916975347307553,0.0,0.9530219841003418,0.9414818096160888,0.0,0.0,-0.004358817357569933,2.356198977679014,0.9007342267036438,9.926702003479004,2.360557795036584,2.0,0.0,0.0,0.0,679.0,0.0
1788870442.3543594,1788870442.3542876,0.922247588634491,1.5664374972693622,-0.004808588673407765,-0.014203215587625401,-0.014203215587625401,0.4896920895276974,0.0,0.9545982885360718,0.9398240852355957,0.0,0.0,-0.004358817357569933,2.356198977679014,0.902247588634491,9.898622970581055,2.360557795036584,2.0,0.0,0.0,0.0,679.0,0.0
1788870442.425722,1788870442.425509,0.9248555898666382,1.5664374972693622,-0.0043797346147845286,-0.014071570213404966,-0.014071570213404966,0.4897876304791942,0.0,0.9576257276535034,0.9368368792533874,0.0,0.0,-0.004358817357569933,2.356198977679014,0.9048555898666382,9.8920512008667,2.360557795036584,2.0,0.0,0.0,0.0,679.0,0.0
1788870442.4810636,1788870442.4809003,0.9266998171806335,1.5664374972693622,-0.003598385726409419,-0.01228185509117859,-0.01228185509117859,0.49108650700029055,0.0,0.9598111915588379,0.9347122716903686,0.0,0.0,-0.004358817357569933,2.356198977679014,0.9066998171806335,9.894149284362793,2.360557795036584,2.0,0.0,0.0,0.0,679.0,0.0
1788870442.5520353,1788870442.5519094,0.9295179843902588,1.5664374972693622,0.0019960935781710857,0.0007866930877496542,0.0007866930877496542,0.49942906154823363,0.0,0.9632029938697815,0.9314580965042114,0.0,0.0,-0.004358817357569933,2.356198977679014,0.9095179843902588,9.905193786621094,2.360557795036584,2.0,0.0,0.0,0.0,679.0,0.0
1788870442.6051733,1788870442.6049051,0.9293786883354187,-1.5053419624455273,-0.004874097437500683,-0.010681970333676634,-0.010681970333676634,0.4922476151130689,0.0,0.964994888305664,0.9292908120155334,0.0,0.0,-0.004358817357569933,2.356198977679014,0.9113974976539612,9.913558464050293,2.360557795036584,2.0,0.0,0.0,0.0,680.0,0.0
1788870442.6757696,1788870442.6756263,0.9264119267463684,-1.5009786393493414,-0.00357694762261191,-0.01121695377475367,-0.01121695377475367,0.4918593536394072,0.0,0.9661479997634888,0.9260002779960632,0.0,0.0,-0.004358817357569933,2.356198977679014,0.9142712759971618,9.920526008605957,2.360557795036584,2.0,0.0,0.0,0.0,680.0,0.0
1788870442.7283094,1788870442.7281926,0.924630880355835,-1.5009786393493414,-0.004875277446571453,-0.014285707612746158,-0.014285707612746158,0.489632221365845,0.0,0.9664084124565124,0.9241913962364197,0.0,0.0,-0.004358817357569933,2.356198977679014,0.9159301924705505,9.893518905639649,2.360557795036584,2.0,0.0,0.0,0.0,680.0,0.0
1788870442.799741,1788870442.7996783,0.9216942191123962,-1.5009786393493414,-0.004406496007696622,-0.01415626334106428,-0.01415626334106428,0.4897261648785248,0.0,0.9673694181442261,0.9210092830657959,0.0,0.0,-0.004358817357569933,2.356198977679014,0.9187509822845459,9.886825065612793,2.360557795036584,2.0,0.0,0.0,0.0,680.0,0.0
1788870442.8531144,1788870442.8530226,0.9196562767028809,-1.5009786393493414,-0.003786634671529944,-0.012728940666546357,-0.012728940666546357,0.4907620369494125,0.0,0.9681485104560852,0.9187707710266113,0.0,0.0,-0.004358817357569933,2.356198977679014,0.9207274127006531,9.888224105834961,2.360557795036584,2.0,0.0,0.0,0.0,680.0,0.0
1788870442.9244945,1788870442.9244432,0.9165667295455933,-1.4966153162531555,0.0014982141803037156,-0.0004626824360835849,-0.0004626824360835849,0.49966421060788435,0.0,0.9695002245903015,0.9153306293487549,0.0,0.0,-0.004358817357569933,2.356198977679014,0.9237549114227295,9.90008113861084,2.360557795036584,2.0,0.0,0.0,0.0,680.0,0.0
1788870442.9778686,1788870442.9777904,0.914503276348114,-1.4966153162531555,0.0024181306898010137,0.005277808014329196,0.005277808014329196,0.4961696580491881,0.0,0.9704338717460632,0.9130406188964844,0.0,0.0,-0.004358817357569933,2.356198977679014,0.9257725286483764,9.90902946472168,2.360557795036584,2.0,0.0,0.0,0.0,680.0,0.0
1788870443.0505285,1788870443.0504172,0.9113190174102783,-1.4966153162531555,0.003549925397254594,0.009535175294149049,0.009535175294149049,0.49307989569943345,0.0,0.9718375015258789,0.9095341968536377,0.0,0.0,-0.004358817357569933,2.356198977679014,0.928878288269043,9.918302993774414,2.360557795036584,2.0,0.0,0.0,0.0,680.0,0.0
1788870443.1041071,1788870443.104004,0.9093666076660156,-1.4966153162531555,0.0026543485346273176,0.008806293305809907,0.008806293305809907,0.49360887804391185,0.0,0.9723111796379089,0.9075307059288025,0.0,0.0,-0.004358817357569933,2.356198977679014,0.9307178068161011,9.895101051330567,2.360557795036584,2.0,0.0,0.0,0.0,680.0,0.0
1788870443.1763117,1788870443.1761363,0.9066224098205566,-1.4966153162531555,-0.00015743883604111585,0.002289224999010873,0.002289224999010873,0.498338606761604,0.0,0.9726521182060242,0.904822211265564,0.0,0.0,-0.004358817357569933,2.356198977679014,0.9312686133384704,9.84060905456543,2.360557795036584,2.0,0.0,0.0,0.0,680.0,0.0
