scan_index,time_s,valid_beams,min_range_m,max_range_m
719,1788870485.37379,720,0.9549700021743774,9.273320198059082
720,1788870485.4427881,720,0.9623861312866211,9.255292892456055
721,1788870485.517589,720,0.9663828015327454,9.212937355041504
722,1788870485.5756454,720,0.9688296914100647,9.199848175048828
723,1788870485.6420925,720,0.9724467396736145,9.153674125671387
724,1788870485.7005088,720,0.9750022292137146,9.148836135864258
725,1788870485.7669158,720,0.9790816307067871,9.123337745666504
726,1788870485.825294,720,0.9820749759674072,9.135741233825684
727,1788870485.8920827,720,0.9870010614395142,9.076155662536621
728,1788870485.9500625,720,0.9906290769577026,9.044739723205566
729,1788870486.0172763,720,0.9963749647140503,9.063675880432129
730,1788870486.0922213,720,1.002166986465454,9.02535629272461
731,1788870486.1511738,720,1.0059950351715088,8.99825382232666
732,1788870486.2175665,720,1.0118600130081177,8.960890769958496
733,1788870486.277944,720,1.015684962272644,8.932787895202637
734,1788870486.3425524,720,1.021301031112671,8.943942070007324
735,1788870486.4026551,720,1.0249069929122925,8.908797264099121
736,1788870486.4671183,720,1.030184030532837,8.910347938537598
737,1788870486.5426662,720,1.0340160131454468,8.85550308227539
738,1788870486.6174183,720,1.025743007659912,8.857831001281738
739,1788870486.677104,720,1.0201849937438965,8.82365608215332
740,1788870486.7423594,720,1.0083149671554565,8.828631401062012
741,1788870486.8176777,720,0.9962600469589233,8.781807899475098
742,1788870486.8777933,720,0.9882340431213379,8.749648094177246
743,1788870486.9427586,720,0.976108193397522,8.764243125915527
744,1788870487.0177426,720,0.9639795422554016,8.778558731079102
745,1788870487.0924554,720,0.9524125456809998,8.732146263122559
746,1788870487.166702,720,0.941978931427002,8.689549446105957
747,1788870487.2266989,720,0.9354633092880249,8.665849685668945
748,1788870487.2919166,720,0.9273017048835754,8.689711570739746
749,1788870487.3673263,720,0.9201034307479858,8.649478912353516
750,1788870487.4277842,720,0.9162172079086304,8.61993408203125
751,1788870487.4924629,720,0.9115666151046753,8.641691207885742
752,1788870487.5519028,720,0.9092780947685242,8.615708351135254
753,1788870487.617475,720,0.9068444967269897,8.575904846191406
754,1788870487.6760833,720,0.9054315090179443,8.61373233795166
755,1788870487.7425427,720,0.9032438397407532,8.580976486206055
756,1788870487.8013597,720,0.9017819166183472,8.55807876586914
757,1788870487.8669248,720,0.8994905948638916,8.531338691711426
758,1788870487.9273226,720,0.8979291915893555,8.515253067016602
759,1788870487.9925613,720,0.8955163955688477,8.487737655639648
760,1788870488.0670342,720,0.8933067321777344,8.505472183227539
761,1788870488.1294312,720,0.8919101357460022,8.472350120544434
762,1788870488.1927636,720,0.8898888230323792,8.4804048538208
763,1788870488.2673051,720,0.8877342343330383,8.434186935424805
764,1788870488.3429058,720,0.8855561017990112,8.451313018798828
765,1788870488.4179797,720,0.8837128281593323,8.470552444458008
766,1788870488.5179474,720,0.8839155435562134,8.449556350708008
767,1788870488.5932424,720,0.884108304977417,8.427724838256836
768,1788870488.6575565,720,0.8839769959449768,8.418375015258789
769,1788870488.718011,720,0.883583128452301,8.410327911376953
770,1788870488.792391,720,0.8831081986427307,8.393111228942871
771,1788870488.866933,720,0.8827879428863525,8.380146980285645
772,1788870488.9343936,720,0.8822808265686035,8.359434127807617
773,1788870489.0049357,720,0.8817422986030579,8.337231636047363
774,1788870489.0722797,720,0.8813596963882446,8.321784973144531
775,1788870489.1431937,720,0.8807319402694702,8.298328399658203
776,1788870489.2202451,720,0.8800195455551147,8.27510929107666
777,1788870489.292711,720,0.8792451024055481,8.251490592956543
778,1788870489.3929825,720,0.8742273449897766,8.219976425170898
779,1788870489.4681153,720,0.8702056407928467,8.232686996459961
780,1788870489.5419967,720,0.8660899996757507,8.209151268005371
781,1788870489.6169121,720,0.861903727054596,8.185625076293945
782,1788870489.6920536,720,0.8559120297431946,8.162407875061035
783,1788870489.7683256,720,0.8511817455291748,8.147989273071289
784,1788870489.8430736,720,0.8463166356086731,8.171704292297363
785,1788870489.9174993,720,0.8413482308387756,8.195927619934082
786,1788870489.9924977,720,0.8362945914268494,8.181172370910645
787,1788870490.0679977,720,0.8308951258659363,8.173876762390137
788,1788870490.1431408,720,0.8254337906837463,8.137996673583984
789,1788870490.217692,720,0.8206523060798645,8.184054374694824
790,1788870490.29333,720,0.8159404993057251,8.191044807434082
791,1788870490.3676255,720,0.8111712336540222,8.229476928710938
792,1788870490.443702,720,0.8060227036476135,8.151021003723145
793,1788870490.5176232,720,0.8008137345314026,8.156232833862305
794,1788870490.5921152,720,0.7952117323875427,8.131223678588867
795,1788870490.6679718,720,0.7896721959114075,8.131033897399902
796,1788870490.742783,720,0.7840484380722046,8.084857940673828
797,1788870490.8174636,720,0.7787196040153503,8.064913749694824
798,1788870490.9057791,720,0.7735190391540527,8.066576957702637
799,1788870490.9932382,720,0.7683398127555847,8.0288667678833
800,1788870491.0677428,720,0.7632284164428711,8.013861656188965
801,1788870491.1271117,720,0.7579672932624817,7.976207256317139
802,1788870491.1924067,720,0.7525421380996704,7.967479228973389
803,1788870491.2667143,720,0.7470732927322388,7.938013076782227
804,1788870491.342454,720,0.7415727376937866,7.909090042114258
805,1788870491.4005888,720,0.7376978993415833,7.893479824066162
806,1788870491.467636,720,0.7316921949386597,7.872147083282471
807,1788870491.5426753,720,0.7255997061729431,7.85007381439209
808,1788870491.6011045,720,0.7214936017990112,7.834949016571045
809,1788870491.6671932,720,0.71529620885849,7.811356067657471
810,1788870491.724598,720,0.7111268043518066,7.795089244842529
811,1788870491.792493,720,0.704833447933197,7.796804904937744
812,1788870491.8672469,720,0.6984739899635315,7.798201084136963
813,1788870491.9256527,720,0.6941916346549988,7.727097034454346
814,1788870491.9925058,720,0.6874686479568481,7.760409832000732
815,1788870492.051636,720,0.6826977133750916,7.724404811859131
816,1788870492.1171117,720,0.675798237323761,7.729446887969971
817,1788870492.1761618,720,0.6709636449813843,7.691763877868652
818,1788870492.2426493,720,0.6636708378791809,7.673847198486328
819,1788870492.299663,720,0.658561110496521,7.64272403717041
820,1788870492.367953,720,0.6509091258049011,7.6367340087890625
821,1788870492.4261537,720,0.6456362009048462,7.603332042694092
822,1788870492.4923937,720,0.637549638748169,7.5897979736328125
823,1788870492.5502596,720,0.6317121982574463,7.54936408996582
824,1788870492.6171358,720,0.6231091022491455,7.524703025817871
825,1788870492.6750214,720,0.6174536943435669,7.5051751136779785
826,1788870492.7422616,720,0.6088871359825134,7.470015048980713
827,1788870492.8013294,720,0.6031239032745361,7.471703052520752
828,1788870492.8675117,720,0.5944523215293884,7.432623863220215
829,1788870492.9250462,720,0.5887218117713928,7.404853820800781
830,1788870492.9922833,720,0.5799336433410645,7.367586135864258
831,1788870493.0670714,720,0.5711908340454102,7.3637871742248535
832,1788870493.1240993,720,0.5654529333114624,7.342297077178955
833,1788870493.1926985,720,0.5567975044250488,7.310337066650391
834,1788870493.253755,720,0.5508308410644531,7.293147087097168
835,1788870493.3172364,720,0.5426213145256042,7.270337104797363
836,1788870493.3782208,720,0.5382627248764038,7.254151821136475
837,1788870493.442447,720,0.5333220958709717,7.228888034820557
838,1788870493.5174325,720,0.5303485989570618,7.202691078186035
839,1788870493.576403,720,0.5285277962684631,7.184978008270264
840,1788870493.642318,720,0.5256022214889526,7.161438941955566
841,1788870493.7003548,720,0.5236248970031738,7.144722938537598
842,1788870493.7672498,720,0.5206252932548523,7.118947982788086
843,1788870493.8254445,720,0.5186024308204651,7.100986003875732
844,1788870493.892606,720,0.5155214071273804,7.073647975921631
845,1788870493.9523513,720,0.5134330987930298,7.0270819664001465
846,1788870494.017442,720,0.5102342963218689,6.999230861663818
847,1788870494.0930293,720,0.5069409012794495,6.971759796142578
848,1788870494.1672933,720,0.5037912130355835,6.963191986083984
849,1788870494.2426403,720,0.5006741285324097,6.923460960388184
850,1788870494.3027828,720,0.49858221411705017,6.896900177001953
851,1788870494.3676517,720,0.49527111649513245,6.891755104064941
852,1788870494.4423785,720,0.49185851216316223,6.861392021179199
853,1788870494.5013487,720,0.4895015060901642,6.842386245727539
854,1788870494.567086,720,0.48564210534095764,6.819721221923828
855,1788870494.6422727,720,0.48160669207572937,6.798245906829834
856,1788870494.702964,720,0.4790067970752716,6.755855083465576
857,1788870494.7666225,720,0.47692328691482544,6.7343950271606445
858,1788870494.8428826,720,0.4807564914226532,6.712172031402588
859,1788870494.9173946,720,0.4847721755504608,6.684473991394043
860,1788870494.9915755,720,0.4888353645801544,6.654506206512451
861,1788870495.0681057,720,0.4929111897945404,6.623013973236084
862,1788870495.1424854,720,0.4969079792499542,6.620275974273682
863,1788870495.2172914,720,0.5008188486099243,6.589343070983887
864,1788870495.2764666,720,0.5033520460128784,6.569415092468262
865,1788870495.3427956,720,0.5069206357002258,6.542753219604492
866,1788870495.4179506,720,0.510287344455719,6.51805305480957
867,1788870495.491899,720,0.5135110020637512,6.49412202835083
868,1788870495.5673945,720,0.5166113376617432,6.470548152923584
869,1788870495.6269603,720,0.518678605556488,6.453643798828125
870,1788870495.6922967,720,0.5217427015304565,6.427557945251465
871,1788870495.7530231,720,0.5237626433372498,6.4095940589904785
872,1788870495.8173547,720,0.5267398357391357,6.38228702545166
873,1788870495.8756344,720,0.5286931991577148,6.363742828369141
874,1788870495.9425452,720,0.5315377116203308,6.336266040802002
875,1788870496.0003357,720,0.5334188938140869,6.3172221183776855
876,1788870496.0672462,720,0.5363819003105164,6.303666114807129
877,1788870496.1254911,720,0.5384387969970703,6.279974937438965
878,1788870496.1918972,720,0.5415674448013306,6.24348783493042
879,1788870496.2503142,720,0.5434349179267883,6.221164226531982
880,1788870496.3172112,720,0.54600590467453,6.20358419418335
881,1788870496.3762474,720,0.5476593375205994,6.1824631690979
882,1788870496.4423838,720,0.5500568151473999,6.1509199142456055
883,1788870496.502694,720,0.5515044331550598,6.130960941314697
884,1788870496.5675619,720,0.553515613079071,6.101704120635986
885,1788870496.6263752,720,0.554809033870697,6.082039833068848
886,1788870496.692428,720,0.5567006468772888,6.066788196563721
887,1788870496.7518358,720,0.5579454302787781,6.046494007110596
888,1788870496.8176513,720,0.5597693920135498,6.01571798324585
889,1788870496.892398,720,0.5613853931427002,5.986169815063477
890,1788870496.9531176,720,0.5623783469200134,5.966720104217529
891,1788870497.0172658,720,0.5638386011123657,5.936901092529297
892,1788870497.092856,720,0.5652669072151184,5.906381130218506
893,1788870497.1517887,720,0.5662013292312622,5.900568962097168
894,1788870497.2175481,720,0.5676256418228149,5.868448257446289
895,1788870497.2925384,720,0.5690636038780212,5.8504462242126465
896,1788870497.367449,720,0.5703002214431763,5.818809986114502
897,1788870497.4431453,720,0.5714254975318909,5.802648067474365
898,1788870497.5174913,720,0.5728520154953003,5.772959232330322
899,1788870497.5923386,720,0.5760540962219238,5.743101119995117
900,1788870497.6676917,720,0.5790024995803833,5.714785099029541
901,1788870497.726217,720,0.5809084177017212,5.695798873901367
902,1788870497.7922144,720,0.5837573409080505,5.682042121887207
903,1788870497.850937,720,0.5856832265853882,5.661574840545654
904,1788870497.9177446,720,0.5886189937591553,5.629593849182129
905,1788870497.9921772,720,0.5914032459259033,5.614160060882568
906,1788870498.0673187,720,0.5941104292869568,5.598717212677002
907,1788870498.1287522,720,0.5959381461143494,5.576916217803955
908,1788870498.1931672,720,0.598532497882843,5.5613861083984375
909,1788870498.2519393,720,0.6002328991889954,5.539947032928467
910,1788870498.317372,720,0.6027964949607849,5.523224830627441
911,1788870498.3756356,720,0.6043959259986877,5.518525123596191
912,1788870498.441915,720,0.6067430973052979,5.486265182495117
913,1788870498.5172796,720,0.6088840961456299,5.472160816192627
914,1788870498.5932834,720,0.6107215285301208,5.4606428146362305
915,1788870498.6678026,720,0.6124666333198547,5.431775093078613
916,1788870498.7430506,720,0.6139757037162781,5.413362979888916
917,1788870498.817665,720,0.6152287125587463,5.38330602645874
918,1788870498.8926795,720,0.6164290308952332,5.36151123046875
919,1788870498.9563596,720,0.6171173453330994,5.341447830200195
920,1788870499.0180423,720,0.6181329488754272,5.328845024108887
921,1788870499.0930305,720,0.6190038919448853,5.29840087890625
922,1788870499.1684518,720,0.6198503375053406,5.27660608291626
923,1788870499.242748,720,0.620315432548523,5.256886005401611
924,1788870499.3174226,720,0.6206679940223694,5.237123966217041
925,1788870499.3929064,720,0.6208190321922302,5.218113899230957
926,1788870499.4869168,720,0.6207545399665833,5.199902057647705
927,1788870499.5175738,720,0.6206648349761963,5.190768241882324
928,1788870499.5801044,720,0.6202084422111511,5.175319194793701
929,1788870499.642623,720,0.6195180416107178,5.161412239074707
930,1788870499.7182674,720,0.6186923384666443,5.147665023803711
931,1788870499.7920303,720,0.6175740361213684,5.134668827056885
932,1788870499.8680642,720,0.6139503121376038,5.122473239898682
933,1788870499.942667,720,0.6100656986236572,5.097087860107422
934,1788870500.017646,720,0.6059220433235168,5.074368000030518
935,1788870500.0759277,720,0.60301274061203,5.061370849609375
936,1788870500.1423376,720,0.5986106395721436,5.039059162139893
937,1788870500.2004068,720,0.5955994129180908,5.026173114776611
938,1788870500.2673051,720,0.5908607244491577,4.999996185302734
939,1788870500.3259974,720,0.5875518918037415,4.980888843536377
940,1788870500.3927941,720,0.5823331475257874,4.948460102081299
941,1788870500.4503908,720,0.5786861181259155,4.925198078155518
942,1788870500.5174012,720,0.5729314088821411,4.893417835235596
943,1788870500.578217,720,0.5689327120780945,4.872885227203369
944,1788870500.6420944,720,0.5626457929611206,4.839907169342041
945,1788870500.7007232,720,0.5582790374755859,4.819291114807129
946,1788870500.767576,720,0.551437497138977,4.786397933959961
947,1788870500.8257265,720,0.5467426180839539,4.765282154083252
948,1788870500.8923717,720,0.539516806602478,4.736307144165039
949,1788870500.9528828,720,0.5344484448432922,4.7151641845703125
950,1788870501.0174994,720,0.5275276899337769,4.685233116149902
951,1788870501.0758035,720,0.5235358476638794,4.663302898406982
952,1788870501.1423404,720,0.5178913474082947,4.631734848022461
953,1788870501.2011428,720,0.513951301574707,4.612465858459473
954,1788870501.2672389,720,0.5077708959579468,4.5816779136657715
955,1788870501.3254278,720,0.50345379114151,4.559031009674072
956,1788870501.392209,720,0.49684277176856995,4.527647018432617
957,1788870501.4522374,720,0.4922125041484833,4.508366107940674
958,1788870501.5173223,720,0.48488977551460266,4.476934909820557
959,1788870501.577337,720,0.4799535870552063,4.454885959625244
960,1788870501.642747,720,0.4724190831184387,4.426053047180176
961,1788870501.7177043,720,0.46435829997062683,4.397095203399658
962,1788870501.7919853,720,0.45598557591438293,4.36585807800293
963,1788870501.867741,720,0.4471393823623657,4.337800025939941
964,1788870501.9737854,720,0.4376815855503082,4.307209014892578
965,1788870502.0174901,720,0.4310363829135895,4.28886604309082
966,1788870502.092156,720,0.4209384024143219,4.260325908660889
967,1788870502.1685688,720,0.4072374999523163,4.227484226226807
968,1788870502.2511582,720,0.40008190274238586,4.212643146514893
969,1788870502.3183463,720,0.3888903856277466,4.18795919418335
970,1788870502.393367,720,0.3736952841281891,4.155097961425781
971,1788870502.4674373,720,0.3632260859012604,4.13144588470459
972,1788870502.5425992,720,0.3535131812095642,4.106190204620361
973,1788870502.6177442,720,0.3453581929206848,4.084249019622803
974,1788870502.6929264,720,0.33733129501342773,4.063631057739258
975,1788870502.7672622,720,0.3305954039096832,4.038669109344482
976,1788870502.8255532,720,0.32697999477386475,4.02396297454834
977,1788870502.8921132,720,0.6106826066970825,3.9974141120910645
978,1788870502.9528098,720,0.6054449081420898,3.979172945022583
979,1788870503.0174565,720,0.5980729460716248,3.9488329887390137
980,1788870503.0768418,720,0.593955934047699,3.9284420013427734
981,1788870503.1422417,720,0.5894106030464172,3.8963980674743652
982,1788870503.217451,720,0.586083710193634,3.8656229972839355
983,1788870503.2762063,720,1.4588329792022705,3.843554973602295
984,1788870503.3417366,720,1.4782480001449585,3.812082052230835
985,1788870503.3998444,720,1.4922239780426025,3.790117025375366
986,1788870503.4673462,720,1.5059369802474976,3.773386001586914
987,1788870503.542744,720,1.505802035331726,3.7736449241638184
988,1788870503.6006513,720,1.5057179927825928,3.773808002471924
989,1788870503.667231,720,1.519286036491394,3.7654569149017334
990,1788870503.7422333,720,1.5446239709854126,3.7507779598236084
991,1788870503.8000648,720,1.55901300907135,3.74178409576416
992,1788870503.867509,720,1.5771050453186035,3.726691961288452
993,1788870503.9245577,720,1.5897749662399292,3.7148830890655518
994,1788870503.9918342,720,1.6093239784240723,3.698909044265747
995,1788870504.0673003,720,1.629602074623108,3.679419994354248
996,1788870504.126292,720,1.643846035003662,3.6661250591278076
997,1788870504.1925306,720,1.6660979986190796,3.6460161209106445
998,1788870504.2677076,720,1.6889350414276123,3.62237811088562
999,1788870504.3233414,720,1.7043830156326294,3.6037440299987793
1000,1788870504.3919992,720,1.727344036102295,3.5783510208129883
1001,1788870504.4513268,720,1.7419010400772095,3.558603048324585
1002,1788870504.51717,720,1.7631829977035522,3.5263969898223877
1003,1788870504.576228,720,1.7761839628219604,3.5045220851898193
1004,1788870504.642527,720,1.7940490245819092,3.4721410274505615
1005,1788870504.6998937,720,1.8040460348129272,3.4472110271453857
1006,1788870504.7673879,720,1.8168350458145142,3.412235975265503
1007,1788870504.8257573,720,1.8234210014343262,3.3899190425872803
1008,1788870504.8921661,720,1.8313310146331787,3.355581045150757
1009,1788870504.9501233,720,1.8352320194244385,3.3342199325561523
1010,1788870505.0173817,720,1.8397769927978516,3.302443027496338
1011,1788870505.075797,720,1.841817021369934,3.281999111175537
1012,1788870505.1420228,720,1.8441050052642822,3.249990940093994
1013,1788870505.1999507,720,1.845196008682251,3.2302401065826416
1014,1788870505.2673604,720,1.846513032913208,3.1988790035247803
1015,1788870505.3244212,720,1.8472070693969727,3.1768569946289062
1016,1788870505.3922598,720,1.8478059768676758,3.1460869312286377
1017,1788870505.4491422,720,1.848054051399231,3.127078056335449
1018,1788870505.5171094,720,1.8483600616455078,3.0976510047912598
1019,1788870505.575293,720,1.8485729694366455,3.076167106628418
1020,1788870505.6423602,720,1.8487200736999512,3.045138120651245
1021,1788870505.7002459,720,1.848796010017395,3.02606201171875
1022,1788870505.7680147,720,1.8489229679107666,2.993770122528076
1023,1788870505.824588,720,1.8490979671478271,2.9718589782714844
1024,1788870505.8920355,720,1.8495930433273315,2.9402859210968018
1025,1788870505.949354,720,1.8499289751052856,2.9199440479278564
1026,1788870506.0171673,720,1.8504470586776733,2.8880679607391357
1027,1788870506.0742111,720,1.850883960723877,2.8660330772399902
1028,1788870506.142527,720,1.851505994796753,2.83445405960083
1029,1788870506.200218,720,1.8482930660247803,2.812488079071045
1030,1788870506.2669945,720,1.8432849645614624,2.7809269428253174
1031,1788870506.3250709,720,1.839851975440979,2.759387969970703
1032,1788870506.3925657,720,1.834529995918274,2.727802038192749
1033,1788870506.450724,720,1.8308860063552856,2.706181049346924
1034,1788870506.5176053,720,1.8252999782562256,2.675123929977417
1035,1788870506.592791,720,1.819472074508667,2.643095016479492
1036,1788870506.6502004,720,1.8153430223464966,2.6215391159057617
1037,1788870506.7170465,720,1.8088589906692505,2.586700916290283
1038,1788870506.7753525,720,1.8044370412826538,2.564413070678711
1039,1788870506.842314,720,1.7977230548858643,2.530790090560913
1040,1788870506.8996608,720,1.7931480407714844,2.5082130432128906
1041,1788870506.9674876,720,1.786118984222412,2.4741859436035156
1042,1788870507.0268388,720,1.7813609838485718,2.45147705078125
1043,1788870507.0925353,720,1.7740930318832397,2.4182441234588623
1044,1788870507.1492844,720,1.7691720724105835,2.3958780765533447
1045,1788870507.217421,720,1.7615680694580078,2.3610990047454834
1046,1788870507.2746978,720,1.7563899755477905,2.3386270999908447
1047,1788870507.342468,720,1.7476359605789185,2.305140972137451
1048,1788870507.4176748,720,1.7302440404891968,2.271162986755371
1049,1788870507.4921677,720,1.7130390405654907,2.237121105194092
1050,1788870507.5672336,720,1.7058640718460083,2.22179913520813
1051,1788870507.6253731,720,1.7059639692306519,2.221997022628784
1052,1788870507.6921525,720,1.7061079740524292,2.2222819328308105
1053,1788870507.7510417,720,1.7061799764633179,2.222419023513794
1054,1788870507.8169746,720,1.7062619924545288,2.2225780487060547
1055,1788870507.8749309,720,1.7052500247955322,2.218487024307251
1056,1788870507.942446,720,1.7029180526733398,2.2102549076080322
1057,1788870508.0006125,720,1.7014000415802002,2.2035229206085205
1058,1788870508.0672383,720,1.6991750001907349,2.194633960723877
1059,1788870508.1247568,720,1.6961640119552612,2.1891250610351562
1060,1788870508.1921918,720,1.6894010305404663,2.1798410415649414
1061,1788870508.249853,720,1.6848390102386475,2.173327922821045
1062,1788870508.3176258,720,1.6779630184173584,2.1650760173797607
1063,1788870508.3747103,720,1.6733230352401733,2.159579038619995
1064,1788870508.443528,720,1.6663240194320679,2.1504650115966797
1065,1788870508.5053418,720,1.6615999937057495,2.144202947616577
1066,1788870508.567387,720,1.6544840335845947,2.135493040084839
1067,1788870508.626249,720,1.649677038192749,2.1299829483032227
1068,1788870508.6922085,720,1.6424390077590942,2.1217329502105713
1069,1788870508.7496476,720,1.6375540494918823,2.1162281036376953
1070,1788870508.8176527,720,1.6301900148391724,2.1074280738830566
1071,1788870508.875288,720,1.6252310276031494,2.1015870571136475
1072,1788870508.942963,720,1.6177500486373901,2.092916965484619
1073,1788870509.0181212,720,1.61017906665802,2.0843749046325684
1074,1788870509.0923471,720,1.6025689840316772,2.0759670734405518
1075,1788870509.1671329,720,1.594871997833252,2.067685127258301
1076,1788870509.242397,720,1.5871120691299438,2.059530019760132
1077,1788870509.3025744,720,1.5818910598754883,2.0541670322418213
1078,1788870509.3675883,720,1.574023962020874,2.046247959136963
1079,1788870509.4425297,720,1.5660840272903442,2.0384750366210938
1080,1788870509.5180569,720,1.5580949783325195,2.030822992324829
1081,1788870509.5923877,720,1.5500400066375732,2.0232090950012207
1082,1788870509.6507308,720,1.5446300506591797,2.0177829265594482
1083,1788870509.7169404,720,1.5364800691604614,2.0096521377563477
1084,1788870509.792117,720,1.5282520055770874,2.0018200874328613
1085,1788870509.849166,720,1.522737979888916,1.9971511363983154
1086,1788870509.9175243,720,1.514420986175537,1.9902620315551758
1087,1788870509.992437,720,1.5060269832611084,1.9822919368743896
1088,1788870510.0497673,720,1.5004040002822876,1.9770450592041016
1089,1788870510.117076,720,1.4919260740280151,1.9705320596694946
1090,1788870510.1737351,720,1.486245036125183,1.9659219980239868
1091,1788870510.2417994,720,1.4776780605316162,1.9580869674682617
1092,1788870510.2973504,720,1.4719380140304565,1.9540010690689087
1093,1788870510.3667464,720,1.46328604221344,1.9470930099487305
1094,1788870510.4259837,720,1.4574860334396362,1.942221999168396
1095,1788870510.4919846,720,1.4487450122833252,1.9363809823989868
1096,1788870510.5534394,720,1.4429030418395996,1.9311330318450928
1097,1788870510.6177309,720,1.4340940713882446,1.9254120588302612
1098,1788870510.6925678,720,1.4252320528030396,1.9183349609375
1099,1788870510.754022,720,1.4192990064620972,1.9148420095443726
1100,1788870510.816863,720,1.4103749990463257,1.9080770015716553
1101,1788870510.8744874,720,1.4043970108032227,1.9047579765319824
1102,1788870510.9421887,720,1.3954039812088013,1.8983110189437866
1103,1788870511.001884,720,1.3893790245056152,1.8948860168457031
1104,1788870511.0672362,720,1.3803110122680664,1.8890290260314941
1105,1788870511.1246452,720,1.37424898147583,1.8848509788513184
1106,1788870511.1922493,720,1.3651319742202759,1.8800040483474731
1107,1788870511.2492964,720,1.3590320348739624,1.8759889602661133
1108,1788870511.3172097,720,1.349858045578003,1.8705170154571533
1109,1788870511.3747675,720,1.3437269926071167,1.8678879737854004
1110,1788870511.4421413,720,1.3345040082931519,1.8627229928970337
1111,1788870511.500557,720,1.3283389806747437,1.8589670658111572
1112,1788870511.5670028,720,1.3190699815750122,1.854148030281067
1113,1788870511.624323,720,1.312878966331482,1.8518630266189575
1114,1788870511.6921196,720,1.3035709857940674,1.8473420143127441
1115,1788870511.7674913,720,1.294242024421692,1.8455580472946167
1116,1788870511.8235748,720,1.288012981414795,1.8490259647369385
1117,1788870511.892051,720,1.2786550521850586,1.85453200340271
1118,1788870511.9517467,720,1.2724080085754395,1.8584270477294922
1119,1788870512.017879,720,1.2630259990692139,1.864569067955017
1120,1788870512.0923278,720,1.253633975982666,1.871129035949707
1121,1788870512.1526527,720,1.247367024421692,1.8757280111312866
1122,1788870512.2177217,720,1.2379610538482666,1.8829920291900635
1123,1788870512.277173,720,1.2316850423812866,1.8881089687347412
1124,1788870512.3428898,720,1.222269058227539,1.8961570262908936
1125,1788870512.417178,720,1.2128530740737915,1.9047030210494995
1126,1788870512.49238,720,1.203436017036438,1.9137370586395264
1127,1788870512.5683067,720,1.1940200328826904,1.9233300685882568
1128,1788870512.6430128,720,1.1846050024032593,1.933485984802246
1129,1788870512.7176056,720,1.1751960515975952,1.944254994392395
1130,1788870512.777177,720,1.1689289808273315,1.9517910480499268
1131,1788870512.842973,720,1.1595380306243896,1.9636310338974
1132,1788870512.9175324,720,1.150164008140564,1.9761860370635986
1133,1788870512.9930274,720,1.1408090591430664,1.989443063735962
1134,1788870513.0676186,720,1.1314680576324463,2.003441095352173
1135,1788870513.142575,720,1.122143030166626,2.01826810836792
1136,1788870513.20076,720,1.1159380674362183,2.0286319255828857
1137,1788870513.2671576,720,1.1066570281982422,2.0449540615081787
1138,1788870513.3253684,720,1.1004849672317505,2.056373119354248
1139,1788870513.3924482,720,1.0912569761276245,2.0743019580841064
1140,1788870513.451264,720,1.0851150751113892,2.0868420600891113
1141,1788870513.5173144,720,1.0759320259094238,2.1065399646759033
1142,1788870513.5928745,720,1.0637539625167847,2.1346230506896973
1143,1788870513.6766734,720,1.057684063911438,2.1484739780426025
1144,1788870513.7418678,720,1.048611044883728,2.1638360023498535
1145,1788870513.798291,720,1.0425879955291748,2.1745119094848633
1146,1788870513.8676453,720,1.0335900783538818,2.191195011138916
1147,1788870513.9239018,720,1.0276050567626953,2.2027781009674072
1148,1788870513.9924858,720,1.0186680555343628,2.220890998840332
1149,1788870514.0521715,720,1.0127370357513428,2.2334659099578857
1150,1788870514.1174543,720,1.0038800239562988,2.2531230449676514
1151,1788870514.1925688,720,0.995063066482544,2.273771047592163
1152,1788870514.2676096,720,0.9862979650497437,2.2954599857330322
1153,1788870514.3263237,720,0.9804849624633789,2.3105270862579346
1154,1788870514.3925433,720,0.9718034267425537,2.3340890407562256
1155,1788870514.4533033,720,0.9660432934761047,2.350461959838867
1156,1788870514.5176725,720,0.9574567079544067,2.3760719299316406
1157,1788870514.5797431,720,0.9517655372619629,2.393876075744629
1158,1788870514.6428301,720,0.9432682991027832,2.4217429161071777
1159,1788870514.7174964,720,0.9348354339599609,2.451080083847046
1160,1788870514.7926493,720,0.9264668226242065,2.4819719791412354
1161,1788870514.8679075,720,0.9181541204452515,2.514531135559082
1162,1788870514.9435513,720,0.9099074006080627,2.5488641262054443
1163,1788870515.0056057,720,0.9044508934020996,2.572809934616089
1164,1788870515.0675726,720,0.896320641040802,2.610383987426758
1165,1788870515.1432288,720,0.8882543444633484,2.65008807182312
1166,1788870515.2175248,720,0.880264937877655,2.692073106765747
1167,1788870515.2761347,720,0.8749811053276062,2.7214200496673584
1168,1788870515.3421352,720,0.8671087026596069,2.7676079273223877
1169,1788870515.4001362,720,0.8619036078453064,2.7999370098114014
1170,1788870515.467971,720,0.8541648387908936,2.850903034210205
1171,1788870515.5423088,720,0.846502423286438,2.9050469398498535
1172,1788870515.6010137,720,0.8414357304573059,2.943044900894165
1173,1788870515.666637,720,0.8339056372642517,3.0031111240386963
1174,1788870515.742689,720,0.8264642953872681,3.0665321350097656
1175,1788870515.8000846,720,0.8215449452400208,3.092413902282715
1176,1788870515.8674934,720,0.8142372965812683,3.132880926132202
1177,1788870515.942239,720,0.80702143907547,3.1754250526428223
1178,1788870516.0007474,720,0.8022605180740356,3.205018997192383
1179,1788870516.0673454,720,0.7951875329017639,3.251352071762085
