# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,d_left_m,d_right_m
15.595420,-3.065950,7.578917,-0.070552,-0.314862,5.040629,2.878599,1.737500,0.362500
15.740683,-2.921319,7.565376,-0.115947,-0.304775,5.123365,2.901929,1.700000,0.350000
15.895937,-2.767635,7.543356,-0.162223,-0.294640,5.210735,2.920519,1.687500,0.375000
16.057040,-2.609296,7.513641,-0.210322,-0.284702,5.300904,2.935059,1.650000,0.400000
16.217390,-2.453265,7.476675,-0.255320,-0.275454,5.389151,2.945739,1.637500,0.400000
16.377093,-2.299642,7.433029,-0.298615,-0.266798,5.475875,2.953684,1.625000,0.412500
16.536209,-2.148572,7.383070,-0.340447,-0.258680,5.561142,2.959635,1.612500,0.412500
16.694807,-2.000170,7.327120,-0.380962,-0.251050,5.645013,2.964120,1.625000,0.437500
16.853004,-1.854487,7.265456,-0.420172,-0.243867,5.727550,2.967519,1.637500,0.475000
17.010932,-1.711536,7.198326,-0.458162,-0.237088,5.808846,2.970110,1.625000,0.500000
17.168775,-1.571277,7.125926,-0.495092,-0.230675,5.889039,2.972096,1.600000,0.525000
17.326742,-1.433644,7.048396,-0.531124,-0.224591,5.968276,2.973627,1.575000,0.550000
17.485090,-1.298536,6.965815,-0.566309,-0.218803,6.046698,2.974812,1.587500,0.562500
17.644098,-1.165832,6.878217,-0.600709,-0.213282,6.124457,2.975734,1.575000,0.550000
17.804068,-1.035410,6.785588,-0.634485,-0.208000,6.201729,2.976454,1.550000,0.575000
17.965290,-0.907168,6.687880,-0.667713,-0.202934,6.278664,2.977018,1.562500,0.600000
18.128060,-0.781020,6.585017,-0.700374,-0.198064,6.355390,2.977461,1.562500,0.637500
18.292627,-0.656925,6.476931,-0.732594,-0.193372,6.432039,2.977810,1.587500,0.662500
18.459213,-0.534879,6.363549,-0.764491,-0.188842,6.508723,2.978086,1.612500,0.675000
18.627983,-0.414942,6.244811,-0.796079,-0.184464,6.585511,2.978303,1.625000,0.675000
18.799054,-0.297218,6.120690,-0.827455,-0.180228,6.662454,2.978475,1.675000,0.700000
18.972576,-0.181918,5.991013,-0.861101,-0.176112,6.739853,2.978611,1.637500,0.725000
19.151213,-0.067624,5.853725,-0.887741,-0.172102,6.817919,2.978719,1.587500,0.787500
19.330996,0.043708,5.712562,-0.918059,-0.168227,6.896001,2.978804,1.525000,0.812500
19.511381,0.151105,5.567632,-0.948084,-0.164509,6.973492,2.978870,1.487500,0.850000
19.692388,0.254499,5.419062,-0.977544,-0.160940,7.050394,2.978922,1.425000,0.875000
19.874049,0.353872,5.266990,-1.006447,-0.157510,7.126739,2.978962,1.362500,0.925000
20.056387,0.449196,5.111553,-1.034891,-0.154211,7.202557,2.978994,1.300000,0.925000
20.239425,0.540449,4.952885,-1.062862,-0.151036,7.277872,2.979019,1.250000,0.987500
20.423177,0.627605,4.791118,-1.090352,-0.147978,7.352704,2.979038,1.162500,1.012500
20.607652,0.710643,4.626389,-1.117395,-0.145029,7.427073,2.979054,1.062500,1.075000
20.792858,0.789540,4.458828,-1.144032,-0.142185,7.500994,2.979066,0.987500,1.087500
20.978795,0.864278,4.288573,-1.170227,-0.139439,7.574482,2.979076,0.887500,1.125000
21.165459,0.934839,4.115759,-1.196028,-0.136787,7.647547,2.979084,0.837500,1.137500
21.352840,1.001206,3.940524,-1.221435,-0.134225,7.720197,2.979090,0.787500,1.175000
21.540930,1.063367,3.763003,-1.246466,-0.131748,7.792440,2.979094,0.737500,1.175000
21.729708,1.121311,3.583338,-1.271125,-0.129352,7.864280,2.979098,0.675000,1.225000
21.919149,1.175029,3.401672,-1.295403,-0.127033,7.935721,2.979101,0.637500,1.275000
22.109236,1.224526,3.218143,-1.319302,-0.124789,8.006768,2.979104,0.575000,1.312500
22.299936,1.269800,3.032895,-1.342847,-0.122615,8.077419,2.979106,0.525000,1.350000
22.491218,1.310885,2.846077,-1.365867,-0.120509,8.147698,2.979107,0.512500,1.387500
22.681258,1.346578,2.659420,-1.392381,-0.118506,8.216271,2.979109,0.475000,1.425000
22.864785,1.377475,2.478512,-1.412462,-0.116610,8.282794,2.979109,0.437500,1.450000
23.048159,1.404470,2.297136,-1.433683,-0.114782,8.348492,2.979110,0.412500,1.450000
23.231252,1.427609,2.115511,-1.454521,-0.113013,8.413580,2.979111,0.387500,1.462500
23.414093,1.446966,1.933698,-1.474992,-0.111300,8.478084,2.979111,0.362500,1.475000
23.596732,1.462606,1.751730,-1.495157,-0.109639,8.542026,2.979112,0.350000,1.487500
23.779213,1.474589,1.569642,-1.515019,-0.108030,8.605435,2.979112,0.337500,1.500000
23.961579,1.482973,1.387469,-1.534593,-0.106464,8.668338,2.979112,0.350000,1.487500
24.143865,1.487814,1.205248,-1.553883,-0.104950,8.730760,2.979112,0.350000,1.487500
24.326097,1.489201,1.023020,-1.572503,-0.099542,8.792726,2.979113,0.375000,1.462500
24.508322,1.487375,0.840804,-1.589130,-0.082820,8.854252,2.979113,0.400000,1.462500
24.690546,1.482894,0.658635,-1.601659,-0.054444,8.915349,2.979113,0.400000,1.437500
24.872785,1.476617,0.476506,-1.608843,-0.024236,8.976036,2.979113,0.412500,1.425000
25.055023,1.469464,0.294408,-1.611270,-0.002345,9.036318,2.979113,0.412500,1.400000
25.237262,1.462135,0.112316,-1.610780,0.007984,9.096197,2.979113,0.425000,1.412500
25.419494,1.454994,-0.069776,-1.609209,0.009204,9.155687,2.979113,0.462500,1.412500
25.601731,1.448123,-0.251883,-1.607810,0.005869,9.214799,2.979113,0.462500,1.400000
25.783994,1.441443,-0.434024,-1.607105,0.001835,9.273538,2.979113,0.475000,1.412500
25.966268,1.434838,-0.616179,-1.606992,-0.000856,9.331915,2.979113,0.450000,1.412500
26.148578,1.428233,-0.798369,-1.607104,-0.001809,9.389959,2.979113,0.437500,1.400000
26.330285,1.421529,-0.979952,-1.607657,-0.001549,9.447389,2.979113,0.437500,1.425000
26.511098,1.414840,-1.160642,-1.607978,-0.000812,9.504216,2.979113,0.425000,1.437500
26.691949,1.408108,-1.341367,-1.608071,-0.000134,9.560735,2.979113,0.425000,1.462500
26.872805,1.401372,-1.522097,-1.608030,0.000253,9.616930,2.979113,0.412500,1.475000
27.053684,1.394648,-1.702851,-1.607934,0.000346,9.672808,2.979113,0.412500,1.500000
27.234570,1.387940,-1.883613,-1.607837,0.000251,9.728368,2.979113,0.450000,1.512500
27.415477,1.381240,-2.064396,-1.607819,0.000085,9.783608,2.979112,0.450000,1.562500
27.596397,1.374543,-2.245192,-1.607831,-0.000070,9.838543,2.979112,0.462500,1.575000
27.777334,1.367842,-2.426005,-1.607844,-0.000169,9.893180,2.979112,0.462500,1.625000
27.958282,1.361142,-2.606829,-1.607835,-0.000185,9.947528,2.979112,0.475000,1.637500
28.139247,1.354440,-2.787670,-1.607834,-0.000109,10.001582,2.979111,0.462500,1.687500
28.320236,1.347735,-2.968534,-1.607854,0.000039,10.055346,2.979110,0.437500,1.700000
28.501246,1.341032,-3.149421,-1.607823,0.000172,10.107743,2.856888,0.450000,1.687500
28.682270,1.334337,-3.330320,-1.607757,0.000128,10.146694,1.498139,0.425000,1.712500
28.863321,1.327645,-3.511248,-1.607771,-0.000259,10.160680,0.069644,0.437500,1.725000
29.044389,1.320944,-3.692192,-1.607878,-0.001024,10.151110,-1.142532,0.412500,1.750000
29.225470,1.314212,-3.873148,-1.608097,-0.001917,10.121472,-2.173324,0.425000,1.737500
29.406583,1.307429,-4.054133,-1.608428,-0.002324,10.074592,-3.051067,0.400000,1.762500
29.587709,1.300590,-4.235130,-1.608717,-0.001375,10.012794,-3.799029,0.387500,1.775000
29.768862,1.293725,-4.416153,-1.608688,0.001647,9.937990,-4.436627,0.387500,1.800000
29.950042,1.286928,-4.597206,-1.607943,0.006581,9.851752,-4.980244,0.375000,1.812500
30.131255,1.280342,-4.778299,-1.606331,0.011534,9.755401,-5.443568,0.375000,1.812500
30.312526,1.274094,-4.959462,-1.604209,0.012456,9.650012,-5.838272,0.362500,1.825000
30.493834,1.268174,-5.140673,-1.602718,0.003967,9.536471,-6.174286,0.362500,1.825000
30.675165,1.262276,-5.321908,-1.603955,-0.017790,9.415558,-6.459942,0.350000,1.837500
30.856503,1.255699,-5.503127,-1.610169,-0.050340,9.287942,-6.702374,0.350000,1.837500
31.037761,1.247490,-5.684199,-1.622027,-0.080205,9.154168,-6.907767,0.337500,1.825000
31.218956,1.236763,-5.865077,-1.638021,-0.095960,9.014651,-7.081488,0.325000,1.837500
31.400061,1.222983,-6.045656,-1.655898,-0.101688,8.869706,-7.228159,0.337500,1.825000
31.581143,1.205904,-6.225931,-1.674600,-0.105220,8.719556,-7.351749,0.337500,1.837500
31.762231,1.185394,-6.405854,-1.693974,-0.109069,8.564364,-7.455656,0.350000,1.825000
31.943396,1.161323,-6.585413,-1.714133,-0.113265,8.404217,-7.542804,0.350000,1.800000
32.124690,1.133546,-6.764566,-1.735097,-0.117848,8.239194,-7.604908,0.362500,1.812500
32.306181,1.101906,-6.943277,-1.756912,-0.122841,8.070005,-7.594475,0.362500,1.787500
32.487969,1.066228,-7.121530,-1.779750,-0.128262,7.897609,-7.546798,0.400000,1.750000
32.670137,1.026309,-7.299271,-1.803694,-0.134157,7.722144,-7.498272,0.425000,1.750000
32.852805,0.981918,-7.476463,-1.828820,-0.140595,7.543274,-7.448805,0.450000,1.712500
33.036111,0.932803,-7.653067,-1.855273,-0.147658,7.360651,-7.398300,0.450000,1.675000
33.220219,0.878666,-7.829035,-1.883028,-0.155453,7.173730,-7.346606,0.450000,1.662500
33.406201,0.818847,-8.005134,-1.908711,-0.164264,6.978684,-7.292665,0.437500,1.612500
33.605875,0.749801,-8.192490,-1.948599,-0.174468,6.771536,-7.235377,0.475000,1.562500
33.805290,0.672921,-8.376490,-1.984808,-0.186127,6.556013,-7.175773,0.500000,1.500000
34.003533,0.589712,-8.556425,-2.023011,-0.199265,6.336212,-7.114986,0.525000,1.462500
34.200769,0.499923,-8.732038,-2.063760,-0.214178,6.111643,-7.052880,0.575000,1.387500
34.397238,0.403175,-8.903034,-2.107486,-0.231266,5.881511,-6.989236,0.625000,1.312500
34.593219,0.299011,-9.069042,-2.154722,-0.251066,5.644833,-6.923782,0.675000,1.225000
34.789093,0.186845,-9.229621,-2.206192,-0.274315,5.400328,-6.856162,0.762500,1.137500
34.985349,0.065935,-9.384207,-2.262743,-0.302066,5.146289,-6.785907,0.837500,1.025000
35.182672,-0.064701,-9.532095,-2.325583,-0.335877,4.880391,-6.712371,0.925000,0.937500
35.381974,-0.206225,-9.672424,-2.395003,-0.378156,4.599486,-6.634685,1.050000,0.875000
35.578894,-0.355125,-9.801288,-2.478558,-0.430989,4.308358,-6.554173,1.200000,0.800000
35.765558,-0.506614,-9.910351,-2.562808,-0.495833,4.016774,-6.473533,1.362500,0.675000
35.937415,-0.654372,-9.998115,-2.653808,-0.570099,3.746019,-5.762322,1.537500,0.575000
36.091064,-0.793141,-10.064079,-2.745929,-0.630747,3.561371,-2.918631,1.725000,0.462500
36.225577,-0.919392,-10.110493,-2.833319,-0.659918,3.481768,-1.142072,1.862500,0.437500
36.344405,-1.034023,-10.141799,-2.913579,-0.667865,3.460991,-0.010854,2.012500,0.412500
36.454990,-1.142652,-10.162501,-2.988733,-0.663347,3.472758,0.758849,2.062500,0.350000
36.565664,-1.252602,-10.175136,-3.062305,-0.650817,3.506030,1.324226,2.087500,0.362500
36.682309,-1.369153,-10.179823,-3.137407,-0.632220,3.557222,1.758989,2.075000,0.387500
36.808292,-1.495068,-10.175679,3.073320,-0.609224,3.623736,2.091800,2.087500,0.412500
36.931765,-1.617864,-10.162765,2.998615,-0.584854,3.698464,2.331554,2.112500,0.512500
37.050767,-1.735012,-10.141840,2.929760,-0.561223,3.775526,2.497600,2.137500,0.562500
37.168795,-1.849539,-10.113305,2.864092,-0.538346,3.854912,2.617767,2.075000,0.612500
37.290321,-1.965288,-10.076282,2.799401,-0.515813,3.938208,2.708317,2.025000,0.662500
37.419460,-2.085444,-10.028961,2.733837,-0.493238,4.027323,2.778338,1.925000,0.712500
37.558854,-2.211429,-9.969309,2.666514,-0.470533,4.123347,2.832632,1.787500,0.750000
37.709299,-2.342668,-9.895754,2.597539,-0.447921,4.226145,2.874050,1.600000,0.775000
37.869979,-2.477026,-9.807631,2.527862,-0.425807,4.334494,2.904824,1.462500,0.800000
38.041322,-2.612793,-9.703105,2.443226,-0.403977,4.450069,2.927552,1.312500,0.825000
38.224927,-2.749226,-9.580235,2.375042,-0.383207,4.569075,2.943766,1.225000,0.837500
38.406655,-2.875791,-9.449826,2.307134,-0.364484,4.684957,2.954593,1.150000,0.862500
38.587194,-2.992685,-9.312240,2.242817,-0.347562,4.797651,2.961907,1.100000,0.900000
38.766948,-3.100250,-9.168222,2.181685,-0.332176,4.907505,2.966918,1.062500,0.925000
38.946199,-3.198747,-9.018458,2.123346,-0.318114,5.014803,2.970394,1.062500,0.950000
39.125159,-3.288395,-8.863570,2.067550,-0.305202,5.119781,2.972831,1.037500,0.962500
39.303978,-3.369382,-8.704142,2.014037,-0.293299,5.222637,2.974555,1.062500,0.975000
39.482762,-3.441878,-8.540717,1.962580,-0.282286,5.323533,2.975784,1.075000,0.975000
39.661581,-3.506051,-8.373809,1.913107,-0.272066,5.422600,2.976668,1.112500,0.975000
39.840469,-3.562230,-8.203972,1.867135,-0.262562,5.519876,2.977306,1.162500,0.962500
40.017712,-3.610143,-8.033327,1.817365,-0.253755,5.614846,2.977769,1.200000,0.975000
40.193636,-3.649411,-7.861842,1.773672,-0.245593,5.707388,2.978105,1.275000,0.950000
40.368391,-3.681041,-7.689974,1.731343,-0.237986,5.797877,2.978352,1.337500,0.950000
40.541908,-3.705337,-7.518166,1.690644,-0.230886,5.886355,2.978535,1.425000,0.975000
40.714208,-3.722621,-7.346735,1.651433,-0.224242,5.972921,2.978672,1.537500,0.962500
40.885428,-3.733212,-7.175843,1.613530,-0.218007,6.057729,2.978774,1.625000,0.950000
41.055850,-3.737398,-7.005472,1.576831,-0.212136,6.140983,2.978851,1.662500,0.925000
41.225884,-3.735416,-6.835449,1.541182,-0.206585,6.222943,2.978910,1.737500,0.925000
41.396049,-3.727432,-6.665472,1.506400,-0.201313,6.303902,2.978955,1.750000,0.887500
41.566932,-3.713536,-6.495155,1.472332,-0.196282,6.384172,2.978990,1.725000,0.925000
41.739148,-3.693734,-6.324081,1.438851,-0.191461,6.464059,2.979017,1.625000,0.962500
41.913274,-3.667962,-6.151873,1.405815,-0.186821,6.543837,2.979038,1.525000,1.012500
42.089803,-3.636108,-5.978241,1.373164,-0.182341,6.623729,2.979055,1.437500,1.037500
42.269112,-3.598030,-5.803023,1.340816,-0.178006,6.703900,2.979068,1.362500,1.087500
42.451431,-3.553584,-5.626204,1.308690,-0.173805,6.784442,2.979078,1.262500,1.150000
42.636853,-3.502652,-5.447914,1.276874,-0.169723,6.865382,2.979086,1.175000,1.212500
42.825339,-3.445156,-5.268412,1.245300,-0.165780,6.946690,2.979092,1.087500,1.250000
43.016741,-3.381060,-5.088061,1.213919,-0.161742,7.028289,2.979097,1.012500,1.300000
43.210863,-3.310304,-4.907293,1.182791,-0.140721,7.109960,2.979101,0.937500,1.325000
43.398305,-3.236912,-4.734816,1.165817,-0.090884,7.188333,2.979103,0.887500,1.362500
43.579241,-3.164373,-4.569058,1.152292,-0.034272,7.262737,2.979106,0.837500,1.400000
43.758012,-3.091480,-4.405823,1.149413,0.003582,7.335695,2.979107,0.775000,1.425000
43.935110,-3.019189,-4.244152,1.151242,0.017118,7.407273,2.979108,0.725000,1.450000
44.110752,-2.947862,-4.083644,1.154015,0.014532,7.477585,2.979109,0.662500,1.487500
44.285042,-2.877447,-3.924211,1.155826,0.006490,7.546706,2.979110,0.625000,1.500000
44.458049,-2.807741,-3.765868,1.156378,-0.000103,7.614701,2.979111,0.587500,1.525000
44.629882,-2.738530,-3.608590,1.156113,-0.003047,7.681641,2.979111,0.562500,1.525000
44.800678,-2.669677,-3.452288,1.155594,-0.003105,7.747604,2.979112,0.512500,1.550000
44.970593,-2.601103,-3.296825,1.155171,-0.001927,7.812674,2.979112,0.462500,1.575000
45.139800,-2.532764,-3.142032,1.154934,-0.000751,7.876936,2.979112,0.462500,1.575000
45.308475,-2.464617,-2.987736,1.154868,-0.000009,7.940480,2.979112,0.475000,1.612500
45.476794,-2.396610,-2.833767,1.154907,0.000471,8.003387,2.979112,0.475000,1.625000
45.644939,-2.328686,-2.679952,1.155031,0.001040,8.065738,2.979112,0.487500,1.650000
45.813109,-2.260776,-2.526104,1.155226,0.001799,8.127613,2.979112,0.500000,1.712500
45.981478,-2.192827,-2.372055,1.155553,0.002343,8.189096,2.979112,0.500000,1.675000
46.150256,-2.124761,-2.217611,1.155891,0.001792,8.250271,2.979112,0.487500,1.600000
46.319645,-2.056482,-2.062593,1.155941,-0.000771,8.311210,2.979112,0.487500,1.550000
46.489839,-1.987839,-1.906855,1.155414,-0.005468,8.371999,2.979111,0.500000,1.500000
46.661021,-1.918643,-1.750281,1.154349,-0.010650,8.432105,2.915924,0.500000,1.475000
46.835731,-1.847911,-1.590530,1.151238,-0.012361,8.485344,2.260080,0.525000,1.437500
47.012530,-1.775768,-1.429119,1.149932,-0.005048,8.513853,0.480872,0.525000,1.412500
47.190374,-1.703185,-1.266761,1.150905,0.015743,8.508450,-0.993212,0.512500,1.362500
47.369215,-1.630750,-1.103246,1.156700,0.048970,8.474574,-2.217994,0.537500,1.300000
47.548891,-1.559446,-0.938325,1.168745,0.084655,8.416491,-3.236247,0.537500,1.275000
47.729208,-1.490336,-0.771777,1.186204,0.108655,8.337662,-4.082342,0.525000,1.212500
47.910000,-1.424226,-0.603506,1.206678,0.117797,8.240907,-4.784676,0.562500,1.162500
48.091177,-1.361543,-0.433518,1.228330,0.121079,8.128488,-5.367037,0.600000,1.112500
48.272697,-1.302504,-0.261868,1.250702,0.124929,8.002209,-5.849227,0.600000,1.062500
48.454523,-1.247292,-0.088627,1.273848,0.129377,7.863516,-6.247699,0.662500,1.000000
48.636610,-1.196113,0.086120,1.297906,0.134455,7.713552,-6.576186,0.700000,0.962500
48.818914,-1.149184,0.262280,1.322976,0.140225,7.553215,-6.846192,0.750000,0.912500
49.001385,-1.106745,0.439747,1.349151,0.146757,7.383182,-7.067384,0.787500,0.862500
49.183971,-1.069057,0.618401,1.376614,0.154146,7.204081,-7.236749,0.825000,0.825000
49.366621,-1.036406,0.798109,1.405517,0.162461,7.017287,-7.303341,0.850000,0.762500
