gt_source_stamp_s,gt_x_m,gt_y_m,gt_z_m,gt_yaw_rad,gt_vx_mps,gt_vy_mps,gt_vz_mps,gt_speed_mps,gt_ax_mps2,gt_ay_mps2,gt_accel_mps2,gt_longitudinal_accel_mps2,gt_dt_s,gt_yaw_rate_radps,gt_collision_count,odom_diagnostics_match_dt_ms,odom_diagnostics_source_stamp_s,odom_diagnostics_odom_observer_version,odom_diagnostics_odom_observer_source_stamp_s,odom_diagnostics_odom_observer_dt_s,odom_diagnostics_odom_raw_wheel_speed_mps,odom_diagnostics_odom_corrected_wheel_speed_mps,odom_diagnostics_odom_observer_speed_pred_mps,odom_diagnostics_odom_diagnostics_speed_mps,odom_diagnostics_odom_observer_body_u_mps,odom_diagnostics_odom_observer_body_v_mps,odom_diagnostics_odom_observer_ax_mps2,odom_diagnostics_odom_observer_ay_mps2,odom_diagnostics_odom_observer_yaw_rate_radps,odom_diagnostics_odom_observer_wheel_update_used,odom_diagnostics_odom_observer_turn_mode,odom_diagnostics_odom_observer_reset_epoch,odom_diagnostics_odom_observer_timing_degraded,odom_diagnostics_odom_observer_packet_drop_count,odom_diagnostics_odom_observer_packet_coherence_fault_count,odom_diagnostics_odom_observer_x_m,odom_diagnostics_odom_observer_y_m,odom_diagnostics_odom_observer_yaw_rad,odom_diagnostics_odom_observer_sensor_outlier,odom_diagnostics_odom_observer_left_angle_rad,odom_diagnostics_odom_observer_right_angle_rad,odom_diagnostics_odom_observer_imu_yaw_rad,ekf_odom_match_dt_ms,ekf_odom_source_stamp_s,ekf_odom_x_ekf_odom_m,ekf_odom_y_ekf_odom_m,ekf_odom_yaw_ekf_odom_rad,ekf_odom_ekf_odom_xy_variance,ekf_odom_ekf_odom_yaw_variance,ekf_match_dt_ms,ekf_source_stamp_s,ekf_x_ekf_m,ekf_y_ekf_m,ekf_yaw_ekf_rad,ekf_ekf_xy_variance,ekf_ekf_yaw_variance,amcl_match_dt_ms,amcl_source_stamp_s,current_map_pose_match_dt_ms,current_map_pose_source_stamp_s,pp_diagnostics_match_dt_ms,pp_diagnostics_source_stamp_s,amcl_scan_alignment_match_dt_ms,amcl_scan_alignment_source_stamp_s,amcl_scan_alignment_amcl_scan_stamp_s,amcl_scan_alignment_amcl_scan_matched_odom_stamp_s,amcl_scan_alignment_amcl_scan_source_error_ms,amcl_scan_alignment_amcl_scan_accepted,amcl_scan_alignment_amcl_scan_queued,amcl_scan_alignment_amcl_scan_dropped,amcl_scan_alignment_amcl_scan_bracket_before_stamp_s,amcl_scan_alignment_amcl_scan_bracket_after_stamp_s,amcl_scan_alignment_amcl_scan_processing_dropped,amcl_localization_health_match_dt_ms,amcl_localization_health_source_stamp_s,collision_match_dt_ms,collision_source_stamp_s,imu_match_dt_ms,imu_source_stamp_s,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,imu_imu_accel_norm_mps2,imu_imu_yaw_rate_radps,imu_imu_yaw_rad,left_encoder_match_dt_ms,left_encoder_source_stamp_s,left_encoder_left_encoder_rad,left_encoder_left_encoder_speed_radps,right_encoder_match_dt_ms,right_encoder_source_stamp_s,right_encoder_right_encoder_rad,right_encoder_right_encoder_speed_radps,lidar_match_dt_ms,lidar_source_stamp_s,lidar_lidar_rate_hz,gt_reset_detected,collision_epoch,pre_collision_valid,gt_local_x_m,gt_local_y_m,gt_local_yaw_rad,gt_map_x_m,gt_map_y_m,gt_map_yaw_rad,observer_x_m,observer_y_m,observer_yaw_rad,ekf_odom_x_m,ekf_odom_y_m,ekf_odom_yaw_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,observer_xy_error_m,observer_yaw_error_rad,ekf_odom_xy_error_m,ekf_odom_yaw_error_rad,ekf_xy_error_m,ekf_yaw_error_rad,collision_gt_collision_count,gt_step_distance_m,gt_step_yaw_change_rad,amcl_x_amcl_m,amcl_y_amcl_m,amcl_yaw_amcl_rad,amcl_amcl_xy_variance,amcl_amcl_yaw_variance,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_xy_error_m,amcl_yaw_error_rad,current_map_pose_x_current_map_m,current_map_pose_y_current_map_m,current_map_pose_yaw_current_map_rad,current_map_pose_current_map_xy_variance,current_map_pose_current_map_yaw_variance,current_map_x_m,current_map_y_m,current_map_yaw_rad,current_map_xy_error_m,current_map_yaw_error_rad,amcl_localization_health_amcl_health_correction_age_s,amcl_localization_health_amcl_health_correction_accepted,amcl_localization_health_amcl_health_rejected_scans,amcl_localization_health_amcl_health_degraded,amcl_localization_health_amcl_health_xy_variance,amcl_localization_health_amcl_health_yaw_variance,amcl_localization_health_amcl_health_scan_correction_distance_m,amcl_localization_health_amcl_health_scan_correction_yaw_rad,amcl_localization_health_amcl_health_applied_xy_correction_m,amcl_localization_health_amcl_health_applied_yaw_correction_rad,amcl_localization_health_amcl_health_scan_correction_x_m,amcl_localization_health_amcl_health_scan_correction_y_m,amcl_localization_health_amcl_health_applied_x_m,amcl_localization_health_amcl_health_applied_y_m,pp_diagnostics_pp_pose_x_m,pp_diagnostics_pp_pose_y_m,pp_diagnostics_pp_pose_yaw_rad,pp_diagnostics_pp_velocity_mps,pp_diagnostics_pp_valid,pp_diagnostics_pp_cross_track_error_m,pp_diagnostics_pp_closest_distance_m,pp_diagnostics_pp_heading_error_rad,pp_diagnostics_pp_lookahead_distance_m,pp_diagnostics_pp_closest_index,pp_diagnostics_pp_target_index,pp_diagnostics_pp_target_speed_mps,pp_diagnostics_pp_raw_steering_rad,pp_diagnostics_pp_command_steering_rad,pp_diagnostics_pp_command_speed_mps,pp_diagnostics_pp_target_x_m,pp_diagnostics_pp_target_y_m,pp_x_m,pp_y_m,pp_yaw_rad,pp_xy_error_m,pp_yaw_error_rad
1788990179.897466,0.8014,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,1788990179.897466,3.0,1788990179.897466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788990179.897466,0.0,0.0,0.0,0.01,0.0001,0.0,1788990179.897466,0.0,0.0,0.0,0.01,0.0001,,,,,,,0.0,1788990179.897466,1788990179.897466,1788990179.897466,0.0,0.0,0.0,0.0,1788990179.897466,1788990179.897466,0.0,,,,,0.0,1788990179.897466,0.0003,0.0,-0.0027,0.002716615541441225,0.0,-1.5707407162970446,0.0,1788990179.897466,0.0,nan,0.0,1788990179.897466,0.0,nan,0.0,1788990179.897466,nan,0,,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788990180.0015347,0.8009,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10406875610351562,0.0,0,0.0002384185791015625,1788990180.001535,3.0,1788990180.001535,0.10406899452209473,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,-0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788990180.0015347,0.0,0.0,0.0,0.0100312206235,0.0001,0.0,1788990180.0015347,0.0,0.0,0.0,0.0100312206235,0.0001,,,,,,,0.0,1788990180.0015347,1788990180.0015347,1788990180.0015347,0.0,0.0,0.0,0.0,1788990180.0015347,1788990180.0015347,0.0,,,-4.460811614990234,1788990179.997074,0.0,1788990180.0015347,0.0003,-0.0003,0.0026,0.002634387974463898,0.0,-1.5707407162970446,0.0,1788990180.0015347,0.0,0.0,0.0,1788990180.0015347,0.0,0.0,0.0,1788990180.0015347,nan,0,0.0,1,-2.780524891168511e-08,-0.0004999999992269241,0.0,0.8001000000008786,3.1583000296418517,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000500000000000056,0.0,0.000500000000000056,0.0,3.2580698407549717,1.5708,0,0.000500000000000056,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788990180.004899,0.8014,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033643245697021484,0.0,0,0.0,1788990180.004899,3.0,1788990180.004899,0.003364086151123047,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788990180.004899,0.0,0.0,0.0,0.010032229888600001,0.0001,0.0,1788990180.004899,0.0,0.0,0.0,0.010032229888600001,0.0001,,,,,,,-0.0002384185791015625,1788990180.0048988,1788990180.0048988,1788990180.0048988,0.0,0.0,0.0,0.0,1788990180.0048988,1788990180.0048988,0.0,,,2.9458999633789062,1788990180.007845,0.0,1788990180.004899,0.0002,0.0001,-0.0017,0.0017146428199482247,0.0,-1.5707407162970446,0.0,1788990180.004899,0.0,0.0,0.0,1788990180.004899,0.0,0.0,0.0,1788990180.004899,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.000500000000000056,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788990180.0675166,0.8009,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06261754035949707,0.0,0,0.0002384185791015625,1788990180.0675168,3.0,1788990180.0675168,0.06261777877807617,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788990180.0675166,0.0,0.0,0.0,0.0100510151881,0.0001,0.0,1788990180.0675166,0.0,0.0,0.0,0.0100510151881,0.0001,5.920171737670898,1788990180.0734367,,,,,0.0,1788990180.0675166,1788990180.0675166,1788990180.0675166,0.0,0.0,0.0,0.0,1788990180.0675166,1788990180.0675166,0.0,,,,,0.0,1788990180.0675166,-0.0001,0.0002,-0.0021,0.0021118712081942873,0.0,-1.5707407162970446,0.0,1788990180.0675166,0.0,0.0,0.0,1788990180.0675166,0.0,0.0,0.0,1788990180.0675166,nan,0,0.0,1,-2.780524891168511e-08,-0.0004999999992269241,0.0,0.8001000000008786,3.1583000296418517,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000500000000000056,0.0,0.000500000000000056,0.0,3.2580698407549717,1.5708,,0.000500000000000056,0.0,0.8006,3.1583,-1.5707963267948963,0.007989647580519992,0.0001,0.8006,3.1583,-1.5707963267948963,0.0005000000000000648,3.673205103638111e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788990180.0734367,0.8009,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059201717376708984,0.0,0,0.0,1788990180.0734367,3.0,1788990180.0734367,0.005919933319091797,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,-0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788990180.0734367,0.0,0.0,0.0,0.010052791216900002,0.0001,0.0,1788990180.0734367,0.0,0.0,0.0,0.010052791216900002,0.0001,0.0,1788990180.0734367,,,,,0.0,1788990180.0734367,1788990180.0734367,1788990180.0734367,0.0,0.0,0.0,0.0,1788990180.0734367,1788990180.0734367,0.0,,,,,0.0,1788990180.0734367,0.0003,-0.0002,-0.0034,0.0034190641994557517,0.0,-1.5707407162970446,0.0,1788990180.0734367,0.0,0.0,0.0,1788990180.0734367,0.0,0.0,0.0,1788990180.0734367,nan,0,0.0,1,-2.780524891168511e-08,-0.0004999999992269241,0.0,0.8001000000008786,3.1583000296418517,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000500000000000056,0.0,0.000500000000000056,0.0,3.2580698407549717,1.5708,,0.0,0.0,0.8006,3.1583,-1.5707963267948963,0.007989647580519992,0.0001,0.8006,3.1583,-1.5707963267948963,0.0005000000000000648,3.673205103638111e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788990180.1277473,0.8014,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05431056022644043,0.0,0,0.0002384185791015625,1788990180.1277475,3.0,1788990180.1277475,0.05431079864501953,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,-0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788990180.1277473,0.0,0.0,0.0,0.010069084426000002,0.0001,0.0,1788990180.1277473,0.0,0.0,0.0,0.010069084426000002,0.0001,0.0,1788990180.1277473,0.0,1788990180.1277473,,,0.0,1788990180.1277473,1788990180.1277473,1788990180.1277473,0.0,0.0,0.0,0.0,1788990180.1277473,1788990180.1277473,0.0,,,3.7775039672851562,1788990180.1315248,0.0,1788990180.1277473,-0.0002,-0.0003,-0.0029,0.0029223278392404915,0.0,-1.5707407162970446,0.0,1788990180.1277473,0.0,0.0,0.0,1788990180.1277473,0.0,0.0,0.0,1788990180.1277473,nan,0,0.0,1,0.0,0.0,0.0,0.8006,3.1583,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258192635495943,1.5708,0,0.000500000000000056,0.0,0.8006,3.1583,-1.5707963267948963,0.007803183430897173,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.010069084426000002,0.0001,0.8006,3.1583,-1.5707963267948963,0.0,3.673205103638111e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788990180.1476164,0.8009,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.019869089126586914,0.0,0,0.0002384185791015625,1788990180.1476166,3.0,1788990180.1476166,0.019869089126586914,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003,-0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788990180.1476164,0.0,0.0,0.0,0.010075045137100001,0.0001,0.0,1788990180.1476164,0.0,0.0,0.0,0.010075045137100001,0.0001,0.0,1788990180.1476164,0.0,1788990180.1476164,,,0.0002384185791015625,1788990180.1476166,1788990180.1476166,1788990180.1476166,0.0,0.0,0.0,0.0,1788990180.1476166,1788990180.1476166,0.0,,,-1.355886459350586,1788990180.1462605,0.0,1788990180.1476164,-0.0003,-0.0001,0.0027,0.0027184554438136376,0.0,-1.5707407162970446,0.0,1788990180.1476164,0.0,0.0,0.0,1788990180.1476164,0.0,0.0,0.0,1788990180.1476164,nan,0,0.0,1,-2.780524891168511e-08,-0.0004999999992269241,0.0,0.8001000000008786,3.1583000296418517,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000500000000000056,0.0,0.000500000000000056,0.0,3.2580698407549717,1.5708,0,0.000500000000000056,0.0,0.8006,3.1583,-1.5707963267948963,0.007606965936661473,0.0001,0.8006,3.1583,-1.5707963267948963,0.0005000000000000648,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.010075045137100001,0.0001,0.8006,3.1583,-1.5707963267948963,0.0005000000000000648,3.673205103638111e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788990180.1631174,0.8015,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.015501022338867188,0.0,0,0.0,1788990180.1631174,3.0,1788990180.1631174,0.015500783920288086,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003,-0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788990180.1631174,0.0,0.0,0.0,0.0100796954356,0.0001,0.0,1788990180.1631174,0.0,0.0,0.0,0.0100796954356,0.0001,0.0,1788990180.1631174,0.0,1788990180.1631174,,,0.0,1788990180.1631174,1788990180.1631174,1788990180.1631174,0.0,0.0,0.0,0.0,1788990180.1631174,1788990180.1631174,0.0,5.080699920654297,1788990180.168198,3.4754276275634766,1788990180.1665928,0.0,1788990180.1631174,-0.0003,-0.0006,-0.0021,0.00220454076850486,0.0,-1.5707407162970446,0.0,1788990180.1631174,0.0,0.0,0.0,1788990180.1631174,0.0,0.0,0.0,1788990180.1631174,nan,0,0.0,1,5.561049782335787e-09,9.999999984536261e-05,0.0,0.8006999999998242,3.15829999407163,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999998899e-05,0.0,9.999999999998899e-05,0.0,3.258217203096285,1.5708,0,0.0006000000000000449,0.0,0.8006,3.1583,-1.5707963267948963,0.00742143692538838,0.0001,0.8006,3.1583,-1.5707963267948963,9.999999999996855e-05,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.0100796954356,0.0001,0.8006,3.1583,-1.5707963267948963,9.999999999996855e-05,3.673205103638111e-06,nan,0.0,0.0,1.0,0.010075045137100001,0.0001,nan,nan,0.0,0.0,nan,nan,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1788990180.1735473,0.801,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.010429859161376953,0.0,0,0.0,1788990180.1735473,3.0,1788990180.1735473,0.010429859161376953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788990180.1735473,0.0,0.0,0.0,0.0100828243678,0.0001,0.0,1788990180.1735473,0.0,0.0,0.0,0.0100828243678,0.0001,0.0,1788990180.1735473,0.0,1788990180.1735473,,,0.0,1788990180.1735473,1788990180.1735473,1788990180.1735473,0.0,0.0,0.0,0.0,1788990180.1735473,1788990180.1735473,0.0,-0.6785392761230469,1788990180.1728687,-3.579378128051758,1788990180.169968,0.0,1788990180.1735473,0.0,0.0002,-0.0063,0.00630317380372777,0.0,-1.5707407162970446,0.0,1788990180.1735473,0.0,0.0,0.0,1788990180.1735473,0.0,0.0,0.0,1788990180.1735473,nan,0,0.0,1,-2.2244199129343146e-08,-0.00039999999938145043,0.0,0.8002000000007029,3.158300023713481,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039999999999995595,0.0,0.00039999999999995595,0.0,3.2580943939348503,1.5708,0,0.0004999999999999449,0.0,0.8006,3.1583,-1.5707963267948963,0.007237056515234853,0.0001,0.8006,3.1583,-1.5707963267948963,0.0003999999999999852,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.0100828243678,0.0001,0.8006,3.1583,-1.5707963267948963,0.0003999999999999852,3.673205103638111e-06,nan,0.0,0.0,1.0,0.0100796954356,0.0001,nan,nan,0.0,0.0,nan,nan,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1788990180.1914864,0.8015,3.1583,0.0592,-1.5707407162970446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017939090728759766,0.0,0,0.0002384185791015625,1788990180.1914866,3.0,1788990180.1914866,0.017939329147338867,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001,-0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788990180.1914864,0.0,0.0,0.0,0.010088206128999999,0.0001,0.0,1788990180.1914864,0.0,0.0,0.0,0.010088206128999999,0.0001,0.0,1788990180.1914864,0.0,1788990180.1914864,,,0.0,1788990180.1914864,1788990180.1914864,1788990180.1914864,0.0,0.0,0.0,0.0,1788990180.1914864,1788990180.1914864,0.0,2.331972122192383,1788990180.1938183,4.776954650878906,1788990180.1962633,0.0,1788990180.1914864,-0.0001,-0.0002,-0.0021,0.0021118712081942873,0.0,-1.5707407162970446,0.0,1788990180.1914864,0.0,0.0,0.0,1788990180.1914864,0.0,0.0,0.0,1788990180.1914864,nan,0,0.0,1,5.561049782335787e-09,9.999999984536261e-05,0.0,0.8006999999998242,3.15829999407163,-1.5708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999999998899e-05,0.0,9.999999999998899e-05,0.0,3.258217203096285,1.5708,0,0.0004999999999999449,0.0,0.8006,3.1583,-1.5707963267948963,0.007015229785885257,0.0001,0.8006,3.1583,-1.5707963267948963,9.999999999996855e-05,3.673205103638111e-06,0.8006,3.1583,-1.5707963267948963,0.010088206128999999,0.0001,0.8006,3.1583,-1.5707963267948963,9.999999999996855e-05,3.673205103638111e-06,nan,0.0,0.0,1.0,0.0100828243678,0.0001,nan,nan,0.0,0.0,nan,nan,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
