stamp_s,time_s,gt_x_m,gt_y_m,gt_yaw_rad,gt_world_x_m,gt_world_y_m,gt_world_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,amcl_absolute_error_m,amcl_absolute_error_rad,amcl_relative_drift_m,amcl_relative_drift_rad,current_map_x_m,current_map_y_m,current_map_yaw_rad,current_map_error_m,current_map_error_rad,current_map_absolute_error_m,current_map_absolute_error_rad,current_map_relative_drift_m,current_map_relative_drift_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,ekf_absolute_error_m,ekf_absolute_error_rad,ekf_relative_drift_m,ekf_relative_drift_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,odom_absolute_error_m,odom_absolute_error_rad,odom_relative_drift_m,odom_relative_drift_rad,gt_speed_mps,collision_count,scoring_mode,map_provenance_file
1788979268.838908,14.397964,0.800500,3.133000,-1.581484,0.799900,3.134100,-1.581494,0.800582,3.151550,-1.576080,0.018550,0.005404,0.018550,0.005404,0.017450,0.005404,0.800498,3.141020,-1.581484,0.008020,0.000000,0.008020,0.000000,0.006920,0.000000,0.800499,3.139920,-1.581484,0.006920,0.000000,0.006920,0.000000,0.005820,0.000000,0.800499,3.139920,-1.581484,0.006920,0.000000,0.006920,0.000000,0.005820,0.000000,0.149355,0,absolute,
1788979268.838908,14.397964,0.800500,3.133000,-1.581484,0.799900,3.134100,-1.581494,0.800498,3.141020,-1.581484,0.008020,0.000000,0.008020,0.000000,0.006920,0.000000,0.800498,3.141020,-1.581484,0.008020,0.000000,0.008020,0.000000,0.006920,0.000000,0.800499,3.139920,-1.581484,0.006920,0.000000,0.006920,0.000000,0.005820,0.000000,0.800499,3.139920,-1.581484,0.006920,0.000000,0.006920,0.000000,0.005820,0.000000,0.149355,0,absolute,
1788979268.890321,14.449377,0.800300,3.125000,-1.585192,0.799700,3.126100,-1.585201,0.800498,3.141020,-1.581484,0.016022,0.003707,0.016022,0.003707,0.014922,0.003707,0.800400,3.133198,-1.585192,0.008199,0.000000,0.008199,0.000000,0.007099,0.000000,0.800401,3.132098,-1.585192,0.007099,0.000000,0.007099,0.000000,0.005999,0.000000,0.800401,3.132098,-1.585192,0.007099,0.000000,0.007099,0.000000,0.005999,0.000000,0.155650,0,absolute,
1788979268.890321,14.449377,0.800300,3.125000,-1.585192,0.799700,3.126100,-1.585201,0.800400,3.133198,-1.585192,0.008199,0.000000,0.008199,0.000000,0.007099,0.000000,0.800400,3.133198,-1.585192,0.008199,0.000000,0.008199,0.000000,0.007099,0.000000,0.800401,3.132098,-1.585192,0.007099,0.000000,0.007099,0.000000,0.005999,0.000000,0.800401,3.132098,-1.585192,0.007099,0.000000,0.007099,0.000000,0.005999,0.000000,0.155650,0,absolute,
1788979268.963859,14.522915,0.800100,3.114200,-1.590335,0.799500,3.115300,-1.590344,0.800400,3.133198,-1.585192,0.019001,0.005143,0.019001,0.005143,0.017901,0.005143,0.800212,3.122149,-1.590335,0.007949,0.000000,0.007949,0.000000,0.006850,0.000000,0.800215,3.121049,-1.590335,0.006850,0.000000,0.006850,0.000000,0.005750,0.000000,0.800215,3.121049,-1.590335,0.006850,0.000000,0.006850,0.000000,0.005750,0.000000,0.146888,0,absolute,
1788979268.963859,14.522915,0.800100,3.114200,-1.590335,0.799500,3.115300,-1.590344,0.800212,3.122149,-1.590335,0.007949,0.000000,0.007949,0.000000,0.006850,0.000000,0.800212,3.122149,-1.590335,0.007949,0.000000,0.007949,0.000000,0.006850,0.000000,0.800215,3.121049,-1.590335,0.006850,0.000000,0.006850,0.000000,0.005750,0.000000,0.800215,3.121049,-1.590335,0.006850,0.000000,0.006850,0.000000,0.005750,0.000000,0.146888,0,absolute,
1788979269.014033,14.573089,0.799901,3.100400,-1.601182,0.799300,3.101500,-1.601191,0.800212,3.122149,-1.590335,0.021751,0.010847,0.021751,0.010847,0.020651,0.010847,0.799702,3.101723,-1.601182,0.001338,0.000000,0.001338,0.000000,0.000299,0.000000,0.799706,3.100623,-1.601182,0.000296,0.000000,0.000296,0.000000,0.000898,0.000000,0.799706,3.100623,-1.601182,0.000296,0.000000,0.000296,0.000000,0.000898,0.000000,0.275072,0,absolute,
1788979269.014033,14.573089,0.799901,3.100400,-1.601182,0.799300,3.101500,-1.601191,0.799702,3.101723,-1.601182,0.001338,0.000000,0.001338,0.000000,0.000299,0.000000,0.799702,3.101723,-1.601182,0.001338,0.000000,0.001338,0.000000,0.000299,0.000000,0.799706,3.100623,-1.601182,0.000296,0.000000,0.000296,0.000000,0.000898,0.000000,0.799706,3.100623,-1.601182,0.000296,0.000000,0.000296,0.000000,0.000898,0.000000,0.275072,0,absolute,
1788979269.064087,14.623143,0.798801,3.073900,-1.626304,0.798200,3.075000,-1.626314,0.799702,3.101723,-1.601182,0.027838,0.025122,0.027838,0.025122,0.026739,0.025122,0.798374,3.070814,-1.626304,0.003115,0.000000,0.003115,0.000000,0.004208,0.000000,0.799706,3.100623,-1.601182,0.026739,0.025122,0.026739,0.025122,0.025639,0.025122,0.799706,3.100623,-1.601182,0.026739,0.025122,0.026739,0.025122,0.025639,0.025122,0.529886,0,absolute,
1788979269.064087,14.623143,0.798801,3.073900,-1.626304,0.798200,3.075000,-1.626314,0.798374,3.070814,-1.626304,0.003115,0.000000,0.003115,0.000000,0.004208,0.000000,0.798374,3.070814,-1.626304,0.003115,0.000000,0.003115,0.000000,0.004208,0.000000,0.798380,3.069714,-1.626304,0.004207,0.000000,0.004207,0.000000,0.005303,0.000000,0.798380,3.069714,-1.626304,0.004207,0.000000,0.004207,0.000000,0.005303,0.000000,0.529886,0,absolute,
1788979269.114671,14.673726,0.795901,3.033900,-1.663907,0.795300,3.035000,-1.663917,0.798374,3.070814,-1.626304,0.036997,0.037603,0.036997,0.037603,0.035899,0.037603,0.794837,3.023305,-1.663907,0.010648,0.000000,0.010648,0.000000,0.011743,0.000000,0.798380,3.069714,-1.626304,0.035900,0.037603,0.035900,0.037603,0.034802,0.037603,0.798380,3.069714,-1.626304,0.035900,0.037603,0.035900,0.037603,0.034802,0.037603,0.792846,0,absolute,
1788979269.114671,14.673726,0.795901,3.033900,-1.663907,0.795300,3.035000,-1.663917,0.794837,3.023305,-1.663907,0.010648,0.000000,0.010648,0.000000,0.011743,0.000000,0.794837,3.023305,-1.663907,0.010648,0.000000,0.010648,0.000000,0.011743,0.000000,0.794846,3.022205,-1.663907,0.011742,0.000000,0.011742,0.000000,0.012838,0.000000,0.794846,3.022205,-1.663907,0.011742,0.000000,0.011742,0.000000,0.012838,0.000000,0.792846,0,absolute,
1788979269.165970,14.725026,0.789902,2.983700,-1.709936,0.789300,2.984800,-1.709946,0.794837,3.023305,-1.663907,0.039912,0.046029,0.039912,0.046029,0.038821,0.046029,0.789039,2.973600,-1.709936,0.010137,0.000000,0.010137,0.000000,0.011234,0.000000,0.794846,3.022205,-1.663907,0.038821,0.046029,0.038821,0.046029,0.037731,0.046029,0.794846,3.022205,-1.663907,0.038821,0.046029,0.038821,0.046029,0.037731,0.046029,0.985535,0,absolute,
1788979269.165970,14.725026,0.789902,2.983700,-1.709936,0.789300,2.984800,-1.709946,0.789039,2.973600,-1.709936,0.010137,0.000000,0.010137,0.000000,0.011234,0.000000,0.789039,2.973600,-1.709936,0.010137,0.000000,0.010137,0.000000,0.011234,0.000000,0.789052,2.972499,-1.709936,0.011233,0.000000,0.011233,0.000000,0.012330,0.000000,0.789052,2.972499,-1.709936,0.011233,0.000000,0.011233,0.000000,0.012330,0.000000,0.985535,0,absolute,
1788979269.238259,14.797315,0.775803,2.898300,-1.759365,0.775200,2.899400,-1.759375,0.789039,2.973600,-1.709936,0.076454,0.049428,0.076454,0.049428,0.075371,0.049428,0.773378,2.878881,-1.759365,0.019570,0.000000,0.019570,0.000000,0.020662,0.000000,0.773398,2.877779,-1.759365,0.020661,0.000000,0.020661,0.000000,0.021754,0.000000,0.773398,2.877779,-1.759365,0.020661,0.000000,0.020661,0.000000,0.021754,0.000000,1.197355,0,absolute,
1788979269.238259,14.797315,0.775803,2.898300,-1.759365,0.775200,2.899400,-1.759375,0.773378,2.878881,-1.759365,0.019570,0.000000,0.019570,0.000000,0.020662,0.000000,0.773378,2.878881,-1.759365,0.019570,0.000000,0.019570,0.000000,0.020662,0.000000,0.773398,2.877779,-1.759365,0.020661,0.000000,0.020661,0.000000,0.021754,0.000000,0.773398,2.877779,-1.759365,0.020661,0.000000,0.020661,0.000000,0.021754,0.000000,1.197355,0,absolute,
1788979269.288261,14.847317,0.759903,2.823000,-1.799721,0.759300,2.824100,-1.799730,0.773378,2.878881,-1.759365,0.057483,0.040356,0.057483,0.040356,0.056414,0.040356,0.757864,2.805640,-1.799721,0.017479,0.000000,0.017479,0.000000,0.018572,0.000000,0.757888,2.804537,-1.799721,0.018572,0.000000,0.018572,0.000000,0.019666,0.000000,0.757888,2.804537,-1.799721,0.018572,0.000000,0.018572,0.000000,0.019666,0.000000,1.539165,0,absolute,
1788979269.338364,14.897420,0.739304,2.742699,-1.843444,0.738700,2.743800,-1.843454,0.773378,2.878881,-1.759365,0.140379,0.084080,0.140379,0.084080,0.139313,0.084080,0.738411,2.729706,-1.843444,0.013024,0.000000,0.013024,0.000000,0.014121,0.000000,0.738441,2.728602,-1.843444,0.014124,0.000000,0.014124,0.000000,0.015222,0.000000,0.738441,2.728602,-1.843444,0.014124,0.000000,0.014124,0.000000,0.015222,0.000000,1.654590,0,absolute,
1788979269.389726,14.948782,0.713605,2.658499,-1.889579,0.713000,2.659600,-1.889588,0.773378,2.878881,-1.759365,0.228344,0.130214,0.228344,0.130214,0.227282,0.130214,0.713838,2.649045,-1.889579,0.009457,0.000000,0.009457,0.000000,0.010557,0.000000,0.738441,2.728602,-1.843444,0.074372,0.046134,0.074372,0.046134,0.073336,0.046134,0.738441,2.728602,-1.843444,0.074372,0.046134,0.074372,0.046134,0.073336,0.046134,1.714006,0,absolute,
1788979269.439799,14.998854,0.685106,2.578199,-1.934316,0.684500,2.579300,-1.934326,0.773378,2.878881,-1.759365,0.313371,0.174951,0.313371,0.174951,0.312316,0.174951,0.685796,2.570062,-1.934316,0.008166,0.000000,0.008166,0.000000,0.009262,0.000000,0.685837,2.568954,-1.934316,0.009274,0.000000,0.009274,0.000000,0.010371,0.000000,0.685837,2.568954,-1.934316,0.009274,0.000000,0.009274,0.000000,0.010371,0.000000,1.701679,0,absolute,
1788979269.491554,15.050610,0.651406,2.494699,-1.960983,0.650800,2.495800,-1.960993,0.773378,2.878881,-1.759365,0.403079,0.201618,0.403079,0.201618,0.402031,0.201618,0.652793,2.486673,-1.960983,0.008144,0.000000,0.008144,0.000000,0.009230,0.000000,0.652840,2.485563,-1.960983,0.009247,0.000000,0.009247,0.000000,0.010336,0.000000,0.652840,2.485563,-1.960983,0.009247,0.000000,0.009247,0.000000,0.010336,0.000000,1.739784,0,absolute,
1788979269.889726,15.448782,0.556512,1.965798,-1.356106,0.555900,1.966900,-1.356115,0.548162,2.066829,-1.356106,0.101376,0.000000,0.101376,0.000000,0.100279,0.000000,0.548162,2.066829,-1.356106,0.101376,0.000000,0.101376,0.000000,0.100279,0.000000,0.548238,2.065711,-1.356106,0.100256,0.000000,0.100256,0.000000,0.099159,0.000000,0.548238,2.065711,-1.356106,0.100256,0.000000,0.100256,0.000000,0.099159,0.000000,0.581918,0,absolute,
1788979269.940339,15.499395,0.559712,1.951898,-1.329725,0.559100,1.953000,-1.329734,0.548162,2.066829,-1.356106,0.115510,0.026381,0.115510,0.026381,0.114416,0.026381,0.548162,2.066829,-1.329725,0.115510,0.000000,0.115510,0.000000,0.114416,0.000000,0.548238,2.065711,-1.329725,0.114390,0.000000,0.114390,0.000000,0.113296,0.000000,0.548238,2.065711,-1.329725,0.114390,0.000000,0.114390,0.000000,0.113296,0.000000,0.281814,0,absolute,
1788979269.940339,15.499395,0.559712,1.951898,-1.329725,0.559100,1.953000,-1.329734,0.548162,2.066829,-1.356106,0.115510,0.026381,0.115510,0.026381,0.114416,0.026381,0.548162,2.066829,-1.329725,0.115510,0.000000,0.115510,0.000000,0.114416,0.000000,0.548238,2.065711,-1.329725,0.114390,0.000000,0.114390,0.000000,0.113296,0.000000,0.548238,2.065711,-1.329725,0.114390,0.000000,0.114390,0.000000,0.113296,0.000000,0.281814,0,absolute,
1788979269.990457,15.549513,0.559712,1.951998,-1.329697,0.559100,1.953100,-1.329706,0.548162,2.066829,-1.356106,0.115411,0.026409,0.115411,0.026409,0.114316,0.026409,0.548162,2.066829,-1.356077,0.115411,0.026381,0.115411,0.026381,0.114316,0.026381,0.548238,2.065711,-1.329697,0.114291,0.000000,0.114291,0.000000,0.113197,0.000000,0.548238,2.065711,-1.329697,0.114291,0.000000,0.114291,0.000000,0.113197,0.000000,0.001995,0,absolute,
1788979269.990457,15.549513,0.559712,1.951998,-1.329697,0.559100,1.953100,-1.329706,0.548162,2.066829,-1.356106,0.115411,0.026409,0.115411,0.026409,0.114316,0.026409,0.548162,2.066829,-1.356077,0.115411,0.026381,0.115411,0.026381,0.114316,0.026381,0.548238,2.065711,-1.329697,0.114291,0.000000,0.114291,0.000000,0.113197,0.000000,0.548238,2.065711,-1.329697,0.114291,0.000000,0.114291,0.000000,0.113197,0.000000,0.001995,0,absolute,
1788979270.041052,15.600108,0.559712,1.952298,-1.329909,0.559100,1.953400,-1.329919,0.548162,2.066829,-1.356106,0.115112,0.026196,0.115112,0.026196,0.114018,0.026196,0.548162,2.066829,-1.356318,0.115112,0.026409,0.115112,0.026409,0.114018,0.026409,0.548238,2.065711,-1.329697,0.113992,0.000213,0.113992,0.000213,0.112898,0.000213,0.548238,2.065711,-1.329909,0.113992,0.000000,0.113992,0.000000,0.112898,0.000000,0.005929,0,absolute,
1788979270.041052,15.600108,0.559712,1.952298,-1.329909,0.559100,1.953400,-1.329919,0.548162,2.066829,-1.356106,0.115112,0.026196,0.115112,0.026196,0.114018,0.026196,0.548162,2.066829,-1.356318,0.115112,0.026409,0.115112,0.026409,0.114018,0.026409,0.548238,2.065711,-1.329909,0.113992,0.000000,0.113992,0.000000,0.112898,0.000000,0.548238,2.065711,-1.329909,0.113992,0.000000,0.113992,0.000000,0.112898,0.000000,0.005929,0,absolute,
1788979270.093080,15.652135,0.559712,1.952498,-1.329893,0.559100,1.953600,-1.329902,0.548162,2.066829,-1.356106,0.114913,0.026213,0.114913,0.026213,0.113819,0.026213,0.548162,2.066829,-1.356089,0.114913,0.026196,0.114913,0.026196,0.113819,0.026196,0.548238,2.065711,-1.329893,0.113793,0.000000,0.113793,0.000000,0.112699,0.000000,0.548238,2.065711,-1.329893,0.113793,0.000000,0.113793,0.000000,0.112699,0.000000,0.003844,0,absolute,
1788979270.093080,15.652135,0.559712,1.952498,-1.329893,0.559100,1.953600,-1.329902,0.548162,2.066829,-1.356106,0.114913,0.026213,0.114913,0.026213,0.113819,0.026213,0.548162,2.066829,-1.356089,0.114913,0.026196,0.114913,0.026196,0.113819,0.026196,0.548238,2.065711,-1.329893,0.113793,0.000000,0.113793,0.000000,0.112699,0.000000,0.548238,2.065711,-1.329893,0.113793,0.000000,0.113793,0.000000,0.112699,0.000000,0.003844,0,absolute,
1788979270.163921,15.722977,0.559712,1.952698,-1.329844,0.559100,1.953800,-1.329854,0.548162,2.066829,-1.356106,0.114714,0.026262,0.114714,0.026262,0.113620,0.026262,0.548162,2.066829,-1.356057,0.114714,0.026213,0.114714,0.026213,0.113620,0.026213,0.548238,2.065711,-1.329844,0.113594,0.000000,0.113594,0.000000,0.112500,0.000000,0.548238,2.065711,-1.329844,0.113594,0.000000,0.113594,0.000000,0.112500,0.000000,0.002823,0,absolute,
1788979270.163921,15.722977,0.559712,1.952698,-1.329844,0.559100,1.953800,-1.329854,0.548162,2.066829,-1.356106,0.114714,0.026262,0.114714,0.026262,0.113620,0.026262,0.548162,2.066829,-1.356057,0.114714,0.026213,0.114714,0.026213,0.113620,0.026213,0.548238,2.065711,-1.329844,0.113594,0.000000,0.113594,0.000000,0.112500,0.000000,0.548238,2.065711,-1.329844,0.113594,0.000000,0.113594,0.000000,0.112500,0.000000,0.002823,0,absolute,
1788979270.214885,15.773941,0.559712,1.952798,-1.329824,0.559100,1.953900,-1.329833,0.548162,2.066829,-1.356106,0.114615,0.026282,0.114615,0.026282,0.113520,0.026282,0.548162,2.066829,-1.356085,0.114615,0.026262,0.114615,0.026262,0.113520,0.026262,0.548238,2.065711,-1.329824,0.113495,0.000000,0.113495,0.000000,0.112401,0.000000,0.548238,2.065711,-1.329824,0.113495,0.000000,0.113495,0.000000,0.112401,0.000000,0.001962,0,absolute,
1788979270.214885,15.773941,0.559712,1.952798,-1.329824,0.559100,1.953900,-1.329833,0.548162,2.066829,-1.356106,0.114615,0.026282,0.114615,0.026282,0.113520,0.026282,0.548162,2.066829,-1.356085,0.114615,0.026262,0.114615,0.026262,0.113520,0.026262,0.548238,2.065711,-1.329824,0.113495,0.000000,0.113495,0.000000,0.112401,0.000000,0.548238,2.065711,-1.329824,0.113495,0.000000,0.113495,0.000000,0.112401,0.000000,0.001962,0,absolute,
1788979270.266305,15.825361,0.561112,1.946798,-1.318569,0.560500,1.947900,-1.318579,0.548162,2.066829,-1.356106,0.120728,0.037537,0.120728,0.037537,0.119634,0.037537,0.550981,2.054243,-1.344851,0.107922,0.026282,0.107922,0.026282,0.106827,0.026282,0.548238,2.065711,-1.329824,0.119608,0.011255,0.119608,0.011255,0.118515,0.011255,0.548238,2.065711,-1.329824,0.119608,0.011255,0.119608,0.011255,0.118515,0.011255,0.119819,0,absolute,
