bag_time,time,x,y,yaw,vx,vy,wz
1788882755.7323325,1788882755.6781573,0.8003,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882755.799381,1788882755.7526221,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882755.8499334,1788882755.8026314,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882755.9001818,1788882755.8532672,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882755.950177,1788882755.9031782,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882756.0013278,1788882755.953292,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882756.049404,1788882756.002841,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882756.1004775,1788882756.0525765,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882756.14954,1788882756.1025696,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882756.1998172,1788882756.1529796,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882756.2504141,1788882756.20294,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882756.2984748,1788882756.2525637,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882756.3492475,1788882756.3027365,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882756.4000556,1788882756.3532176,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882756.4501173,1788882756.4022758,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882756.4992247,1788882756.4531825,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882756.548494,1788882756.502419,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882756.6006014,1788882756.552698,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882756.6500692,1788882756.6031241,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882756.6991925,1788882756.652718,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882756.7502384,1788882756.7025647,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882756.7984114,1788882756.7524009,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882756.8505743,1788882756.8027272,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882756.9002647,1788882756.8529956,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882756.9504125,1788882756.9025667,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882756.9994195,1788882756.95263,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882757.0492978,1788882757.0026665,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882757.0988896,1788882757.0524743,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882757.149445,1788882757.103143,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882757.2005506,1788882757.1527793,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882757.2511566,1788882757.202968,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882757.298257,1788882757.2522006,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882757.3504968,1788882757.3023455,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882757.4021125,1788882757.3528504,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882757.4514635,1788882757.403506,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882757.4996367,1788882757.452473,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882757.5497348,1788882757.502887,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882757.6008854,1788882757.5531275,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882757.6506608,1788882757.6032126,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882757.701591,1788882757.6529224,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882757.749546,1788882757.7028327,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
1788882757.8009267,1788882757.752717,0.8004,3.1583,-1.5707963267948966,0.0,0.0,0.0
