s_ref_m,x_ref_m,y_ref_m,kappa_ref,ey_m,epsi_rad,u_mps,r_radps,target_mps,delta_rad,qdelta_radps,qv_mps2,left_m,right_m
3.99503980,-3.15117395,0.59505147,-0.524803235,0.00893900,-0.160426768,4.05710693,-1.60212667,3.42959911,-0.146748789,-0.243072455,-7.99998907,0.9891662,0.8279778
4.07494060,-3.16257842,0.51596893,-0.540013513,-0.00361754,-0.150868733,3.93552587,-1.65161974,3.26895728,-0.156946672,-0.757414904,-7.85210105,1.0068593,0.8148233
4.15484140,-3.17738336,0.43745205,-0.553318019,-0.01534531,-0.142081973,3.80477850,-1.70837789,3.12273459,-0.169688856,-0.473557674,-6.25241961,1.0070879,0.8001756
4.23474219,-3.19564372,0.35966627,-0.563763516,-0.02634145,-0.134605824,3.66826823,-1.77194770,2.98967389,-0.182524715,-0.725547472,-6.21637412,1.0053266,0.7847397
4.31464299,-3.21738785,0.28278161,-0.570919642,-0.03674710,-0.129051946,3.52837125,-1.84220967,2.85334406,-0.198236993,-0.702876029,-6.17506843,1.0291922,0.7710582
4.39454378,-3.24261503,0.20696844,-0.574817505,-0.04675162,-0.126107109,3.38459122,-1.92044250,2.71308626,-0.215442867,-0.807464720,-6.15223584,1.0484275,0.9404001
4.47444458,-3.27129588,0.13239328,-0.575081180,-0.05659916,-0.126583252,3.23632698,-2.00844963,2.56905208,-0.236696907,-0.988873049,-6.04719086,1.0684547,1.0686876
4.55434538,-3.30337130,0.05921394,-0.571453178,-0.06659962,-0.131470286,3.08283902,-2.10843425,2.41765158,-0.260781482,-0.968615733,-6.25077971,1.0918021,1.0527221
4.63424617,-3.33875295,-0.01242540,-0.564381926,-0.07714276,-0.141966623,2.92320056,-2.22359009,2.26826990,-0.291002598,-1.366313914,-5.36049997,1.1128836,1.0669869
4.71414697,-3.37732765,-0.08239727,-0.554599823,-0.08871635,-0.159543181,2.75621812,-2.35830224,2.08581740,-0.326819177,-1.273402089,-7.99998723,1.1295614,1.9521007
4.79404776,-3.41896324,-0.15059230,-0.541473025,-0.10193458,-0.186085685,2.58323517,-2.51622460,2.01875246,-0.370284307,-1.727833672,2.99999185,1.1490269,3.2071267
4.87394856,-3.46350888,-0.21692321,-0.525820278,-0.11753688,-0.222911529,2.43729592,-2.66688945,2.11066250,-0.391442395,0.287406415,2.99999807,1.1756352,3.5678360
4.95384936,-3.51080113,-0.28132485,-0.508912392,-0.13628962,-0.269170679,2.34613589,-2.77051296,2.20728475,-0.398530293,-0.706843593,2.99999902,1.2078049,3.6284879
5.03375015,-3.56067122,-0.34375171,-0.489025893,-0.15885903,-0.322497990,2.30205245,-2.82356702,2.30723011,-0.396125746,0.831021021,2.99999939,1.2446180,3.6894038
5.11365095,-3.61294464,-0.40418077,-0.473588275,-0.18572811,-0.380071978,2.29598012,-2.83103493,2.40912587,-0.383985487,-0.110252404,2.99999957,1.2878591,3.7541553
5.19355174,-3.66745763,-0.46259742,-0.437612912,-0.21731883,-0.440346366,2.31913993,-2.80276299,2.51208936,-0.368290224,1.020159845,2.99999967,1.3371533,3.8190495
5.27345254,-3.72400653,-0.51904479,-0.469408298,-0.25353747,-0.499049255,2.36351792,-2.75013778,2.61466448,-0.348557476,0.126969225,2.99999973,1.3929842,3.8897624
5.35335334,-3.78268993,-0.57327678,-0.708253539,-0.29170709,-0.539666719,2.41952736,-2.68647490,2.71135528,-0.330725918,1.026694559,2.99999975,1.4641890,4.0327237
5.43325413,-3.84430954,-0.62413538,-0.877711798,-0.32823535,-0.552692664,2.47836971,-2.62269179,2.79761614,-0.313089004,0.145272424,2.99999975,1.5566689,4.3033018
5.51315493,-3.90934771,-0.67055037,-0.991649854,-0.36127418,-0.543663513,2.53543319,-2.56366417,2.87351147,-0.299801775,0.958793817,2.99999974,1.6768000,4.7431392
5.59305572,-3.97785331,-0.71166558,-1.133767285,-0.38936698,-0.513920010,2.58751326,-2.51206437,2.93866675,-0.286650383,0.184072597,2.99999970,1.8531140,4.0497635
5.67295652,-4.04979731,-0.74641024,-1.274614906,-0.41143615,-0.462495601,2.63237383,-2.46925306,2.99257064,-0.278539968,0.779615558,2.99999965,2.1033623,3.6861008
5.75285732,-4.12489370,-0.77366918,-1.401591645,-0.42751458,-0.391291112,2.66970510,-2.43472577,3.03622964,-0.269243391,0.463779741,2.99999958,2.3676552,3.6876286
5.83275811,-4.20255471,-0.79239843,-1.486120051,-0.43849752,-0.304720715,2.70078383,-2.40637350,3.07189851,-0.264728282,0.278821682,2.99999950,2.6933847,3.5074255
5.91265891,-4.28188186,-0.80182484,-1.512589025,-0.44564354,-0.209545952,2.72803330,-2.38266877,3.10274226,-0.259248810,0.814271046,2.99999946,2.6309496,2.1687601
5.99255971,-4.36176760,-0.80163633,-1.478965939,-0.44993198,-0.113185766,2.75420164,-2.36002985,3.13203403,-0.254354414,0.188564636,2.99999947,2.1183670,1.3271529
6.07246050,-4.44107709,-0.79205179,-1.374642646,-0.45180601,-0.023425765,2.78215752,-2.33631621,3.16301482,-0.249651569,0.694847329,2.99999954,2.1098326,1.7634778
6.15236130,-4.51882339,-0.77366660,-1.482354536,-0.45127214,0.067083821,2.80989544,-2.31325297,3.19349535,-0.244870552,0.211800616,2.99999947,2.1061131,1.6565862
6.23226209,-4.59385048,-0.74623537,-1.623608120,-0.44850468,0.171334263,2.83356917,-2.29392656,3.21931504,-0.241120480,0.707338202,2.99999936,2.2478745,1.4668521
6.31216289,-4.66471345,-0.70936657,-1.690394601,-0.44368337,0.286502337,2.85442817,-2.27716326,3.24192535,-0.237614516,0.206996011,2.99999933,2.7753450,2.5053517
6.39206369,-4.72997901,-0.66331154,-1.672577475,-0.43612905,0.403313270,2.87594741,-2.26012462,3.26512626,-0.234393435,0.603535625,2.99999941,2.2368302,3.8456013
6.47196448,-4.78854407,-0.60898623,-1.574087408,-0.42405143,0.512023582,2.90207020,-2.23978023,3.29313630,-0.230270415,0.315574864,2.99999955,1.8733741,3.4553284
6.55186528,-4.83985993,-0.54776076,-1.416735105,-0.40482570,0.604144629,2.93669843,-2.21336983,3.33003682,-0.225247843,0.477423678,2.99999968,1.6545154,3.2245378
6.63176607,-4.88394398,-0.48113326,-1.239113110,-0.37599795,0.674679776,2.98265891,-2.17926351,3.37866785,-0.218661558,0.351571445,2.99999976,1.4982881,3.0675763
6.71166687,-4.92123764,-0.41047356,-1.071170614,-0.33637782,0.723053597,3.04085679,-2.13755538,3.43977623,-0.210891995,0.405837255,2.99999981,1.3986983,2.9684184
6.79156767,-4.95232422,-0.33687263,-0.887871211,-0.28606050,0.750000008,3.11083208,-2.08947301,3.51268335,-0.201991131,0.332371602,2.99999984,1.3303493,2.9164210
6.87146846,-4.97821053,-0.26128059,-0.412601448,-0.22498870,0.743223900,3.19352243,-2.03536986,3.59820405,-0.192266632,0.348566529,2.99999987,1.2793558,2.8956696
6.95136926,-5.00167320,-0.18490103,0.032889838,-0.15816378,0.695514653,3.28499144,-1.97869585,3.69221348,-0.182318261,0.287368665,2.99999987,1.2502628,2.9036220
7.03127005,-5.02502940,-0.10849065,-0.080368928,-0.09526770,0.637739777,3.37459796,-1.92615508,3.78384948,-0.173297150,0.304010625,2.99999985,1.2306886,2.9203869
7.11117085,-5.04798223,-0.03195741,-0.048100216,-0.03926887,0.588653481,3.45847471,-1.87944071,3.86930411,-0.165398316,0.249125315,2.99999984,1.2130043,2.9333929
7.19107165,-5.07061345,0.04467127,-0.057618027,0.01145598,0.542586866,3.53835616,-1.83701082,3.95047167,-0.158428017,0.266558873,2.99999982,1.1944635,2.9480578
7.27097244,-5.09290054,0.12140084,-0.054667646,0.05745977,0.500118744,3.61475955,-1.79818240,4.02795277,-0.152099277,0.222575881,2.99999981,1.1727084,2.6790780
7.35087324,-5.11484861,0.19822804,-0.056383869,0.09928415,0.460408894,3.68821129,-1.76237135,4.10233089,-0.146431871,0.234842654,2.99999979,1.1505145,1.1594124
7.43077403,-5.13645265,0.27515270,-0.055332522,0.13733678,0.423136777,3.75910607,-1.72913315,4.17403924,-0.141184843,0.203647101,2.99999978,1.1315779,0.8696046
7.51067483,-5.15771468,0.35217260,-0.056250437,0.17194911,0.387956002,3.82776277,-1.69811908,4.24342364,-0.136439197,0.206780299,2.99999976,1.1163600,0.9206163
7.59057563,-5.17863151,0.42928695,-0.055874686,0.20339499,0.354638933,3.89444352,-1.66904222,4.31076555,-0.131977138,0.190546384,2.99999975,1.1011309,0.8777926
7.67047642,-5.19920300,0.50649415,-0.056404613,0.23190206,0.322963072,3.95936300,-1.64167711,4.37629374,-0.127919591,0.180851359,2.99999973,1.0845955,0.8861993
7.75037722,-5.21942707,0.58379308,-0.056178594,0.25766387,0.292761658,4.02270258,-1.61582410,4.44020010,-0.124049470,0.182524294,2.99999971,1.0700761,0.8947546
7.83027801,-5.23930354,0.66118213,-0.056374482,0.28084475,0.263877610,4.08461339,-1.59133625,4.50264367,-0.120529548,0.155392442,2.99999970,1.0569241,0.9030120
7.91017881,-5.25883111,0.73865994,-0.056677866,0.30158979,0.236206696,4.14523104,-1.56805119,4.56376620,-0.117109965,0.180544283,2.99999968,1.0420900,0.9107945
7.99007961,-5.27800802,0.81622529,-0.056549475,0.32002378,0.209631691,4.20466618,-1.54589897,4.62368305,-0.114042068,0.126146856,2.99999966,1.0277446,0.9176994
8.06998040,-5.29683408,0.89387655,-0.056615035,0.33625631,0.184058315,4.26301527,-1.52416476,4.68249439,-0.110528358,0.233287841,2.99999965,1.0157001,0.9238323
8.14988120,-5.31530843,0.97161223,-0.056999071,0.35038695,0.159419553,4.32036950,-1.50449558,4.74029440,-0.109054233,-0.082908077,2.99999963,1.0031491,0.9298190
8.22978200,-5.33342907,1.04943112,-0.056772026,0.36250276,0.135629933,4.37680207,-1.48508265,4.79715865,-0.104678432,0.549652273,2.99999961,0.9896088,0.9358965
8.30968279,-5.35119596,1.12733154,-0.057212628,0.37269687,0.112990096,4.43238213,-1.42811737,4.85315821,-0.074040560,2.749190884,2.99999959,0.9779035,0.9415038
8.38958359,-5.36860713,1.20531224,-0.056992550,0.38111990,0.092659516,4.48717435,-1.27653913,4.90835937,-0.019599341,3.171160468,2.99999957,0.9672894,0.9463277
8.46948438,-5.38566266,1.28337149,-0.057116488,0.38803630,0.076336899,4.54123757,-1.02224287,4.96282229,0.031197988,2.420159031,2.99999955,0.9554364,0.9508050
8.54938518,-5.40236177,1.36150776,-0.057388879,0.39383339,0.065354159,4.59463306,-0.71131231,5.01660942,0.063757936,1.204612560,2.99999952,0.9440010,0.9553672
8.62928598,-5.41870263,1.43971974,-0.057296743,0.39896413,0.060054251,4.64740623,-0.40226926,5.06976707,0.075764513,0.144494938,2.99999950,0.9345039,0.9596779
8.70918677,-5.43468513,1.51800574,-0.057349007,0.40387142,0.059873494,4.69959412,-0.13972224,5.12233303,0.072149839,-0.560920399,2.99999948,0.9247815,0.9632497
8.78908757,-5.45030868,1.59636416,-0.057571691,0.40893047,0.063711459,4.75123342,0.05383680,5.17434464,0.059202462,-0.934601792,2.99999945,0.9142163,0.9662904
8.86898836,-5.46557179,1.67479359,-0.057498051,0.41441759,0.070255892,4.80235262,0.17369786,5.22583091,0.041665964,-1.109905036,2.99999942,0.9051028,0.9693455
8.94888916,-5.48047421,1.75329235,-0.057740819,0.42050417,0.078241249,4.85297865,0.22445885,5.27681921,0.021726410,-1.237063550,2.99999939,0.8971795,0.9725202
9.02878996,-5.49501464,1.83185897,-0.057446228,0.42726261,0.086520439,4.90313227,0.21230661,5.32733067,-0.000607158,-1.416665531,2.99999936,0.8883484,0.9755252
9.10869075,-5.50919382,1.91049159,-0.057946057,0.43467738,0.094078286,4.95283452,0.14072907,5.37738666,-0.026278938,-1.661576132,2.99999933,0.8796216,0.9781292
9.18859155,-5.52300928,1.98918892,-0.057709463,0.44265086,0.099954892,5.00209835,0.01059514,5.42700037,-0.055614033,-1.887054932,2.99999930,0.8726538,0.9800142
9.26849234,-5.53646139,2.06794918,-0.057802255,0.45100611,0.103220998,5.05092514,-0.17598063,5.47617330,-0.086899379,-1.930523358,2.99999926,0.8658755,0.9810805
9.34839314,-5.54954976,2.14677070,-0.057893149,0.45949576,0.103095945,5.09931743,-0.40951776,5.52490812,-0.115621474,-1.604129936,2.99999922,0.8582248,0.9817464
9.42829394,-5.56227330,2.22565194,-0.057961918,0.46781752,0.099066883,5.14726948,-0.66734449,5.57319915,-0.134886177,-0.785652242,2.99999917,0.8515976,0.9824275
9.50819473,-5.57463147,2.30459123,-0.057945167,0.47564670,0.091114002,5.19477380,-0.91201466,5.62103889,-0.137614424,0.449352359,2.99999912,0.8463869,0.9828918
9.58809553,-5.58662394,2.38358692,-0.058089316,0.48268495,0.079874759,5.24182864,-1.09891180,5.66842567,-0.120907659,1.671834359,2.99999907,0.8406007,0.9826798
9.66799632,-5.59824977,2.46263739,-0.057884738,0.48871035,0.066548945,5.28843646,-1.19731039,5.71536199,-0.092588357,1.949630248,2.99999902,0.8345272,0.9819011
9.74789712,-5.60950971,2.54174082,-0.058128249,0.49360630,0.052462954,5.33461011,-1.21842613,5.76186085,-0.072956640,0.577284278,2.99999895,0.8300342,0.9810363
9.82779792,-5.62040222,2.62089567,-0.058125075,0.49734649,0.038471432,5.38036777,-1.20808808,5.80794060,-0.069862724,-0.177814265,2.99999889,0.8262131,0.9801148
9.90769871,-5.63092705,2.70010025,-0.057962345,0.49994827,0.024798274,5.42572180,-1.19733590,5.85361370,-0.070111713,0.146525405,2.99999882,0.8214987,0.9786569
9.98759951,-5.64108480,2.77935274,-0.058205802,0.50143805,0.011434409,5.47069086,-1.18814495,5.89889900,-0.068532072,0.062417736,2.99999874,0.8173135,0.9765092
10.06750030,-5.65087401,2.85865160,-0.058100341,0.50184098,-0.001635163,5.51529045,-1.17852529,5.94381209,-0.067497716,0.075818247,2.99999865,0.8147594,0.9741235
10.14740110,-5.66029489,2.93799506,-0.058199225,0.50118074,-0.014422051,5.55953279,-1.16915947,5.98836531,-0.066435427,0.067206627,2.99999855,0.8120382,0.9718667
10.22730190,-5.66934681,3.01738146,-0.058075614,0.49948007,-0.026937618,5.60343061,-1.15999672,6.03257150,-0.065437584,0.068232109,2.99999845,0.8086360,0.9695928
10.30720269,-5.67803019,3.09680902,-0.057986784,0.49676049,-0.039198501,5.64699401,-1.15105218,6.07644085,-0.064453454,0.066359894,2.99999833,0.8065480,0.9670023
10.38710349,-5.68634542,3.17627595,-0.058829801,0.49304278,-0.051179296,5.69024427,-1.14230188,6.11999479,-0.063505030,0.064288020,2.99999820,0.8056337,0.9638471
10.46700428,-5.69428475,3.25578136,-0.071258130,0.48835248,-0.062436384,5.73331781,-1.13372187,6.16337071,-0.062580047,0.063660280,2.99999806,0.8039127,0.9598777
10.54690508,-5.70176668,3.33533104,-0.086918906,0.48274731,-0.072438385,5.77636565,-1.12527230,6.20672069,-0.061672742,0.061918354,2.99999790,0.8022918,0.9552331
10.62680588,-5.70870479,3.41493006,-0.083792289,0.47632277,-0.081750017,5.81923030,-1.11698448,6.24988616,-0.060794513,0.060147765,2.99999771,0.8026079,0.9503321
10.70670667,-5.71510777,3.49457388,-0.084789805,0.46913222,-0.090906909,5.86176898,-1.10887828,6.29272333,-0.059933398,0.060465426,2.99999748,0.8033412,0.9452677
10.78660747,-5.72097162,3.57425922,-0.084651538,0.46118872,-0.099807577,5.90401817,-1.10094367,6.33526894,-0.059105421,0.056285308,2.99999722,0.8032979,0.9395969
10.86650827,-5.72629623,3.65398241,-0.084786348,0.45251365,-0.108489551,5.94597556,-1.09317484,6.37752067,-0.058289660,0.059568782,2.99999691,0.8045535,0.9330401
10.94640906,-5.73108064,3.73373983,-0.084829811,0.44312528,-0.116952161,5.98764869,-1.08556680,6.41948612,-0.057506972,0.052311147,2.99999654,0.8074896,0.9259779
11.02630986,-5.73532449,3.81352785,-0.084713583,0.43304216,-0.125210285,6.02904082,-1.07811390,6.46116859,-0.056733599,0.059035003,2.99999610,0.8098089,0.9188595
11.10621065,-5.73902797,3.89334278,-0.085022933,0.42228140,-0.133259502,6.07015939,-1.07081101,6.50257554,-0.055992315,0.048344398,2.99999555,0.8120765,0.9116350
11.18611145,-5.74218914,3.97318102,-0.085146040,0.41086054,-0.141096064,6.11101119,-1.06365277,6.54371383,-0.055258314,0.058743003,2.99999485,0.8163786,0.9039778
11.26601225,-5.74480746,4.05303890,-0.084757191,0.39879824,-0.148750714,6.15159509,-1.05663557,6.58458233,-0.054555074,0.044453699,2.99999395,0.8210600,0.8956815
11.34591304,-5.74688465,4.13291270,-0.084900684,0.38611010,-0.156227415,6.19191572,-1.04975507,6.62518568,-0.053857877,0.058616793,2.99999273,0.8242970,0.8864443
11.42581384,-5.74841973,4.21279875,-0.085243239,0.37281088,-0.163503385,6.23198276,-1.04300589,6.66553364,-0.053189715,0.040686789,2.99999101,0.8284856,0.8762561
11.50571463,-5.74941108,4.29269340,-0.084945542,0.35891832,-0.170599348,6.27179678,-1.03638494,6.70562678,-0.052526699,0.058591794,2.99998840,0.8353172,0.8656613
11.58561543,-5.74986018,4.37259294,-0.084788864,0.34444853,-0.177538145,6.31135803,-1.02988852,6.74546532,-0.051891058,0.037072427,2.99998401,0.8422836,0.8551889
11.66551623,-5.74976741,4.45249368,-0.085210248,0.32941472,-0.184296669,6.35067489,-1.02351268,6.78505769,-0.051260025,0.058621879,2.99997516,0.8484370,0.8451615
11.74541702,-5.74913150,4.53239196,-0.084617202,0.31383308,-0.190895230,6.38974810,-1.01725380,6.82440448,-0.050654497,0.033634600,2.99994821,0.8564007,0.8365003
11.82531782,-5.74795471,4.61228409,-0.084911347,0.29771795,-0.197341571,6.42890045,-1.01105886,6.81899608,-0.050013119,0.064873432,-3.85065480,0.8658652,0.8305502
11.90521861,-5.74623627,4.69216641,-0.084753989,0.28108217,-0.203631021,6.46337849,-1.00566536,6.74228286,-0.050017388,-0.065891468,-7.99994456,0.8742426,0.8272658
11.98511941,-5.74397688,4.77203526,-0.084670266,0.26393869,-0.209813960,6.48555891,-1.00222622,6.63907890,-0.050466314,-0.003595099,-7.99997140,0.8830683,0.8258049
12.06502021,-5.74117711,4.85188699,-0.084640495,0.24629505,-0.215938838,6.49379027,-1.00095566,6.53613176,-0.051044492,-0.086323424,-7.99998027,0.8942998,0.8264030
12.14492100,-5.73783782,4.93171798,-0.084209743,0.22815495,-0.222071415,6.48970208,-1.00158644,6.43323709,-0.051724050,-0.019359841,-7.99998467,0.9053883,0.8294189
12.22482180,-5.73396058,5.01152465,-0.084690781,0.20951644,-0.228238369,6.47464864,-1.00391492,6.33020403,-0.052528265,-0.105427814,-7.99998728,0.9155502,0.8331310
12.30472259,-5.72954455,5.09130332,-0.083936510,0.19037564,-0.234494365,6.44976779,-1.00778790,6.22686743,-0.053434085,-0.034950071,-7.99998897,0.9278587,0.8353866
