regime,speed_mps,steering_rad,v_error_mps,r_error_radps
low_speed,0.0058,0,0,0
low_speed,0.0051,0,0,0
low_speed,0.0045,0,0,0
low_speed,0.004,0,0,0
low_speed,0.0035,0,0,0
low_speed,0.0031,0,0,0
low_speed,0.0028,0,0,0
low_speed,0.0025,0,0,0
low_speed,0.0022,0,0,0
low_speed,0.0019,0,0,0
low_speed,0.0017,0,0,0
low_speed,0.0015,0,0,0
low_speed,0.0013,0,0,0
low_speed,0.0012,0,0,0
low_speed,0.001,0,0,0
low_speed,0.0009,0,0,0
low_speed,0.0008,0,0,0
low_speed,0.0007,0,0,0
low_speed,0.0006,0,0,0
low_speed,0.0006,0,0,0
low_speed,0.0005,0,0,0
low_speed,0.0004,0,0,0
low_speed,0.0004,0,0,0
low_speed,0.0003,0,0,0
low_speed,0.0003,0,0,0
low_speed,0.0003,0,0,0
low_speed,0.0002,0,0,0
low_speed,0.0002,0,0,0
low_speed,0.0002,0,0,0
low_speed,0.0002,0,0,0
low_speed,0.0001,0,0,0
low_speed,0.0001,0,0,0
low_speed,0.0001,0,0,0
low_speed,0.0001,0,0,0
low_speed,0.0001,0,0,0
low_speed,0.0001,0.0031,0.0082767177,0.00298158238
low_speed,0.0001,0.0728,0.022295989,0.0966556584
low_speed,0.0568,0.0728,0.0208944832,0.0822490071
low_speed,0.1259,0.0728,0.0100462904,0.0240781097
low_speed,0.1978,0.0717,-0.00197507969,0.0619759041
low_speed,0.2702,0.0539,0.00263583052,0.0865780386
low_speed,0.3429,0.0534,0.00210400841,0.0588402448
low_speed,0.4154,0.0529,-0.000717910943,0.05333648
low_speed,0.4879,0.0534,-0.0018231226,0.0367509223
low_speed_corner,0.5602,0.0592,-0.00320206425,0.036176756
low_speed_corner,0.6323,0.0597,-0.003314173,0.0401945681
low_speed_corner,0.7062,0.0623,-0.00396112827,0.0401805931
low_speed_corner,0.7772,0.0628,-0.00160469883,-0.0515913468
low_speed_corner,0.8468,0.0628,-0.00430128414,0.0377563377
low_speed_corner,0.9197,0.0649,-0.00451943313,0.0348267407
low_speed_corner,0.9919,0.0654,0.000539779289,-0.037155184
low_speed_corner,1.0658,0.0665,0.000793801177,-0.0375398292
low_speed_corner,1.1344,0.0686,-0.00658969321,0.017565061
low_speed_corner,1.2066,0.0686,0.0019844197,-0.0267734383
low_speed_corner,1.2806,0.0696,-0.00619398995,0.0166561926
low_speed_corner,1.3511,0.0707,-0.00584408147,0.0163741433
low_speed_corner,1.4221,0.0696,0.00234946694,-0.026055987
low_speed_corner,1.4912,0.0702,0.00244508518,-0.0196214451
low_speed_corner,1.5431,0.0691,-0.00418315419,0.0217910779
low_speed_corner,1.5801,0.0681,-0.00363007395,0.024665373
low_speed_corner,1.6004,0.0675,-0.00330133809,0.0218773309
low_speed_corner,1.6211,0.0654,0.00299680209,-0.0104636967
low_speed_corner,1.634,0.0639,0.00338421103,-0.0133540268
low_speed_corner,1.6504,0.0618,0.002722919,-0.0114334732
low_speed_corner,1.6717,0.0592,-0.00285793051,0.0220356737
low_speed_corner,1.6831,0.0571,0.0026647907,-0.0104626377
low_speed_corner,1.7004,0.0545,-0.00340307581,0.0221025632
low_speed_corner,1.7205,0.0518,0.00306135192,-0.0127474786
low_speed_corner,1.7319,0.0487,0.0023217843,-0.0101141148
low_speed_corner,1.7493,0.0461,-0.00332287646,0.020434044
low_speed_corner,1.7693,0.0429,-0.00313549099,0.0205645175
low_speed_corner,1.7812,0.0393,-0.00312001424,0.0198508621
low_speed_corner,1.798,0.0361,-0.00311621898,0.0185411054
low_speed_corner,1.8181,0.033,-0.00289314049,0.0186703541
low_speed_corner,1.8302,0.0298,-0.00226588777,0.0136579045
low_speed_corner,1.8464,0.0278,-0.00327614517,0.0194056707
low_speed_corner,1.8674,0.0278,-0.00156170625,0.0110960415
low_speed_corner,1.8789,0.0304,0.00147044902,-0.00492794849
low_speed_corner,1.8859,0.0335,0.00264033675,-0.0105603083
low_speed_corner,1.8896,0.0293,0.000760296215,-0.00301721634
low_speed_corner,1.9123,0.0115,0.00168963546,-0.0102160026
straight_acceleration,1.9448,0.0042,0.000682075464,-0.00493524967
straight_acceleration,1.9663,-0.0021,-0.00127971621,0.00494107435
