regime,speed_mps,steering_rad,v_error_mps,r_error_radps
cornering,4.907,0.0524,-0.0838209918,0.0464507594
cornering,4.907,0.0524,-0.0871978993,0.0485048041
cornering,4.907,0.0524,-0.0871971576,0.0485043517
cornering,4.907,0.0524,-0.0871971913,0.0485043723
cornering,4.907,0.0524,-0.0871951684,0.0485031387
cornering,4.907,0.0524,-0.0871968541,0.0485041667
cornering,4.907,0.0524,-0.0871978993,0.0485048041
cornering,4.907,0.0524,-0.0871971576,0.0485043517
cornering,4.907,0.0524,-0.0905471848,0.0505703817
cornering,4.907,0.0524,-0.0871971913,0.0485043723
cornering,4.907,0.0524,-0.0838364826,0.0464403828
cornering,4.907,0.0524,-0.0905641621,0.0505626589
cornering,4.907,0.0524,-0.0843223439,0.0102515796
cornering,4.999,0.0524,-0.0933922579,0.0218636074
cornering,5.0994,0.0524,-0.0968995486,0.0225918398
cornering,5.199,0.0524,-0.104724717,0.0254789634
cornering,5.302,0.0524,-0.100867265,0.0241666606
cornering,5.3963,0.0524,-0.108816063,0.0269242911
cornering,5.4939,0.0524,-0.112767484,0.0282686889
cornering,5.5907,0.0524,-0.116855122,0.0296074226
cornering,5.6869,0.0524,-0.120899807,0.0309290253
cornering,5.7824,0.0524,-0.125182553,0.032257276
cornering,5.8772,0.0524,-0.114220627,0.0280798244
cornering,5.9601,0.0524,-0.153654968,0.0425076534
cornering,6.0686,0.0524,-0.13274241,0.0342022744
cornering,6.1577,0.0524,-0.147768373,0.0393524476
cornering,6.2535,0.0524,-0.146729911,0.0386707435
cornering,6.3451,0.0524,-0.145173451,0.0377358654
cornering,6.4323,0.0524,-0.155336134,0.0411403569
cornering,6.5225,0.0524,-0.159817294,0.0422995456
cornering,6.6121,0.0524,-0.17066502,0.0460246876
cornering,6.7046,0.0524,-0.168974796,0.0449295982
cornering,6.7928,0.0524,-0.173554672,0.0461559278
cornering,6.8805,0.0524,-0.171084021,0.0448945217
cornering,6.9641,0.0524,-0.182404681,0.0485858988
cornering,7.0505,0.0524,-0.194505042,0.0525731874
cornering,7.1398,0.0524,-0.184288448,0.0484399003
cornering,7.2215,0.0524,-0.203949795,0.0552712196
cornering,7.3095,0.0524,-0.193214253,0.0507633443
cornering,7.3901,0.0524,-0.205494468,0.0532264847
cornering,7.4747,0.0524,-0.216720027,0.0566850167
cornering,7.5617,0.0524,-0.203313543,0.0514147793
cornering,7.6388,0.0524,-0.214064188,0.0541465375
cornering,7.7154,0.0524,-0.215768497,0.0523271126
cornering,7.7889,0.0524,-0.213330813,0.0447209733
cornering,7.8622,0.0524,-0.207105456,0.0388982524
cornering,7.9379,0.0524,-0.207210143,0.0401084189
cornering,8.0194,0.0524,-0.183035218,0.0379478195
cornering,8.0972,0.0524,-0.179349558,0.0468171562
cornering,8.1811,0.0524,-0.164891379,0.0578741086
cornering,8.2688,0.0524,-0.146123159,0.0743317629
cornering,8.3606,0.0524,-0.122332991,0.0985146898
cornering,8.4568,0.0524,-0.0975436516,0.138717455
cornering,8.5551,0.0524,-0.0853969396,0.203943828
cornering,8.649,0.0524,-0.0847232729,0.265005062
cornering,8.7335,0.0524,-0.0836312741,0.316746671
cornering,8.8061,0.0524,-0.0827153816,0.365783044
cornering,8.867,0.0524,-0.0822988717,0.413105825
cornering,8.9167,0.0524,-0.0822531393,0.453134942
cornering,8.957,0.0524,-0.0876401684,0.504278061
cornering,8.991,0.0524,-0.0770570195,0.494799213
cornering,9.0169,0.0524,-0.0880717264,0.554167104
cornering,9.0404,0.0524,-0.0773029173,0.530554231
cornering,9.0592,0.0524,-0.083078857,0.564085717
cornering,9.0771,0.0524,-0.0830015056,0.572090498
cornering,9.0938,0.0524,-0.0825548499,0.576963043
cornering,9.1099,0.0524,-0.0823493534,0.580270503
cornering,9.1257,0.0524,-0.0821128289,0.58258652
cornering,9.1416,0.0524,-0.0820634129,0.584573195
cornering,9.1578,0.0524,-0.0821356814,0.586106121
cornering,9.1744,0.0524,-0.0822444341,0.587545474
cornering,9.1915,0.0524,-0.082580182,0.588983507
cornering,9.2091,0.0524,-0.0828229196,0.590571683
cornering,9.2272,0.0524,-0.08325384,0.592517743
cornering,9.2456,0.0524,-0.0837220762,0.594894894
cornering,9.2642,0.0524,-0.0841777785,0.597452212
cornering,9.2828,0.0524,-0.0848502269,0.600557919
cornering,9.3015,0.0524,-0.0854915639,0.603914789
cornering,9.3201,0.0524,-0.0863284591,0.607756574
cornering,9.3385,0.0524,-0.0873437407,0.612110925
cornering,9.3567,0.0524,-0.0884225404,0.616894988
cornering,9.3746,0.0524,-0.089579684,0.622165212
cornering,9.3921,0.0524,-0.0909093924,0.627959995
cornering,9.4091,0.0524,-0.0993684158,0.65788923
cornering,9.4262,0.0524,-0.0874554708,0.617552588
cornering,9.4415,0.0524,-0.0961675451,0.648561159
cornering,9.4568,0.0524,-0.104910642,0.680688931
cornering,9.4721,0.0524,-0.100414323,0.664969688
cornering,9.4861,0.0524,-0.0960856902,0.648770879
cornering,9.4988,0.0524,-0.105506857,0.682447167
cornering,9.5115,0.0524,-0.108515279,0.691877405
cornering,9.5234,0.0524,-0.111663819,0.701497333
cornering,9.5347,0.0524,-0.114962453,0.711176805
cornering,9.5452,0.0524,-0.126611765,0.746654254
cornering,9.5555,0.0524,-0.11487968,0.704847821
cornering,9.5644,0.0524,-0.12667862,0.739961735
cornering,9.5729,0.0524,-0.131143768,0.748567002
cornering,9.5809,0.0524,-0.135750515,0.756894231
cornering,9.5882,0.0524,-0.140676221,0.764018347
cornering,9.5949,0.0524,-0.155288035,0.795573189
cornering,9.6013,0.0524,-0.142009533,0.748653678
cornering,9.6067,0.0524,-0.166143797,0.804478028
cornering,9.612,0.0524,-0.15662526,0.769973919
cornering,9.6165,0.0524,-0.189022209,0.848106024
cornering,9.6215,0.0524,-0.230273556,0.96047726
cornering,9.6278,0.0524,-0.314325279,1.15977514
cornering,9.6358,0.0524,-0.218992961,0.675813006
cornering,9.64,0.0524,-0.104919443,0.153194596
cornering,9.639,0.0524,-0.185132264,0.163334392
cornering,9.634,0.0524,-0.23347085,0.21384347
cornering,9.6265,0.0524,-0.247096337,0.23570891
cornering,9.6186,0.0524,-0.268478601,0.259634335
cornering,9.6108,-0.0308,-0.16871352,0.622593913
cornering,9.6132,-0.0524,0.0544308942,0.111501976
cornering,9.6157,-0.0524,0.193643176,-0.182857162
cornering,9.6131,-0.0524,0.242197208,-0.24364147
cornering,9.6081,-0.0524,0.260687485,-0.267396918
cornering,9.6026,-0.0524,0.268104254,-0.276047988
cornering,9.5974,-0.0524,0.2707119,-0.278709877
cornering,9.5929,-0.0524,0.283578319,-0.288638732
cornering,9.5887,-0.0524,0.272016922,-0.277194871
cornering,9.5853,-0.0524,0.27191593,-0.275674106
cornering,9.5823,-0.0524,0.260332423,-0.264634129
cornering,9.5797,-0.0524,0.27200805,-0.273361897
cornering,9.5773,-0.0524,0.272055655,-0.272501744
cornering,9.5752,-0.0524,0.272268176,-0.271740945
cornering,9.5734,-0.0524,0.283791876,-0.280707221
cornering,9.5716,-0.0524,0.260357289,-0.260372248
cornering,9.5702,-0.0524,0.272221562,-0.26954521
cornering,9.5689,-0.0524,0.272151637,-0.269095636
cornering,9.5677,-0.0524,0.272157927,-0.268595141
cornering,9.5666,-0.0524,0.272123021,-0.268090679
cornering,9.5656,-0.0524,0.272134266,-0.267855792
cornering,9.5648,-0.0524,0.272271202,-0.267602216
cornering,9.564,-0.0524,0.272111286,-0.266978039
cornering,9.5633,-0.0524,0.272119473,-0.266904811
cornering,9.5626,-0.0524,0.272027727,-0.266641291
cornering,9.5621,-0.0524,0.272285794,-0.266453091
cornering,9.5616,-0.0524,0.272011184,-0.26608103
cornering,9.5611,-0.0524,0.272160253,-0.265958459
cornering,9.5607,-0.0524,0.272116122,-0.265771019
cornering,9.5603,-0.0524,0.272127153,-0.265774432
cornering,9.5599,-0.0524,0.272148078,-0.26549607
cornering,9.5596,-0.0524,0.272068566,-0.265410089
cornering,9.5593,-0.0524,0.272184123,-0.265503252
cornering,9.5591,-0.0524,0.272088136,-0.265271247
cornering,9.5588,-0.0524,0.271980388,-0.265244997
cornering,9.5586,-0.0524,0.283769394,-0.274684154
cornering,9.5584,-0.0524,0.260507121,-0.255264223
cornering,9.5583,-0.0524,0.283840389,-0.274436507
cornering,9.5581,-0.0524,0.248760381,-0.245523003
cornering,9.5579,-0.0524,0.283742861,-0.274525284
cornering,9.5578,-0.0524,0.272073185,-0.264848421
cornering,9.5577,-0.0524,0.272056123,-0.264703197
cornering,9.5576,-0.0524,0.283871814,-0.274285138
cornering,9.5575,-0.0524,0.260361174,-0.255104605
cornering,9.5574,-0.0524,0.272047501,-0.264631166
cornering,9.5573,-0.0524,0.272089576,-0.264580102
cornering,9.5572,-0.0524,0.272090864,-0.264595163
cornering,9.5572,-0.0524,0.271994917,-0.264470246
cornering,9.5571,-0.0524,0.272027113,-0.264639249
cornering,9.5571,-0.0524,0.272085456,-0.264459618
cornering,9.557,-0.0524,0.272127532,-0.264408538
cornering,9.557,-0.0524,0.283620984,-0.274077422
cornering,9.5569,-0.0524,0.272124765,-0.26444852
cornering,9.5569,-0.0524,0.260410574,-0.254731661
cornering,9.5569,-0.0524,0.283717167,-0.274071426
cornering,9.5568,-0.0524,0.260507119,-0.254626074
cornering,9.5568,-0.0524,0.283636342,-0.274098983
cornering,9.5568,-0.0524,0.260383546,-0.25482658
cornering,9.5567,-0.0524,0.283713634,-0.274033794
cornering,9.5567,-0.0524,0.26029454,-0.254905526
cornering,9.5567,-0.0524,0.27202357,-0.264340352
cornering,9.5567,-0.0524,0.272126768,-0.264288061
cornering,9.5567,-0.0524,0.271948003,-0.264322452
cornering,9.5566,-0.0524,0.272154301,-0.264353184
cornering,9.5566,-0.0524,0.283732809,-0.273961348
cornering,9.5566,-0.0524,0.260426,-0.254727925
cornering,9.5566,-0.0524,0.272027186,-0.264257346
cornering,9.5566,-0.0524,0.272044369,-0.264316659
cornering,9.5566,-0.0524,0.272058354,-0.26442826
cornering,9.5566,-0.0524,0.27202369,-0.264254445
cornering,9.5566,-0.0524,0.283732809,-0.273961348
cornering,9.5566,-0.0524,0.260429479,-0.254630842
cornering,9.5566,-0.0524,0.272044369,-0.264216659
cornering,9.5566,-0.0524,0.248877404,-0.245048636
cornering,9.5566,-0.0524,0.295581626,-0.283404772
cornering,9.5566,-0.0524,0.271964738,-0.264305269
cornering,9.5565,-0.0524,0.2721419,-0.264311833
cornering,9.5565,-0.0524,0.272044787,-0.264285942
cornering,9.5565,-0.0524,0.271958773,-0.264297542
cornering,9.5565,-0.0524,0.283828992,-0.273955351
cornering,9.5565,-0.0524,0.260426543,-0.254598149
cornering,9.5565,-0.0524,0.271945953,-0.264286909
cornering,9.5565,-0.0524,0.272140734,-0.264310866
cornering,9.5565,-0.0524,0.272058773,-0.264397542
cornering,9.5565,-0.0524,0.272024109,-0.264223729
cornering,9.5565,-0.0524,0.272061104,-0.264299475
cornering,9.5565,-0.0524,0.272045953,-0.264286909
cornering,9.5565,-0.0524,0.283741799,-0.273825629
cornering,9.5565,-0.0524,0.260422545,-0.254722338
cornering,9.5565,-0.0524,0.283810101,-0.273896159
cornering,9.5565,-0.0524,0.260426543,-0.254598149
cornering,9.5565,-0.0524,0.271945953,-0.264386909
cornering,9.5565,-0.0524,0.272122387,-0.264250586
cornering,9.5565,-0.0524,0.272058773,-0.264297542
cornering,9.5565,-0.0524,0.272042456,-0.264284009
cornering,9.5565,-0.0524,0.272061104,-0.264299475
cornering,9.5565,-0.0524,0.272045953,-0.264286909
cornering,9.5565,-0.0524,0.272044787,-0.264285942
cornering,9.5565,-0.0524,0.283733092,-0.273929708
cornering,9.5565,-0.0524,0.272058773,-0.264297542
cornering,9.5565,-0.0524,0.256426543,-0.377698149
cornering,9.3893,-0.0524,0.245923823,-0.2803243
cornering,9.2004,-0.0524,0.243266876,-0.257215948
cornering,9.0145,-0.0524,0.25262889,-0.250544288
cornering,8.8236,-0.0524,0.23021769,-0.216817452
cornering,8.6492,-0.0524,0.238420601,-0.206437716
cornering,8.4689,-0.0524,0.235859624,-0.183984186
cornering,8.2896,-0.0524,0.232738355,-0.158726994
cornering,8.1112,-0.0524,0.239092523,-0.136658042
cornering,7.9268,-0.0524,0.217520428,-0.100017063
cornering,7.7575,-0.0524,0.231356051,-0.0992150323
cornering,7.5721,-0.0524,0.207899558,-0.0906639214
cornering,7.3964,-0.0524,0.206806126,-0.0958047998
cornering,7.2099,-0.0524,0.203176565,-0.0991735409
cornering,7.017,-0.0524,0.17710167,-0.0876108907
cornering,6.8404,-0.0524,0.174794804,-0.0895758353
cornering,6.6579,-0.0524,0.164874589,-0.0871034314
cornering,6.4769,-0.0524,0.155480311,-0.0846060761
cornering,6.2973,-0.0524,0.146535058,-0.0822026203
cornering,6.1192,-0.0524,0.137806931,-0.0799122501
cornering,5.9424,-0.0524,0.129594887,-0.0776234374
cornering,5.7669,-0.0524,0.121486774,-0.075394001
cornering,5.5928,-0.0524,0.113772388,-0.0732779833
cornering,5.42,-0.0524,0.106549643,-0.071232022
cornering,5.2485,-0.0524,0.0993148868,-0.0691738661
cornering,5.0782,-0.0524,0.0922526507,-0.0671219288
cornering,4.9092,-0.0524,0.0862310217,-0.065356587
cornering,4.7413,-0.0524,0.0799254401,-0.0633723451
cornering,4.5747,-0.0524,0.0739784429,-0.0615694263
cornering,4.4092,-0.0524,0.0707894592,-0.0623189248
cornering,4.2384,-0.0524,0.0603057295,-0.0553511523
cornering,4.0819,-0.0524,0.0533147654,-0.0513881451
cornering,3.9329,-0.0524,0.0570678584,-0.0591684038
cornering,3.7592,-0.0524,0.0481499678,-0.0527966746
cornering,3.5996,-0.0524,0.0435702407,-0.0497274941
cornering,3.4402,-0.0524,0.0403388242,-0.048324944
cornering,3.2567,-0.0524,0.0328226419,-0.0607283067
cornering,3.0473,-0.0524,0.0294364094,-0.0613323635
low_speed_corner,2.8488,-0.0524,0.0258102575,-0.0486568602
low_speed_corner,2.7109,-0.0524,0.0238469105,-0.0382860937
low_speed_corner,2.6232,-0.0524,0.0226274708,-0.0313949105
low_speed_corner,2.5683,-0.0524,0.0221009483,-0.0273099508
low_speed_corner,2.5337,-0.0524,0.021577895,-0.0249452882
low_speed_corner,2.5121,-0.0524,0.0213599119,-0.0237114875
low_speed_corner,2.4988,-0.0524,0.0212079994,-0.0229602771
low_speed_corner,2.4908,-0.0524,0.0210710619,-0.0225460772
low_speed_corner,2.486,-0.0524,0.0208952712,-0.0224463298
low_speed_corner,2.4832,-0.0524,0.0209428149,-0.0223877739
low_speed_corner,2.4817,-0.0524,0.0207562391,-0.0224732688
low_speed_corner,2.481,-0.0524,0.020851629,-0.0225329492
low_speed_corner,2.4808,-0.0524,0.0207048015,-0.0225992669
low_speed_corner,2.4808,-0.0524,0.0214857291,-0.023364285
low_speed_corner,2.4809,-0.0524,0.0199335336,-0.022224557
low_speed_corner,2.4811,-0.0524,0.0207446329,-0.0228861303
low_speed_corner,2.4814,-0.0524,0.0213744066,-0.0236146281
low_speed_corner,2.4817,-0.0524,0.0199309965,-0.0225041672
low_speed_corner,2.482,-0.0524,0.0206626932,-0.023134709
low_speed_corner,2.4822,-0.0524,0.0206445509,-0.0232268983
low_speed_corner,2.4824,-0.0524,0.0213661683,-0.0238287116
low_speed_corner,2.4826,-0.0524,0.0206044456,-0.0232989002
low_speed_corner,2.4828,-0.0524,0.0198335219,-0.022743046
low_speed_corner,2.483,-0.0524,0.02056105,-0.0234589545
low_speed_corner,2.4831,-0.0524,0.020639602,-0.0234240578
low_speed_corner,2.4833,-0.0524,0.0205430949,-0.0234664252
low_speed_corner,2.4834,-0.0524,0.0206206833,-0.0235307099
low_speed_corner,2.4835,-0.0524,0.020622787,-0.023547616
low_speed_corner,2.4836,-0.0524,0.0205227328,-0.0235626946
low_speed_corner,2.4837,-0.0524,0.020601292,-0.0236277983
low_speed_corner,2.4837,-0.0524,0.0213403128,-0.0242507478
low_speed_corner,2.4838,-0.0524,0.0197677912,-0.0229323294
low_speed_corner,2.4839,-0.0524,0.0205826622,-0.0236195651
low_speed_corner,2.4839,-0.0524,0.0213216173,-0.0242426062
low_speed_corner,2.484,-0.0524,0.0198370299,-0.0229976153
low_speed_corner,2.484,-0.0524,0.020582612,-0.0236346429
low_speed_corner,2.484,-0.0524,0.0204823891,-0.0236344538
low_speed_corner,2.4841,-0.0524,0.0205613988,-0.0236999367
low_speed_corner,2.4841,-0.0524,0.020560434,-0.0236991167
low_speed_corner,2.4841,-0.0524,0.0205611761,-0.0236997475
low_speed_corner,2.4841,-0.0524,0.020560434,-0.0236991167
low_speed_corner,2.4841,-0.0524,0.0205602114,-0.0236989274
low_speed_corner,2.4842,-0.0524,0.0205623154,-0.0237158334
low_speed_corner,2.4842,-0.0524,0.0205613505,-0.023715013
low_speed_corner,2.4842,-0.0524,0.0205620927,-0.0237156441
low_speed_corner,2.4842,-0.0524,0.0205613505,-0.023715013
low_speed_corner,2.4842,-0.0524,0.0205611279,-0.0237148237
low_speed_corner,2.4842,-0.0524,0.0205623154,-0.0237158334
low_speed_corner,2.4842,-0.0524,0.0205613505,-0.023715013
low_speed_corner,2.4842,-0.0524,0.0205620927,-0.0237156441
low_speed_corner,2.4842,-0.0524,0.0205613505,-0.023715013
low_speed_corner,2.4842,-0.0524,0.0205611279,-0.0237148237
low_speed_corner,2.4842,-0.0524,0.0213006623,-0.0243396029
low_speed_corner,2.4843,-0.0524,0.0198175284,-0.0230932391
low_speed_corner,2.4843,-0.0524,0.0205630094,-0.0237315403
low_speed_corner,2.4843,-0.0524,0.0205622672,-0.023730909
low_speed_corner,2.4843,-0.0524,0.0204620445,-0.0237307196
