stamp_s,speed_pred_mps,speed_mps,body_u_mps,body_v_mps,x_m,y_m,wheel_update_used,turn_mode,reset_epoch,timing_degraded
1789473782.9184768,0.22950052335062548,0.25455354233604061,0.25455354233604061,0,0.014243025700159413,4.8064699146531331e-05,1,0,0,0
1789473782.9434769,0.29857871027808774,0.35941159183195298,0.35941159183195298,0,0.021917452129387803,9.8697246565672929e-05,1,0,0,0
1789473782.9684768,0.404118836013586,0.40796882412327079,0.40796882412327079,0,0.031509310725067741,0.00017966333968365966,1,0,0,0
1789473782.9934785,0.4535595413197353,0.48084320086589566,0.48084320086589566,0,0.042619608940213716,0.00029855949404701635,1,0,0,0
1789473783.0194769,0.52730225938907371,0.58787954006113197,0.58787954006113197,0,0.056510855265551149,0.00048638322058889769,1,0,0,0
1789473783.0444767,0.63458677279867315,0.66683639011015761,0.66683639011015761,0,0.072192512984080928,0.00074916895143712975,1,0,0,0
1789473783.0684767,0.71450744993319382,0.70889861826983891,0.70889861826983891,0,0.088697847485576797,0.0010860239596714113,1,0,0,0
1789473783.093477,0.75840427923289733,0.77851653665658938,0.77851653665658938,0,0.10728528369999488,0.0015382920105550606,1,0,0,0
1789473783.119478,0.82859701761362059,0.8867030323325138,0.8867030323325138,0,0.12892497385063925,0.0021616814381842007,1,0,0,0
1789473783.1434782,0.93594657672033121,0.93341943254949911,0.93341943254949911,0,0.15075420907404674,0.0028971782353794029,1,0,0,0
1789473783.1684768,0.98466419563772545,1.0349571681688117,1.0349571681688117,0,0.17533906225924045,0.0038521465014004011,1,0,0,0
1789473783.1934769,1.0865123648355293,1.0827006411070625,1.0827006411070625,0,0.20178367182221868,0.0050299099719781836,1,0,0,0
1789473783.218477,1.1347108395094674,1.1529213417641944,1.1529213417641944,0,0.22969310315880515,0.0064469432904632942,1,0,0,0
1789473783.2434785,1.2053645424477881,1.2595225931585807,1.2595225931585807,0,0.25980091765466196,0.0081754287324857546,1,0,0,0
1789473783.2684782,1.3123317873419302,1.3387464197884404,1.3387464197884404,0,0.2922115566585155,0.010264047777670385,1,0,0,0
1789473783.2934771,1.3830669754038656,1.4076726129392076,1.4076726129392076,0,0.32645163192812965,0.012729626349545012,1,0,0,0
1789473783.3194788,1.4305281000474381,1.4638875001453151,1.4638875001453151,0,0.36366598300092223,0.015700038974939365,1,0,0,0
1789473783.3434768,1.4750969762586346,1.4813727982875957,1.4813727982875957,0,0.39887133419083431,0.018784475635464606,1,0,0,0
1789473783.3684785,1.4961138385173931,1.529023424456168,1.529023424456168,0,0.43633386775869887,0.022358240286399364,1,0,0,0
1789473783.3934782,1.5366183085656651,1.5472484684278649,1.5472484684278649,0,0.47458263334466494,0.026314333667455694,1,0,0,0
1789473783.4184768,1.5510207669546288,1.5529742013084582,1.5529742013084582,0,0.51309548419591877,0.030601306425380791,1,0,0,0
1789473783.4434769,1.5547117079364947,1.5653196403733109,1.5653196403733109,0,0.55180098402779743,0.03520921537492909,1,0,0,0
1789473783.4684768,1.5748595857849932,1.5714123827094291,1.5714123827094291,0,0.590699270818276,0.040134980036878751,1,0,0,0
1789473783.4934785,1.5763277295703146,1.5798497070342621,1.5798497070342621,0,0.62974420065447068,0.045364292487117146,1,0,0,0
1789473783.5184782,1.5822696701079926,1.5855950003358454,1.5855950003358454,0,0.66892360775781134,0.050892181836071297,1,0,0,0
1789473783.5424786,1.595341565320167,1.5923360924390646,1.5923360924390646,0,0.70664862963729713,0.0564745996513146,1,0,0,0
1789473783.5684767,1.5977411006597373,1.6007172172160473,1.6007172172160473,0,0.74766727312490322,0.062820916626948373,1,0,0,0
1789473783.593477,1.6033872528643933,1.6073684591399953,1.6073684591399953,0,0.78725788277225461,0.069202331871593387,1,0,0,0
1789473783.6184785,1.6174140722381398,1.621606470614785,1.621606470614785,0,0.82706864267582669,0.075866292883238512,1,0,0,0
1789473783.6434782,1.6269513890565575,1.6286792312951877,1.6286792312951877,0,0.86709980333574366,0.082804347767726674,1,0,0,0
1789473783.6684768,1.6315090801568819,1.6358492885747384,1.6358492885747384,0,0.90726796400950094,0.089982101345947293,1,0,0,0
1789473783.6934769,1.645996827284379,1.6422097494929453,1.6422097494929453,0,0.94756878840901126,0.097389358952347987,1,0,0,0
1789473783.718477,1.6476747703402659,1.6508790102475936,1.6508790102475936,0,0.98801913686304255,0.1050198887076018,1,0,0,0
1789473783.7434785,1.6538241899961288,1.6601806848926406,1.6601806848926406,0,1.0286593251246623,0.11286661617277076,1,0,0,0
1789473783.7684782,1.6703880291385513,1.6715393041689857,1.6715393041689857,0,1.0695158541047556,0.12093644023107317,1,0,0,0
1789473783.7934771,1.6770715614636404,1.679026318087588,1.679026318087588,0,1.1105662471523696,0.12923217062837072,1,0,0,0
1789473783.8184769,1.6820388008499247,1.6818864450460556,1.6818864450460556,0,1.1517059394090707,0.13774475273970271,1,0,0,0
1789473783.8434768,1.6834864358907822,1.6872800446981102,1.6872800446981102,0,1.1929033077130491,0.14648514691124004,1,0,0,0
1789473783.8684785,1.6880801011556297,1.6927937875288399,1.6927937875288399,0,1.2341915387460247,0.15546704173969586,1,0,0,0
1789473783.8934782,1.6931487821119697,1.6943583606749386,1.6943583606749386,0,1.2755171038812885,0.16467399070925115,1,0,0,0
1789473783.9164767,1.7113359060793729,1.7034492432734629,1.7034492432734629,0,1.3136270840965087,0.17329250299420709,1,0,0,0
1789473783.9434769,1.713811915745463,1.7144265062679303,1.7144265062679303,0,1.3586245111401398,0.18350440740384188,1,0,0,0
1789473783.9684768,1.7197864755977643,1.7204822952354144,1.7204822952354144,0,1.4005007154123046,0.19298562198539529,1,0,0,0
1789473783.9934785,1.7320506115758609,1.7422037034406188,1.7422037034406188,0,1.4427322404545404,0.20248460054399883,1,0,0,0
1789473784.0184782,1.7486611049069885,1.751424559404654,1.751424559404654,0,1.4853485362177219,0.21201837691485087,1,0,0,0
1789473784.0434768,1.7635939094565338,1.7595145822836638,1.7595145822836638,0,1.528178076831364,0.22158240411434149,1,0,0,0
1789473784.0684767,1.7662920435024976,1.7694618165086629,1.7694618165086629,0,1.571232249070847,0.23118462326210265,1,0,0,0
1789473784.093477,1.7732818675111652,1.7782594350500425,1.7782594350500425,0,1.6145183769683031,0.24082708643531403,1,0,0,0
1789473784.1174769,1.7887474042101223,1.7894265200276864,1.7894265200276864,0,1.6563133920245678,0.25010356744552942,1,0,0,0
1789473784.1434782,1.7956486107726586,1.8017756333762756,1.8017756333762756,0,1.7019062879327567,0.26015540356666633,1,0,0,0
1789473784.1684768,1.8051579527312864,1.8088424421617817,1.8088424421617817,0,1.7459956796869462,0.26979235954850861,1,0,0,0
1789473784.1924782,1.8190286193201375,1.815428610143931,1.815428610143931,0,1.7885076671723106,0.27898117560262203,1,0,0,0
1789473784.218477,1.8215175363161875,1.8265760477644424,1.8265760477644424,0,1.834805931226887,0.28887655778931903,1,0,0,0
1789473784.2434785,1.8298837496382216,1.8335297957873506,1.8335297957873506,0,1.879569103286123,0.29834743477495629,1,0,0,0
1789473784.2684782,1.8438271386599703,1.8452947567999398,1.8452947567999398,0,1.924577311896033,0.3077732013555699,1,0,0,0
1789473784.2934771,1.8511295008242166,1.8517588449027245,1.8517588449027245,0,1.9698265729922961,0.3171526512012624,1,0,0,0
1789473784.3174779,1.8550109645631019,1.8550665535796418,1.8550665535796418,0,2.01340616418226,0.32607479775989417,1,0,0,0
1789473784.3434768,1.8655830806363358,1.8650327579080423,1.8650327579080423,0,2.0608099686435257,0.33563949582431657,1,0,0,0
1789473784.3674769,1.8706751973687967,1.873948439282608,1.873948439282608,0,2.10481342195934,0.34440542024134224,1,0,0,0
1789473784.3934782,1.8858595958654403,1.8887207732562095,1.8887207732562095,0,2.1528111822424929,0.3538439838501557,1,0,0,0
1789473784.4174783,1.8951432181719809,1.8997839583145311,1.8997839583145311,0,2.1974430047433722,0.36249429804606959,1,0,0,0
1789473784.4424779,1.9036039000259568,1.9036364727240267,1.9036364727240267,0,2.244143297095508,0.37140088579538355,1,0,0,0
1789473784.4684768,1.9143297918301287,1.9187568786582068,1.9187568786582068,0,2.29298473429585,0.38053864850133723,1,0,0,0
1789473784.4934785,1.9246447941502645,1.9267767411038319,1.9267767411038319,0,2.3402670154965812,0.38921949854217697,1,0,0,0
1789473784.5184782,1.9301641894146839,1.9322542408081183,1.9322542408081183,0,2.3877392870155849,0.39777556041986523,1,0,0,0
1789473784.5434768,1.9424886942001471,1.9437273966903166,1.9437273966903166,0,2.43544602670308,0.40621336382453643,1,0,0,0
1789473784.5684767,1.9496023630732968,1.948352999704509,1.948352999704509,0,2.483378470148129,0.41454247310085274,1,0,0,0
1789473784.5914781,1.9595799988681366,1.9577822824067961,1.9577822824067961,0,2.5276615418100841,0.42210006801274075,1,0,0,0
1789473784.6174769,1.9649293609924208,1.9674183786730888,1.9674183786730888,0,2.5779886344709682,0.43051234500356683,1,0,0,0
1789473784.6434782,1.9714901689391258,1.980532023160233,1.980532023160233,0,2.6286416958220307,0.43879487812571594,1,0,0,0
1789473784.6684768,1.9909989641354222,1.9931497385070645,1.9931497385070645,0,2.6776861114377954,0.44664294833662882,1,0,0,0
1789473784.6924782,1.9991068760440671,2.0000770522778226,2.0000770522778226,0,2.7250311777042198,0.45405299568177321,1,0,0,0
1789473784.7174771,2.0118765346234038,2.0115864203712182,2.0115864203712182,0,2.7746010054466157,0.46161686723258682,1,0,0,0
1789473784.7424769,2.0184363811752037,2.0169325985808557,2.0169325985808557,0,2.8244126278065784,0.46900260453474268,1,0,0,0
1789473784.7674787,2.0209403813977427,2.0257850135363396,2.0257850135363396,0,2.8744335186682823,0.47621045204888579,1,0,0,0
1789473784.7934771,2.0364131406344232,2.0415247042660849,2.0415247042660849,0,2.9267962367868674,0.48352893383760398,1,0,0,0
1789473784.8174779,2.0474265214209693,2.0498951807633121,2.0498951807633121,0,2.9754482300521001,0.49013802987889049,1,0,0,0
1789473784.8424768,2.0534625242605884,2.0530864142452798,2.0530864142452798,0,3.0262891342108222,0.49687269707963189,1,0,0,0
1789473784.8684785,2.0635052921568473,2.0679267069067251,2.0679267069067251,0,3.0794277170762205,0.50371003143493975,1,0,0,0
1789473784.8934782,2.0737666177953971,2.0755821011286093,2.0755821011286093,0,3.1308232950668513,0.51011445499700014,1,0,0,0
1789473784.9174783,2.0868045796137169,2.0855909554832035,2.0855909554832035,0,3.1804012086713782,0.51607074347834792,1,0,0,0
1789473784.9424779,2.0924683505408819,2.0960905373220529,2.0960905373220529,0,3.2323293358436,0.52204113867826629,1,0,0,0
1789473784.9674768,2.1001328599815454,2.1006474380133118,2.1006474380133118,0,3.2844743938097998,0.52775268293379518,1,0,0,0
1789473784.9924767,2.1110798783180678,2.111389734594558,2.111389734594558,0,3.3368401577230991,0.53321770577807204,1,0,0,0
1789473785.0174787,2.1175352268621666,2.1232167341812769,2.1232167341812769,0,3.3895156332199208,0.53847140178504038,1,0,0,0
1789473785.0424786,2.1349016673191707,2.1354521643951112,2.1354521643951112,0,3.4425068107293924,0.54354026991997961,1,0,0,0
1789473785.0674779,2.1423419935538943,2.1461933560944813,2.1461933560944813,0,3.4958017883277881,0.5484346156471529,1,0,0,0
1789473785.0924768,2.1583078246213216,2.1590737696145306,2.1590737696145306,0,3.5494080637685697,0.55315241935849724,1,0,0,0
1789473785.1174769,2.166291297147108,2.1639709133609495,2.1639709133609495,0,3.6032558699105848,0.5576853900056975,1,0,0,0
1789473785.1424787,2.1762292783960064,2.1826705939646773,2.1826705939646773,0,3.6574199393091131,0.56201519423748225,1,0,0,0
1789473785.1674783,2.1899604827281052,2.1951907441849219,2.1951907441849219,0,3.7119891065858126,0.56610793361952383,1,0,0,0
1789473785.1934769,2.2076986669773566,2.2073740193772293,2.2073740193772293,0,3.7690805188704393,0.57009182584222551,1,0,0,0
1789473785.2174771,2.214389268438814,2.2197366848165689,2.2197366848165689,0,3.822096339411087,0.57350690587679387,1,0,0,0
1789473785.2424769,2.232001614635676,2.2278527535354486,2.2278527535354486,0,3.877594694757835,0.57677593146207784,1,0,0,0
1789473785.2674787,2.2351832708274713,2.2429382408585123,2.2429382408585123,0,3.9334044792238099,0.57974736639875069,1,0,0,0
1789473785.2924783,2.255155554434257,2.2518929091336726,2.2518929091336726,0,3.9895259202186826,0.58240922717167587,1,0,0,0
1789473785.3174779,2.2670551777722836,2.2734385731799684,2.2734385731799684,0,4.0460434574763147,0.58474492696221225,1,0,0,0
1789473785.3424768,2.2825106751782975,2.2810790071482345,2.2810790071482345,0,4.1029382863094837,0.58671630485560977,1,0,0,0
1789473785.3674769,2.2943165576452897,2.295668044457178,2.295668044457178,0,4.1601263875332135,0.58828296364998589,1,0,0,0
1789473785.3924789,2.3035861787173557,2.3158587655332874,2.3158587655332874,0,4.2177637491688884,0.58942641954282071,1,0,0,0
1789473785.4174783,2.3283784550932238,2.3300101286873467,2.3300101286873467,0,4.2758313083439967,0.59013818170716215,1,0,0,0
1789473785.4414785,2.3374117804512626,2.3358481475620319,2.3358481475620319,0,4.331821356476504,0.59040646587008183,1,0,0,0
1789473785.4664781,2.3404630771427204,2.3453556562380919,2.3453556562380919,0,4.3903352972127285,0.59024823412734029,1,0,0,0
1789473785.4924767,2.3560488772826322,2.3563391427371494,2.3563391427371494,0,4.4514508251764404,0.58962327253892743,1,0,0,0
1789473785.5174787,2.3625371392104619,2.3688633817184943,2.3688633817184943,0,4.5105114056674394,0.58858175746938501,1,0,0,0
1789473785.5424786,2.3802908163298149,2.3811753514278333,2.3811753514278333,0,4.5698681107290549,0.58710211611404317,1,0,0,0
1789473785.5674779,2.3881251790988842,2.3926983964126292,2.3926983964126292,0,4.6295095970926967,0.58519586537062807,1,0,0,0
1789473785.5924768,2.4045928745906533,2.4056577593890616,2.4056577593890616,0,4.6894414639735453,0.5828741516941619,1,0,0,0
1789473785.6174769,2.412955287226815,2.4117362591129243,2.4117362591129243,0,4.7495975508347676,0.58015180338402361,1,0,0,0
1789473785.6424787,2.4238846163850725,2.4286300049442504,2.4286300049442504,0,4.8100263007948021,0.57703942621699467,1,0,0,0
1789473785.6674783,2.4360698914188599,2.4408704762959559,2.4408704762959559,0,4.8707933182731056,0.57353771538720211,1,0,0,0
1789473785.6924782,2.4530754064583857,2.4538180396862983,2.4538180396862983,0,4.9318536822645553,0.5696617887422939,1,0,0,0
1789473785.7174771,2.4613577089138983,2.4655247943229788,2.4655247943229788,0,4.9931966508410959,0.5654252654370171,1,0,0,0
1789473785.7424769,2.4778547237701529,2.4740843325846296,2.4740843325846296,0,5.054772017105277,0.56085473450937573,1,0,0,0
1789473785.7664769,2.4816107104532819,2.4843364210144108,2.4843364210144108,0,5.1140910402228767,0.55620634632319454,1,0,0,0
1789473785.7914789,2.4967999193683688,2.4975599975719991,2.4975599975719991,0,5.1761633216402334,0.55114002686746721,1,0,0,0
1789473785.8174779,2.5054715143337787,2.5146093967284733,2.5146093967284733,0,5.2410856952925311,0.54562888095537065,1,0,0,0
1789473785.8424768,2.5269388558234747,2.5231374411655803,2.5231374411655803,0,5.3038114845874338,0.54009900691464208,1,0,0,0
1789473785.8674769,2.5308249704910657,2.5387594376939284,2.5387594376939284,0,5.3668225335252338,0.53433699698045345,1,0,0,0
1789473785.8924789,2.5511154274362076,2.5529073415290799,2.5529073415290799,0,5.430187919390705,0.52831460652107032,1,0,0,0
1789473785.9174783,2.5606746489297834,2.5645801393984677,2.5645801393984677,0,5.4938469183346816,0.52204484686644093,1,0,0,0
1789473785.9424779,2.5770074497698667,2.5774440061839115,2.5774440061839115,0,5.5577927668174372,0.51555510040794961,1,0,0,0
1789473785.9674768,2.5852761625798237,2.5838146726675579,2.5838146726675579,0,5.6219602528448691,0.50888813544218758,1,0,0,0
1789473785.9914768,2.595992236859376,2.5958278324370179,2.5958278324370179,0,5.6837723421743211,0.50236316910087897,1,0,0,0
1789473786.0164769,2.6113078914885315,2.6110677287578525,2.6110677287578525,0,5.7484899376572622,0.49544378537526795,1,0,0,0
1789473786.0424786,2.6210133758783285,2.6304841022777699,2.6304841022777699,0,5.816236375192557,0.48808798785690838,1,0,0,0
1789473786.0674779,2.6439837675380846,2.6483301585483945,2.6483301585483945,0,5.8818214401071396,0.4808473324162848,1,0,0,0
1789473786.0914781,2.6567038171101012,2.6614371966987775,2.6614371966987775,0,5.9451395296592384,0.47372280078381307,1,0,0,0
1789473786.1154783,2.674118885388963,2.669498445584348,2.669498445584348,0,6.0086937597474872,0.4664265652717749,1,0,0,0
1789473786.1414769,2.6780545823355228,2.6797324877110702,2.6797324877110702,0,6.0777581657109447,0.45833977825666955,1,0,0,0
1789473786.1674783,2.6926344088879808,2.6988884729271883,2.6988884729271883,0,6.1471899668974341,0.45004111443861899,1,0,0,0
1789473786.1914785,2.7066381271248812,2.7113570334057746,2.7113570334057746,0,6.2116393251707569,0.44220988838256675,1,0,0,0
1789473786.2174771,2.7241457409958776,2.7250610292539399,2.7250610292539399,0,6.2817812457575446,0.43358987932763815,1,0,0,0
1789473786.241477,2.7327650066003604,2.7369186655272992,2.7369186655272992,0,6.3468232724798863,0.42549707449527691,1,0,0,0
1789473786.2674787,2.7496490938415081,2.7498347532721543,2.7498347532721543,0,6.4175924055382891,0.41655022059902663,1,0,0,0
1789473786.2924783,2.7649295229407334,2.7657210367275842,2.7657210367275842,0,6.4859701527808786,0.4077368531012393,1,0,0,0
1789473786.3164785,2.7752179031445152,2.7730507146700045,2.7730507146700045,0,6.5518684766802844,0.39907061863159971,1,0,0,0
1789473786.3414783,2.786703136549773,2.7937630930074611,2.7937630930074611,0,6.6208356159398898,0.38981996815060427,1,0,0,0
1789473786.366477,2.8025326246389306,2.8014463338614792,2.8014463338614792,0,6.690127046971984,0.38034393517380838,1,0,0,0
1789473786.3924789,2.8146345128775927,2.8219600856724636,2.8219600856724636,0,6.7625367140654236,0.37025087265158374,1,0,0,0
1789473786.4174783,2.8301823817911997,2.8340740775785576,2.8340740775785576,0,6.8325328519147375,0.36030888142510498,1,0,0,0
1789473786.4424779,2.846633885928167,2.8468246636783787,2.8468246636783787,0,6.9028157943341855,0.35017233811983917,1,0,0,0
1789473786.4664781,2.8618007684147067,2.8633619325537527,2.8633619325537527,0,6.9706172270942144,0.34025625780179886,1,0,0,0
1789473786.4924767,2.8736885734457815,2.8708291464000339,2.8708291464000339,0,7.0443499349349432,0.32931248250765877,1,0,0,0
1789473786.5164769,2.8841252393870946,2.8848800442276494,2.8848800442276494,0,7.112648595226629,0.31902565396771848,1,0,0,0
1789473786.5414789,2.8938507628021735,2.8985330967496408,2.8985330967496408,0,7.1841139800791183,0.30808191421273018,1,0,0,0
1789473786.5664785,2.9115728977750313,2.918766099732141,2.918766099732141,0,7.2559623508043645,0.29688808500279529,1,0,0,0
1789473786.5914781,2.9272634700705811,2.9249802408348744,2.9249802408348744,0,7.3281094438088861,0.28546558965975405,1,0,0,0
1789473786.6174769,2.9379302584540072,2.9443523053830902,2.9443523053830902,0,7.4034407200930543,0.27335909892139604,1,0,0,0
1789473786.6414769,2.9592202616637984,2.9547027603102523,2.9547027603102523,0,7.4733078729422955,0.26197551516512491,1,0,0,0
1789473786.6674783,2.9650877407980758,2.9737470098662984,2.9737470098662984,0,7.5493501154297569,0.24940560030079262,1,0,0,0
1789473786.6914785,2.9870671030212055,2.991597858372756,2.991597858372756,0,7.6199491585949017,0.23756770977244429,1,0,0,0
1789473786.7164781,3.0006527202044211,2.9979573786037479,2.9979573786037479,0,7.6937576108957852,0.22501484471564914,1,0,0,0
1789473786.741477,3.01090431060963,3.0167135535837892,3.0167135535837892,0,7.7678379789301131,0.21220294523174901,1,0,0,0
1789473786.7664769,3.0322884644629244,3.0275764132379828,3.0275764132379828,0,7.8422457456477677,0.19909687360953202,1,0,0,0
1789473786.7924783,3.0380575991033849,3.0471062144817869,3.0471062144817869,0,7.9199806612294283,0.18515488257916168,1,0,0,0
1789473786.8164785,3.0604743079723873,3.0648565824485536,3.0648565824485536,0,7.9921381207480859,0.17201512890964268,1,0,0,0
1789473786.8414783,3.0740990295625443,3.0780139911773161,3.0780139911773161,0,8.0676552994772219,0.15811692965672183,1,0,0,0
1789473786.866477,3.0910957924964384,3.0910002582618676,3.0910002582618676,0,8.1434705559419314,0.14405361246762849,1,0,0,0
1789473786.8914769,3.1066426687547648,3.1006609329514041,3.1006609329514041,0,8.2195567789384345,0.1298788975868492,1,0,0,0
1789473786.9164789,3.1110392642788423,3.1194716859096401,3.1194716859096401,0,8.2959929126401981,0.1156028214808645,1,0,0,0
1789473786.9414785,3.1333189746135583,3.1371923966641924,3.1371923966641924,0,8.3728549353330752,0.10116048242565349,1,0,0,0
1789473786.9664781,3.1532571515317462,3.1560625458554217,3.1560625458554217,0,8.4501436253006919,0.086512621499810122,1,0,0,0
1789473786.9914768,3.1667169768170305,3.1638727697978677,3.1638727697978677,0,8.5277244485770733,0.071632381933348158,1,0,0,0
1789473787.0164769,3.1778478231082619,3.1789206793099654,3.1789206793099654,0,8.6055429981701952,0.056452805563849587,1,0,0,0
1789473787.0414789,3.1882389257222425,3.1995813942013727,3.1995813942013727,0,8.6837548144594354,0.040928414860690904,1,0,0,0
1789473787.0664785,3.212696194082354,3.2136200864594846,3.2136200864594846,0,8.7623347959453444,0.025072167369089737,1,0,0,0
1789473787.0914781,3.2292798475068478,3.2304179428049302,3.2304179428049302,0,8.8412492577725708,0.0089263075879694245,1,0,0,0
1789473787.1164768,3.2409123823114609,3.2374558306025456,3.2374558306025456,0,8.920419127853318,-0.0074413705305902723,1,0,0,0
1789473787.1414769,3.2513283835219333,3.2517697731899675,3.2517697731899675,0,8.999823484919423,-0.024015248305498903,1,0,0,0
1789473787.1664789,3.2678885643410145,3.2768462985785733,3.2768462985785733,0,9.0796839765590516,-0.040843373016880638,1,0,0,0
1789473787.1914785,3.2876086343558559,3.2917239930142532,3.2917239930142532,0,9.1599853522201045,-0.057962482401193456,1,0,0,0
1789473787.2164781,3.3057387791623247,3.3095455975757551,3.3095455975757551,0,9.2406342087336188,-0.075410202507495833,1,0,0,0
1789473787.241477,3.3257348873363446,3.3277041972084103,3.3277041972084103,0,9.3216666978790776,-0.093198577795396059,1,0,0,0
1789473787.2664769,3.3453590961856898,3.3390990282447586,3.3390990282447586,0,9.4030115218475103,-0.11130020983470559,1,0,0,0
1789473787.2914789,3.3510849883468397,3.3617692652264042,3.3617692652264042,0,9.4847379588315892,-0.12967938869319506,1,0,0,0
1789473787.3164785,3.3766215385952396,3.3814962900068712,3.3814962900068712,0,9.5669496708053376,-0.14827938418530798,1,0,0,0
1789473787.3414783,3.3982686940338565,3.3990062286680116,3.3990062286680116,0,9.6495951086554825,-0.16707503909815138,1,0,0,0
1789473787.366477,3.4103656219785585,3.4127857013899718,3.4127857013899718,0,9.7325999954421771,-0.18603536546762867,1,0,0,0
1789473787.3904779,3.4267974169451629,3.422556770661529,3.422556770661529,0,9.8125528296460143,-0.20436550460788797,1,0,0,0
1789473787.4164789,3.4394886065990291,3.4481704987851245,3.4481704987851245,0,9.8995911550281921,-0.22443772882099897,1,0,0,0
1789473787.4414785,3.4592953290310962,3.4622967601381101,3.4622967601381101,0,9.9837330700886273,-0.24397129138842186,1,0,0,0
1789473787.4664781,3.4765165431581297,3.4799331373237026,3.4799331373237026,0,10.068226778468405,-0.26374457648472799,1,0,0,0
1789473787.4914768,3.4962222673438443,3.4973851385630019,3.4973851385630019,0,10.153099482001753,-0.28380762323455205,1,0,0,0
1789473787.5154779,3.5147211486376175,3.5088978083319544,3.5088978083319544,0,10.234880111221807,-0.30333354047013095,1,0,0,0
1789473787.5414789,3.5214848810858608,3.5327527240255963,3.5327527240255963,0,10.323870836244996,-0.32480721509491672,1,0,0,0
1789473787.5664785,3.5476649964789044,3.5517751195464426,3.5517751195464426,0,10.409910882321359,-0.34576293515235101,1,0,0,0
1789473787.5904787,3.568100033715754,3.5623266125952577,3.5623266125952577,0,10.492819509599677,-0.36611398717129195,1,0,0,0
1789473787.6154783,3.5739664349829532,3.5819251811469086,3.5819251811469086,0,10.5795023173883,-0.38758255945489944,1,0,0,0
