regime,speed_mps,steering_rad,v_error_mps,r_error_radps
straight_acceleration,10.6712,0,-9.91163982e-05,3.23023812e-06
straight_acceleration,10.7328,0,7.65360768e-07,2.91852544e-06
straight_acceleration,10.7963,0,0,0
straight_acceleration,10.857,0,0,0
straight_acceleration,10.9149,0,0,0
straight_acceleration,10.9747,0,0,0
straight_acceleration,11.0342,0,-0.0001,0
straight_acceleration,11.0932,0,1.07935714e-06,3.70151101e-06
straight_acceleration,11.152,0,-0.0001,0
straight_acceleration,11.2102,0,9.61166498e-07,3.41470085e-06
straight_acceleration,11.2704,0,0,0
straight_acceleration,11.3256,0,0,0
straight_acceleration,11.3831,0,-0.0001,0
straight_acceleration,11.4413,0,-9.87434743e-05,4.09901881e-06
straight_acceleration,11.5006,0,-9.8711859e-05,4.16742586e-06
straight_acceleration,11.5617,0,-9.86787797e-05,4.23822125e-06
straight_acceleration,11.6252,0,1.35579636e-06,4.31149094e-06
straight_acceleration,11.6916,0,-0.0001,0
straight_acceleration,11.7616,0,-9.85680832e-05,4.469935e-06
straight_acceleration,11.8358,0,-9.85257859e-05,4.55639448e-06
straight_acceleration,11.9149,0,1.52006753e-06,4.64888045e-06
straight_acceleration,11.9995,0,0,0
straight_acceleration,12.0939,0,0,0
straight_acceleration,12.1873,0,0,0
straight_acceleration,12.2908,0,0,0
straight_acceleration,12.4009,0,0,0
straight_acceleration,12.5163,0,-0.0001,0
straight_acceleration,12.6406,0,-9.80292275e-05,5.49901071e-06
straight_acceleration,12.7622,0,2.379117e-06,6.21400743e-06
straight_acceleration,12.8783,0,0,0
straight_acceleration,13.0012,0,0,0
straight_acceleration,13.1101,0,-0.0001,0
straight_acceleration,13.2178,0,-9.76327417e-05,6.17316124e-06
straight_acceleration,13.3186,0,-9.75601636e-05,6.29029005e-06
straight_acceleration,13.4122,0,2.50783386e-06,6.39847279e-06
straight_acceleration,13.4983,0,-0.0001,0
straight_acceleration,13.5769,0,2.62951078e-06,6.58831525e-06
straight_acceleration,13.6483,0,-0.0001,0
straight_acceleration,13.7129,0,2.73206674e-06,6.74472234e-06
straight_acceleration,13.7711,0,-0.0001,0
straight_acceleration,13.8234,0,2.81612472e-06,6.87069788e-06
straight_acceleration,13.8702,0,0,0
straight_acceleration,13.912,0,0,0
straight_acceleration,13.9507,0,-0.0001,0
straight_acceleration,13.9826,0,2.93922451e-06,7.05154538e-06
straight_acceleration,14.0122,0,0,0
straight_acceleration,14.0385,0,0,0
straight_acceleration,14.0618,0,0,0
straight_acceleration,14.0825,0,-0.0001,0
straight_acceleration,14.1009,0,3.03208438e-06,7.18524212e-06
straight_acceleration,14.1172,0,0,0
straight_acceleration,14.1316,0,0,0
straight_acceleration,14.1444,0,0,0
straight_acceleration,14.1557,0,0,0
straight_acceleration,14.1657,0,0,0
straight_acceleration,14.1746,0,-0.0001,0
straight_acceleration,14.1827,0,-9.62851876e-05,7.99599739e-06
straight_acceleration,14.1894,0,-9.6897329e-05,7.28529177e-06
straight_acceleration,14.1955,0,-9.68927208e-05,7.2918325e-06
straight_acceleration,14.2009,0,3.11144072e-06,7.29771849e-06
straight_acceleration,14.2057,0,-0.0001,0
straight_acceleration,14.2099,0,-9.68812869e-05,7.3079283e-06
straight_acceleration,14.2137,0,3.12205207e-06,7.31256133e-06
straight_acceleration,14.217,0,0,0
straight_acceleration,14.2199,0,0,0
straight_acceleration,14.2225,0,0,0
straight_acceleration,14.2248,0,0.0001,0
straight_acceleration,14.2268,0,-3.13251918e-06,-7.32724954e-06
straight_acceleration,14.2285,0,0,0
straight_acceleration,14.2301,0,0,0
straight_acceleration,14.2315,0,0,0
straight_acceleration,14.2327,0,0,0
straight_acceleration,14.2338,0,-0.0001,0
straight_acceleration,14.2347,0,3.1385833e-06,7.33579505e-06
straight_acceleration,14.2356,0,-0.0001,0
straight_acceleration,14.2363,0,3.13980568e-06,7.33751775e-06
straight_acceleration,14.2369,0,-0.0001,0
straight_acceleration,14.2375,0,-9.68589215e-05,7.33924016e-06
straight_acceleration,14.238,0,3.141224e-06,7.33949233e-06
straight_acceleration,14.2385,0,0,0
straight_acceleration,14.2389,0,0,0
straight_acceleration,14.2392,0,0,0
straight_acceleration,14.2396,0,0,0
straight_acceleration,14.2398,0,0,0
straight_acceleration,14.24,0,0,0
straight_acceleration,14.2402,0,0,0
straight_acceleration,14.2404,0,-0.0001,0
straight_acceleration,14.2406,0,-9.68564401e-05,7.34271297e-06
straight_acceleration,14.2407,0,3.14338519e-06,7.34251696e-06
straight_acceleration,14.2409,0,0,0
straight_acceleration,14.241,0,0,0
straight_acceleration,14.241,0,-0.0001,0
straight_acceleration,14.2411,0,3.14396019e-06,7.34327305e-06
straight_acceleration,14.2412,0,0,0
straight_acceleration,14.2413,0,-0.0001,0
straight_acceleration,14.2414,0,3.14388768e-06,7.34323106e-06
straight_acceleration,14.2414,0,-0.0001,0
straight_acceleration,14.2415,0,2.73444048e-06,6.74519177e-06
straight_acceleration,14.2415,0,0,0
straight_acceleration,14.2415,0,0,0
straight_acceleration,14.2416,0,-0.0001,0
straight_acceleration,14.2416,0,3.14405359e-06,7.34346208e-06
straight_acceleration,14.2416,0,0,0
straight_acceleration,14.2416,0,0,0
straight_acceleration,14.2417,0,0,0
straight_acceleration,14.2417,0,-0.0001,0
straight_acceleration,14.2417,0,3.14413365e-06,7.3435741e-06
straight_acceleration,14.2417,0,0,0
straight_acceleration,14.2417,0,0,0
straight_acceleration,14.2417,0,0,0
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2417,0,-9.62319104e-05,8.06326487e-06
straight_acceleration,14.2418,0,-9.72653443e-05,6.74551691e-06
straight_acceleration,14.2418,0,3.60290384e-06,7.98299814e-06
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,3.14420792e-06,7.34367911e-06
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,3.14452064e-06,7.34405714e-06
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,-9.68557863e-05,7.34368611e-06
straight_acceleration,14.2418,0,3.14452064e-06,7.34405714e-06
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,-9.68557342e-05,7.34374911e-06
straight_acceleration,14.2418,0,-9.62319407e-05,8.06324565e-06
straight_acceleration,14.2418,0,-9.68557863e-05,7.34368611e-06
straight_acceleration,14.2418,0,3.14420792e-06,7.34367911e-06
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,-9.68557863e-05,7.34368611e-06
straight_acceleration,14.2418,0,-9.72653443e-05,6.74551691e-06
straight_acceleration,14.2418,0,3.60290384e-06,7.98299814e-06
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,3.14420792e-06,7.34367911e-06
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,-9.68557921e-05,7.34367911e-06
straight_acceleration,14.2418,0,-9.68554214e-05,7.34412715e-06
straight_acceleration,14.2418,0,3.14412106e-06,7.3435741e-06
straight_acceleration,14.2419,0,0,0
straight_acceleration,14.2419,0,0,0
straight_acceleration,14.2419,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,-9.68557863e-05,7.34368611e-06
straight_acceleration,14.2418,0,-9.68557921e-05,7.34367911e-06
straight_acceleration,14.2418,0,-9.68554214e-05,7.34412715e-06
straight_acceleration,14.2418,0,3.14412106e-06,7.3435741e-06
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2419,0,-9.68558105e-05,7.34367211e-06
straight_acceleration,14.2418,0,-9.62318199e-05,8.06337869e-06
straight_acceleration,14.2418,0,-9.68557921e-05,7.34367911e-06
straight_acceleration,14.2418,0,-9.68554214e-05,7.34412715e-06
straight_acceleration,14.2418,0,3.14412106e-06,7.3435741e-06
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,2.73466077e-06,6.74552344e-06
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,-9.68554214e-05,7.34412715e-06
straight_acceleration,14.2418,0,3.14412106e-06,7.3435741e-06
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,-9.68557863e-05,7.34368611e-06
straight_acceleration,14.2418,0,3.14420792e-06,7.34367911e-06
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,3.14457855e-06,7.34412715e-06
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,-9.6855155e-05,7.3444492e-06
straight_acceleration,14.2418,0,3.14368678e-06,7.34304907e-06
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,-9.73934444e-05,6.66393366e-06
straight_acceleration,14.2418,0,-9.62317059e-05,8.06350433e-06
straight_acceleration,14.2418,0,-9.68557342e-05,7.34374911e-06
straight_acceleration,14.2418,0,-9.68563132e-05,7.34304907e-06
straight_acceleration,14.2418,0,-9.6855155e-05,7.3444492e-06
straight_acceleration,14.2418,0,-9.68563132e-05,7.34304907e-06
straight_acceleration,14.2418,0,3.14484497e-06,7.3444492e-06
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2419,0,0,0
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2419,0,-9.68562332e-05,7.34316108e-06
straight_acceleration,14.2418,0,-9.6855155e-05,7.3444492e-06
straight_acceleration,14.2418,0,3.14426583e-06,7.34374911e-06
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2419,0,0,0
straight_acceleration,14.2419,0,0,0
straight_acceleration,14.2419,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,-9.6855155e-05,7.3444492e-06
straight_acceleration,14.2418,0,-9.68563132e-05,7.34304907e-06
straight_acceleration,14.2418,0,-9.6855155e-05,7.3444492e-06
straight_acceleration,14.2418,0,3.14426583e-06,7.34374911e-06
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,3.60259227e-06,7.98264621e-06
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,-9.68563132e-05,7.34304907e-06
straight_acceleration,14.2418,0,3.14484497e-06,7.3444492e-06
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,-9.6855155e-05,7.3444492e-06
straight_acceleration,14.2418,0,-9.68557342e-05,7.34374911e-06
straight_acceleration,14.2418,0,2.60655559e-06,6.66393366e-06
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,-9.68563132e-05,7.34304907e-06
straight_acceleration,14.2418,0,-9.6855155e-05,7.3444492e-06
straight_acceleration,14.2418,0,3.14426583e-06,7.34374911e-06
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,3.14484497e-06,7.3444492e-06
straight_acceleration,14.2419,0,0,0
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2419,0,-9.68556541e-05,7.34386112e-06
straight_acceleration,14.2419,0,3.14376684e-06,7.34316108e-06
straight_acceleration,14.2419,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2419,0,-0.0001,0
straight_acceleration,14.2418,0,2.60655559e-06,6.66393366e-06
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,3.60259227e-06,7.98264621e-06
straight_acceleration,14.2419,0,-0.0001,0
straight_acceleration,14.2418,0,-9.68557342e-05,7.34374911e-06
straight_acceleration,14.2419,0,3.14376684e-06,7.34316108e-06
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,3.14368678e-06,7.34304907e-06
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2419,0,-0.0001,0
straight_acceleration,14.2418,0,3.14484497e-06,7.3444492e-06
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,-9.68563132e-05,7.34304907e-06
straight_acceleration,14.2418,0,-9.6855155e-05,7.3444492e-06
straight_acceleration,14.2418,0,3.14368678e-06,7.34304907e-06
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,-9.68561974e-05,7.34318907e-06
straight_acceleration,14.2418,0,-9.73934444e-05,6.66393366e-06
straight_acceleration,14.2418,0,3.60312261e-06,7.98324525e-06
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,-9.68553867e-05,7.34416916e-06
straight_acceleration,14.2418,0,3.14380259e-06,7.34318907e-06
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,3.14426583e-06,7.34374911e-06
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,-9.72653797e-05,6.7454712e-06
straight_acceleration,14.2418,0,-9.62317729e-05,8.06343042e-06
straight_acceleration,14.2418,0,3.14472913e-06,7.34430918e-06
straight_acceleration,14.2419,0,-0.0001,0
straight_acceleration,14.2418,0,-9.68560816e-05,7.34332908e-06
straight_acceleration,14.2418,0,3.1446133e-06,7.34416916e-06
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,0,0
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,3.14391839e-06,7.34332908e-06
straight_acceleration,14.2418,0,-0.0001,0
straight_acceleration,14.2418,0,-9.68561974e-05,7.34318907e-06
cornering,14.2418,0.0524,0.0133966843,-0.0966550976
cornering,14.2369,0.0524,0.0124169274,-0.13370911
cornering,14.2292,0.0524,-0.00653779841,-0.120032945
cornering,14.2205,0.0524,-0.0131029764,-0.110422791
cornering,14.2122,0.0524,-0.0130625779,-0.108874473
cornering,14.205,0.0524,-0.011948034,-0.111863264
cornering,14.1988,0.0524,-0.0121348645,-0.102850413
cornering,14.1938,0.0524,-0.0124995888,-0.108296654
cornering,14.1891,0.0524,-0.0137251048,-0.0982704277
cornering,14.1851,0.0524,-0.0142378916,-0.0999960178
cornering,14.1813,0.0524,-0.0148947501,-0.0985031648
cornering,14.1779,0.0524,-0.0153259409,-0.0968068469
cornering,14.1749,0.0524,-0.015801162,-0.0956370643
cornering,14.1721,0.0524,-0.0162014986,-0.0944067315
cornering,14.1696,0.0524,-0.0166530242,-0.0933281756
cornering,14.1674,0.0524,-0.0169122176,-0.0921342081
cornering,14.1653,0.0524,-0.0172420948,-0.0912897854
cornering,14.1635,0.0524,-0.0174786383,-0.0905421746
cornering,14.1618,0.0524,-0.017673139,-0.0932455742
cornering,14.1603,0.0524,-0.0178789509,-0.0856745046
cornering,14.159,0.0524,-0.0181900844,-0.091957024
cornering,14.1577,0.0524,-0.0182877748,-0.0845927038
cornering,14.1567,0.0524,-0.0185866153,-0.0876247937
cornering,14.1557,0.0524,-0.0186417097,-0.0869187922
cornering,14.1548,0.0524,-0.018845798,-0.0867168656
cornering,14.1539,0.0524,-0.0189265096,-0.0863060651
cornering,14.1532,0.0524,-0.0190516659,-0.0859599199
cornering,14.1526,0.0524,-0.0191610058,-0.0856476914
cornering,14.152,0.0524,-0.019570733,-0.0777393048
cornering,14.1497,0.0524,-0.0214534632,-0.060243196
cornering,14.1444,0.0524,-0.020025948,-0.00909495667
cornering,14.1299,0.0524,-0.013031647,-0.0578304337
cornering,14.1311,0.0524,-0.0153773449,-0.0178149134
cornering,14.1213,0.0524,-0.0127823674,-0.0718011472
cornering,14.1243,0.0524,-0.015823883,-0.0892364767
cornering,14.1277,0.0524,-0.0184220145,-0.0611700839
cornering,14.1259,0.0524,-0.0177038971,-0.0813199097
cornering,14.1283,0.0524,-0.021170665,0.0378996809
cornering,14.1082,0.0524,-0.0100379247,-0.0465129049
cornering,14.1092,0.0524,-0.0121384143,-0.0812296569
cornering,14.1142,0.0524,-0.0174238724,-0.0346980992
cornering,14.1098,0.0524,-0.014859374,-0.0771546112
cornering,14.1142,0.0524,-0.0165474883,-0.0855103201
cornering,14.1183,0.0524,-0.0181193268,-0.087069874
cornering,14.1215,0.0524,-0.0212833688,-0.0191080796
cornering,14.1127,0.0524,-0.0141389366,-0.07522702
cornering,14.1161,0.0524,-0.0159901947,-0.0876013975
cornering,14.1204,0.0524,-0.0177398437,-0.0829629606
cornering,14.1234,0.0524,-0.0190028739,-0.0904677377
cornering,14.1259,0.0524,-0.0192058909,-0.083336767
cornering,14.1279,0.0524,-0.0194447777,-0.0865228114
cornering,14.1297,0.0524,-0.0215961218,-0.0403816505
cornering,14.1236,0.0524,-0.0158970614,-0.0826890837
cornering,14.1268,0.0524,-0.0237316513,0.0648846487
cornering,14.0976,0.0524,-0.00829566225,-0.0709120779
cornering,14.1039,0.0524,-0.0173870866,0.00022374818
cornering,14.0918,0.0524,-0.0137974272,-0.00817976312
cornering,14.0848,0.0524,-0.0109816646,-0.0744253502
cornering,14.0917,0.0524,-0.0172080783,-0.0350490096
cornering,14.0889,0.0524,-0.0149324909,-0.0584116993
cornering,14.0912,0.0524,-0.0175328599,-0.0221496172
cornering,14.0855,0.0524,-0.0128348954,-0.0631959689
cornering,14.0894,0.0524,-0.018325082,-0.00924316425
cornering,14.0802,0.0524,-0.0108755174,-0.083701107
cornering,14.0888,0.0524,-0.0151732388,-0.0811082137
cornering,14.0954,0.0524,-0.017248895,-0.0864680025
cornering,14.1009,0.0524,-0.0182550019,-0.0907463991
cornering,14.1058,0.0524,-0.0246485309,-0.00615719978
cornering,14.0933,0.0524,-0.0120489028,-0.083477081
cornering,14.1002,0.0524,-0.0181889057,-0.0524233574
cornering,14.0989,0.0524,-0.0154859021,-0.0768796715
cornering,14.1035,0.0524,-0.0201227935,0.152569402
cornering,14.0473,0.0524,-0.00608269263,-0.0349608914
cornering,14.052,0.0524,-0.01470013,-0.0201306329
cornering,14.0484,0.0524,-0.0153975552,-0.00379740204
cornering,14.0395,0.0524,-0.00925951934,-0.0766312657
cornering,14.052,0.0524,-0.0142009212,-0.0822465481
cornering,14.0626,0.0524,-0.0265698459,-0.00174579407
cornering,14.0501,0.0524,-0.00991474317,-0.0791853701
cornering,14.0616,0.0524,-0.0142552677,-0.0830373279
cornering,14.0713,0.0524,-0.0191536081,-0.0666106845
cornering,14.075,0.0524,-0.0193145316,-0.0485249585
cornering,14.0745,0.0524,-0.019700483,-0.0112095657
cornering,14.0632,0.0524,-0.0153803395,-0.0133732975
cornering,14.0551,0.0524,-0.0127498873,-0.0339850532
cornering,14.0549,0.0524,-0.0142803549,0.0239589229
cornering,14.045,0.0524,-0.0115244873,0.0166016813
cornering,14.0404,0.0524,-0.00725424185,-0.044938735
cornering,14.0508,0.0524,-0.0109987591,-0.043109086
cornering,14.0548,0.0524,-0.0129243624,-0.00452283596
cornering,14.0524,0.0524,-0.00925068057,-0.0665496106
cornering,14.0626,0.0524,-0.013786698,0.0236593036
cornering,14.0534,0.0524,-0.00937738972,0.0292693018
cornering,14.0454,0.0524,-0.006476342,0.00382227495
cornering,14.0447,0.0524,-0.00942738371,0.057373518
cornering,14.031,0.0524,-0.00435259601,-0.054225698
cornering,14.0433,0.0524,-0.0134205604,0.0569111166
cornering,14.027,0.0524,-0.00552256006,-0.00974614669
cornering,14.0304,0.0524,-0.00789014717,-5.07211073e-05
cornering,14.0302,0.0524,-0.00771066031,-0.0246999392
cornering,14.0348,-0.0276,-0.019603094,-0.0371162638
cornering,14.0496,-0.0524,-0.029088598,0.0790189299
cornering,14.0653,-0.0524,-0.0281759413,0.156198771
cornering,14.0761,-0.0524,-0.00168483567,0.136311595
cornering,14.0831,-0.0524,0.00405635556,0.134685014
cornering,14.0887,-0.0524,0.00589003955,0.123534191
cornering,14.094,-0.0524,0.00457451867,0.127707841
cornering,14.0995,-0.0524,0.00418537901,0.129156177
cornering,14.105,-0.0524,0.006414652,0.11748979
cornering,14.1095,-0.0524,0.00756482275,0.118429419
cornering,14.1137,-0.0524,0.00898424296,0.115461542
cornering,14.1175,-0.0524,0.0101905456,0.112692799
cornering,14.1208,-0.0524,0.0112234047,0.11002268
cornering,14.1237,-0.0524,0.0120941867,0.107474186
cornering,14.1263,-0.0524,0.0130632555,0.105294737
cornering,14.1286,-0.0524,0.013514043,0.102885818
cornering,14.1306,-0.0524,0.0142000091,0.101180251
cornering,14.1325,-0.0524,0.0147918967,0.0995488085
cornering,14.1341,-0.0524,0.0152159969,0.101377041
cornering,14.1356,-0.0524,0.0158161938,0.0963940444
cornering,14.1369,-0.0524,0.0161127797,0.0913996748
cornering,14.138,-0.0524,0.0165757417,0.0976588882
cornering,14.139,-0.0524,0.0169827007,0.0929092366
cornering,14.1399,-0.0524,0.0171838161,0.0920092305
cornering,14.1406,-0.0524,0.0171458011,0.0802336423
cornering,14.1412,-0.0524,0.0178076978,0.097394811
cornering,14.1419,-0.0524,0.0180758332,0.0931144175
cornering,14.1425,-0.0524,0.0180824812,0.0854338866
