regime,speed_mps,steering_rad,v_error_mps,r_error_radps
cornering,9.5565,-0.0524,0.0645278495,-0.0017872763
cornering,9.5565,-0.0524,0.0594778265,-0.00173551978
cornering,9.5565,-0.0524,0.0618531184,-0.00176607045
cornering,9.5565,-0.0524,0.0620496671,-0.00175719031
cornering,9.5565,-0.0524,0.061955843,-0.00186610382
cornering,9.5565,-0.0524,0.0619291034,-0.00166786412
cornering,9.5565,-0.0524,0.0619563384,-0.00176610989
cornering,9.5565,-0.0524,0.0619531184,-0.00176607045
cornering,9.5565,-0.0524,0.0643268739,-0.0017810907
cornering,9.5565,-0.0524,0.0594747275,-0.00182671949
cornering,9.5565,-0.0524,0.0645036376,-0.00168908246
cornering,9.5565,-0.0524,0.0594778265,-0.00173551978
cornering,9.5565,-0.0524,0.0618531184,-0.00186607045
cornering,9.5565,-0.0524,0.0620263908,-0.0016589809
cornering,9.5565,-0.0524,0.061955843,-0.00176610382
cornering,9.5565,-0.0524,0.0619523753,-0.00176606134
cornering,9.5565,-0.0524,0.0619563384,-0.00176610989
cornering,9.5565,-0.0524,0.0619531184,-0.00176607045
cornering,9.5565,-0.0524,0.0619528707,-0.00176606741
cornering,9.5565,-0.0524,0.0644311585,-0.00179622743
cornering,9.5565,-0.0524,0.061955843,-0.00176610382
cornering,9.5565,-0.0524,0.0554778265,-0.12483552
cornering,9.3893,-0.0524,0.0320574027,0.0186395731
cornering,9.2004,-0.0524,0.0319569535,0.0216352037
cornering,9.0145,-0.0524,0.0348458025,0.0164431785
cornering,8.8236,-0.0524,0.0329289442,0.0120182071
cornering,8.6492,-0.0524,0.0343346273,0.0123773756
cornering,8.4689,-0.0524,0.0339827862,0.0144360964
cornering,8.2896,-0.0524,0.0331499896,0.0173684712
cornering,8.1112,-0.0524,0.0337732844,0.0214488187
cornering,7.9268,-0.0524,0.0308945576,0.0211741965
cornering,7.7575,-0.0524,0.0315258907,0.010338189
cornering,7.5721,-0.0524,0.0258043602,-0.00227316826
cornering,7.3964,-0.0524,0.0194648799,-0.00478215357
cornering,7.2099,-0.0524,0.0119798206,-0.00243450112
cornering,7.017,-0.0524,0.0059410244,0.000815920873
cornering,6.8404,-0.0524,0.00292669263,-0.000712436937
cornering,6.6579,-0.0524,0.0010793402,-0.00371279665
cornering,6.4769,-0.0524,0.000185421011,-0.00714312748
cornering,6.2973,-0.0524,-0.000132508897,-0.0103468265
cornering,6.1192,-0.0524,-0.000239582144,-0.0131976001
cornering,5.9424,-0.0524,-8.33136375e-05,-0.0155477926
cornering,5.7669,-0.0524,4.46997574e-05,-0.0175504051
cornering,5.5928,-0.0524,0.00018293326,-0.0192716931
cornering,5.42,-0.0524,0.000489893118,-0.0207450185
cornering,5.2485,-0.0524,0.000633924829,-0.022007532
cornering,5.0782,-0.0524,0.000492522493,-0.0229736687
cornering,4.9092,-0.0524,0.000844882743,-0.0238823894
cornering,4.7413,-0.0524,0.00107937352,-0.0246231206
cornering,4.5747,-0.0524,0.00127979452,-0.0253421157
cornering,4.4092,-0.0524,0.00123960589,-0.0269225204
cornering,4.2384,-0.0524,0.00168043868,-0.0252948335
cornering,4.0819,-0.0524,0.00189587473,-0.0246724355
cornering,3.9329,-0.0524,0.00140867877,-0.0289337597
cornering,3.7592,-0.0524,0.00179624065,-0.0272154195
cornering,3.5996,-0.0524,0.00173627097,-0.0260060614
cornering,3.4402,-0.0524,0.00101811946,-0.0249676725
cornering,3.2567,-0.0524,0.000779294634,-0.0401186788
cornering,3.0473,-0.0524,0.00158189408,-0.0441790838
low_speed_corner,2.8488,-0.0524,0.0029317454,-0.0346537678
low_speed_corner,2.7109,-0.0524,0.00383097826,-0.0261025889
low_speed_corner,2.6232,-0.0524,0.00417608123,-0.0207772856
low_speed_corner,2.5683,-0.0524,0.00436790474,-0.0178845722
low_speed_corner,2.5337,-0.0524,0.00424310781,-0.0164065754
low_speed_corner,2.5121,-0.0524,0.00406211413,-0.0156622192
low_speed_corner,2.4988,-0.0524,0.00384362325,-0.0151721191
low_speed_corner,2.4908,-0.0524,0.00357300563,-0.0148541294
low_speed_corner,2.486,-0.0524,0.00320576419,-0.0147158096
low_speed_corner,2.4832,-0.0524,0.00297661185,-0.0145065051
low_speed_corner,2.4817,-0.0524,0.0026116224,-0.0144707605
low_speed_corner,2.481,-0.0524,0.00241253727,-0.0142745618
low_speed_corner,2.4808,-0.0524,0.00210592402,-0.0141800925
low_speed_corner,2.4808,-0.0524,0.00252911819,-0.0176615622
low_speed_corner,2.4809,-0.0524,0.0011199723,-0.0109340587
low_speed_corner,2.4811,-0.0524,0.0015171874,-0.0136705163
low_speed_corner,2.4814,-0.0524,0.00196888183,-0.0173978354
low_speed_corner,2.4817,-0.0524,0.000633256306,-0.0105793687
low_speed_corner,2.482,-0.0524,0.00100381632,-0.0131957654
low_speed_corner,2.4822,-0.0524,0.000866481963,-0.0130446239
low_speed_corner,2.4824,-0.0524,0.00143764313,-0.0167525529
low_speed_corner,2.4826,-0.0524,0.000582329841,-0.0125893165
low_speed_corner,2.4828,-0.0524,9.65254749e-06,-0.0100046991
low_speed_corner,2.483,-0.0524,0.000285583636,-0.0121635858
low_speed_corner,2.4831,-0.0524,0.000234289582,-0.0118056274
low_speed_corner,2.4833,-0.0524,0.000120458571,-0.0117858243
low_speed_corner,2.4834,-0.0524,6.3079809e-05,-0.0114938442
low_speed_corner,2.4835,-0.0524,6.09673831e-05,-0.0115107892
low_speed_corner,2.4836,-0.0524,-4.25742335e-05,-0.011519745
low_speed_corner,2.4837,-0.0524,-0.000104050267,-0.0112048526
low_speed_corner,2.4837,-0.0524,0.00052114275,-0.0146993885
low_speed_corner,2.4838,-0.0524,-0.00165426797,-0.00302801428
low_speed_corner,2.4839,-0.0524,-0.00028288949,-0.0107216437
low_speed_corner,2.4839,-0.0524,0.000282964888,-0.0138846563
low_speed_corner,2.484,-0.0524,-0.000543634898,-0.00929278949
low_speed_corner,2.484,-0.0524,-0.000286188416,-0.0107319532
low_speed_corner,2.484,-0.0524,-0.000386304643,-0.0107313035
low_speed_corner,2.4841,-0.0524,-0.000457055885,-0.0103645467
low_speed_corner,2.4841,-0.0524,-0.000457480801,-0.0103621713
low_speed_corner,2.4841,-0.0524,-0.000457153985,-0.0103639983
low_speed_corner,2.4841,-0.0524,-0.000457480801,-0.0103621713
low_speed_corner,2.4841,-0.0524,-0.000457578792,-0.0103616235
low_speed_corner,2.4842,-0.0524,-0.000459786929,-0.0103780293
low_speed_corner,2.4842,-0.0524,-0.000460211376,-0.0103756566
low_speed_corner,2.4842,-0.0524,-0.00045988492,-0.0103774815
low_speed_corner,2.4842,-0.0524,-0.000460211376,-0.0103756566
low_speed_corner,2.4842,-0.0524,-0.000460309258,-0.0103751094
