run,source_time_s,segment_id,dt_s,u_mps,v_mps,r_radps,wheel_mps,steering_rad,throttle_norm,steering_target_rad,steering_rate_radps,model_steering_rate_radps,wheel_rate_mps2,model_wheel_rate_mps2,front_slip_angle_rad,rear_slip_angle_rad,measured_du_mps2,model_du_mps2,residual_du_mps2,measured_dv_mps2,model_dv_mps2,residual_dv_mps2,measured_dr_radps2,model_dr_radps2,residual_dr_radps2
high_speed_braking_16mps_nolidar_40hz_20260915,10.38,0,0.025000699999999654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.4050007,0,0.02499929999999928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.43,0,0.025000900000000215,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,663.2066482617979,658.9678985345416,0.0,-0.0,5.083816982588583,0.0,5.083816982588583,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.4550009,0,0.024999599999999234,0.1271,0.0,0.0,16.580763092528525,0.0,0.7,0.0,0.0,0.0,40.51450444103144,38.114739642850644,0.0,-0.0,5.328085249364152,5.698327823163982,-0.37024257379983005,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.4800005,0,0.024999500000001618,0.2603,0.0,0.0,17.593609497752503,0.0,0.7,0.0,0.0,0.0,0.3049071736173882,0.19292473378447803,0.0,-0.0,5.292105842116501,5.661964223164103,-0.36985838104760216,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.505,0,0.025000699999999654,0.3926,0.0,0.0,17.60123202463935,0.0,0.7,0.0,0.0,0.0,-0.3452950286397442,-0.08891732043203436,0.0,-0.0,5.259852724123798,5.6258463231640965,-0.3659935990402987,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.5300007,0,0.02499929999999928,0.5241,0.0,0.0,17.592599407216838,0.0,0.7,0.0,0.0,0.0,0.3509470754440247,0.23788298425916796,0.0,-0.0,5.224146276095879,5.589946823164086,-0.36580054706820686,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.555,0,0.02400000000000091,0.6547,0.0,0.0,17.601372838439985,0.0,0.7,0.0,0.0,0.0,-0.29504882391638837,-0.08709996987876448,0.0,-0.0,5.1874999999998055,5.554293023164074,-0.3667930231642682,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.579,0,0.02600049999999854,0.7792,0.0,0.0,17.594291666665992,0.0,0.7,0.0,0.0,0.0,0.19499179148115367,0.18141803917723034,0.0,-0.0,5.15374704332638,5.520304523164056,-0.3665574798376765,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.6050005,0,0.024999500000001618,0.9132,0.0,0.0,17.599361550740397,0.0,0.7,0.0,0.0,0.0,0.07482045236706507,-0.0047958697836727494,0.0,-0.0,5.1201024020477055,5.483722523164036,-0.36362012111633035,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.63,0,0.025000699999999654,1.0412,0.0,0.0,17.601232024639348,0.0,0.7,0.0,0.0,0.0,-0.34529502863860734,-0.07137211449034768,0.0,-0.0,5.0798577639826785,5.44877852316401,-0.36892075918133127,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.6550007,0,0.02499929999999928,1.1682,0.0,0.0,17.592599407216863,0.0,0.7,0.0,0.0,0.0,0.35094707544274567,0.25530646120404393,0.0,-0.0,5.048141347957892,5.414107523163972,-0.3659661752060801,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.68,0,0.025000900000000215,1.2944,0.0,0.0,17.60137283843998,0.0,0.7,0.0,0.0,0.0,-0.34711452179795316,-0.06979551683992703,0.0,-0.0,5.015819430500457,5.3796549231639315,-0.36383549266347437,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.7050009,0,0.024999599999999234,1.4198,0.0,0.0,17.59269466299196,0.0,0.7,0.0,0.0,0.0,0.33868364271729257,0.2585456700119883,0.0,-0.0,4.980079681275055,5.3454207231638735,-0.36534104188881855,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.7300005,0,0.024999500000001618,1.5443,0.0,0.0,17.601161618586435,0.0,0.7,0.0,0.0,0.0,-0.15294993214414268,-0.0551265008873616,0.0,-0.0,4.944098881977317,5.311432223163807,-0.3673333411864901,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.755,0,0.025000699999999654,1.6679,0.0,0.0,17.597337946757797,0.0,0.7,0.0,0.0,0.0,-0.033784996816332416,0.09139205665762452,0.0,-0.0,4.911862467850969,5.277689423163716,-0.36582695531274734,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.7800007,0,0.02499929999999928,1.7907,0.0,0.0,17.59649329818789,0.0,0.7,0.0,0.0,0.0,0.19518707532160928,0.12634125806711383,0.0,-0.0,4.880136643826172,5.244165023163603,-0.36402837933743104,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.805,0,0.025000900000000215,1.9127,0.0,0.0,17.60137283843998,0.0,0.7,0.0,0.0,0.0,-0.34711452179667424,-0.053069952804156655,0.0,-0.0,4.843825622277547,5.210859023163469,-0.36703340088592196,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.8300009,0,0.024999599999999234,2.0338,0.0,0.0,17.592694662991992,0.0,0.7,0.0,0.0,0.0,0.3386836427160136,0.27515491522839874,0.0,-0.0,4.812076993232051,5.17779872316328,-0.365721729931229,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.8550005,0,0.024999500000001618,2.1541,0.0,0.0,17.601161618586435,0.0,0.7,0.0,0.0,0.0,-0.30871616273091956,-0.038630869399229745,0.0,-0.0,4.780095601911727,5.1449568231630725,-0.36486122125134557,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.88,0,0.025000699999999654,2.2736,0.0,0.0,17.593443868876243,0.0,0.7,0.0,0.0,0.0,0.27772503500707935,0.2535881591583958,0.0,-0.0,4.74386717171925,5.112333323162776,-0.3684661514435259,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.9050007,0,0.02499929999999928,2.3922,0.0,0.0,17.600387189158944,0.0,0.7,0.0,0.0,0.0,-0.10690111906413632,-0.003192013718147497,0.0,-0.0,4.7161320516975875,5.079955523162448,-0.36382347146486005,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.93,0,0.025000900000000215,2.5101,0.0,0.0,17.597714736013124,0.0,0.7,0.0,0.0,0.0,-0.05448622667196212,0.10006566983905646,0.0,-0.0,4.679831526065021,5.047768823162004,-0.367937297096983,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.9550009,0,0.024999599999999234,2.6271,0.0,0.0,17.59635253130872,0.0,0.7,0.0,0.0,0.0,0.19236656897366092,0.15423755101017841,0.0,-0.0,4.652074433191068,5.015827823161454,-0.36375338997038664,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.9800005,0,0.024999500000001618,2.7434,0.0,0.0,17.601161618586435,0.0,0.7,0.0,0.0,0.0,-0.30871616273091956,-0.022689781114706178,0.0,-0.0,4.620092401847753,4.984077923160806,-0.36398552131305273,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.005,0,0.025000699999999654,2.8589,0.0,0.0,17.593443868876243,0.0,0.7,0.0,0.0,0.0,0.2871645063895449,0.269421043891013,0.0,-0.0,4.587871539596938,4.952546423159906,-0.3646748835629685,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.0300007,0,0.02499929999999928,2.9736,0.0,0.0,17.600623182551136,0.0,0.7,0.0,0.0,0.0,-0.28155037066055033,0.0036987434054368126,0.0,-0.0,4.55612757157214,4.9212333231589245,-0.3651057515867846,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.055,0,0.025000900000000215,3.0875,0.0,0.0,17.59358462036988,0.0,0.7,0.0,0.0,0.0,0.26646123779064407,0.27033452274478115,0.0,-0.0,4.523837141862862,4.890138623157546,-0.3663014812946841,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.0800009,0,0.024999599999999234,3.2006,0.0,0.0,17.60024639112976,0.0,0.7,0.0,0.0,0.0,-0.11915530041764409,0.02394802075477839,0.0,-0.0,4.496071937151134,4.859262323156033,-0.3631903860048986,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.1050005,0,0.024999500000001618,3.313,0.0,0.0,17.59726755628144,0.0,0.7,0.0,0.0,0.0,0.002815675367753272,0.13852920107535172,0.0,-0.0,4.464089281785335,4.8285771231539965,-0.3644878413686614,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.13,0,0.025000699999999654,3.4246,0.0,0.0,17.597337946757797,0.0,0.7,0.0,0.0,0.0,-0.02434552543514584,0.13891235156611517,0.0,-0.0,4.431875907474661,4.798110323151544,-0.36623441567688264,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.1550007,0,0.0259999999999998,3.5354,0.0,0.0,17.59672929158005,0.0,0.7,0.0,0.0,0.0,-0.029750859581713057,0.1647003131750774,0.0,-0.0,4.40384615384619,4.7678619231485015,-0.36401576930231183,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.1810007,0,0.024000199999999694,3.6499,0.0,0.0,17.595955769230926,0.0,0.7,0.0,0.0,0.0,0.2523262586237352,0.19676171410398613,0.0,-0.0,4.370796910025796,4.736603423144579,-0.3658065131187822,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.2050009,0,0.024999599999999234,3.7548,0.0,0.0,17.602011649903147,0.0,0.7,0.0,0.0,0.0,-0.34553176557627435,-0.027159419063983885,0.0,-0.0,4.344069505112216,4.70796572314044,-0.3638962180282235,0.0,0.0,0.0,0.0,0.0,0.0
