run,source_time_s,segment_id,dt_s,u_mps,v_mps,r_radps,wheel_mps,steering_rad,throttle_norm,steering_target_rad,steering_rate_radps,model_steering_rate_radps,wheel_rate_mps2,model_wheel_rate_mps2,front_slip_angle_rad,rear_slip_angle_rad,measured_du_mps2,model_du_mps2,residual_du_mps2,measured_dv_mps2,model_dv_mps2,residual_dv_mps2,measured_dr_radps2,model_dr_radps2,residual_dr_radps2
high_speed_braking_16mps_nolidar_40hz_20260915,10.38,0,0.025000699999999654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.4050007,0,0.02499929999999928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.43,0,0.025000900000000215,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,663.2066482617979,646.804589890589,0.0,-0.0,5.083816982588583,0.0,5.083816982588583,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.4550009,0,0.024999599999999234,0.1271,0.0,0.0,16.580763092528525,0.0,0.7,0.0,0.0,0.0,40.51450444103144,37.187944454174826,0.0,-0.0,5.328085249364152,5.354611830000529,-0.026526580636376806,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.4800005,0,0.024999500000001618,0.2603,0.0,0.0,17.593609497752503,0.0,0.7,0.0,0.0,0.0,0.3049071736173882,-0.045420781472200085,0.0,-0.0,5.292105842116501,5.318248230001192,-0.0261423878846907,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.505,0,0.025000699999999654,0.3926,0.0,0.0,17.60123202463935,0.0,0.7,0.0,0.0,0.0,-0.3452950286397442,-0.31992526105842206,0.0,-0.0,5.259852724123798,5.28213033000115,-0.022277605877352613,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.5300007,0,0.02499929999999928,0.5241,0.0,0.0,17.592599407216838,0.0,0.7,0.0,0.0,0.0,0.3509470754440247,0.0031856787760208,0.0,-0.0,5.224146276095879,5.246230830001089,-0.022084553905210136,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.555,0,0.02400000000000091,0.6547,0.0,0.0,17.601372838439985,0.0,0.7,0.0,0.0,0.0,-0.29504882391638837,-0.3137078169775442,0.0,-0.0,5.1874999999998055,5.210577030001023,-0.023077030001217302,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.579,0,0.02600049999999854,0.7792,0.0,0.0,17.594291666665992,0.0,0.7,0.0,0.0,0.0,0.19499179148115367,-0.04794294538124794,0.0,-0.0,5.15374704332638,5.17658853000093,-0.022841486674550104,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.6050005,0,0.024999500000001618,0.9132,0.0,0.0,17.599361550740397,0.0,0.7,0.0,0.0,0.0,0.07482045236706507,-0.2285209223568849,0.0,-0.0,5.1201024020477055,5.140006530000816,-0.019904127953110695,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.63,0,0.025000699999999654,1.0412,0.0,0.0,17.601232024639348,0.0,0.7,0.0,0.0,0.0,-0.34529502863860734,-0.2917275634571066,0.0,-0.0,5.0798577639826785,5.105062530000676,-0.025204766017997038,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.6550007,0,0.02499929999999928,1.1682,0.0,0.0,17.592599407216863,0.0,0.7,0.0,0.0,0.0,0.35094707544274567,0.03118774017649375,0.0,-0.0,5.048141347957892,5.070391530000483,-0.022250182042591327,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.68,0,0.025000900000000215,1.2944,0.0,0.0,17.60137283843998,0.0,0.7,0.0,0.0,0.0,-0.34711452179795316,-0.2858970443046593,0.0,-0.0,5.015819430500457,5.035938930000273,-0.02011949949981595,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.7050009,0,0.024999599999999234,1.4198,0.0,0.0,17.59269466299196,0.0,0.7,0.0,0.0,0.0,0.33868364271729257,0.03862372417227577,0.0,-0.0,4.980079681275055,5.00170472999997,-0.021625048724914997,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.7300005,0,0.024999500000001618,1.5443,0.0,0.0,17.601161618586435,0.0,0.7,0.0,0.0,0.0,-0.15294993214414268,-0.2672668286277343,0.0,-0.0,4.944098881977317,4.967716229999641,-0.023617348022323625,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.755,0,0.025000699999999654,1.6679,0.0,0.0,17.597337946757797,0.0,0.7,0.0,0.0,0.0,-0.033784996816332416,-0.12130904536412981,0.0,-0.0,4.911862467850969,4.933973429999188,-0.022110962148219393,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.7800007,0,0.02499929999999928,1.7907,0.0,0.0,17.59649329818789,0.0,0.7,0.0,0.0,0.0,0.19518707532160928,-0.08491529673717042,0.0,-0.0,4.880136643826172,4.9004490299986365,-0.020312386172464336,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.805,0,0.025000900000000215,1.9127,0.0,0.0,17.60137283843998,0.0,0.7,0.0,0.0,0.0,-0.34711452179667424,-0.25901663044890644,0.0,-0.0,4.843825622277547,4.867143029997985,-0.023317407720438332,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.8300009,0,0.024999599999999234,2.0338,0.0,0.0,17.592694662991992,0.0,0.7,0.0,0.0,0.0,0.3386836427160136,0.06531719676922731,0.0,-0.0,4.812076993232051,4.8340827299970766,-0.02200573676502593,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.8550005,0,0.024999500000001618,2.1541,0.0,0.0,17.601161618586435,0.0,0.7,0.0,0.0,0.0,-0.30871616273091956,-0.2407559498160444,0.0,-0.0,4.780095601911727,4.801240829996102,-0.021145228084375134,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.88,0,0.025000699999999654,2.2736,0.0,0.0,17.593443868876243,0.0,0.7,0.0,0.0,0.0,0.27772503500707935,0.04819650379646932,0.0,-0.0,4.74386717171925,4.76861732999472,-0.024750158275470113,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.9050007,0,0.02499929999999928,2.3922,0.0,0.0,17.600387189158944,0.0,0.7,0.0,0.0,0.0,-0.10690111906413632,-0.20193130258435948,0.0,-0.0,4.7161320516975875,4.7362395299932105,-0.020107478295622983,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.93,0,0.025000900000000215,2.5101,0.0,0.0,17.597714736013124,0.0,0.7,0.0,0.0,0.0,-0.05448622667196212,-0.09854799185882997,0.0,-0.0,4.679831526065021,4.704052829991193,-0.024221303926172055,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.9550009,0,0.024999599999999234,2.6271,0.0,0.0,17.59635253130872,0.0,0.7,0.0,0.0,0.0,0.19236656897366092,-0.043377495859269866,0.0,-0.0,4.652074433191068,4.672111829988727,-0.020037396797659035,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.9800005,0,0.024999500000001618,2.7434,0.0,0.0,17.601161618586435,0.0,0.7,0.0,0.0,0.0,-0.30871616273091956,-0.21513630258138242,0.0,-0.0,4.620092401847753,4.6403619299858585,-0.020269528138105564,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.005,0,0.025000699999999654,2.8589,0.0,0.0,17.593443868876243,0.0,0.7,0.0,0.0,0.0,0.2871645063895449,0.0736422521868226,0.0,-0.0,4.587871539596938,4.608830429981926,-0.020958890384988216,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.0300007,0,0.02499929999999928,2.9736,0.0,0.0,17.600623182551136,0.0,0.7,0.0,0.0,0.0,-0.28155037066055033,-0.18533183554053811,0.0,-0.0,4.55612757157214,4.577517329977686,-0.021389758405546466,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.055,0,0.025000900000000215,3.0875,0.0,0.0,17.59358462036988,0.0,0.7,0.0,0.0,0.0,0.26646123779064407,0.07840558427773027,0.0,-0.0,4.523837141862862,4.546422629971804,-0.02258548810894201,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.0800009,0,0.024999599999999234,3.2006,0.0,0.0,17.60024639112976,0.0,0.7,0.0,0.0,0.0,-0.11915530041764409,-0.1616096483290384,0.0,-0.0,4.496071937151134,4.515546329965429,-0.01947439281429464,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.1050005,0,0.024999500000001618,3.313,0.0,0.0,17.59726755628144,0.0,0.7,0.0,0.0,0.0,0.002815675367753272,-0.04720076319129,0.0,-0.0,4.464089281785335,4.484861129956956,-0.02077184817162081,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.13,0,0.025000699999999654,3.4246,0.0,0.0,17.597337946757797,0.0,0.7,0.0,0.0,0.0,-0.02434552543514584,-0.04493702042413762,0.0,-0.0,4.431875907474661,4.454394329946871,-0.02251842247220992,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.1550007,0,0.0259999999999998,3.5354,0.0,0.0,17.59672929158005,0.0,0.7,0.0,0.0,0.0,-0.029750859581713057,-0.017741698302350447,0.0,-0.0,4.40384615384619,4.424145929934508,-0.020299776088318566,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.1810007,0,0.024000199999999694,3.6499,0.0,0.0,17.595955769230926,0.0,0.7,0.0,0.0,0.0,0.2523262586237352,0.01567612424086506,0.0,-0.0,4.370796910025796,4.392887429918759,-0.022090519892962845,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.2050009,0,0.024999599999999234,3.7548,0.0,0.0,17.602011649903147,0.0,0.7,0.0,0.0,0.0,-0.34553176557627435,-0.20241894047112874,0.0,-0.0,4.344069505112216,4.364249729902331,-0.020180224790114387,0.0,0.0,0.0,0.0,0.0,0.0
