stamp_s,left_angle_rad,right_angle_rad,ax_mps2,ay_mps2,yaw_rate_radps,yaw_rad
1789473822.596481,2127.369,2119.456,-6.2698,-2.2345,-0.8525,-0.18937743892699666
1789473822.6214788,2127.369,2119.456,-6.2093,-1.9254,-0.8092,-0.21032673328481444
1789473822.6444814,2127.369,2119.456,-6.1742,-1.914,-0.8409,-0.22963949912019266
1789473822.6694794,2127.369,2119.456,-6.1097,-1.4968,-0.7483,-0.24915241009908518
1789473822.6944807,2127.369,2119.456,-6.0467,-1.2634,-0.6894,-0.2672184032752034
1789473822.719477,2128.256,2120.366,1.4732,-1.716,-0.7341,-0.2851511788323675
1789473822.74448,2128.334,2120.405,-6.0361,-1.1834,-0.7013,-0.30329342830841916
1789473822.7694817,2129.211,2121.305,2.9928,-1.9449,-0.8099,-0.3226515088699473
1789473822.795477,2130.226,2122.296,1.6861,-2.0869,-0.8897,-0.34533217439723296
1789473822.82048,2131.201,2123.249,0.6708,-2.0607,-0.907,-0.3677323296178585
1789473822.8444767,2132.124,2124.149,-0.3157,-2.1097,-0.9468,-0.39051261049453423
1789473822.8694801,2133.024,2125.019,-2.9356,-1.8647,-0.9432,-0.41441720599367193
1789473822.8964803,2133.969,2125.939,-2.035,-1.946,-0.9847,-0.44108143528685106
1789473822.9194791,2134.774,2126.714,-1.2973,-2.0855,-1.0387,-0.4648769850021752
1789473822.9464796,2134.843,2126.747,-6.058,-1.5036,-1.0234,-0.4934431912045243
1789473822.969477,2135.547,2127.464,1.6393,-2.3194,-1.1102,-0.518285293354273
1789473822.99448,2136.404,2128.292,0.8509,-2.3144,-1.1505,-0.5465216963863573
1789473823.0194814,2137.249,2129.106,-0.2645,-2.1816,-1.1404,-0.5752902933440853
1789473823.0444791,2138.093,2129.918,-0.2482,-2.2496,-1.1666,-0.6042147909280207
1789473823.0694807,2138.937,2130.733,-0.1988,-2.1365,-1.1269,-0.632555620757973
1789473823.094477,2139.775,2131.535,-0.6134,-2.3851,-1.2253,-0.6626901207848737
1789473823.11948,2140.606,2132.327,-0.7924,-2.3528,-1.258,-0.6941990306075665
1789473823.1464803,2141.496,2133.181,-0.5332,-2.3628,-1.2715,-0.7284250304173208
1789473823.1694794,2142.252,2133.907,-0.4685,-2.5418,-1.3385,-0.7590091320391412
1789473823.1944807,2143.077,2134.693,-0.3659,-2.4769,-1.3359,-0.7922772946910106
1789473823.219477,2143.901,2135.481,-0.3319,-2.499,-1.3463,-0.8261356820285326
1789473823.24448,2144.726,2136.267,-0.3049,-2.492,-1.3455,-0.8597740656296318
1789473823.2694817,2145.561,2137.062,0.0026,-2.6698,-1.3995,-0.8944615376475364
1789473823.2944791,2146.395,2137.857,-0.1589,-2.7385,-1.4416,-0.9303877995357328
1789473823.3194807,2147.229,2138.652,-0.2347,-2.7409,-1.4555,-0.9668004072407617
1789473823.3444767,2148.071,2139.458,-0.0221,-3.0141,-1.5469,-1.0048595242978013
1789473823.3694801,2148.915,2140.262,-0.1921,-3.0408,-1.5901,-1.0443039574286597
1789473823.3944814,2149.769,2141.074,-0.0393,-3.2521,-1.6645,-1.0853683597278239
1789473823.4194791,2150.626,2141.885,-0.2831,-3.3716,-1.7341,-1.1284274402580028
1789473823.4444807,2151.484,2142.697,-0.3773,-3.3771,-1.7661,-1.172313266313652
1789473823.469477,2152.341,2143.505,-0.4836,-3.4541,-1.8107,-1.2174352756622326
1789473823.49448,2153.198,2144.317,-0.5316,-3.5019,-1.8425,-1.2632139738041732
1789473823.5194814,2154.056,2145.125,-0.5169,-3.4723,-1.8424,-1.3095194901442584
1789473823.5444791,2154.917,2145.937,-0.6473,-3.6241,-1.9049,-1.3566846482080557
1789473823.5704803,2155.807,2146.778,-0.638,-3.6416,-1.932,-1.4069482312999044
1789473823.594477,2156.631,2147.557,-0.6815,-3.693,-1.9648,-1.4538722023405062
1789473823.61948,2157.489,2148.368,-0.7681,-3.7948,-2.0171,-1.5039674254584452
1789473823.6444814,2158.346,2149.177,-0.7148,-3.7567,-2.0262,-1.5545957603050327
1789473823.6694794,2159.207,2149.988,-0.7041,-3.765,-2.0357,-1.6056151529645437
1789473823.6944807,2160.064,2150.797,-0.6167,-3.676,-2.0066,-1.6558666097150214
1789473823.719477,2160.922,2151.608,-0.6144,-3.7087,-2.0008,-1.7061343623872427
1789473823.74448,2161.786,2152.426,-0.3416,-3.7537,-2.001,-1.7561039352392476
1789473823.7694817,2162.643,2153.238,-0.6174,-3.5982,-1.9527,-1.805204221363103
1789473823.7944791,2163.507,2154.056,-0.3563,-3.6997,-1.9604,-1.85426789316751
1789473823.8194807,2164.377,2154.887,-0.1245,-3.7019,-1.9419,-1.9028406877261343
1789473823.8444767,2165.254,2155.715,-0.2064,-3.6247,-1.9016,-1.950402613202858
1789473823.8694801,2166.145,2156.566,0.2018,-3.7579,-1.9063,-1.9979088809768053
1789473823.8944814,2167.054,2157.44,0.5681,-3.7306,-1.8641,-2.0444941610213285
1789473823.9194791,2167.99,2158.343,0.9339,-3.9461,-1.8865,-2.091405427090818
1789473823.9444807,2168.943,2159.256,0.7243,-3.9969,-1.8908,-2.1385076306277875
1789473823.969477,2169.898,2160.172,0.4277,-3.8888,-1.8401,-2.184527379502287
1789473823.99448,2170.857,2161.089,0.1303,-3.855,-1.8116,-2.230006404318489
1789473824.0194814,2171.839,2162.034,0.8171,-3.8519,-1.7601,-2.273879903139976
1789473824.0444791,2172.843,2163.003,0.9652,-3.8792,-1.7258,-2.3169870253597953
1789473824.0694807,2173.884,2164.011,1.5649,-3.9785,-1.7044,-2.3594508702686676
1789473824.094477,2174.954,2165.052,1.7037,-4.0898,-1.6962,-2.4016534879639173
1789473824.11948,2176.054,2166.122,1.8251,-4.1501,-1.6759,-2.4433569563442545
1789473824.1444814,2177.186,2167.228,1.9141,-4.1931,-1.6495,-2.48426211302425
1789473824.1694794,2178.351,2168.363,1.9855,-4.2317,-1.6203,-2.5247573618291677
1789473824.1944807,2179.545,2169.532,2.1012,-4.1265,-1.5478,-2.5635859142005053
1789473824.219477,2180.773,2170.733,2.1738,-4.0726,-1.4824,-2.6004631316101827
1789473824.24448,2182.032,2171.966,2.1732,-4.122,-1.4538,-2.636809443215683
1789473824.2694817,2183.322,2173.233,2.2333,-4.0292,-1.391,-2.671688598177539
1789473824.2944791,2184.644,2174.532,2.2726,-3.9586,-1.3323,-2.7049926754121363
1789473824.3194807,2185.999,2175.867,2.3197,-3.7571,-1.2454,-2.7362540021802144
1789473824.3444767,2187.383,2177.232,2.3374,-3.6132,-1.1664,-2.7657120784921356
1789473824.3694801,2188.8,2178.629,2.3361,-3.515,-1.1064,-2.7932929151005332
1789473824.3944814,2190.25,2180.063,2.3994,-3.124,-0.9771,-2.81815329490937
1789473824.4194791,2191.735,2181.535,2.6334,-3.1142,-0.9352,-2.8416124713461692
1789473824.4444807,2193.257,2183.044,2.5687,-2.9455,-0.868,-2.863676479155662
1789473824.469477,2194.808,2184.585,2.5373,-2.6794,-0.7802,-2.883491154177487
1789473824.49448,2196.392,2186.159,2.4844,-2.7095,-0.7589,-2.9024087811221038
1789473824.5194814,2198.009,2187.766,2.4775,-2.454,-0.6851,-2.919802289558253
1789473824.5444791,2199.658,2189.406,2.4622,-2.3891,-0.6477,-2.936083424451066
1789473824.5694807,2201.337,2191.078,2.4352,-2.3802,-0.6315,-2.9518642125218952
1789473824.594477,2203.048,2192.78,2.4543,-2.0869,-0.5545,-2.965940424835367
1789473824.61948,2204.789,2194.517,2.4518,-2.0302,-0.5228,-2.9792832926977426
1789473824.6444814,2206.566,2196.288,2.4639,-1.816,-0.4648,-2.9909998471137422
1789473824.6694794,2208.373,2198.091,2.4737,-1.5708,-0.3981,-3.001397016632201
1789473824.6944807,2210.208,2199.923,2.4503,-1.7387,-0.418,-3.0117403186335268
1789473824.719477,2212.081,2201.792,2.4501,-1.7969,-0.4254,-3.0223291494180518
1789473824.74448,2213.992,2203.7,2.6751,-1.9323,-0.4466,-3.0334382443561227
1789473824.7694817,2215.935,2205.637,2.5898,-2.1584,-0.4881,-3.0450928068984866
1789473824.7944791,2217.909,2207.61,2.566,-1.8943,-0.4349,-3.056358951358242
1789473824.8194807,2219.918,2209.616,2.5348,-1.9584,-0.4351,-3.0672694140276353
1789473824.8444767,2221.957,2211.652,2.5365,-1.7736,-0.3928,-3.0772461250204795
1789473824.8694801,2224.028,2213.723,2.5322,-1.4342,-0.3203,-3.085703306668148
1789473824.8944814,2226.133,2215.824,2.4972,-1.8451,-0.3834,-3.0947175772829443
1789473824.9174802,2228.096,2217.788,2.5506,-1.8266,-0.3816,-3.1036711272826643
1789473824.9444807,2230.413,2220.098,1.8058,-2.2309,-0.4533,-3.115462075727882
1789473824.969477,2232.534,2222.212,0.6275,-2.7512,-0.5531,-3.1286035794080918
1789473824.99448,2234.657,2224.326,0.4829,-2.3401,-0.4876,-3.1410951401365437
1789473825.0194814,2236.772,2226.437,0.1137,-2.6222,-0.5336,3.128832570351366
1789473825.0444791,2238.876,2228.538,-0.1314,-2.393,-0.496,3.1162217206819856
1789473825.0694807,2240.964,2230.619,-0.5201,-2.0668,-0.4347,3.1050759371330288
1789473825.094477,2243.032,2232.681,-0.839,-2.3655,-0.4857,3.0931599516438384
1789473825.11948,2245.081,2234.723,-1.0567,-2.1124,-0.4459,3.0815808224426657
1789473825.1444814,2247.109,2236.742,-1.2551,-2.4157,-0.5022,3.069249337112996
1789473825.1694794,2249.115,2238.741,-1.4294,-2.8893,-0.6016,3.0548174364724026
1789473825.1944807,2251.112,2240.728,-1.3028,-2.7974,-0.5972,3.0399399629284725
1789473825.219477,2253.088,2242.695,-1.4691,-3.1971,-0.6792,3.0232796114567284
1789473825.24448,2255.052,2244.652,-1.3323,-3.1029,-0.674,3.0064925835343557
1789473825.2694817,2256.989,2246.576,-1.6348,-2.5211,-0.5674,2.9916761739919213
1789473825.2944791,2258.91,2248.49,-1.4729,-2.7074,-0.5979,2.976668529462045
1789473825.3194768,2260.811,2250.385,-1.5271,-2.2548,-0.5151,2.9633362523857363
1789473825.3444767,2262.693,2252.257,-1.5996,-2.2449,-0.51,2.9506017790335295
1789473825.369477,2264.565,2254.116,-1.4935,-3.0109,-0.6638,2.934805433966355
1789473825.3944814,2266.414,2255.955,-1.57,-2.8574,-0.6573,2.9183774306411396
1789473825.419483,2268.25,2257.781,-1.4782,-3.5412,-0.7999,2.8992369161733076
1789473825.4444768,2270.075,2259.597,-1.3901,-3.9124,-0.9001,2.8772095267375972
1789473825.469477,2271.885,2261.39,-1.4421,-3.2549,-0.7853,2.8568678010971875
1789473825.4944768,2273.662,2263.155,-1.8209,-3.4752,-0.8286,2.8364485728171975
1789473825.5194814,2275.367,2264.846,-3.2158,-2.7122,-0.6872,2.8183933825965797
1789473825.544483,2275.505,2264.912,-6.5192,-2.1648,-0.585,2.802913695538142
1789473825.569477,2275.505,2264.912,-6.4834,-2.3079,-0.6275,2.787277746408165
1789473825.594477,2275.505,2264.912,-6.4255,-1.991,-0.5779,2.7721812183374572
1789473825.6194768,2275.505,2264.912,-6.4127,-2.4432,-0.7124,2.7550074930038004
1789473825.6444814,2275.505,2264.912,-6.3887,-2.4777,-0.7747,2.7358151114191758
1789473825.669483,2275.505,2264.912,-6.3256,-2.1392,-0.7277,2.716937009141806
1789473825.6944768,2275.505,2264.912,-6.2885,-2.1704,-0.7678,2.6977275538648198
1789473825.719477,2275.505,2264.912,-6.2261,-1.7453,-0.6825,2.679785132204484
1789473825.7444768,2276.617,2266.063,0.2808,-1.6715,-0.6055,2.664270113848983
1789473825.7694817,2277.848,2267.281,0.1398,-1.9514,-0.6736,2.6479342925456897
1789473825.794483,2279.082,2268.498,0.0736,-1.9733,-0.692,2.6307281737850152
1789473825.8194768,2280.312,2269.716,0.0034,-2.2319,-0.7682,2.6120360898275052
1789473825.8444767,2281.546,2270.933,-0.0739,-2.6149,-0.8883,2.5903951262356224
1789473825.869477,2282.783,2272.151,-0.102,-2.7284,-0.9457,2.567065026357513
1789473825.8944814,2284.016,2273.365,-0.1456,-2.9478,-1.0209,2.541886147165867
1789473825.9184868,2285.204,2274.53,-0.1619,-3.0361,-1.0604,2.516613673281994
1789473825.943477,2286.441,2275.74,-0.1223,-2.8259,-1.0069,2.4913005710452767
1789473825.969477,2287.727,2277.003,-0.1432,-2.9122,-1.0248,2.464613413937828
1789473825.9944768,2288.965,2278.218,-0.1245,-2.8007,-0.9937,2.439598961342224
1789473826.0194814,2290.202,2279.428,-0.1297,-2.8023,-0.9894,2.414957839880127
1789473826.044483,2291.438,2280.642,-0.1884,-3.121,-1.0781,2.388526155615217
1789473826.069477,2292.676,2281.853,-0.1656,-3.0302,-1.0687,2.3617639828400403
1789473826.093477,2293.87,2283.028,0.0829,-3.298,-1.1382,2.3347235766734826
1789473826.1194768,2295.199,2284.334,1.0764,-3.4241,-1.166,2.304626619329606
1789473826.1444814,2296.508,2285.62,1.4818,-3.3798,-1.1393,2.2762500007125603
1789473826.169483,2297.843,2286.939,1.6945,-3.6344,-1.1842,2.246875189844142
1789473826.1944768,2299.211,2288.287,1.8826,-3.6324,-1.1699,2.2177200753011466
1789473826.219477,2300.608,2289.665,1.9832,-3.7505,-1.1798,2.188443954569742
1789473826.2444768,2302.025,2291.059,1.5024,-3.9811,-1.2284,2.1580664709449837
1789473826.268482,2303.393,2292.41,1.2131,-4.1043,-1.2591,2.1280677307198914
1789473826.293487,2304.833,2293.827,0.9454,-4.5349,-1.3587,2.094830990777341
1789473826.3194768,2306.335,2295.303,0.5252,-4.6926,-1.4148,2.0584372241204463
1789473826.3444767,2307.781,2296.727,0.2579,-4.7286,-1.4322,2.022649874587839
1789473826.369477,2309.231,2298.15,0.0473,-4.8911,-1.4727,1.9859524868104392
1789473826.3924828,2310.563,2299.462,-0.0134,-4.6917,-1.4297,1.952889512150733
1789473826.4184868,2312.068,2300.942,-0.0512,-4.4623,-1.3606,1.9172738665707023
1789473826.4444768,2313.574,2302.424,-0.0942,-4.3363,-1.3165,1.882781895658437
1789473826.469477,2315.046,2303.874,0.6442,-4.3509,-1.3,1.8502168078922736
1789473826.4944768,2316.539,2305.347,0.8501,-4.5271,-1.3278,1.817332377232319
1789473826.5194814,2318.037,2306.823,0.4436,-4.8648,-1.4102,1.7824862224764684
1789473826.544483,2319.536,2308.298,0.2228,-4.8706,-1.4217,1.7470993897304725
1789473826.5684767,2320.976,2309.715,0.0854,-4.7923,-1.4049,1.7131617260548018
1789473826.594477,2322.537,2311.25,-0.0585,-4.9113,-1.4293,1.6760738827293378
1789473826.6194768,2324.039,2312.729,-0.1092,-4.7959,-1.4048,1.6408196649602795
1789473826.6444814,2325.538,2314.208,-0.1583,-4.7863,-1.3957,1.6057841874509287
1789473826.669483,2327.04,2315.691,-0.2423,-4.9572,-1.4392,1.5699579595175066
1789473826.693477,2328.48,2317.111,-0.2288,-4.8286,-1.4131,1.5359365722532006
1789473826.718477,2329.979,2318.594,-0.2171,-4.6999,-1.3763,1.5013036422180568
1789473826.7444768,2331.54,2320.135,-0.2693,-4.8541,-1.4088,1.4648430834902308
1789473826.768482,2332.979,2321.555,-0.2289,-4.6362,-1.361,1.4319690437737207
1789473826.793487,2334.481,2323.038,-0.2618,-4.7309,-1.3774,1.397453046348749
1789473826.818477,2335.98,2324.517,-0.2797,-4.7848,-1.3934,1.362665094363037
1789473826.8444767,2337.542,2326.058,-0.1875,-4.357,-1.2868,1.3286502949379164
1789473826.8684769,2339.008,2327.505,0.5585,-4.4599,-1.2892,1.297798624982546
1789473826.8944814,2340.624,2329.105,1.0427,-4.5289,-1.2866,1.2644532467463314
1789473826.919483,2342.208,2330.669,1.4619,-4.3051,-1.2156,1.2336644840867694
1789473826.9444768,2343.821,2332.266,1.6094,-4.8152,-1.3067,1.2017702494581228
1789473826.9684768,2345.405,2333.837,2.0879,-4.7704,-1.2896,1.1708325992414292
1789473826.9944768,2347.14,2335.555,1.5887,-5.0015,-1.3259,1.1366849654706839
1789473827.0194814,2348.828,2337.227,1.4913,-5.2565,-1.3729,1.1026110891164427
1789473827.0434868,2350.461,2338.847,1.3256,-4.9405,-1.2993,1.0711080437092613
1789473827.0684767,2352.186,2340.552,1.3174,-5.1339,-1.3208,1.0384333411458642
1789473827.093477,2353.937,2342.29,1.6144,-5.0356,-1.2841,1.0062012499524888
1789473827.1184769,2355.717,2344.057,1.8514,-4.8226,-1.2169,0.9755493886566964
1789473827.143482,2357.53,2345.857,1.9299,-5.0883,-1.2484,0.9445311332415062
1789473827.1684868,2359.372,2347.686,2.0899,-4.8295,-1.1792,0.9147893390441069
1789473827.193477,2361.238,2349.542,1.91,-4.8871,-1.1706,0.8855699148949836
1789473827.218477,2363.126,2351.417,1.7594,-5.1101,-1.1994,0.8557496843875337
1789473827.2444768,2365.112,2353.393,1.7317,-4.7515,-1.116,0.8264661704785007
1789473827.268482,2366.974,2355.246,1.8684,-5.0644,-1.1577,0.7989115260412509
1789473827.293487,2368.938,2357.199,1.789,-4.9307,-1.1248,0.7705303119565474
1789473827.318477,2370.937,2359.189,2.2326,-4.5991,-1.0387,0.744197067705066
1789473827.3434768,2372.963,2361.205,2.0048,-4.8561,-1.0668,0.717942711733865
1789473827.3684769,2375.024,2363.26,2.4132,-4.2561,-0.9417,0.6937029053374969
1789473827.3934817,2377.119,2365.351,2.4745,-3.7776,-0.8264,0.6725035424889688
1789473827.4184868,2379.246,2367.472,2.4507,-3.9544,-0.832,0.6515600374801868
1789473827.443477,2381.403,2369.625,2.5001,-3.3777,-0.7182,0.6330130508853423
1789473827.4684768,2383.592,2371.811,2.4494,-3.7247,-0.7591,0.6144124118388744
1789473827.4934769,2385.814,2374.026,2.3602,-4.4822,-0.8848,0.5931565012823048
1789473827.518482,2388.069,2376.278,2.4014,-4.2164,-0.8432,0.5718302083888743
1789473827.5434868,2390.353,2378.559,2.3539,-4.8212,-0.9333,0.5491985593561985
1789473827.5684767,2392.67,2380.872,2.4033,-4.5249,-0.8822,0.5268939595980329
1789473827.593477,2395.02,2383.216,2.575,-3.1655,-0.6356,0.5095645607448167
1789473827.6184769,2397.398,2385.594,2.5737,-3.0182,-0.5787,0.4947402143129349
1789473827.6424825,2399.712,2387.905,2.688,-1.4218,-0.3054,0.48569970433099385
1789473827.6684868,2402.255,2390.445,2.6054,-1.0833,-0.2159,0.4796620788038994
1789473827.693477,2404.729,2392.922,2.542,-2.5082,-0.4311,0.47055797684472456
1789473827.718477,2407.236,2395.428,2.543,-2.404,-0.4292,0.4597483347493689
1789473827.7434769,2409.781,2397.978,2.5369,-5.0196,-0.7804,0.4441328541928311
1789473827.768482,2412.364,2400.56,2.3919,-5.9238,-0.9863,0.42157938158971087
1789473827.793487,2414.978,2403.171,2.5813,-4.2145,-0.7516,0.40122162827352703
1789473827.818477,2417.622,2405.815,2.5017,-4.7889,-0.8143,0.3815167547352063
1789473827.8434768,2420.3,2408.489,2.7735,-0.9312,-0.2476,0.37017419650006955
1789473827.8684769,2423.009,2411.199,2.7325,1.5775,0.1975,0.37098287323646917
1789473827.8934817,2425.748,2413.938,2.7104,0.7741,0.1248,0.3746994824339118
1789473827.917477,2428.415,2416.608,2.8155,2.9813,0.4329,0.38228204452279196
1789473827.943477,2431.341,2419.537,2.7755,-3.7079,-0.2866,0.3837037696859962
1789473827.9674768,2434.07,2422.273,2.255,-6.1889,-0.7224,0.3713430088252805
1789473827.9934769,2437.064,2425.27,2.1142,-7.4748,-1.0232,0.3481994650996705
1789473828.018482,2439.875,2428.075,-0.0977,-8.3022,-1.2009,0.3200919559261341
1789473828.042477,2442.595,2430.788,0.8441,-6.1463,-0.9708,0.29525974933650634
1789473828.0684767,2445.566,2433.759,1.4789,-2.483,-0.4309,0.27978618252391274
1789473828.0924768,2448.348,2436.534,1.9999,0.4451,0.0206,0.27658983964094364
1789473828.1184769,2451.391,2439.581,1.6827,5.8775,0.5866,0.28446450959592906
1789473828.143482,2454.346,2442.539,2.1345,3.2644,0.4929,0.297513597669963
1789473828.167477,2457.213,2445.409,2.3543,-0.6196,-0.0399,0.30150526438560776
1789473828.1924767,2460.23,2448.43,1.9833,-5.6956,-0.5678,0.29376996704460256
1789473828.217477,2463.192,2451.385,-0.0241,-6.9077,-0.9087,0.27444660527881237
1789473828.2434769,2466.193,2454.376,-1.5074,-7.5803,-1.0438,0.24914568126227388
1789473828.268482,2466.422,2454.49,-7.2041,-8.2238,-1.1665,0.22142939548321317
1789473828.292477,2466.422,2454.49,-7.3295,-6.7587,-1.0642,0.1949839457363094
1789473828.317477,2466.422,2454.49,-7.0769,-1.9799,-0.3505,0.1798503984389888
1789473828.3434768,2466.422,2454.49,-7.0169,-0.1156,-0.0264,0.17702201968629883
1789473828.367481,2466.422,2454.49,-6.9563,1.6708,0.2788,0.18124692756766586
1789473828.3934817,2468.899,2457.076,3.0144,1.3135,0.2226,0.18734970053177835
1789473828.417477,2471.655,2459.847,5.4124,-3.4205,-0.2516,0.18717169753859686
1789473828.443477,2474.616,2462.816,3.9578,-5.4456,-0.6503,0.17523212007618083
1789473828.4684768,2477.401,2465.597,1.8186,-6.7841,-0.9279,0.15497690975836975
1789473828.4934769,2480.101,2468.291,-0.5621,-7.4577,-1.0906,0.129736165631273
1789473828.518482,2482.716,2470.889,-2.2607,-9.0092,-1.3242,0.09929676912312346
1789473828.5434868,2485.353,2473.52,-0.6647,-5.6823,-0.9488,0.07317620251601142
1789473828.5684767,2488.017,2476.177,0.2622,-2.4903,-0.4552,0.05815973048656174
1789473828.5924768,2490.602,2478.759,0.8529,0.4666,0.0225,0.05500723062953705
1789473828.617481,2493.322,2481.479,1.1158,3.6366,0.5036,0.062345503589186
1789473828.6424825,2496.067,2484.228,1.5348,1.4901,0.2539,0.07039292624289795
1789473828.667477,2498.846,2487.009,1.7669,-1.5842,-0.2118,0.06933126053551897
1789473828.6924767,2501.654,2489.82,1.5191,-6.3339,-0.7003,0.05777701550415194
1789473828.717477,2504.406,2492.563,-0.5069,-7.3594,-1.0083,0.035831429548428106
1789473828.742481,2507.083,2495.23,-2.0389,-8.5836,-1.2246,0.007694763667109859
1789473828.768482,2507.295,2495.334,-7.3537,-7.9673,-1.2987,-0.025229238963702334
1789473828.792477,2507.295,2495.334,-7.0703,-4.061,-0.7047,-0.04692819274929173
1789473828.817477,2507.295,2495.334,-6.9338,-0.4773,-0.1223,-0.05473249112486102
1789473828.8424768,2507.295,2495.334,-6.8723,1.5234,0.2575,-0.05173072058519934
1789473828.867481,2507.295,2495.334,-6.9102,2.7902,0.502,-0.04089812713450236
1789473828.8924828,2509.638,2497.789,6.1079,-0.9479,-0.0859,-0.037652926954364396
1789473828.9184868,2512.469,2500.636,5.4891,-4.4043,-0.4918,-0.04506497577185353
1789473828.942477,2515.042,2503.211,3.9875,-5.7012,-0.7792,-0.06073409427011177
1789473828.9674768,2517.656,2505.826,1.8207,-6.0981,-0.9455,-0.08251145457101172
1789473828.9924812,2520.189,2508.343,-0.8242,-8.066,-1.1995,-0.10939958352243148
1789473829.0174825,2522.735,2510.882,0.2533,-5.8958,-1.0271,-0.13632759127812366
1789473829.0404768,2525.101,2513.245,1.1309,-2.2893,-0.4749,-0.15125177130850154
1789473829.0674767,2527.909,2516.049,1.4856,1.0045,0.1044,-0.153837139338933
1789473829.0924768,2530.546,2518.69,1.7544,4.166,0.5787,-0.14475559200860433
1789473829.117481,2533.217,2521.364,1.9464,3.927,0.6411,-0.1290705761663815
1789473829.1424825,2535.917,2524.067,2.2742,0.4322,0.1323,-0.12144590329957006
1789473829.167477,2538.646,2526.8,1.9554,-5.166,-0.4611,-0.12538985153497584
1789473829.1924767,2541.32,2529.466,-0.2421,-7.1822,-0.9049,-0.14309584076215232
1789473829.217477,2543.911,2532.045,-2.0662,-8.0697,-1.1558,-0.16910653741484194
1789473829.242481,2546.52,2534.647,-1.0456,-8.0576,-1.3085,-0.200911954317538
1789473829.2674825,2549.154,2537.271,0.2578,-2.6701,-0.5322,-0.22094823559604765
1789473829.292477,2551.821,2539.938,0.9866,2.8727,0.2593,-0.22365580782029681
1789473829.317477,2554.517,2542.635,0.9106,6.6545,0.7701,-0.2103912796935421
1789473829.3424768,2557.24,2545.364,0.9872,7.8217,1.0885,-0.1865448817914277
1789473829.367481,2559.907,2548.038,-0.0943,4.6462,0.7731,-0.16499493856508973
1789473829.3924828,2562.512,2550.643,-1.1942,-1.4561,-0.092,-0.15791045830616168
1789473829.417477,2562.722,2550.747,-6.8225,-6.2007,-0.6573,-0.16726527739169028
1789473829.441477,2562.722,2550.747,-7.2452,-7.1508,-1.0132,-0.18803614151429437
1789473829.4674768,2562.722,2550.747,-6.9176,-8.066,-1.2607,-0.2180445365648762
1789473829.4924812,2562.722,2550.747,-6.934,-3.1709,-0.6239,-0.2387335739012919
1789473829.5174825,2562.722,2550.747,-6.7934,0.7691,0.0695,-0.24387273043865387
1789473829.541477,2562.722,2550.747,-6.5549,6.0463,0.6627,-0.23504681307552566
1789473829.5674767,2562.722,2550.747,-6.7318,7.1508,1.1006,-0.211515279511042
1789473829.5924768,2562.722,2550.747,-6.7868,3.7332,0.814,-0.18904532258158646
1789473829.617481,2562.722,2550.747,-6.6283,0.2685,0.1583,-0.1793714619690776
1789473829.6424825,2562.722,2550.747,-6.7644,-4.4199,-0.5072,-0.18355283459474686
1789473829.666477,2562.722,2550.747,-6.566,-6.5727,-0.9863,-0.20167701328353238
1789473829.6924767,2564.502,2552.593,0.6276,-5.0288,-1.1386,-0.23081015925846152
1789473829.7164767,2566.308,2554.386,0.5443,-2.2291,-0.6213,-0.24921976484122615
1789473829.742481,2568.249,2556.324,0.2477,0.6457,0.0037,-0.2552256497013421
1789473829.7674825,2570.108,2558.183,-0.3544,4.6614,0.618,-0.24758313168840784
1789473829.792477,2571.94,2560.025,-0.852,5.0276,1.0227,-0.2260782926012701
1789473829.8164768,2573.671,2561.769,-1.1335,3.1453,0.7699,-0.20622728150905356
1789473829.8424768,2575.546,2563.651,-0.6652,0.1971,0.1669,-0.19701598858553737
1789473829.867481,2577.336,2565.438,-1.2261,-4.6592,-0.5096,-0.20055500572613408
1789473829.891487,2579.032,2567.12,-2.1564,-6.8958,-1.0226,-0.21911650417699047
1789473829.9164767,2580.779,2568.848,-1.8983,-5.0765,-1.199,-0.24828962766208112
1789473829.942477,2582.573,2570.625,-1.5426,-2.7896,-0.7525,-0.2706403701985268
1789473829.9674768,2584.294,2572.343,-0.7255,0.4081,-0.0798,-0.2791225586213324
1789473829.9924812,2585.989,2574.038,-1.4615,3.5485,0.5374,-0.2733960271351392
1789473830.016487,2587.583,2575.641,-1.9435,3.9363,0.8816,-0.2555058153386183
1789473830.042477,2589.294,2577.363,-1.436,2.1779,0.5915,-0.23853774239664993
1789473830.0674767,2590.93,2579.005,-1.1607,-0.8706,-0.0498,-0.2337238450493142
1789473830.0924768,2592.563,2580.629,-1.6211,-6.0992,-0.6865,-0.24224297991319355
1789473830.117481,2594.17,2582.222,-2.4329,-6.9362,-1.187,-0.266223780862193
1789473830.1424825,2595.761,2583.79,-2.0471,-5.0899,-1.3338,-0.2990241608868147
1789473830.166477,2597.263,2585.276,-1.671,-3.0395,-0.9127,-0.3234481783885219
1789473830.1924767,2598.814,2586.813,-3.0165,-0.7819,-0.3502,-0.3369009968847325
1789473830.217477,2598.932,2586.873,-6.3292,0.8494,0.1248,-0.33787803688672624
1789473830.242481,2598.932,2586.873,-6.3045,1.2593,0.3418,-0.33095196402143184
1789473830.2674825,2598.932,2586.873,-6.2437,0.0718,0.0722,-0.327550357518432
1789473830.291477,2598.932,2586.873,-6.2444,-1.6379,-0.3666,-0.3317211320837268
1789473830.317477,2598.932,2586.873,-6.3522,-2.957,-0.8362,-0.3475687291996735
