run,source_time_s,segment_id,dt_s,u_mps,v_mps,r_radps,wheel_mps,steering_rad,throttle_norm,steering_target_rad,steering_rate_radps,model_steering_rate_radps,wheel_rate_mps2,model_wheel_rate_mps2,front_slip_angle_rad,rear_slip_angle_rad,measured_du_mps2,model_du_mps2,residual_du_mps2,measured_dv_mps2,model_dv_mps2,residual_dv_mps2,measured_dr_radps2,model_dr_radps2,residual_dr_radps2
high_speed_braking_16mps_nolidar_40hz_20260915,10.38,0,0.025000699999999654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.4050007,0,0.02499929999999928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.43,0,0.025000900000000215,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,663.2066482617979,655.4706497067303,0.0,-0.0,5.083816982588583,0.0,5.083816982588583,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.4550009,0,0.024999599999999234,0.1271,0.0,0.0,16.580763092528525,0.0,0.7,0.0,0.0,0.0,40.51450444103144,37.85448998503639,0.0,-0.0,5.328085249364152,5.45095004013714,-0.1228647907729874,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.4800005,0,0.024999500000001618,0.2603,0.0,0.0,17.593609497752503,0.0,0.7,0.0,0.0,0.0,0.3049071736173882,0.13046498299572787,0.0,-0.0,5.292105842116501,5.414586440137815,-0.12248059802131372,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.505,0,0.025000699999999654,0.3926,0.0,0.0,17.60123202463935,0.0,0.7,0.0,0.0,0.0,-0.3452950286397442,-0.14983016437506008,0.0,-0.0,5.259852724123798,5.3784685401377725,-0.11861581601397475,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.5300007,0,0.02499929999999928,0.5241,0.0,0.0,17.592599407216838,0.0,0.7,0.0,0.0,0.0,0.3509470754440247,0.17534331704813058,0.0,-0.0,5.224146276095879,5.34256904013771,-0.11842276404183139,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.555,0,0.02400000000000091,0.6547,0.0,0.0,17.601372838439985,0.0,0.7,0.0,0.0,0.0,-0.29504882391638837,-0.14786880326085508,0.0,-0.0,5.1874999999998055,5.306915240137642,-0.11941524013783678,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.579,0,0.02600049999999854,0.7792,0.0,0.0,17.594291666665992,0.0,0.7,0.0,0.0,0.0,0.19499179148115367,0.11932214810427462,0.0,-0.0,5.15374704332638,5.272926740137549,-0.11917969681116869,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.6050005,0,0.024999500000001618,0.9132,0.0,0.0,17.599361550740397,0.0,0.7,0.0,0.0,0.0,0.07482045236706507,-0.06584243227671263,0.0,-0.0,5.1201024020477055,5.236344740137432,-0.11624233808972662,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.63,0,0.025000699999999654,1.0412,0.0,0.0,17.601232024639348,0.0,0.7,0.0,0.0,0.0,-0.34529502863860734,-0.13199661354269762,0.0,-0.0,5.0798577639826785,5.20140074013729,-0.12154297615461118,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.6550007,0,0.02499929999999928,1.1682,0.0,0.0,17.592599407216863,0.0,0.7,0.0,0.0,0.0,0.35094707544274567,0.1930531383407259,0.0,-0.0,5.048141347957892,5.166729740137093,-0.11858839217920103,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.68,0,0.025000900000000215,1.2944,0.0,0.0,17.60137283843998,0.0,0.7,0.0,0.0,0.0,-0.34711452179795316,-0.1302799619602495,0.0,-0.0,5.015819430500457,5.132277140136879,-0.1164577096364221,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.7050009,0,0.024999599999999234,1.4198,0.0,0.0,17.59269466299196,0.0,0.7,0.0,0.0,0.0,0.33868364271729257,0.19642279581230937,0.0,-0.0,4.980079681275055,5.098042940136571,-0.11796325886151582,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.7300005,0,0.024999500000001618,1.5443,0.0,0.0,17.601161618586435,0.0,0.7,0.0,0.0,0.0,-0.15294993214414268,-0.11554108412893947,0.0,-0.0,4.944098881977317,5.064054440136236,-0.11995555815891912,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.755,0,0.025000699999999654,1.6679,0.0,0.0,17.597337946757797,0.0,0.7,0.0,0.0,0.0,-0.033784996816332416,0.030285953811855712,0.0,-0.0,4.911862467850969,5.030311640135776,-0.11844917228480689,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.7800007,0,0.02499929999999928,1.7907,0.0,0.0,17.59649329818789,0.0,0.7,0.0,0.0,0.0,0.19518707532160928,0.06512485316727396,0.0,-0.0,4.880136643826172,4.996787240135213,-0.11665059630904118,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.805,0,0.025000900000000215,1.9127,0.0,0.0,17.60137283843998,0.0,0.7,0.0,0.0,0.0,-0.34711452179667424,-0.11327952335462256,0.0,-0.0,4.843825622277547,4.96348124013455,-0.11965561785700363,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.8300009,0,0.024999599999999234,2.0338,0.0,0.0,17.592694662991992,0.0,0.7,0.0,0.0,0.0,0.3386836427160136,0.21330500396877822,0.0,-0.0,4.812076993232051,4.930420940133626,-0.11834394690157524,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.8550005,0,0.024999500000001618,2.1541,0.0,0.0,17.601161618586435,0.0,0.7,0.0,0.0,0.0,-0.30871616273091956,-0.09877435687412449,0.0,-0.0,4.780095601911727,4.897579040132634,-0.11748343822090668,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.88,0,0.025000699999999654,2.2736,0.0,0.0,17.593443868876243,0.0,0.7,0.0,0.0,0.0,0.27772503500707935,0.19199111665307905,0.0,-0.0,4.74386717171925,4.864955540131227,-0.12108836841197679,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.9050007,0,0.02499929999999928,2.3922,0.0,0.0,17.600387189158944,0.0,0.7,0.0,0.0,0.0,-0.10690111906413632,-0.0633808365206294,0.0,-0.0,4.7161320516975875,4.8325777401296905,-0.11644568843210301,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.93,0,0.025000900000000215,2.5101,0.0,0.0,17.597714736013124,0.0,0.7,0.0,0.0,0.0,-0.05448622667196212,0.0394075375231554,0.0,-0.0,4.679831526065021,4.8003910401276375,-0.12055951406261656,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.9550009,0,0.024999599999999234,2.6271,0.0,0.0,17.59635253130872,0.0,0.7,0.0,0.0,0.0,0.19236656897366092,0.09336549941589987,0.0,-0.0,4.652074433191068,4.768450040125127,-0.11637560693405913,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,10.9800005,0,0.024999500000001618,2.7434,0.0,0.0,17.601161618586435,0.0,0.7,0.0,0.0,0.0,-0.30871616273091956,-0.08257128640628103,0.0,-0.0,4.620092401847753,4.736700140122208,-0.11660773827445503,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.005,0,0.025000699999999654,2.8589,0.0,0.0,17.593443868876243,0.0,0.7,0.0,0.0,0.0,0.2871645063895449,0.20808420530872668,0.0,-0.0,4.587871539596938,4.705168640118204,-0.11729710052126663,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.0300007,0,0.02499929999999928,2.9736,0.0,0.0,17.600623182551136,0.0,0.7,0.0,0.0,0.0,-0.28155037066055033,-0.05618553799153996,0.0,-0.0,4.55612757157214,4.673855540113889,-0.11772796854174938,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.055,0,0.025000900000000215,3.0875,0.0,0.0,17.59358462036988,0.0,0.7,0.0,0.0,0.0,0.26646123779064407,0.20912678963051273,0.0,-0.0,4.523837141862862,4.6427608401079015,-0.11892369824503923,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.0800009,0,0.024999599999999234,3.2006,0.0,0.0,17.60024639112976,0.0,0.7,0.0,0.0,0.0,-0.11915530041764409,-0.03590890264476656,0.0,-0.0,4.496071937151134,4.611884540101412,-0.11581260295027818,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.1050005,0,0.024999500000001618,3.313,0.0,0.0,17.59726755628144,0.0,0.7,0.0,0.0,0.0,0.002815675367753272,0.07814071036694938,0.0,-0.0,4.464089281785335,4.5811993400927875,-0.11711005830745247,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.13,0,0.025000699999999654,3.4246,0.0,0.0,17.597337946757797,0.0,0.7,0.0,0.0,0.0,-0.02434552543514584,0.07858721614150346,0.0,-0.0,4.431875907474661,4.550732540082523,-0.11885663260786128,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.1550007,0,0.0259999999999998,3.5354,0.0,0.0,17.59672929158005,0.0,0.7,0.0,0.0,0.0,-0.029750859581713057,0.10430561220212851,0.0,-0.0,4.40384615384619,4.520484140069939,-0.11663798622374966,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.1810007,0,0.024000199999999694,3.6499,0.0,0.0,17.595955769230926,0.0,0.7,0.0,0.0,0.0,0.2523262586237352,0.13626690664575622,0.0,-0.0,4.370796910025796,4.489225640053909,-0.11842873002811238,0.0,0.0,0.0,0.0,0.0,0.0
high_speed_braking_16mps_nolidar_40hz_20260915,11.2050009,0,0.024999599999999234,3.7548,0.0,0.0,17.602011649903147,0.0,0.7,0.0,0.0,0.0,-0.34553176557627435,-0.08642534578824208,0.0,-0.0,4.344069505112216,4.460587940037187,-0.11651843492497083,0.0,0.0,0.0,0.0,0.0,0.0
