bag_time,time,value
1788886603.9391365,1788886603.9391365,0
1788886603.9549515,1788886603.9549515,0
1788886604.0135036,1788886604.0135036,0
1788886604.064779,1788886604.064779,0
1788886604.1147285,1788886604.1147285,0
1788886604.1635618,1788886604.1635618,0
1788886604.2137866,1788886604.2137866,0
1788886604.264935,1788886604.264935,0
1788886604.3145761,1788886604.3145761,0
1788886604.3629665,1788886604.3629665,0
1788886604.4137073,1788886604.4137073,0
1788886604.462632,1788886604.462632,0
1788886604.5134382,1788886604.5134382,0
1788886604.5643816,1788886604.5643816,0
1788886604.6143377,1788886604.6143377,0
1788886604.6627207,1788886604.6627207,0
1788886604.7137942,1788886604.7137942,0
1788886604.7617838,1788886604.7617838,0
1788886604.8137188,1788886604.8137188,0
1788886604.8619635,1788886604.8619635,0
1788886604.9126594,1788886604.9126594,0
1788886604.9629676,1788886604.9629676,0
1788886605.0118542,1788886605.0118542,0
1788886605.0633044,1788886605.0633044,0
1788886605.1130745,1788886605.1130745,0
1788886605.1619544,1788886605.1619544,0
1788886605.2156167,1788886605.2156167,0
1788886605.2643523,1788886605.2643523,0
1788886605.3131871,1788886605.3131871,0
1788886605.3628194,1788886605.3628194,0
1788886605.4119413,1788886605.4119413,0
1788886605.4642918,1788886605.4642918,0
1788886605.5142362,1788886605.5142362,0
1788886605.5630822,1788886605.5630822,0
1788886605.6121557,1788886605.6121557,0
1788886605.6620913,1788886605.6620913,0
1788886605.7138658,1788886605.7138658,0
1788886605.7630117,1788886605.7630117,0
1788886605.8140337,1788886605.8140337,0
1788886605.8634944,1788886605.8634944,0
1788886605.9151213,1788886605.9151213,0
1788886605.9640687,1788886605.9640687,0
1788886606.0140474,1788886606.0140474,0
1788886606.064129,1788886606.064129,0
1788886606.112031,1788886606.112031,0
1788886606.1646392,1788886606.1646392,0
1788886606.2133393,1788886606.2133393,0
1788886606.2626884,1788886606.2626884,0
1788886606.314446,1788886606.314446,0
1788886606.362226,1788886606.362226,0
1788886606.412925,1788886606.412925,0
1788886606.463861,1788886606.463861,0
1788886606.5117848,1788886606.5117848,0
1788886606.5627568,1788886606.5627568,0
1788886606.6132197,1788886606.6132197,0
1788886606.6643715,1788886606.6643715,0
1788886606.7139125,1788886606.7139125,0
1788886606.7633078,1788886606.7633078,0
1788886606.8142557,1788886606.8142557,0
1788886606.8629708,1788886606.8629708,0
1788886606.9132464,1788886606.9132464,0
1788886606.9639194,1788886606.9639194,0
1788886607.0116804,1788886607.0116804,0
1788886607.062439,1788886607.062439,0
1788886607.1140015,1788886607.1140015,0
1788886607.1628451,1788886607.1628451,0
1788886607.2140439,1788886607.2140439,0
1788886607.2629924,1788886607.2629924,0
1788886607.3143404,1788886607.3143404,0
1788886607.3637972,1788886607.3637972,0
1788886607.4137392,1788886607.4137392,0
1788886607.4632978,1788886607.4632978,0
1788886607.5127487,1788886607.5127487,0
1788886607.5616224,1788886607.5616224,0
1788886607.6145418,1788886607.6145418,0
1788886607.6630175,1788886607.6630175,0
1788886607.7121863,1788886607.7121863,0
1788886607.7629328,1788886607.7629328,0
1788886607.8140693,1788886607.8140693,0
1788886607.8617651,1788886607.8617651,0
1788886607.913116,1788886607.913116,0
