bag_time,time,value
1788886604.0113037,1788886604.0113037,"{""packet_sequence"":3,""bridge_arrival_monotonic_ns"":9306149569312,""request_monotonic_ns"":9306102619737,""simulation_time_s"":null,""simulation_frame"":null}"
1788886604.0623145,1788886604.0623145,"{""packet_sequence"":4,""bridge_arrival_monotonic_ns"":9306200650399,""request_monotonic_ns"":9306153097131,""simulation_time_s"":null,""simulation_frame"":null}"
1788886604.1121185,1788886604.1121185,"{""packet_sequence"":5,""bridge_arrival_monotonic_ns"":9306250343892,""request_monotonic_ns"":9306203304350,""simulation_time_s"":null,""simulation_frame"":null}"
1788886604.1615605,1788886604.1615605,"{""packet_sequence"":6,""bridge_arrival_monotonic_ns"":9306299857741,""request_monotonic_ns"":9306253236448,""simulation_time_s"":null,""simulation_frame"":null}"
1788886604.2117941,1788886604.2117941,"{""packet_sequence"":7,""bridge_arrival_monotonic_ns"":9306350081882,""request_monotonic_ns"":9306303155712,""simulation_time_s"":null,""simulation_frame"":null}"
1788886604.262764,1788886604.262764,"{""packet_sequence"":8,""bridge_arrival_monotonic_ns"":9306401132112,""request_monotonic_ns"":9306352245701,""simulation_time_s"":null,""simulation_frame"":null}"
1788886604.312438,1788886604.312438,"{""packet_sequence"":9,""bridge_arrival_monotonic_ns"":9306450679653,""request_monotonic_ns"":9306403458914,""simulation_time_s"":null,""simulation_frame"":null}"
1788886604.3607697,1788886604.3607697,"{""packet_sequence"":10,""bridge_arrival_monotonic_ns"":9306499136384,""request_monotonic_ns"":9306453118364,""simulation_time_s"":null,""simulation_frame"":null}"
1788886604.4119265,1788886604.4119265,"{""packet_sequence"":11,""bridge_arrival_monotonic_ns"":9306550225606,""request_monotonic_ns"":9306502555680,""simulation_time_s"":null,""simulation_frame"":null}"
1788886604.4607732,1788886604.4607732,"{""packet_sequence"":12,""bridge_arrival_monotonic_ns"":9306599102759,""request_monotonic_ns"":9306553256900,""simulation_time_s"":null,""simulation_frame"":null}"
1788886604.511476,1788886604.511476,"{""packet_sequence"":13,""bridge_arrival_monotonic_ns"":9306649744558,""request_monotonic_ns"":9306603213363,""simulation_time_s"":null,""simulation_frame"":null}"
1788886604.5619686,1788886604.5619686,"{""packet_sequence"":14,""bridge_arrival_monotonic_ns"":9306700213335,""request_monotonic_ns"":9306653056875,""simulation_time_s"":null,""simulation_frame"":null}"
1788886604.612011,1788886604.612011,"{""packet_sequence"":15,""bridge_arrival_monotonic_ns"":9306750266318,""request_monotonic_ns"":9306702925996,""simulation_time_s"":null,""simulation_frame"":null}"
1788886604.660783,1788886604.660783,"{""packet_sequence"":16,""bridge_arrival_monotonic_ns"":9306799123023,""request_monotonic_ns"":9306752385393,""simulation_time_s"":null,""simulation_frame"":null}"
1788886604.711727,1788886604.711727,"{""packet_sequence"":17,""bridge_arrival_monotonic_ns"":9306850008716,""request_monotonic_ns"":9306803282898,""simulation_time_s"":null,""simulation_frame"":null}"
1788886604.7596488,1788886604.7596488,"{""packet_sequence"":18,""bridge_arrival_monotonic_ns"":9306897993337,""request_monotonic_ns"":9306852316433,""simulation_time_s"":null,""simulation_frame"":null}"
1788886604.8110557,1788886604.8110557,"{""packet_sequence"":19,""bridge_arrival_monotonic_ns"":9306949171896,""request_monotonic_ns"":9306902355469,""simulation_time_s"":null,""simulation_frame"":null}"
1788886604.8593552,1788886604.8593552,"{""packet_sequence"":20,""bridge_arrival_monotonic_ns"":9306997673069,""request_monotonic_ns"":9306952257541,""simulation_time_s"":null,""simulation_frame"":null}"
1788886604.91083,1788886604.91083,"{""packet_sequence"":21,""bridge_arrival_monotonic_ns"":9307049111962,""request_monotonic_ns"":9307002604932,""simulation_time_s"":null,""simulation_frame"":null}"
1788886604.9606416,1788886604.9606416,"{""packet_sequence"":22,""bridge_arrival_monotonic_ns"":9307098990740,""request_monotonic_ns"":9307053274823,""simulation_time_s"":null,""simulation_frame"":null}"
1788886605.009754,1788886605.009754,"{""packet_sequence"":23,""bridge_arrival_monotonic_ns"":9307148042529,""request_monotonic_ns"":9307102602665,""simulation_time_s"":null,""simulation_frame"":null}"
1788886605.0608234,1788886605.0608234,"{""packet_sequence"":24,""bridge_arrival_monotonic_ns"":9307199147789,""request_monotonic_ns"":9307152434125,""simulation_time_s"":null,""simulation_frame"":null}"
1788886605.1108854,1788886605.1108854,"{""packet_sequence"":25,""bridge_arrival_monotonic_ns"":9307249198256,""request_monotonic_ns"":9307202951291,""simulation_time_s"":null,""simulation_frame"":null}"
1788886605.1597247,1788886605.1597247,"{""packet_sequence"":26,""bridge_arrival_monotonic_ns"":9307298061131,""request_monotonic_ns"":9307252591183,""simulation_time_s"":null,""simulation_frame"":null}"
1788886605.2129998,1788886605.2129998,"{""packet_sequence"":27,""bridge_arrival_monotonic_ns"":9307351313500,""request_monotonic_ns"":9307303012150,""simulation_time_s"":null,""simulation_frame"":null}"
1788886605.26199,1788886605.26199,"{""packet_sequence"":28,""bridge_arrival_monotonic_ns"":9307400317788,""request_monotonic_ns"":9307354152455,""simulation_time_s"":null,""simulation_frame"":null}"
1788886605.3108099,1788886605.3108099,"{""packet_sequence"":29,""bridge_arrival_monotonic_ns"":9307449140048,""request_monotonic_ns"":9307402892572,""simulation_time_s"":null,""simulation_frame"":null}"
1788886605.3608344,1788886605.3608344,"{""packet_sequence"":30,""bridge_arrival_monotonic_ns"":9307499202257,""request_monotonic_ns"":9307452818808,""simulation_time_s"":null,""simulation_frame"":null}"
1788886605.4096553,1788886605.4096553,"{""packet_sequence"":31,""bridge_arrival_monotonic_ns"":9307547954326,""request_monotonic_ns"":9307502423525,""simulation_time_s"":null,""simulation_frame"":null}"
1788886605.4618316,1788886605.4618316,"{""packet_sequence"":32,""bridge_arrival_monotonic_ns"":9307600216902,""request_monotonic_ns"":9307552965897,""simulation_time_s"":null,""simulation_frame"":null}"
1788886605.5121088,1788886605.5121088,"{""packet_sequence"":33,""bridge_arrival_monotonic_ns"":9307650440741,""request_monotonic_ns"":9307602819487,""simulation_time_s"":null,""simulation_frame"":null}"
1788886605.5606964,1788886605.5606964,"{""packet_sequence"":34,""bridge_arrival_monotonic_ns"":9307699038824,""request_monotonic_ns"":9307652797479,""simulation_time_s"":null,""simulation_frame"":null}"
1788886605.609883,1788886605.609883,"{""packet_sequence"":35,""bridge_arrival_monotonic_ns"":9307748169228,""request_monotonic_ns"":9307702691585,""simulation_time_s"":null,""simulation_frame"":null}"
1788886605.6597724,1788886605.6597724,"{""packet_sequence"":36,""bridge_arrival_monotonic_ns"":9307798123325,""request_monotonic_ns"":9307752767799,""simulation_time_s"":null,""simulation_frame"":null}"
1788886605.7118216,1788886605.7118216,"{""packet_sequence"":37,""bridge_arrival_monotonic_ns"":9307850134662,""request_monotonic_ns"":9307803102395,""simulation_time_s"":null,""simulation_frame"":null}"
1788886605.760604,1788886605.760604,"{""packet_sequence"":38,""bridge_arrival_monotonic_ns"":9307898944309,""request_monotonic_ns"":9307852358944,""simulation_time_s"":null,""simulation_frame"":null}"
1788886605.8115819,1788886605.8115819,"{""packet_sequence"":39,""bridge_arrival_monotonic_ns"":9307949907395,""request_monotonic_ns"":9307903031629,""simulation_time_s"":null,""simulation_frame"":null}"
1788886605.8609953,1788886605.8609953,"{""packet_sequence"":40,""bridge_arrival_monotonic_ns"":9307999359888,""request_monotonic_ns"":9307952619875,""simulation_time_s"":null,""simulation_frame"":null}"
1788886605.9129508,1788886605.9129508,"{""packet_sequence"":41,""bridge_arrival_monotonic_ns"":9308051267793,""request_monotonic_ns"":9308003204015,""simulation_time_s"":null,""simulation_frame"":null}"
1788886605.9619153,1788886605.9619153,"{""packet_sequence"":42,""bridge_arrival_monotonic_ns"":9308100246294,""request_monotonic_ns"":9308053669875,""simulation_time_s"":null,""simulation_frame"":null}"
1788886606.011988,1788886606.011988,"{""packet_sequence"":43,""bridge_arrival_monotonic_ns"":9308150297963,""request_monotonic_ns"":9308102583906,""simulation_time_s"":null,""simulation_frame"":null}"
1788886606.0618331,1788886606.0618331,"{""packet_sequence"":44,""bridge_arrival_monotonic_ns"":9308200198198,""request_monotonic_ns"":9308152577938,""simulation_time_s"":null,""simulation_frame"":null}"
1788886606.109668,1788886606.109668,"{""packet_sequence"":45,""bridge_arrival_monotonic_ns"":9308247939304,""request_monotonic_ns"":9308202673838,""simulation_time_s"":null,""simulation_frame"":null}"
1788886606.1625118,1788886606.1625118,"{""packet_sequence"":46,""bridge_arrival_monotonic_ns"":9308300875743,""request_monotonic_ns"":9308252627252,""simulation_time_s"":null,""simulation_frame"":null}"
1788886606.2109883,1788886606.2109883,"{""packet_sequence"":47,""bridge_arrival_monotonic_ns"":9308349234539,""request_monotonic_ns"":9308303624150,""simulation_time_s"":null,""simulation_frame"":null}"
1788886606.2597337,1788886606.2597337,"{""packet_sequence"":48,""bridge_arrival_monotonic_ns"":9308398071846,""request_monotonic_ns"":9308352767216,""simulation_time_s"":null,""simulation_frame"":null}"
1788886606.312086,1788886606.312086,"{""packet_sequence"":49,""bridge_arrival_monotonic_ns"":9308450434897,""request_monotonic_ns"":9308403323573,""simulation_time_s"":null,""simulation_frame"":null}"
1788886606.3597996,1788886606.3597996,"{""packet_sequence"":50,""bridge_arrival_monotonic_ns"":9308498131400,""request_monotonic_ns"":9308452668014,""simulation_time_s"":null,""simulation_frame"":null}"
1788886606.4108555,1788886606.4108555,"{""packet_sequence"":51,""bridge_arrival_monotonic_ns"":9308549187087,""request_monotonic_ns"":9308502817304,""simulation_time_s"":null,""simulation_frame"":null}"
1788886606.4618204,1788886606.4618204,"{""packet_sequence"":52,""bridge_arrival_monotonic_ns"":9308600143799,""request_monotonic_ns"":9308552528748,""simulation_time_s"":null,""simulation_frame"":null}"
1788886606.509747,1788886606.509747,"{""packet_sequence"":53,""bridge_arrival_monotonic_ns"":9308648028232,""request_monotonic_ns"":9308602419386,""simulation_time_s"":null,""simulation_frame"":null}"
1788886606.5607564,1788886606.5607564,"{""packet_sequence"":54,""bridge_arrival_monotonic_ns"":9308699079701,""request_monotonic_ns"":9308652484199,""simulation_time_s"":null,""simulation_frame"":null}"
1788886606.6109378,1788886606.6109378,"{""packet_sequence"":55,""bridge_arrival_monotonic_ns"":9308749260870,""request_monotonic_ns"":9308702333710,""simulation_time_s"":null,""simulation_frame"":null}"
1788886606.6623058,1788886606.6623058,"{""packet_sequence"":56,""bridge_arrival_monotonic_ns"":9308800649998,""request_monotonic_ns"":9308752854852,""simulation_time_s"":null,""simulation_frame"":null}"
1788886606.7117963,1788886606.7117963,"{""packet_sequence"":57,""bridge_arrival_monotonic_ns"":9308850102801,""request_monotonic_ns"":9308802870302,""simulation_time_s"":null,""simulation_frame"":null}"
1788886606.7609193,1788886606.7609193,"{""packet_sequence"":58,""bridge_arrival_monotonic_ns"":9308899270753,""request_monotonic_ns"":9308852462765,""simulation_time_s"":null,""simulation_frame"":null}"
1788886606.811987,1788886606.811987,"{""packet_sequence"":59,""bridge_arrival_monotonic_ns"":9308950314889,""request_monotonic_ns"":9308903483106,""simulation_time_s"":null,""simulation_frame"":null}"
1788886606.8606195,1788886606.8606195,"{""packet_sequence"":60,""bridge_arrival_monotonic_ns"":9308998976809,""request_monotonic_ns"":9308952774638,""simulation_time_s"":null,""simulation_frame"":null}"
1788886606.911079,1788886606.911079,"{""packet_sequence"":61,""bridge_arrival_monotonic_ns"":9309049358311,""request_monotonic_ns"":9309002573035,""simulation_time_s"":null,""simulation_frame"":null}"
1788886606.9613748,1788886606.9613748,"{""packet_sequence"":62,""bridge_arrival_monotonic_ns"":9309099721188,""request_monotonic_ns"":9309053105137,""simulation_time_s"":null,""simulation_frame"":null}"
1788886607.009458,1788886607.009458,"{""packet_sequence"":63,""bridge_arrival_monotonic_ns"":9309147680560,""request_monotonic_ns"":9309102486957,""simulation_time_s"":null,""simulation_frame"":null}"
1788886607.0605905,1788886607.0605905,"{""packet_sequence"":64,""bridge_arrival_monotonic_ns"":9309198927472,""request_monotonic_ns"":9309152292356,""simulation_time_s"":null,""simulation_frame"":null}"
1788886607.1117408,1788886607.1117408,"{""packet_sequence"":65,""bridge_arrival_monotonic_ns"":9309250044842,""request_monotonic_ns"":9309203045008,""simulation_time_s"":null,""simulation_frame"":null}"
1788886607.1607966,1788886607.1607966,"{""packet_sequence"":66,""bridge_arrival_monotonic_ns"":9309299128847,""request_monotonic_ns"":9309252515913,""simulation_time_s"":null,""simulation_frame"":null}"
1788886607.2114494,1788886607.2114494,"{""packet_sequence"":67,""bridge_arrival_monotonic_ns"":9309349554220,""request_monotonic_ns"":9309302445843,""simulation_time_s"":null,""simulation_frame"":null}"
1788886607.260791,1788886607.260791,"{""packet_sequence"":68,""bridge_arrival_monotonic_ns"":9309399155418,""request_monotonic_ns"":9309352459749,""simulation_time_s"":null,""simulation_frame"":null}"
