bag_time,time,value
1788886603.9391043,1788886603.9391043,0
1788886603.9547837,1788886603.9547837,0
1788886604.0133529,1788886604.0133529,0
1788886604.0646634,1788886604.0646634,0
1788886604.1146965,1788886604.1146965,0
1788886604.1634748,1788886604.1634748,0
1788886604.2136827,1788886604.2136827,0
1788886604.2648666,1788886604.2648666,0
1788886604.3145041,1788886604.3145041,0
1788886604.3628314,1788886604.3628314,0
1788886604.4135532,1788886604.4135532,0
1788886604.4625793,1788886604.4625793,0
1788886604.5133345,1788886604.5133345,0
1788886604.564293,1788886604.564293,0
1788886604.6143162,1788886604.6143162,0
1788886604.6626165,1788886604.6626165,0
1788886604.713716,1788886604.713716,0
1788886604.761721,1788886604.761721,0
1788886604.8135848,1788886604.8135848,0
1788886604.8618226,1788886604.8618226,0
1788886604.912572,1788886604.912572,0
1788886604.9629061,1788886604.9629061,0
1788886605.0116987,1788886605.0116987,0
1788886605.0632493,1788886605.0632493,0
1788886605.113048,1788886605.113048,0
1788886605.1618342,1788886605.1618342,0
1788886605.2154665,1788886605.2154665,0
1788886605.2642927,1788886605.2642927,0
1788886605.3131042,1788886605.3131042,0
1788886605.3627222,1788886605.3627222,0
1788886605.4118574,1788886605.4118574,0
1788886605.4641836,1788886605.4641836,0
1788886605.5141604,1788886605.5141604,0
1788886605.5629792,1788886605.5629792,0
1788886605.6120763,1788886605.6120763,0
1788886605.661993,1788886605.661993,0
1788886605.7138164,1788886605.7138164,0
1788886605.7629607,1788886605.7629607,0
1788886605.8139,1788886605.8139,0
1788886605.8634207,1788886605.8634207,0
1788886605.9150417,1788886605.9150417,0
1788886605.9640524,1788886605.9640524,0
1788886606.0139463,1788886606.0139463,0
1788886606.064061,1788886606.064061,0
1788886606.1119237,1788886606.1119237,0
1788886606.164452,1788886606.164452,0
1788886606.2130747,1788886606.2130747,0
1788886606.2621665,1788886606.2621665,0
1788886606.3140874,1788886606.3140874,0
1788886606.3620915,1788886606.3620915,0
1788886606.4128451,1788886606.4128451,0
1788886606.4638014,1788886606.4638014,0
1788886606.511714,1788886606.511714,0
1788886606.5626552,1788886606.5626552,0
1788886606.6131725,1788886606.6131725,0
1788886606.6642659,1788886606.6642659,0
1788886606.7138221,1788886606.7138221,0
1788886606.763218,1788886606.763218,0
1788886606.8141296,1788886606.8141296,0
1788886606.8628657,1788886606.8628657,0
1788886606.9131105,1788886606.9131105,0
1788886606.963806,1788886606.963806,0
1788886607.0115752,1788886607.0115752,0
1788886607.0623734,1788886607.0623734,0
1788886607.1138759,1788886607.1138759,0
1788886607.162782,1788886607.162782,0
1788886607.2140312,1788886607.2140312,0
1788886607.2629232,1788886607.2629232,0
1788886607.31421,1788886607.31421,0
1788886607.3635406,1788886607.3635406,0
1788886607.4136257,1788886607.4136257,0
1788886607.4632082,1788886607.4632082,0
1788886607.512653,1788886607.512653,0
1788886607.5614908,1788886607.5614908,0
1788886607.6144536,1788886607.6144536,0
1788886607.6629446,1788886607.6629446,0
1788886607.7118754,1788886607.7118754,0
1788886607.762858,1788886607.762858,0
1788886607.813962,1788886607.813962,0
1788886607.8616881,1788886607.8616881,0
1788886607.912983,1788886607.912983,0
1788886607.9624627,1788886607.9624627,0
1788886608.0138793,1788886608.0138793,0
1788886608.064774,1788886608.064774,0
1788886608.1126912,1788886608.1126912,0
1788886608.1624553,1788886608.1624553,0
1788886608.2173316,1788886608.2173316,0
1788886608.26966,1788886608.26966,0
