bag_time,time,value
1788886603.988762,1788886603.988762,0.0
1788886604.0214388,1788886604.0214388,0.0
1788886604.039086,1788886604.039086,0.0
1788886604.0641258,1788886604.0641258,0.0
1788886604.0891986,1788886604.0891986,0.0
1788886604.114622,1788886604.114622,0.0
1788886604.1391017,1788886604.1391017,0.0
1788886604.1640348,1788886604.1640348,0.0
1788886604.1892107,1788886604.1892107,0.0
1788886604.2140868,1788886604.2140868,0.0
1788886604.2390976,1788886604.2390976,0.0
1788886604.2641087,1788886604.2641087,0.0
1788886604.289195,1788886604.289195,0.0
1788886604.314092,1788886604.314092,0.0
1788886604.3392048,1788886604.3392048,0.0
1788886604.364157,1788886604.364157,0.0
1788886604.3891413,1788886604.3891413,0.0
1788886604.4142072,1788886604.4142072,0.0
1788886604.4391322,1788886604.4391322,0.0
1788886604.463882,1788886604.463882,0.0
1788886604.4891582,1788886604.4891582,0.0
1788886604.5139925,1788886604.5139925,0.0
1788886604.5391226,1788886604.5391226,0.0
1788886604.5641055,1788886604.5641055,0.0
1788886604.5893023,1788886604.5893023,0.0
1788886604.614346,1788886604.614346,0.0
1788886604.6391706,1788886604.6391706,0.0
1788886604.6639295,1788886604.6639295,0.0
1788886604.689146,1788886604.689146,0.0
1788886604.7140412,1788886604.7140412,0.0
1788886604.7391045,1788886604.7391045,0.0
1788886604.7638814,1788886604.7638814,0.0
1788886604.789162,1788886604.789162,0.0
1788886604.8140745,1788886604.8140745,0.0
1788886604.839272,1788886604.839272,0.0
1788886604.8639724,1788886604.8639724,0.0
1788886604.8891423,1788886604.8891423,0.0
1788886604.913873,1788886604.913873,0.0
1788886604.9390433,1788886604.9390433,0.0
1788886604.964016,1788886604.964016,0.4468880891799927
1788886604.98921,1788886604.98921,0.4468880891799927
1788886605.014152,1788886605.014152,0.4468880891799927
1788886605.0393322,1788886605.0393322,0.4468880891799927
1788886605.064063,1788886605.064063,0.4468880891799927
1788886605.0896564,1788886605.0896564,0.4468880891799927
1788886605.113903,1788886605.113903,0.44688841700553894
1788886605.139126,1788886605.139126,0.44688841700553894
1788886605.1640124,1788886605.1640124,0.4468880891799927
1788886605.1892378,1788886605.1892378,0.4468880891799927
1788886605.2145677,1788886605.2145677,0.4468880891799927
1788886605.2391891,1788886605.2391891,0.4468875825405121
1788886605.264362,1788886605.264362,0.4468875825405121
1788886605.2892451,1788886605.2892451,0.4468882381916046
1788886605.3140383,1788886605.3140383,0.4468882381916046
1788886605.3392172,1788886605.3392172,0.4368380308151245
1788886605.3641386,1788886605.3641386,0.4315563440322876
1788886605.3891547,1788886605.3891547,0.4315563440322876
1788886605.4139476,1788886605.4139476,0.40604931116104126
1788886605.4390717,1788886605.4390717,0.40604931116104126
1788886605.464459,1788886605.464459,0.40604931116104126
1788886605.4892094,1788886605.4892094,0.3914196789264679
1788886605.5143864,1788886605.5143864,0.3914196789264679
1788886605.5391657,1788886605.5391657,0.377034455537796
1788886605.564261,1788886605.564261,0.3625018894672394
1788886605.589341,1788886605.589341,0.3625018894672394
1788886605.6139326,1788886605.6139326,0.3368649184703827
1788886605.639127,1788886605.639127,0.3368649184703827
1788886605.663999,1788886605.663999,0.3218512535095215
1788886605.689134,1788886605.689134,0.3218512535095215
1788886605.7140193,1788886605.7140193,0.3218512535095215
1788886605.7391427,1788886605.7391427,0.30720871686935425
1788886605.763878,1788886605.763878,0.2814910411834717
1788886605.78979,1788886605.78979,0.2814910411834717
1788886605.8141525,1788886605.8141525,0.2814910411834717
1788886605.839119,1788886605.839119,0.26706093549728394
1788886605.8641481,1788886605.8641481,0.26706093549728394
1788886605.8891869,1788886605.8891869,0.25243261456489563
1788886605.9145,1788886605.9145,0.25243261456489563
1788886605.9391136,1788886605.9391136,0.2369421124458313
1788886605.9639988,1788886605.9639988,0.2369421124458313
1788886605.989217,1788886605.989217,0.22047211229801178
1788886606.0145392,1788886606.0145392,0.22047211229801178
1788886606.039287,1788886606.039287,0.20477592945098877
1788886606.0640097,1788886606.0640097,0.20477592945098877
