bag_time,time,speed,steering,acceleration,jerk,steering_angle_velocity
1788886603.9393945,1788886603.9392416,0.27486974000930786,0.07999999821186066,0.0,0.0,0.0
1788886603.9551623,1788886603.955023,0.2748699188232422,0.23399323225021362,0.0,0.0,0.0
1788886604.0137243,1788886604.013632,0.2748699188232422,0.23399324715137482,0.0,0.0,0.0
1788886604.0648882,1788886604.0647955,0.274869829416275,0.23399339616298676,0.0,0.0,0.0
1788886604.1148984,1788886604.1147695,0.27486997842788696,0.23399315774440765,0.0,0.0,0.0
1788886604.163713,1788886604.1636236,0.27486997842788696,0.23399315774440765,0.0,0.0,0.0
1788886604.2139628,1788886604.2138288,0.27487000823020935,0.2339930683374405,0.0,0.0,0.0
1788886604.2650816,1788886604.2649968,0.27486997842788696,0.23399315774440765,0.0,0.0,0.0
1788886604.3147585,1788886604.3146913,0.27487000823020935,0.2339930683374405,0.0,0.0,0.0
1788886604.363129,1788886604.3630335,0.27486997842788696,0.23399315774440765,0.0,0.0,0.0
1788886604.413845,1788886604.4137356,0.2748700678348541,0.23399297893047333,0.0,0.0,0.0
1788886604.4628463,1788886604.4627633,0.2748700678348541,0.23399297893047333,0.0,0.0,0.0
1788886604.513573,1788886604.5134828,0.27487003803253174,0.2339930236339569,0.0,0.0,0.0
1788886604.564517,1788886604.564408,0.2748708426952362,0.23399150371551514,0.0,0.0,0.0
1788886604.6143095,1788886604.61395,0.274870902299881,0.23399139940738678,0.0,0.0,0.0
1788886604.662772,1788886604.6626933,0.2748711109161377,0.23399101197719574,0.0,0.0,0.0
1788886604.7140007,1788886604.7139065,0.27487120032310486,0.233990877866745,0.0,0.0,0.0
1788886604.7618854,1788886604.7617931,0.27487123012542725,0.23399078845977783,0.0,0.0,0.0
1788886604.8137546,1788886604.8136604,0.2748713195323944,0.2339906096458435,0.0,0.0,0.0
1788886604.8620725,1788886604.8619928,0.27487123012542725,0.23399077355861664,0.0,0.0,0.0
1788886604.9128118,1788886604.912712,0.2748713195323944,0.2339906096458435,0.0,0.0,0.0
1788886604.9631069,1788886604.9630146,0.2748713195323944,0.2339906096458435,0.0,0.0,0.0
1788886605.011962,1788886605.0118654,0.2748713195323944,0.2339906096458435,0.0,0.0,0.0
1788886605.0635967,1788886605.0634086,0.2748713195323944,0.2339906096458435,0.0,0.0,0.0
1788886605.1131094,1788886605.1130242,0.27487123012542725,0.23399077355861664,0.0,0.0,0.0
1788886605.1621459,1788886605.1620154,0.2748713195323944,0.2339906096458435,0.0,0.0,0.0
1788886605.2158089,1788886605.215709,0.27487146854400635,0.23399034142494202,0.0,0.0,0.0
1788886605.2646043,1788886605.26445,0.274871289730072,0.23399068415164948,0.0,0.0,0.0
1788886605.31342,1788886605.313303,0.27768534421920776,0.22872839868068695,0.0,0.0,0.0
1788886605.3629708,1788886605.3628814,0.27916422486305237,0.22596290707588196,0.0,0.0,0.0
1788886605.412108,1788886605.412034,0.2863062024116516,0.21260741353034973,0.0,0.0,0.0
1788886605.464445,1788886605.4643464,0.29040250182151794,0.2049473375082016,0.0,0.0,0.0
1788886605.514375,1788886605.5142746,0.29443034529685974,0.19741524755954742,0.0,0.0,0.0
1788886605.5632966,1788886605.56318,0.2984994649887085,0.1898059844970703,0.0,0.0,0.0
1788886605.6124134,1788886605.6123376,0.3056778311729431,0.17638246715068817,0.0,0.0,0.0
1788886605.6622748,1788886605.6621706,0.30988165736198425,0.16852131485939026,0.0,0.0,0.0
1788886605.7139843,1788886605.7138965,0.3139815628528595,0.1608544886112213,0.0,0.0,0.0
1788886605.763194,1788886605.7630918,0.321182519197464,0.14738871157169342,0.0,0.0,0.0
1788886605.8142328,1788886605.8140864,0.3252229392528534,0.13983310759067535,0.0,0.0,0.0
1788886605.8637388,1788886605.8636427,0.3293188810348511,0.13217371702194214,0.0,0.0,0.0
1788886605.9152832,1788886605.91519,0.3336562216281891,0.12406288832426071,0.0,0.0,0.0
1788886605.9642704,1788886605.9641745,0.33826780319213867,0.11543919891119003,0.0,0.0,0.0
1788886606.0142257,1788886606.0141404,0.3426627516746521,0.10722067952156067,0.0,0.0,0.0
1788886606.0643141,1788886606.0642073,0.34705445170402527,0.09900818020105362,0.0,0.0,0.0
1788886606.112134,1788886606.1120453,0.35144364833831787,0.09080038219690323,0.0,0.0,0.0
1788886606.164794,1788886606.1647031,0.3530240058898926,0.087845079600811,0.0,0.0,0.0
1788886606.213367,1788886606.213227,0.3577907085418701,0.07893135398626328,0.0,0.0,0.0
1788886606.2627368,1788886606.2626371,0.3626033365726471,0.0699317455291748,0.0,0.0,0.0
1788886606.3144805,1788886606.3142736,0.3643399775028229,0.06668425351381302,0.0,0.0,0.0
1788886606.362374,1788886606.3622797,0.36900994181632996,0.05795138329267502,0.0,0.0,0.0
1788886606.4130704,1788886606.4129884,0.3709612786769867,0.0543023981153965,0.0,0.0,0.0
1788886606.4639897,1788886606.4639041,0.3730581998825073,0.050381191074848175,0.0,0.0,0.0
1788886606.5120778,1788886606.51198,0.3751220703125,0.04652170464396477,0.0,0.0,0.0
