event_index,arrival_monotonic_ns,arrival_epoch_ns,topic,message_type,header_stamp_ns,simulation_time_s,payload_json
0,90047148190580,1789731895131205047,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
1,90047148459576,1789731895131473161,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
2,90047173131976,1789731895156146213,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
3,90047173331421,1789731895156344846,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
4,90047198095274,1789731895181110121,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
5,90047198283197,1789731895181296952,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
6,90047222862963,1789731895205876899,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
7,90047223062308,1789731895206076013,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
8,90047247999887,1789731895231032938,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
9,90047248266518,1789731895231280123,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
10,90047272928940,1789731895255943466,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
11,90047273150376,1789731895256163881,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
12,90047297996002,1789731895281010248,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
13,90047298211687,1789731895281225162,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
14,90047322869470,1789731895305883416,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
15,90047323046894,1789731895306060178,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
16,90047347785729,1789731895330799494,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
17,90047347931062,1789731895330944457,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
18,90047373035795,1789731895356050041,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
19,90047373294241,1789731895356307826,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
20,90047397994494,1789731895381008840,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
21,90047398252238,1789731895381266154,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
22,90047422987777,1789731895406002014,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
23,90047423263686,1789731895406277291,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
24,90047447844324,1789731895430858811,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
25,90047448065860,1789731895431079495,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
26,90047472995825,1789731895456009730,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
27,90047473196312,1789731895456209806,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
28,90047497829098,1789731895480843635,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
29,90047498016249,1789731895481029794,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
30,90047522786233,1789731895505800349,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
31,90047523046683,1789731895506060077,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
32,90047547826936,1789731895530841062,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
33,90047548024607,1789731895531038152,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
34,90047572812275,1789731895555826331,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
35,90047572959101,1789731895555972565,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
44,90047598635007,1789731895581648371,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
45,90047598738140,1789731895581751485,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
64,90047623427142,1789731895606440427,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
65,90047623504227,1789731895606517431,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
81,90047647787156,1789731895630800480,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
82,90047647860814,1789731895630874049,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
98,90047672924500,1789731895655937945,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
99,90047673018376,1789731895656031641,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
114,90047698836911,1789731895681850376,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
115,90047698953790,1789731895681967115,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
133,90047723529569,1789731895706543114,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
134,90047723632563,1789731895706645877,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
156,90047750065091,1789731895733078315,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
157,90047750138820,1789731895733152034,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
175,90047773063326,1789731895756076660,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
176,90047773137044,1789731895756150289,/autodrive/roboracer_1/throttle_command,Float32,,,"{""value"":0.0}"
194,90047797826196,1789731895780839451,/autodrive/roboracer_1/steering_command,Float32,,,"{""value"":0.0}"
