event_index,arrival_monotonic_ns,arrival_epoch_ns,topic,message_type,header_stamp_ns,simulation_time_s,payload_json
46,90047598964265,1789731895581977710,/cmd/speed,AckermannDriveStamped,1789731895580368015,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
61,90047621621630,1789731895604634914,/cmd/speed,AckermannDriveStamped,1789731895602220948,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
78,90047646212166,1789731895629225381,/cmd/speed,AckermannDriveStamped,1789731895626842313,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
95,90047671016385,1789731895654029769,/cmd/speed,AckermannDriveStamped,1789731895651689893,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
112,90047697647386,1789731895680661061,/cmd/speed,AckermannDriveStamped,1789731895677952782,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
131,90047722593050,1789731895705606424,/cmd/speed,AckermannDriveStamped,1789731895702946456,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
152,90047748055725,1789731895731069080,/cmd/speed,AckermannDriveStamped,1789731895727736007,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
170,90047771209142,1789731895754222646,/cmd/speed,AckermannDriveStamped,1789731895751986545,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
191,90047797131321,1789731895780144625,/cmd/speed,AckermannDriveStamped,1789731895777905027,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
212,90047822344748,1789731895805357952,/cmd/speed,AckermannDriveStamped,1789731895802894323,,"{""acceleration_mps2"":0.0,""speed_mps"":0.0,""steering_angle_rad"":0.0}"
233,90047847524051,1789731895830537416,/cmd/speed,AckermannDriveStamped,1789731895827328676,,"{""acceleration_mps2"":0.0,""speed_mps"":0.003000000026077032,""steering_angle_rad"":0.0031999999191612005}"
235,90047848130440,1789731895831143665,/pure_pursuit/diagnostics,Float64MultiArray,,,"{""data"":[1.0,1789731895.8272636,1789731895.825338,0.8006,3.1583,-1.5707963267948963,0.0,0.0,1.0,-0.1656917405269845,0.16569174294470637,0.30154953786449834,0.7705166751507015,0.0,38.0,1.5,0.05821487057719834,0.0032,0.003,0.8539966494268785,2.3896357400559887]}"
