event_index,arrival_monotonic_ns,arrival_epoch_ns,topic,message_type,header_stamp_ns,simulation_time_s,payload_json
40,90047596989224,1789731895580002709,/autodrive/roboracer_1/left_encoder,JointState,1789731895574775687,,"{""position"":[0.0],""velocity"":[]}"
41,90047597262398,1789731895580275792,/autodrive/roboracer_1/right_encoder,JointState,1789731895574775687,,"{""position"":[0.0],""velocity"":[]}"
56,90047619941392,1789731895602954787,/autodrive/roboracer_1/left_encoder,JointState,1789731895600413332,,"{""position"":[0.0],""velocity"":[]}"
57,90047620128554,1789731895603141949,/autodrive/roboracer_1/right_encoder,JointState,1789731895600413332,,"{""position"":[0.0],""velocity"":[]}"
74,90047645130284,1789731895628143698,/autodrive/roboracer_1/left_encoder,JointState,1789731895624949206,,"{""position"":[0.0],""velocity"":[]}"
75,90047645312777,1789731895628326031,/autodrive/roboracer_1/right_encoder,JointState,1789731895624949206,,"{""position"":[0.0],""velocity"":[]}"
91,90047669908453,1789731895652922008,/autodrive/roboracer_1/left_encoder,JointState,1789731895649999617,,"{""position"":[0.0],""velocity"":[]}"
92,90047670190152,1789731895653203777,/autodrive/roboracer_1/right_encoder,JointState,1789731895649999617,,"{""position"":[0.0],""velocity"":[]}"
108,90047696279094,1789731895679292840,/autodrive/roboracer_1/left_encoder,JointState,1789731895675919101,,"{""position"":[0.0],""velocity"":[]}"
109,90047696526670,1789731895679540064,/autodrive/roboracer_1/right_encoder,JointState,1789731895675919101,,"{""position"":[0.0],""velocity"":[]}"
126,90047721296584,1789731895704310028,/autodrive/roboracer_1/left_encoder,JointState,1789731895701110797,,"{""position"":[0.0],""velocity"":[]}"
127,90047721483755,1789731895704497190,/autodrive/roboracer_1/right_encoder,JointState,1789731895701110797,,"{""position"":[0.0],""velocity"":[]}"
146,90047745690551,1789731895728703956,/autodrive/roboracer_1/left_encoder,JointState,1789731895725857367,,"{""position"":[0.0],""velocity"":[]}"
147,90047745864808,1789731895728878053,/autodrive/roboracer_1/right_encoder,JointState,1789731895725857367,,"{""position"":[0.0],""velocity"":[]}"
166,90047770181080,1789731895753194434,/autodrive/roboracer_1/left_encoder,JointState,1789731895750283194,,"{""position"":[0.0],""velocity"":[]}"
167,90047770364895,1789731895753378330,/autodrive/roboracer_1/right_encoder,JointState,1789731895750283194,,"{""position"":[0.0],""velocity"":[]}"
185,90047795498883,1789731895778512208,/autodrive/roboracer_1/left_encoder,JointState,1789731895776045423,,"{""position"":[0.0],""velocity"":[]}"
186,90047795663452,1789731895778676827,/autodrive/roboracer_1/right_encoder,JointState,1789731895776045423,,"{""position"":[0.0],""velocity"":[]}"
206,90047820706990,1789731895803720325,/autodrive/roboracer_1/left_encoder,JointState,1789731895800983813,,"{""position"":[0.0],""velocity"":[]}"
207,90047820865228,1789731895803878472,/autodrive/roboracer_1/right_encoder,JointState,1789731895800983813,,"{""position"":[0.0],""velocity"":[]}"
226,90047845251641,1789731895828265086,/autodrive/roboracer_1/left_encoder,JointState,1789731895825337845,,"{""position"":[0.0],""velocity"":[]}"
