event_index,arrival_monotonic_ns,arrival_epoch_ns,topic,message_type,header_stamp_ns,simulation_time_s,payload_json
36,90047593070360,1789731895576084356,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.0}"
37,90047593296876,1789731895576310441,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.0}"
53,90047618467763,1789731895601481699,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.0}"
58,90047620222551,1789731895603235745,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.0}"
70,90047643164029,1789731895626178265,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.0}"
71,90047643398189,1789731895626412345,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.0}"
87,90047668107138,1789731895651121334,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.0}"
88,90047668373198,1789731895651387535,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.0}"
104,90047694174219,1789731895677188706,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.0}"
105,90047694422797,1789731895677436321,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.0}"
122,90047719317274,1789731895702331561,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.0}"
123,90047719541746,1789731895702555311,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.0}"
142,90047744065908,1789731895727079914,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.0}"
143,90047744243943,1789731895727257287,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.0}"
162,90047768413559,1789731895751427695,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.0}"
163,90047768598025,1789731895751611460,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.0}"
182,90047794144408,1789731895777158685,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.0}"
187,90047795823994,1789731895778837369,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.0}"
202,90047819087357,1789731895802101583,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.0}"
203,90047819268067,1789731895802281912,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.0}"
222,90047843457510,1789731895826471576,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.0}"
223,90047843645934,1789731895826659549,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.0}"
243,90047868513070,1789731895851527447,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.0}"
249,90047870612495,1789731895853625950,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.0}"
264,90047893925381,1789731895876939808,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.0}"
265,90047894213984,1789731895877227889,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.0}"
285,90047919184354,1789731895902198360,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.0}"
286,90047919473427,1789731895902486972,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.0}"
306,90047944011375,1789731895927025732,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.003100000089034438}"
307,90047944187476,1789731895927201392,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.0}"
327,90047968514237,1789731895951528834,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.07280000299215317}"
328,90047968744550,1789731895951758035,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.003000000026077032}"
348,90047993771817,1789731895976786344,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.07280000299215317}"
349,90047993957777,1789731895976971182,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.008999999612569809}"
369,90048019696261,1789731896002710828,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.07280000299215317}"
370,90048019895495,1789731896002908890,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.008999999612569809}"
390,90048043662454,1789731896026677051,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.012000000104308128}"
395,90048045498274,1789731896028511538,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.07169999927282333}"
411,90048069112206,1789731896052126863,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.014999999664723873}"
417,90048071189138,1789731896054202333,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.054499998688697815}"
432,90048094204124,1789731896077218150,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.017999999225139618}"
437,90048096078557,1789731896079091761,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.05389999970793724}"
453,90048119551123,1789731896102565199,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.020999999716877937}"
460,90048121954870,1789731896104968124,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.05389999970793724}"
474,90048144819213,1789731896127833088,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.05339999869465828}"
475,90048144987629,1789731896128001074,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.024000000208616257}"
495,90048169836111,1789731896152850427,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.027000000700354576}"
501,90048171828895,1789731896154842130,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.05860000103712082}"
516,90048194603349,1789731896177617155,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.059700001031160355}"
517,90048194820047,1789731896177833762,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.029999999329447746}"
537,90048219298322,1789731896202312428,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.06069999933242798}"
538,90048219480074,1789731896202493519,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.032999999821186066}"
558,90048244044452,1789731896227058337,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.035999998450279236}"
564,90048246259794,1789731896229273169,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.06279999762773514}"
579,90048269373656,1789731896252387923,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.06279999762773514}"
580,90048269602366,1789731896252615961,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.039000000804662704}"
600,90048294615727,1789731896277629864,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.06440000236034393}"
601,90048294797048,1789731896277810563,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.041999999433755875}"
621,90048319497842,1789731896302511868,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.04500000178813934}"
627,90048321571619,1789731896304584803,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.06539999693632126}"
642,90048344298093,1789731896327312079,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.04800000041723251}"
648,90048346513556,1789731896329526730,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.06650000065565109}"
663,90048369690857,1789731896352704843,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.06809999793767929}"
664,90048369868351,1789731896352881866,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.050999999046325684}"
684,90048394792995,1789731896377806991,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.06909999996423721}"
685,90048394959859,1789731896377973233,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.05400000140070915}"
705,90048419863163,1789731896402877520,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.07020000368356705}"
706,90048420089549,1789731896403103064,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.05700000002980232}"
726,90048444671369,1789731896427685525,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.05999999865889549}"
733,90048446812282,1789731896429825516,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.07069999724626541}"
747,90048469848919,1789731896452863065,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.06199999898672104}"
753,90048472151656,1789731896455164890,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.07119999825954437}"
768,90048495094527,1789731896478108723,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.06199999898672104}"
773,90048497206355,1789731896480219790,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.07169999927282333}"
789,90048519851797,1789731896502866153,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.07119999825954437}"
790,90048520089263,1789731896503102828,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.06300000101327896}"
810,90048545044796,1789731896528059142,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.06300000101327896}"
816,90048547357431,1789731896530370696,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.07119999825954437}"
831,90048570097641,1789731896553111787,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.07020000368356705}"
832,90048570370313,1789731896553384049,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.06400000303983688}"
852,90048595894575,1789731896578908420,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.06859999895095825}"
853,90048596147230,1789731896579161055,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.06400000303983688}"
873,90048620109155,1789731896603123091,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.06400000303983688}"
879,90048622642215,1789731896605655579,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.06750000268220901}"
894,90048645495197,1789731896628509864,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.06499999761581421}"
900,90048647665435,1789731896630678689,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.06539999693632126}"
915,90048669781021,1789731896652795989,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.06340000033378601}"
916,90048670068190,1789731896653081826,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.06499999761581421}"
936,90048695513874,1789731896678528150,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.06069999933242798}"
937,90048695761550,1789731896678775105,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.06599999964237213}"
957,90048719910927,1789731896702925414,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.05860000103712082}"
958,90048720162109,1789731896703176255,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.06599999964237213}"
978,90048745259599,1789731896728273825,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.06700000166893005}"
984,90048747342432,1789731896730355757,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.05550000071525574}"
999,90048770856747,1789731896753871274,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.05290000140666962}"
1000,90048771069196,1789731896754082761,/autodrive/roboracer_1/throttle,Float32,,,"{""value"":0.06700000166893005}"
1020,90048795074734,1789731896778089561,/autodrive/roboracer_1/steering,Float32,,,"{""value"":0.04969999939203262}"
