event_index,arrival_monotonic_ns,arrival_epoch_ns,topic,message_type,header_stamp_ns,simulation_time_s,payload_json
42,90047598115921,1789731895581129536,/odom,Odometry,1789731895574775687,,"{""lateral_speed_mps"":0.0,""speed_mps"":0.0,""x_m"":0.0,""y_m"":0.0,""yaw_rad"":0.0,""yaw_rate_radps"":0.0}"
43,90047598487930,1789731895581501555,/ekf_odom,Odometry,1789731895574775687,,"{""lateral_speed_mps"":0.0,""speed_mps"":0.0,""x_m"":0.0,""y_m"":0.0,""yaw_rad"":0.0,""yaw_rate_radps"":0.0}"
59,90047621092335,1789731895604105770,/odom,Odometry,1789731895600413332,,"{""lateral_speed_mps"":0.0,""speed_mps"":0.0,""x_m"":0.0,""y_m"":0.0,""yaw_rad"":0.0,""yaw_rate_radps"":0.0}"
60,90047621437424,1789731895604450798,/ekf_odom,Odometry,1789731895600413332,,"{""lateral_speed_mps"":0.0,""speed_mps"":0.0,""x_m"":0.0,""y_m"":0.0,""yaw_rad"":0.0,""yaw_rate_radps"":0.0}"
76,90047645691899,1789731895628705284,/odom,Odometry,1789731895624949206,,"{""lateral_speed_mps"":0.0,""speed_mps"":0.0,""x_m"":0.0,""y_m"":0.0,""yaw_rad"":0.0,""yaw_rate_radps"":0.0}"
77,90047646056033,1789731895629069368,/ekf_odom,Odometry,1789731895624949206,,"{""lateral_speed_mps"":0.0,""speed_mps"":0.0,""x_m"":0.0,""y_m"":0.0,""yaw_rad"":0.0,""yaw_rate_radps"":0.0}"
93,90047670567331,1789731895653580636,/odom,Odometry,1789731895649999617,,"{""lateral_speed_mps"":0.0,""speed_mps"":0.0,""x_m"":0.0,""y_m"":0.0,""yaw_rad"":0.0,""yaw_rate_radps"":0.0}"
94,90047670831227,1789731895653844541,/ekf_odom,Odometry,1789731895649999617,,"{""lateral_speed_mps"":0.0,""speed_mps"":0.0,""x_m"":0.0,""y_m"":0.0,""yaw_rad"":0.0,""yaw_rate_radps"":0.0}"
110,90047697024405,1789731895680037990,/odom,Odometry,1789731895675919101,,"{""lateral_speed_mps"":0.0,""speed_mps"":0.0,""x_m"":0.0,""y_m"":0.0,""yaw_rad"":0.0,""yaw_rate_radps"":0.0}"
111,90047697422543,1789731895680435948,/ekf_odom,Odometry,1789731895675919101,,"{""lateral_speed_mps"":0.0,""speed_mps"":0.0,""x_m"":0.0,""y_m"":0.0,""yaw_rad"":0.0,""yaw_rate_radps"":0.0}"
117,90047700943219,1789731895683956613,/amcl_pose,PoseWithCovarianceStamped,1789731895675919101,,"{""covariance_6x6"":[0.00012943179171998054,-0.0003394509549252689,0.0,0.0,0.0,-1.8345690477872267e-05,-0.0003394509549252689,0.004072234034538269,0.0,0.0,0.0,7.110562000889331e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8345690477872267e-05,7.110562000889331e-05,0.0,0.0,0.0,0.0001],""covariance_xx_m2"":0.00012943179171998054,""covariance_yawyaw_rad2"":0.0001,""covariance_yy_m2"":0.004072234034538269,""x_m"":0.8006,""y_m"":3.1583,""yaw_rad"":-1.5707963267948963}"
128,90047721841117,1789731895704854431,/odom,Odometry,1789731895701110797,,"{""lateral_speed_mps"":0.0,""speed_mps"":0.0,""x_m"":0.0,""y_m"":0.0,""yaw_rad"":0.0,""yaw_rate_radps"":0.0}"
129,90047722139067,1789731895705152571,/ekf_odom,Odometry,1789731895701110797,,"{""lateral_speed_mps"":0.0,""speed_mps"":0.0,""x_m"":0.0,""y_m"":0.0,""yaw_rad"":0.0,""yaw_rate_radps"":0.0}"
