stamp_s,time_s,gt_x_m,gt_y_m,gt_yaw_rad,gt_world_x_m,gt_world_y_m,gt_world_yaw_rad,amcl_x_m,amcl_y_m,amcl_yaw_rad,amcl_error_m,amcl_error_rad,amcl_absolute_error_m,amcl_absolute_error_rad,amcl_relative_drift_m,amcl_relative_drift_rad,current_map_x_m,current_map_y_m,current_map_yaw_rad,current_map_error_m,current_map_error_rad,current_map_absolute_error_m,current_map_absolute_error_rad,current_map_relative_drift_m,current_map_relative_drift_rad,ekf_x_m,ekf_y_m,ekf_yaw_rad,ekf_error_m,ekf_error_rad,ekf_absolute_error_m,ekf_absolute_error_rad,ekf_relative_drift_m,ekf_relative_drift_rad,odom_x_m,odom_y_m,odom_yaw_rad,odom_error_m,odom_error_rad,odom_absolute_error_m,odom_absolute_error_rad,odom_relative_drift_m,odom_relative_drift_rad,gt_speed_mps,collision_count,scoring_mode,map_provenance_file
1788982835.885366,15.302859,0.800600,3.157500,-1.570650,0.800000,3.158600,-1.570656,0.800600,3.158300,-1.570647,0.000800,0.000004,0.000800,0.000004,0.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.800600,3.157500,-1.570650,0.000000,0.000000,0.000000,0.000000,0.000800,0.000004,0.800600,3.157500,-1.570650,0.000000,0.000000,0.000000,0.000000,0.000800,0.000004,0.001415,0,absolute,
1788982835.937961,15.355453,0.800600,3.157400,-1.570669,0.800000,3.158500,-1.570675,0.800600,3.158300,-1.570647,0.000900,0.000022,0.000900,0.000022,0.000100,0.000018,0.800600,3.158300,-1.570665,0.000900,0.000004,0.000900,0.000004,0.000100,0.000000,0.800600,3.157500,-1.570650,0.000100,0.000018,0.000100,0.000018,0.000700,0.000015,0.800600,3.157500,-1.570669,0.000100,0.000000,0.000100,0.000000,0.000700,0.000004,0.001901,0,absolute,
1788982835.937961,15.355453,0.800600,3.157400,-1.570669,0.800000,3.158500,-1.570675,0.800600,3.158300,-1.570665,0.000900,0.000004,0.000900,0.000004,0.000100,0.000000,0.800600,3.158300,-1.570665,0.000900,0.000004,0.000900,0.000004,0.000100,0.000000,0.800600,3.157500,-1.570669,0.000100,0.000000,0.000100,0.000000,0.000700,0.000004,0.800600,3.157500,-1.570669,0.000100,0.000000,0.000100,0.000000,0.000700,0.000004,0.001901,0,absolute,
1788982835.992084,15.409577,0.800600,3.157300,-1.570680,0.800000,3.158400,-1.570686,0.800600,3.158300,-1.570665,0.001000,0.000015,0.001000,0.000015,0.000200,0.000012,0.800600,3.158300,-1.570677,0.001000,0.000004,0.001000,0.000004,0.000200,0.000000,0.800600,3.157500,-1.570680,0.000200,0.000000,0.000200,0.000000,0.000600,0.000004,0.800600,3.157500,-1.570680,0.000200,0.000000,0.000200,0.000000,0.000600,0.000004,0.001848,0,absolute,
1788982835.992084,15.409577,0.800600,3.157300,-1.570680,0.800000,3.158400,-1.570686,0.800600,3.158300,-1.570677,0.001000,0.000004,0.001000,0.000004,0.000200,0.000000,0.800600,3.158300,-1.570677,0.001000,0.000004,0.001000,0.000004,0.000200,0.000000,0.800600,3.157500,-1.570680,0.000200,0.000000,0.000200,0.000000,0.000600,0.000004,0.800600,3.157500,-1.570680,0.000200,0.000000,0.000200,0.000000,0.000600,0.000004,0.001848,0,absolute,
1788982836.060191,15.477684,0.800600,3.157300,-1.570696,0.800000,3.158400,-1.570702,0.800600,3.158300,-1.570677,0.001000,0.000020,0.001000,0.000020,0.000200,0.000016,0.800600,3.158300,-1.570693,0.001000,0.000004,0.001000,0.000004,0.000200,0.000000,0.800600,3.157500,-1.570696,0.000200,0.000000,0.000200,0.000000,0.000600,0.000004,0.800600,3.157500,-1.570696,0.000200,0.000000,0.000200,0.000000,0.000600,0.000004,0.000000,0,absolute,
1788982836.060191,15.477684,0.800600,3.157300,-1.570696,0.800000,3.158400,-1.570702,0.800600,3.158300,-1.570693,0.001000,0.000004,0.001000,0.000004,0.000200,0.000000,0.800600,3.158300,-1.570693,0.001000,0.000004,0.001000,0.000004,0.000200,0.000000,0.800600,3.157500,-1.570696,0.000200,0.000000,0.000200,0.000000,0.000600,0.000004,0.800600,3.157500,-1.570696,0.000200,0.000000,0.000200,0.000000,0.000600,0.000004,0.000000,0,absolute,
1788982836.111729,15.529221,0.800600,3.157200,-1.570705,0.800000,3.158300,-1.570711,0.800600,3.158300,-1.570693,0.001100,0.000012,0.001100,0.000012,0.000300,0.000008,0.800600,3.158300,-1.570701,0.001100,0.000004,0.001100,0.000004,0.000300,0.000000,0.800600,3.157500,-1.570705,0.000300,0.000000,0.000300,0.000000,0.000500,0.000004,0.800600,3.157500,-1.570705,0.000300,0.000000,0.000300,0.000000,0.000500,0.000004,0.001940,0,absolute,
1788982836.111729,15.529221,0.800600,3.157200,-1.570705,0.800000,3.158300,-1.570711,0.800600,3.158300,-1.570701,0.001100,0.000004,0.001100,0.000004,0.000300,0.000000,0.800600,3.158300,-1.570701,0.001100,0.000004,0.001100,0.000004,0.000300,0.000000,0.800600,3.157500,-1.570705,0.000300,0.000000,0.000300,0.000000,0.000500,0.000004,0.800600,3.157500,-1.570705,0.000300,0.000000,0.000300,0.000000,0.000500,0.000004,0.001940,0,absolute,
1788982836.164478,15.581970,0.800600,3.157200,-1.570713,0.800000,3.158300,-1.570719,0.800600,3.158300,-1.570701,0.001100,0.000012,0.001100,0.000012,0.000300,0.000008,0.800600,3.158300,-1.570709,0.001100,0.000004,0.001100,0.000004,0.000300,0.000000,0.800600,3.157500,-1.570705,0.000300,0.000008,0.000300,0.000008,0.000500,0.000005,0.800600,3.157500,-1.570705,0.000300,0.000008,0.000300,0.000008,0.000500,0.000005,0.000000,0,absolute,
1788982836.164478,15.581970,0.800600,3.157200,-1.570713,0.800000,3.158300,-1.570719,0.800600,3.158300,-1.570709,0.001100,0.000004,0.001100,0.000004,0.000300,0.000000,0.800600,3.158300,-1.570709,0.001100,0.000004,0.001100,0.000004,0.000300,0.000000,0.800600,3.157500,-1.570713,0.000300,0.000000,0.000300,0.000000,0.000500,0.000004,0.800600,3.157500,-1.570713,0.000300,0.000000,0.000300,0.000000,0.000500,0.000004,0.000000,0,absolute,
