bag_time,time,count
1788873802.6198885,1788873802.6198885,0
1788873802.6787393,1788873802.6787393,0
1788873802.729907,1788873802.729907,0
1788873802.7784657,1788873802.7784657,0
1788873802.8302648,1788873802.8302648,0
1788873802.8783805,1788873802.8783805,0
1788873802.928461,1788873802.928461,0
1788873802.9793777,1788873802.9793777,0
1788873803.0300326,1788873803.0300326,0
1788873803.0790386,1788873803.0790386,0
1788873803.1286302,1788873803.1286302,0
1788873803.180376,1788873803.180376,0
1788873803.2290218,1788873803.2290218,0
1788873803.278525,1788873803.278525,0
1788873803.3300052,1788873803.3300052,0
1788873803.3790197,1788873803.3790197,0
1788873803.4283175,1788873803.4283175,0
1788873803.4789822,1788873803.4789822,0
1788873803.5283108,1788873803.5283108,0
1788873803.5789218,1788873803.5789218,0
1788873803.6283638,1788873803.6283638,0
1788873803.6817794,1788873803.6817794,0
1788873803.7290742,1788873803.7290742,0
1788873803.7781181,1788873803.7781181,0
1788873803.8282986,1788873803.8282986,0
1788873803.8791094,1788873803.8791094,0
1788873803.9280643,1788873803.9280643,0
1788873803.9781942,1788873803.9781942,0
1788873804.0311031,1788873804.0311031,0
1788873804.0781217,1788873804.0781217,0
1788873804.1281846,1788873804.1281846,0
1788873804.1787493,1788873804.1787493,0
1788873804.229112,1788873804.229112,0
1788873804.2785041,1788873804.2785041,0
1788873804.32889,1788873804.32889,0
1788873804.3795478,1788873804.3795478,0
1788873804.4289255,1788873804.4289255,0
1788873804.4792519,1788873804.4792519,0
1788873804.5282714,1788873804.5282714,0
1788873804.5801024,1788873804.5801024,0
1788873804.6284883,1788873804.6284883,0
1788873804.6811512,1788873804.6811512,0
1788873804.7293751,1788873804.7293751,0
1788873804.7792962,1788873804.7792962,0
1788873804.830877,1788873804.830877,0
1788873804.8780324,1788873804.8780324,0
1788873804.9282625,1788873804.9282625,0
1788873804.977795,1788873804.977795,0
1788873805.0282779,1788873805.0282779,0
1788873805.0795465,1788873805.0795465,0
1788873805.1294036,1788873805.1294036,0
1788873805.1780922,1788873805.1780922,0
1788873805.2282593,1788873805.2282593,0
1788873805.279109,1788873805.279109,0
1788873805.329233,1788873805.329233,0
1788873805.3787816,1788873805.3787816,0
1788873805.4289753,1788873805.4289753,0
1788873805.479204,1788873805.479204,0
1788873805.5293133,1788873805.5293133,0
1788873805.5791886,1788873805.5791886,0
1788873805.628216,1788873805.628216,0
1788873805.6792064,1788873805.6792064,0
1788873805.7293043,1788873805.7293043,0
1788873805.7791142,1788873805.7791142,0
1788873805.8279822,1788873805.8279822,0
1788873805.8790996,1788873805.8790996,0
1788873805.9303877,1788873805.9303877,0
1788873805.9790897,1788873805.9790897,0
1788873806.029071,1788873806.029071,0
1788873806.0793905,1788873806.0793905,0
1788873806.1303205,1788873806.1303205,0
1788873806.1805735,1788873806.1805735,0
1788873806.2312229,1788873806.2312229,0
1788873806.280187,1788873806.280187,0
1788873806.329777,1788873806.329777,0
1788873806.3783817,1788873806.3783817,0
1788873806.429373,1788873806.429373,0
1788873806.479735,1788873806.479735,0
1788873806.5299792,1788873806.5299792,0
1788873806.5781093,1788873806.5781093,0
1788873806.6290073,1788873806.6290073,0
1788873806.678907,1788873806.678907,0
1788873806.7286272,1788873806.7286272,0
1788873806.7799861,1788873806.7799861,0
1788873806.8284461,1788873806.8284461,0
1788873806.880363,1788873806.880363,0
1788873806.9289913,1788873806.9289913,0
1788873806.9783542,1788873806.9783542,0
1788873807.0292594,1788873807.0292594,0
1788873807.0787537,1788873807.0787537,0
1788873807.1279953,1788873807.1279953,0
1788873807.1785529,1788873807.1785529,0
1788873807.2292433,1788873807.2292433,0
1788873807.2798245,1788873807.2798245,0
1788873807.3292205,1788873807.3292205,0
1788873807.3791833,1788873807.3791833,0
1788873807.4289806,1788873807.4289806,0
1788873807.4786646,1788873807.4786646,0
1788873807.529567,1788873807.529567,0
1788873807.5790572,1788873807.5790572,0
1788873807.6283958,1788873807.6283958,0
1788873807.6789854,1788873807.6789854,0
1788873807.7283595,1788873807.7283595,0
1788873807.7789917,1788873807.7789917,0
