simulation_time_k_s,simulation_time_k1_s,simulation_physics_step_k,simulation_physics_step_k1,physics_step_delta,dt_sim_s,x_k_m,y_k_m,yaw_k_rad,u_k_mps,v_k_mps,r_k_radps,steering_k_rad,throttle_k_norm,x_k1_m,y_k1_m,yaw_k1_rad,u_k1_mps,v_k1_mps,r_k1_radps,steering_k1_rad,throttle_k1_norm
60.9330025,61.0330048,60934.0,61034.0,100.0,0.10000229999999988,-3.97,31.2671,1.1859239004894164,0.7408,0.1142,6.975,0.0,0.03,-3.9538,31.3414,1.18591908760022,0.7557,0.1488,6.9783,0.0,0.03
61.0330048,61.1330032,61034.0,61134.0,100.0,0.09999839999999693,-3.9538,31.3414,1.18591908760022,0.7557,0.1488,6.9783,0.0,0.03,-3.9396,31.4176,1.185921507341644,0.77,0.1537,6.9649,0.0,0.03
61.1330032,61.233,61134.0,61234.0,100.0,0.09999679999999955,-3.9396,31.4176,1.185921507341644,0.77,0.1537,6.9649,0.0,0.03,-3.925,31.497,1.1859142933873164,0.8076,0.1754,6.9674,0.0,0.03
61.233,61.333004,61234.0,61334.0,100.0,0.10000400000000553,-3.925,31.497,1.1859142933873164,0.8076,0.1754,6.9674,0.0,0.03,-3.9109,31.5805,1.18591908760022,0.8362,0.1832,6.975,0.0,0.03
61.333004,61.4330025,61334.0,61434.0,100.0,0.0999984999999981,-3.9109,31.5805,1.18591908760022,0.8362,0.1832,6.975,0.0,0.03,-3.8967,31.667,1.1859166527259009,0.8655,0.2134,6.9736,0.0,0.03
61.4330025,61.5330048,61434.0,61534.0,100.0,0.10000229999999988,-3.8967,31.667,1.1859166527259009,0.8655,0.2134,6.9736,0.0,0.03,-3.8842,31.7561,1.1859166527259009,0.8739,0.2192,6.975,0.0,0.03
61.5330048,61.6330032,61534.0,61634.0,100.0,0.09999839999999693,-3.8842,31.7561,1.1859166527259009,0.8739,0.2192,6.975,0.0,0.03,-3.8721,31.8464,1.1859166527259009,0.8842,0.23,6.9742,0.0,0.0
61.6330032,61.733,61634.0,61734.0,100.0,0.09999679999999955,-3.8721,31.8464,1.1859166527259009,0.8842,0.23,6.9742,0.0,0.0,-3.8606,31.9368,1.185911847403356,0.8731,0.2294,6.9711,0.0,0.03
61.733,61.833004,61734.0,61834.0,100.0,0.10000400000000553,-3.8606,31.9368,1.185911847403356,0.8731,0.2294,6.9711,0.0,0.03,-3.8478,32.0263,1.1859166527259004,0.8729,0.2032,6.9762,0.0,0.03
61.833004,61.9330025,61834.0,61934.0,100.0,0.0999984999999981,-3.8478,32.0263,1.1859166527259004,0.8729,0.2032,6.9762,0.0,0.03,-3.8331,32.1151,1.1859166527259004,0.8752,0.1879,6.9749,0.0,0.0
61.9330025,62.0330048,61934.0,62034.0,100.0,0.10000229999999988,-3.8331,32.1151,1.1859166527259004,0.8752,0.1879,6.9749,0.0,0.0,-3.8166,32.2031,1.1859166527259004,0.8771,0.17,6.9712,0.0,0.03
62.0330048,62.1330032,62034.0,62134.0,100.0,0.09999839999999693,-3.8166,32.2031,1.1859166527259004,0.8771,0.17,6.9712,0.0,0.03,-3.7982,32.2907,1.1859166527259004,0.879,0.145,6.9761,0.0,0.03
62.1330032,62.233,62134.0,62234.0,100.0,0.09999679999999955,-3.7982,32.2907,1.1859166527259004,0.879,0.145,6.9761,0.0,0.03,-3.7779,32.3778,1.1859166527259004,0.8797,0.1306,6.9749,0.0,0.0
62.233,62.333004,62234.0,62334.0,100.0,0.10000400000000553,-3.7779,32.3778,1.1859166527259004,0.8797,0.1306,6.9749,0.0,0.0,-3.756,32.4641,1.1859166527259004,0.8811,0.1141,6.9712,0.0,0.03
62.333004,62.4330025,62334.0,62434.0,100.0,0.0999984999999981,-3.756,32.4641,1.1859166527259004,0.8811,0.1141,6.9712,0.0,0.03,-3.7337,32.5503,1.1859093862854728,0.8824,0.1136,6.976,0.0,0.03
62.4330025,62.5330048,62434.0,62534.0,100.0,0.10000229999999988,-3.7337,32.5503,1.1859093862854728,0.8824,0.1136,6.976,0.0,0.03,-3.7134,32.6396,1.185914202717867,0.9094,0.1752,6.9686,0.0,0.03
62.5330048,62.6330032,62534.0,62634.0,100.0,0.09999839999999693,-3.7134,32.6396,1.185914202717867,0.9094,0.1752,6.9686,0.0,0.03,-3.697,32.7326,1.1859093862854728,0.9254,0.2296,6.9691,0.0,0.03
62.6330032,62.733,62634.0,62734.0,100.0,0.09999679999999955,-3.697,32.7326,1.1859093862854728,0.9254,0.2296,6.9691,0.0,0.03,-3.6834,32.8276,1.185911737575297,0.9308,0.2339,6.9731,0.0,0.0
62.733,62.833004,62734.0,62834.0,100.0,0.10000400000000553,-3.6834,32.8276,1.185911737575297,0.9308,0.2339,6.9731,0.0,0.0,-3.6715,32.9236,1.1859069100328432,0.9321,0.2514,6.9745,0.0,0.0
62.833004,62.9330025,62834.0,62934.0,100.0,0.0999984999999981,-3.6715,32.9236,1.1859069100328432,0.9321,0.2514,6.9745,0.0,0.0,-3.6589,33.0197,1.1859069100328432,0.9347,0.2385,6.971,0.0,0.0
62.9330025,63.0330048,62934.0,63034.0,100.0,0.10000229999999988,-3.6589,33.0197,1.1859069100328432,0.9347,0.2385,6.971,0.0,0.0,-3.645,33.1151,1.1859069100328432,0.9321,0.2187,6.9757,0.0,0.0
63.0330048,63.1330032,63034.0,63134.0,100.0,0.09999839999999693,-3.645,33.1151,1.1859069100328432,0.9321,0.2187,6.9757,0.0,0.0,-3.6298,33.2099,1.185911737575297,0.9321,0.2086,6.9745,0.0,0.0
63.1330032,63.233,63134.0,63234.0,100.0,0.09999679999999955,-3.6298,33.2099,1.185911737575297,0.9321,0.2086,6.9745,0.0,0.0,-3.6133,33.304,1.1859069100328432,0.932,0.196,6.9712,0.0,0.0
63.233,63.333004,63234.0,63334.0,100.0,0.10000400000000553,-3.6133,33.304,1.1859069100328432,0.932,0.196,6.9712,0.0,0.0,-3.5955,33.3976,1.1859069100328432,0.9306,0.1768,6.9757,0.0,0.0
63.333004,63.4330025,63334.0,63434.0,100.0,0.0999984999999981,-3.5955,33.3976,1.1859069100328432,0.9306,0.1768,6.9757,0.0,0.0,-3.5765,33.4908,1.1859069100328432,0.9314,0.1669,6.9745,0.0,0.0
63.4330025,63.5330048,63434.0,63534.0,100.0,0.10000229999999988,-3.5765,33.4908,1.1859069100328432,0.9314,0.1669,6.9745,0.0,0.0,-3.5562,33.5833,1.1859069100328432,0.9316,0.1547,6.9713,0.0,0.0
63.5330048,63.6330032,63534.0,63634.0,100.0,0.09999839999999693,-3.5562,33.5833,1.1859069100328432,0.9316,0.1547,6.9713,0.0,0.0,-3.5347,33.6754,1.1859069100328432,0.9299,0.1359,6.9757,0.0,0.0
63.6330032,63.733,63634.0,63734.0,100.0,0.09999679999999955,-3.5347,33.6754,1.1859069100328432,0.9299,0.1359,6.9757,0.0,0.0,-3.5119,33.767,1.1859069100328432,0.9307,0.1269,6.9745,0.0,0.0
63.733,63.833004,63734.0,63834.0,100.0,0.10000400000000553,-3.5119,33.767,1.1859069100328432,0.9307,0.1269,6.9745,0.0,0.0,-3.4879,33.858,1.1859069100328432,0.9311,0.1149,6.9712,0.0,0.0
63.833004,63.9330025,63834.0,63934.0,100.0,0.0999984999999981,-3.4879,33.858,1.1859069100328432,0.9311,0.1149,6.9712,0.0,0.0,-3.4628,33.9484,1.185914202717867,0.9272,0.0977,6.9758,0.0,0.04
63.9330025,64.0330048,63934.0,64034.0,100.0,0.10000229999999988,-3.4628,33.9484,1.185914202717867,0.9272,0.0977,6.9758,0.0,0.04,-3.4367,34.0381,1.1859069100328432,0.9242,0.0903,6.9746,0.0,0.04
64.0330048,64.133,64034.0,64134.0,100.0,0.09999519999999507,-3.4367,34.0381,1.1859069100328432,0.9242,0.0903,6.9746,0.0,0.04,-3.411,34.1274,1.1859069100328432,0.9308,0.1033,6.976,0.0,0.04
64.133,64.233,64134.0,64234.0,100.0,0.10000000000000853,-3.411,34.1274,1.1859069100328432,0.9308,0.1033,6.976,0.0,0.04,-3.3866,34.2197,1.185911737575297,0.9491,0.1265,6.9756,0.0,0.04
64.233,64.333,64234.0,64334.0,100.0,0.09999999999999432,-3.3866,34.2197,1.185911737575297,0.9491,0.1265,6.9756,0.0,0.04,-3.3633,34.314,1.185911737575297,0.9676,0.1607,6.9685,0.0,0.04
64.333,64.43301,64334.0,64434.0,100.0,0.10000999999999749,-3.3633,34.314,1.185911737575297,0.9676,0.1607,6.9685,0.0,0.04,-3.3416,34.4106,1.1859044186446435,0.9721,0.173,6.9715,0.0,0.04
64.43301,64.5330048,64434.0,64534.0,100.0,0.0999948000000046,-3.3416,34.4106,1.1859044186446435,0.9721,0.173,6.9715,0.0,0.04,-3.3204,34.5072,1.1859044186446435,0.9725,0.1601,6.9754,0.0,0.04
64.5330048,64.633,64534.0,64634.0,100.0,0.09999519999999507,-3.3204,34.5072,1.1859044186446435,0.9725,0.1601,6.9754,0.0,0.04,-3.299,34.6052,1.1859019121200414,0.9986,0.1843,6.9741,0.0,0.04
64.633,64.733,64634.0,64734.0,100.0,0.10000000000000853,-3.299,34.6052,1.1859019121200414,0.9986,0.1843,6.9741,0.0,0.04,-3.2798,34.7066,1.1859092572973637,1.0172,0.2272,6.9744,0.0,0.04
64.733,64.833,64734.0,64834.0,100.0,0.09999999999999432,-3.2798,34.7066,1.1859092572973637,1.0172,0.2272,6.9744,0.0,0.04,-3.2635,34.8128,1.1859067618832395,1.0616,0.263,6.9743,0.0,0.04
64.833,64.93301,64834.0,64934.0,100.0,0.10000999999999749,-3.2635,34.8128,1.1859067618832395,1.0616,0.263,6.9743,0.0,0.04,-3.2494,34.9231,1.1859067618832395,1.0898,0.3024,6.9724,0.0,0.04
64.93301,65.0330048,64934.0,65034.0,100.0,0.0999948000000046,-3.2494,34.9231,1.1859067618832395,1.0898,0.3024,6.9724,0.0,0.04,-3.2373,35.0387,1.1858993904582065,1.1322,0.3387,6.9739,0.0,0.04
65.0330048,65.133,65034.0,65134.0,100.0,0.09999519999999507,-3.2373,35.0387,1.1858993904582065,1.1322,0.3387,6.9739,0.0,0.04,-3.2274,35.1598,1.1859042513320903,1.1764,0.3873,6.9701,0.0,0.04
65.133,65.233,65134.0,65234.0,100.0,0.10000000000000853,-3.2274,35.1598,1.1859042513320903,1.1764,0.3873,6.9701,0.0,0.04,-3.2201,35.2852,1.1858993904582065,1.2002,0.417,6.9735,0.0,0.04
65.233,65.333,65234.0,65334.0,100.0,0.09999999999999432,-3.2201,35.2852,1.1858993904582065,1.2002,0.417,6.9735,0.0,0.04,-3.2136,35.4139,1.1859017256430808,1.2159,0.4257,6.9737,0.0,0.04
65.333,65.43301,65334.0,65434.0,100.0,0.10000999999999749,-3.2136,35.4139,1.1859017256430808,1.2159,0.4257,6.9737,0.0,0.04,-3.2075,35.5433,1.1859042513320908,1.2226,0.4294,6.9724,0.0,0.04
65.43301,65.5330048,65434.0,65534.0,100.0,0.0999948000000046,-3.2075,35.5433,1.1859042513320908,1.2226,0.4294,6.9724,0.0,0.04,-3.2009,35.674,1.1859042513320908,1.2445,0.4316,6.9748,0.0,0.04
65.5330048,65.633,65534.0,65634.0,100.0,0.09999519999999507,-3.2009,35.674,1.1859042513320908,1.2445,0.4316,6.9748,0.0,0.04,-3.1955,35.8079,1.1859042513320908,1.2678,0.467,6.9738,0.0,0.0
65.633,65.733,65634.0,65734.0,100.0,0.10000000000000853,-3.1955,35.8079,1.1859042513320908,1.2678,0.467,6.9738,0.0,0.0,-3.1911,35.943,1.1859042513320908,1.264,0.4715,6.9723,0.0,0.0
65.733,65.833,65734.0,65834.0,100.0,0.09999999999999432,-3.1911,35.943,1.1859042513320908,1.264,0.4715,6.9723,0.0,0.0,-3.1871,36.0782,1.1859042513320908,1.2639,0.4701,6.9738,0.0,0.0
65.833,65.93301,65834.0,65934.0,100.0,0.10000999999999749,-3.1871,36.0782,1.1859042513320908,1.2639,0.4701,6.9738,0.0,0.0,-3.1823,36.2123,1.1859042513320908,1.2551,0.4488,6.9749,0.0,0.0
65.93301,66.0330048,65934.0,66034.0,100.0,0.0999948000000046,-3.1823,36.2123,1.1859042513320908,1.2551,0.4488,6.9749,0.0,0.0,-3.1762,36.3455,1.1859042513320908,1.2572,0.4358,6.975,0.0,0.0
66.0330048,66.133,66034.0,66134.0,100.0,0.09999519999999507,-3.1762,36.3455,1.1859042513320908,1.2572,0.4358,6.975,0.0,0.0,-3.1711,36.4794,1.185899390458207,1.2553,0.4643,6.9738,0.0,0.0
66.133,66.233,66134.0,66234.0,100.0,0.10000000000000853,-3.1711,36.4794,1.185899390458207,1.2553,0.4643,6.9738,0.0,0.0,-3.1662,36.6136,1.185899390458207,1.2588,0.456,6.9714,0.0,0.0
66.233,66.333,66234.0,66334.0,100.0,0.09999999999999432,-3.1662,36.6136,1.185899390458207,1.2588,0.456,6.9714,0.0,0.0,-3.1606,36.7474,1.185899390458207,1.256,0.4449,6.9747,0.0,0.0
66.333,66.43301,66334.0,66434.0,100.0,0.10000999999999749,-3.1606,36.7474,1.185899390458207,1.256,0.4449,6.9747,0.0,0.0,-3.1547,36.881,1.185899390458207,1.2562,0.4465,6.9738,0.0,0.0
66.43301,66.5330048,66434.0,66534.0,100.0,0.0999948000000046,-3.1547,36.881,1.185899390458207,1.2562,0.4465,6.9738,0.0,0.0,-3.1487,37.0145,1.1859019121200414,1.2593,0.446,6.9715,0.0,0.0
66.5330048,66.633,66534.0,66634.0,100.0,0.09999519999999507,-3.1487,37.0145,1.1859019121200414,1.2593,0.446,6.9715,0.0,0.0,-3.1423,37.1484,1.185894548263834,1.259,0.4398,6.9746,0.0,0.0
66.633,66.733,66634.0,66734.0,100.0,0.10000000000000853,-3.1423,37.1484,1.185894548263834,1.259,0.4398,6.9746,0.0,0.0,-3.136,37.2822,1.185894548263834,1.2598,0.4457,6.9738,0.0,0.05
66.733,66.833,66734.0,66834.0,100.0,0.09999999999999432,-3.136,37.2822,1.185894548263834,1.2598,0.4457,6.9738,0.0,0.05,-3.1315,37.4172,1.185894548263834,1.2705,0.5028,6.9697,0.0,0.05
66.833,66.93301,66834.0,66934.0,100.0,0.10000999999999749,-3.1315,37.4172,1.185894548263834,1.2705,0.5028,6.9697,0.0,0.05,-3.1307,37.5558,1.1858993904582065,1.2875,0.5291,6.9743,0.0,0.05
66.93301,67.0330048,66934.0,67034.0,100.0,0.0999948000000046,-3.1307,37.5558,1.1858993904582065,1.2875,0.5291,6.9743,0.0,0.05,-3.1348,37.6976,1.1858993904582065,1.3013,0.5939,6.9741,0.0,0.05
67.0330048,67.133,67034.0,67134.0,100.0,0.09999519999999507,-3.1348,37.6976,1.1858993904582065,1.3013,0.5939,6.9741,0.0,0.05,-3.1419,37.8426,1.1858920003536613,1.3194,0.6151,6.9736,0.0,0.0
67.133,67.233,67134.0,67234.0,100.0,0.10000000000000853,-3.1419,37.8426,1.1858920003536613,1.3194,0.6151,6.9736,0.0,0.0,-3.1501,37.989,1.1858993904582065,1.3225,0.6409,6.9717,0.0,0.05
67.233,67.333,67234.0,67334.0,100.0,0.09999999999999432,-3.1501,37.989,1.1858993904582065,1.3225,0.6409,6.9717,0.0,0.05,-3.1592,38.1355,1.1858993904582065,1.3165,0.6268,6.9745,0.0,0.05
67.333,67.43301,67334.0,67434.0,100.0,0.10000999999999749,-3.1592,38.1355,1.1858993904582065,1.3165,0.6268,6.9745,0.0,0.05,-3.1679,38.2818,1.1858920003536613,1.3243,0.6363,6.9738,0.0,0.05
67.43301,67.5330048,67434.0,67534.0,100.0,0.0999948000000046,-3.1679,38.2818,1.1858920003536613,1.3243,0.6363,6.9738,0.0,0.05,-3.1774,38.4302,1.1858993904582065,1.3406,0.6526,6.9716,0.0,0.05
67.5330048,67.633,67534.0,67634.0,100.0,0.09999519999999507,-3.1774,38.4302,1.1858993904582065,1.3406,0.6526,6.9716,0.0,0.05,-3.1876,38.5819,1.1858920003536613,1.385,0.6842,6.9734,0.0,0.05
67.633,67.733,67634.0,67734.0,100.0,0.10000000000000853,-3.1876,38.5819,1.1858920003536613,1.385,0.6842,6.9734,0.0,0.05,-3.2004,38.7399,1.1858968536583012,1.4364,0.7352,6.9721,0.0,0.05
67.733,67.833,67734.0,67834.0,100.0,0.09999999999999432,-3.2004,38.7399,1.1858968536583012,1.4364,0.7352,6.9721,0.0,0.05,-3.2149,38.9038,1.1858920003536613,1.4836,0.7704,6.9712,0.0,0.05
67.833,67.93301,67834.0,67934.0,100.0,0.10000999999999749,-3.2149,38.9038,1.1858920003536613,1.4836,0.7704,6.9712,0.0,0.05,-3.2316,39.0739,1.1858968536583012,1.5261,0.8057,6.9743,0.0,0.05
67.93301,68.0330048,67934.0,68034.0,100.0,0.0999948000000046,-3.2316,39.0739,1.1858968536583012,1.5261,0.8057,6.9743,0.0,0.05,-3.2503,39.2478,1.185889437304373,1.5419,0.8412,6.9736,0.0,0.05
68.0330048,68.133,68034.0,68134.0,100.0,0.09999519999999507,-3.2503,39.2478,1.185889437304373,1.5419,0.8412,6.9736,0.0,0.05,-3.2705,39.4242,1.185889437304373,1.5631,0.8626,6.9727,0.0,0.05
68.133,68.233,68134.0,68234.0,100.0,0.10000000000000853,-3.2705,39.4242,1.185889437304373,1.5631,0.8626,6.9727,0.0,0.05,-3.292,39.6024,1.185889437304373,1.5771,0.8784,6.9711,0.0,0.05
68.233,68.333,68234.0,68334.0,100.0,0.09999999999999432,-3.292,39.6024,1.185889437304373,1.5771,0.8784,6.9711,0.0,0.05,-3.3142,39.7833,1.185889437304373,1.5846,0.8888,6.974,0.0,0.0
68.333,68.43301,68334.0,68434.0,100.0,0.10000999999999749,-3.3142,39.7833,1.185889437304373,1.5846,0.8888,6.974,0.0,0.0,-3.3372,39.9644,1.185889437304373,1.5893,0.8947,6.9733,0.0,0.0
68.43301,68.5330048,68434.0,68534.0,100.0,0.0999948000000046,-3.3372,39.9644,1.185889437304373,1.5893,0.8947,6.9733,0.0,0.0,-3.3608,40.1458,1.1858845915695022,1.588,0.9053,6.9721,0.0,0.0
68.5330048,68.633,68534.0,68634.0,100.0,0.09999519999999507,-3.3608,40.1458,1.1858845915695022,1.588,0.9053,6.9721,0.0,0.0,-3.3848,40.3276,1.1858894373043734,1.5846,0.91,6.97,0.0,0.0
68.633,68.733,68634.0,68734.0,100.0,0.10000000000000853,-3.3848,40.3276,1.1858894373043734,1.5846,0.91,6.97,0.0,0.0,-3.4099,40.5097,1.1858894373043734,1.5906,0.9301,6.9736,0.0,0.0
68.733,68.833,68734.0,68834.0,100.0,0.09999999999999432,-3.4099,40.5097,1.1858894373043734,1.5906,0.9301,6.9736,0.0,0.0,-3.4364,40.6926,1.1858894373043734,1.5902,0.9354,6.9733,0.0,0.0
68.833,68.93301,68834.0,68934.0,100.0,0.10000999999999749,-3.4364,40.6926,1.1858894373043734,1.5902,0.9354,6.9733,0.0,0.0,-3.4632,40.8759,1.1858894373043734,1.5924,0.9431,6.9713,0.0,0.0
68.93301,69.0330048,68934.0,69034.0,100.0,0.0999948000000046,-3.4632,40.8759,1.1858894373043734,1.5924,0.9431,6.9713,0.0,0.0,-3.4906,41.0594,1.1858894373043734,1.5904,0.9437,6.973,0.0,0.0
69.0330048,69.133,69034.0,69134.0,100.0,0.09999519999999507,-3.4906,41.0594,1.1858894373043734,1.5904,0.9437,6.973,0.0,0.0,-3.5181,41.2425,1.1858868591151237,1.5887,0.9509,6.972,0.0,0.0
69.133,69.233,69134.0,69234.0,100.0,0.10000000000000853,-3.5181,41.2425,1.1858868591151237,1.5887,0.9509,6.972,0.0,0.0,-3.5458,41.4257,1.1858868591151237,1.5789,0.9426,6.973,0.0,0.0
69.233,69.333,69234.0,69334.0,100.0,0.09999999999999432,-3.5458,41.4257,1.1858868591151237,1.5789,0.9426,6.973,0.0,0.0,-3.5743,41.6082,1.1858868591151237,1.5796,0.9493,6.9713,0.0,0.0
69.333,69.43301,69334.0,69434.0,100.0,0.10000999999999749,-3.5743,41.6082,1.1858868591151237,1.5796,0.9493,6.9713,0.0,0.0,-3.6024,41.7915,1.1858868591151237,1.6045,0.9508,6.9738,0.0,0.06
69.43301,69.5330048,69434.0,69534.0,100.0,0.0999948000000046,-3.6024,41.7915,1.1858868591151237,1.6045,0.9508,6.9738,0.0,0.06,-3.6317,41.9797,1.1858868591151237,1.6441,0.9859,6.974,0.0,0.06
69.5330048,69.633,69534.0,69634.0,100.0,0.09999519999999507,-3.6317,41.9797,1.1858868591151237,1.6441,0.9859,6.974,0.0,0.06,-3.6626,42.1723,1.1858917346409206,1.687,1.0297,6.9732,0.0,0.06
69.633,69.733,69634.0,69734.0,100.0,0.10000000000000853,-3.6626,42.1723,1.1858917346409206,1.687,1.0297,6.9732,0.0,0.06,-3.6954,42.3706,1.1858868591151241,1.7279,1.0644,6.9699,0.0,0.06
69.733,69.833,69734.0,69834.0,100.0,0.09999999999999432,-3.6954,42.3706,1.1858868591151241,1.7279,1.0644,6.9699,0.0,0.06,-3.7292,42.5727,1.1858868591151241,1.7484,1.076,6.9736,0.0,0.06
69.833,69.93301,69834.0,69934.0,100.0,0.10000999999999749,-3.7292,42.5727,1.1858868591151241,1.7484,1.076,6.9736,0.0,0.06,-3.7635,42.7766,1.1858868591151241,1.7619,1.0876,6.9732,0.0,0.06
69.93301,70.0330048,69934.0,70034.0,100.0,0.0999948000000046,-3.7635,42.7766,1.1858868591151241,1.7619,1.0876,6.9732,0.0,0.06,-3.7986,42.9824,1.1858868591151241,1.7833,1.1118,6.9723,0.0,0.06
70.0330048,70.133,70034.0,70134.0,100.0,0.09999519999999507,-3.7986,42.9824,1.1858868591151241,1.7833,1.1118,6.9723,0.0,0.06,-3.8348,43.1908,1.1858868591151241,1.792,1.12,6.9736,0.0,0.06
70.133,70.233,70134.0,70234.0,100.0,0.10000000000000853,-3.8348,43.1908,1.1858868591151241,1.792,1.12,6.9736,0.0,0.06,-3.872,43.4005,1.1858793978298883,1.8077,1.1458,6.9733,0.0,0.06
70.233,70.333,70234.0,70334.0,100.0,0.09999999999999432,-3.872,43.4005,1.1858793978298883,1.8077,1.1458,6.9733,0.0,0.06,-3.9108,43.6129,1.1858793978298883,1.823,1.1688,6.9718,0.0,0.06
70.333,70.43301,70334.0,70434.0,100.0,0.10000999999999749,-3.9108,43.6129,1.1858793978298883,1.823,1.1688,6.9718,0.0,0.06,-3.9511,43.8276,1.1858793978298883,1.8331,1.189,6.9735,0.0,0.0
70.43301,70.5330048,70434.0,70534.0,100.0,0.0999948000000046,-3.9511,43.8276,1.1858793978298883,1.8331,1.189,6.9735,0.0,0.0,-3.9932,44.0431,1.1858793978298883,1.8284,1.2022,6.9735,0.0,0.0
70.5330048,70.633,70534.0,70634.0,100.0,0.09999519999999507,-3.9932,44.0431,1.1858793978298883,1.8284,1.2022,6.9735,0.0,0.0,-4.0363,44.2589,1.1858793978298883,1.8329,1.2116,6.9731,0.0,0.06
70.633,70.733,70634.0,70734.0,100.0,0.10000000000000853,-4.0363,44.2589,1.1858793978298883,1.8329,1.2116,6.9731,0.0,0.06,-4.0798,44.4764,1.1858793978298883,1.8678,1.2292,6.9717,0.0,0.06
70.733,70.833,70734.0,70834.0,100.0,0.09999999999999432,-4.0798,44.4764,1.1858793978298883,1.8678,1.2292,6.9717,0.0,0.06,-4.1225,44.6987,1.1858793978298883,1.9207,1.2401,6.9723,0.0,0.06
70.833,70.93301,70834.0,70934.0,100.0,0.10000999999999749,-4.1225,44.6987,1.1858793978298883,1.9207,1.2401,6.9723,0.0,0.06,-4.1652,44.9254,1.1858793978298883,1.9369,1.2487,6.9734,0.0,0.0
70.93301,71.0330048,70934.0,71034.0,100.0,0.0999948000000046,-4.1652,44.9254,1.1858793978298883,1.9369,1.2487,6.9734,0.0,0.0,-4.209,45.1528,1.1858793978298883,1.9353,1.2687,6.973,0.0,0.0
71.0330048,71.133,71034.0,71134.0,100.0,0.09999519999999507,-4.209,45.1528,1.1858793978298883,1.9353,1.2687,6.973,0.0,0.0,-4.2547,45.3808,1.1858793978298883,1.9321,1.2896,6.9728,0.0,0.0
71.133,71.233,71134.0,71234.0,100.0,0.10000000000000853,-4.2547,45.3808,1.1858793978298883,1.9321,1.2896,6.9728,0.0,0.0,-4.3021,45.6095,1.1858793978298883,1.9384,1.3118,6.9718,0.0,0.0
71.233,71.333,71234.0,71334.0,100.0,0.09999999999999432,-4.3021,45.6095,1.1858793978298883,1.9384,1.3118,6.9718,0.0,0.0,-4.3515,45.839,1.1858793978298883,1.9324,1.3243,6.9735,0.0,0.0
71.333,71.43301,71334.0,71434.0,100.0,0.10000999999999749,-4.3515,45.839,1.1858793978298883,1.9324,1.3243,6.9735,0.0,0.0,-4.4027,46.0691,1.1858719178636752,1.9324,1.3467,6.973,0.0,0.0
71.43301,71.5330048,71434.0,71534.0,100.0,0.0999948000000046,-4.4027,46.0691,1.1858719178636752,1.9324,1.3467,6.973,0.0,0.0,-4.4556,46.2997,1.1858719178636752,1.9317,1.3649,6.9714,0.0,0.0
71.5330048,71.633,71534.0,71634.0,100.0,0.09999519999999507,-4.4556,46.2997,1.1858719178636752,1.9317,1.3649,6.9714,0.0,0.0,-4.51,46.5304,1.1858719178636752,1.9223,1.3735,6.9732,0.0,0.0
71.633,71.733,71634.0,71734.0,100.0,0.10000000000000853,-4.51,46.5304,1.1858719178636752,1.9223,1.3735,6.9732,0.0,0.0,-4.5657,46.7614,1.1858767782477126,1.9229,1.3898,6.9731,0.0,0.0
71.733,71.833,71734.0,71834.0,100.0,0.09999999999999432,-4.5657,46.7614,1.1858767782477126,1.9229,1.3898,6.9731,0.0,0.0,-4.6226,46.9925,1.1858767782477126,1.9182,1.3997,6.9713,0.0,0.0
71.833,71.93301,71834.0,71934.0,100.0,0.10000999999999749,-4.6226,46.9925,1.1858767782477126,1.9182,1.3997,6.9713,0.0,0.0,-4.68,47.2246,1.1858767782477126,1.9499,1.4066,6.973,0.0,0.07
71.93301,72.0330048,71934.0,72034.0,100.0,0.0999948000000046,-4.68,47.2246,1.1858767782477126,1.9499,1.4066,6.973,0.0,0.07,-4.7365,47.462,1.1858767782477126,2.0113,1.4208,6.9726,0.0,0.07
72.0330048,72.133,72034.0,72134.0,100.0,0.09999519999999507,-4.7365,47.462,1.1858767782477126,2.0113,1.4208,6.9726,0.0,0.07,-4.7916,47.7053,1.1858767782477126,2.0532,1.4328,6.9716,0.0,0.07
72.133,72.233,72134.0,72234.0,100.0,0.10000000000000853,-4.7916,47.7053,1.1858767782477126,2.0532,1.4328,6.9716,0.0,0.07,-4.8475,47.9506,1.1858767782477126,2.0568,1.4422,6.9731,0.0,0.0
72.233,72.333,72234.0,72334.0,100.0,0.09999999999999432,-4.8475,47.9506,1.1858767782477126,2.0568,1.4422,6.9731,0.0,0.0,-4.9045,48.1973,1.1858767782477126,2.0743,1.4623,6.9728,0.0,0.07
72.333,72.43301,72334.0,72434.0,100.0,0.10000999999999749,-4.9045,48.1973,1.1858767782477126,2.0743,1.4623,6.9728,0.0,0.07,-4.9609,48.4472,1.1858767782477126,2.1115,1.4703,6.9714,0.0,0.07
72.43301,72.5330048,72434.0,72534.0,100.0,0.0999948000000046,-4.9609,48.4472,1.1858767782477126,2.1115,1.4703,6.9714,0.0,0.07,-5.0178,48.7003,1.1858767782477126,2.1335,1.486,6.9717,0.0,0.07
72.5330048,72.633,72534.0,72634.0,100.0,0.09999519999999507,-5.0178,48.7003,1.1858767782477126,2.1335,1.486,6.9717,0.0,0.07,-5.0756,48.956,1.1858719178636752,2.1475,1.4981,6.9733,0.0,0.07
